@relation location#general

@attribute id numeric
@attribute lemmas string
@attribute bigrams string
@attribute aspecttype {true, false}

@data
3827,'you like spicy food get the chicken ','_you you_like like_spicy spicy_food food_get get_the the_chicken chicken_ ',false
3839,'very spicy but not ','_very very_spicy spicy_but but_not not_ ',false
3851,'will definitely ','_will will_definitely definitely_ _ ',false
3863,'volare for class service and terrific ','_ _volare volare_for for_ _class class_service service_and and_terrific terrific_ ',false
3875,'the portion be large and the server always surprise with different ','the_portion portion_be be_large large_and and_the the_server server_always always_surprise surprise_ _with with_ _different different_ ',false
3887,'the wine list ','the_wine wine_list list_ _ ',false
3899,'the food ','the_food food_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ ',false
3911,'especially you get the taste menu and your favourite bottle ','_ _ _ _especially especially_ _you you_get get_the the_ _taste taste_menu menu_and and_your your_favourite favourite_bottle bottle_ _ _ _ _ _ _ _ _ _ ',false
3923,'wine from extensive selection ','_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _wine wine_from from_ _extensive extensive_selection selection_ _ ',false
3935,'the place small and and and intimate and and and you may feel little but the service excellent and and and great for friend romantic special ','the_place place_ _small small_and and_intimate intimate_and and_you you_may may_feel feel_ _little little_ _but but_the the_service service_ _excellent excellent_and and_ _great great_for for_friend friend_ _ _romantic romantic_ _ _ _special special_ ',false
3947,'the menu very limited think count ','the_menu menu_ _very very_limited limited_ _ _think think_ _count count_ _ _ _ ',false
3959,'order the grill that be be infuse with be be difficult ','_order order_the the_ _grill grill_ _that that_be be_ _infuse infuse_with with_ _ _be be_difficult difficult_ _ ',false
3971,'the decor this place place very and and the the kind place place you expect the the east village not just small and and ','the_decor decor_ _this this_place place_ _very very_ _and and_the the_kind kind_ _place place_you you_expect expect_ _the the_east east_village village_ _not not_ _just just_ _small small_and and_ ',false
3983,'problem nothing prune particularly ','problem_ _nothing nothing_ _prune prune_ _particularly particularly_ ',false
3995,'plan return anytime ','_plan plan_ _return return_anytime anytime_ ',false
4007,'this place much ','this_place place_ _ _much much_ ',false
4019,'our family never expect such incredible entertainment ','our_family family_never never_expect expect_such such_incredible incredible_entertainment entertainment_ _ _ ',false
4031,'our food be great ','our_food food_be be_great great_ ',false
4043,'and really large ','and_really really_large large_ ',false
4055,'the staff be the friendly that have see new ','the_staff staff_be be_the the_friendly friendly_that that_have have_see see_ _new new_ ',false
4067,'will back every time be the ','_will will_ _back back_every every_time time_ _be be_ _the the_ ',false
4079,'you want something really different than try jekyll and ','_you you_want want_something something_really really_different different_than than_try try_jekyll jekyll_and and_ ',false
4091,'lot fun with live entertainment and all kind disney type special ','_ _ _lot lot_ _fun fun_with with_live live_entertainment entertainment_and and_all all_kind kind_ _disney disney_type type_special special_ ',false
4103,'the food be be pretty tradional but be be hot and good with large ','the_food food_be be_pretty pretty_tradional tradional_but but_ _be be_hot hot_and and_good good_with with_large large_ ',false
4115,'highly recommend ','_highly highly_recommend recommend_ ',false
4127,'think jeckll and hydes #crd# those place that fun ','_ _think think_jeckll jeckll_and and_hydes hydes_ _ _#crd# #crd#_ _those those_place place_that that_ _fun fun_ _ _ ',false
4139,'have good ','_have have_ _good good_ ',false
4151,'go there there with with wife and have wait for table even though you could see there there many that be empty with with not reservation sigh ','go_there there_with with_ _wife wife_and and_ _have have_ _wait wait_for for_ _table table_even even_though though_you you_could could_see see_there there_many many_that that_be be_empty empty_with with_not not_reservation reservation_sigh sigh_ _ ',false
4163,'service be slow have wait order and get food although not ','service_be be_slow slow_have have_ _wait wait_ _order order_and and_get get_food food_although although_not not_ ',false
4175,'drink way over ','drink_way way_over over_ ',false
4187,'food be good not not great not not worth the wait another visit ','food_be be_good good_not not_great great_not not_worth worth_the the_wait wait_ _another another_visit ',false
4199,'great pizza for lunch ','great_pizza pizza_for for_lunch lunch_ ',false
4211,'service be ','service_be be_ ',false
4223,'the pizza be ','the_pizza pizza_be be_ ',false
4235,'and be quick which very ','and_ _be be_quick quick_which which_ _very very_ ',false
4247,'have the iced ','have_the the_iced iced_ ',false
4259,'be ','_be be_ ',false
4271,'whenever you need sushi mizu will there with quality fish and great ','whenever_you you_need need_ _sushi sushi_ _mizu mizu_will will_ _there there_with with_quality quality_fish fish_and and_great great_ ',false
4283,'delivery fast ','delivery_ _fast fast_ ',false
4295,'great friendly fast fast fast fast excellent ','great_friendly friendly_ _fast fast_ _fast fast_ _excellent excellent_ ',false
4307,'little overpriced but worth once you take ','_little little_overpriced overpriced_but but_worth worth_ _once once_you you_take take_ _ ',false
4319,'they have huge selection different cream cheese and all their salad be ','they_have have_ _huge huge_selection selection_ _different different_cream cream_cheese cheese_and and_all all_ _their their_salad salad_be be_ ',false
4331,'the lox always fresh ','the_lox lox_ _always always_fresh fresh_ ',false
4343,'highly recommend ','highly_recommend recommend_ _ ',false
4355,'not impress with the ','not_impress impress_with with_the the_ ',false
4367,'price too high for this cramped and unappealing ','price_too too_high high_for for_this this_cramped cramped_and and_unappealing unappealing_ ',false
4379,'zero ambiance ','zero_ambiance ambiance_ _ ',false
4391,'think this place be totally ','_think think_this this_place place_be be_totally totally_ ',false
4403,'everything have be good ok.but definitely nothing ','everything_ _have have_be be_good good_ _ok.but ok.but_definitely definitely_nothing nothing_ ',false
4415,'the ambience be be but service ','the_ambience ambience_be be_ _but but_service service_ _ _ ',false
4427,'when you add all just seem worth me.especially consider the ','when_you you_add add_ _all all_ _ _just just_ _seem seem_worth worth_ _ _me.especially me.especially_consider consider_the the_ ',false
4439,'this the the best shabu-shabu restaurant the the ','this_ _the the_best best_shabu-shabu shabu-shabu_restaurant restaurant_ _the the_ _ ',false
4451,'have live japan japan for year and and the the the the taste the the the the food and and the the the the feel the the the the restaurant like be back ','_have have_live live_ _japan japan_for for_ _year year_and and_the the_taste taste_ _the the_food food_and and_the the_feel feel_ _the the_restaurant restaurant_ _like like_be be_back back_ _ ',false
4463,'thius must for anyone who love ','thius_ _ _must must_for for_anyone anyone_who who_love love_ ',false
4475,'the atmosphere nothing but feel like sushi establishment ','the_atmosphere atmosphere_ _nothing nothing_ _but but_ _feel feel_like like_ _sushi sushi_establishment establishment_ _ ',false
4487,'the owner and and staff be all japanese well and and that add the entire ','the_owner owner_and and_staff staff_be be_all all_japanese japanese_ _well well_and and_that that_add add_ _the the_entire entire_ ',false
4499,'despite slightly limited everything prepare do ultra fresh and work food ','despite_ _slightly slightly_limited limited_ _everything everything_prepare prepare_ _do do_ _ _ultra ultra_fresh fresh_and and_ _work work_ _food food_ ',false
4511,'must give yon yon out yon yon ','_must must_give give_ _yon yon_out out_ _yon yon_ ',false
4523,'taxan ','taxan_ ',false
4535,'the price be cheap compare the quality service and ','the_price price_be be_cheap cheap_compare compare_ _the the_quality quality_ _service service_and and_ ',false
4547,'like that will always make point dine here when visit new ','_like like_ _ _ _that that_ _will will_always always_make make_ _ _point point_ _dine dine_here here_when when_ _visit visit_new new_ ',false
4559,'moderate ','moderate_ ',false
4571,'little noise but think that be because our ','_little little_noise noise_but but_ _think think_that that_be be_because because_ _our our_ ',false
4583,'the food delicious from the the the special the the the regular the the the dish be never ','the_food food_ _delicious delicious_ _from from_the the_special special_ _the the_regular regular_ _the the_dish dish_be be_never never_ _ ',false
4595,'whether the the parmesean porcini souffle the the lamb glaze with with balsamic you will surely transport northern italy with with #crd# ','whether_ _the the_parmesean parmesean_porcini porcini_souffle souffle_ _the the_lamb lamb_glaze glaze_with with_balsamic balsamic_ _you you_will will_surely surely_ _transport transport_ _northern northern_italy italy_with with_#crd# #crd#_ ',false
4607,'although the the table may closely the the and service ','although_the the_table table_may may_ _closely closely_ _the the_ _ _and and_service service_ ',false
4619,'guaranteeed ','_guaranteeed guaranteeed_ ',false
4631,'have know about this secret for for the the the last have continue serve food and wine for for the the the god mortal ','_have have_know know_about about_this this_secret secret_for for_the the_last last_ _ _ _ _have have_continue continue_ _serve serve_food food_and and_wine wine_for for_the the_god god_ _mortal mortal_ ',false
4643,'you try the the the the mozzarella carozza ','_you you_ _try try_the the_ _ _the the_mozzarella mozzarella_ _carozza carozza_ _ _ _ _ _ ',false
4655,'everything just ','_ _ _ _ _ _ _ _ _ _ _ _ _everything everything_ _just just_ ',false
4667,'check out the secret back ','check_out out_the the_secret secret_back back_ ',false
4679,'find the service and value exceptional everytime have be ','_find find_the the_ _service service_and and_value value_exceptional exceptional_everytime everytime_ _have have_be be_ ',false
4691,'the food be ','the_food food_be be_ ',false
4703,'feel though be eat ','_feel feel_ _though though_ _be be_eat eat_ _ ',false
4715,'the service be excellent friendly and ','the_service service_be be_excellent excellent_ _friendly friendly_and and_ ',false
4727,'the price be wonderfully ','the_price price_be be_wonderfully wonderfully_ ',false
4739,'very good wine ','very_good good_wine wine_ ',false
4751,'great ','great_ ',false
4763,'always great ','always_great great_ ',false
4775,'twice ','_ _twice twice_ _ ',false
4787,'','',false
4799,'the food ','the_food food_ _ _ _ _ ',false
4811,'but the staff be horrible ','but_the the_staff staff_be be_ _horrible horrible_ _ ',false
4823,'the hostess and and the waitress be incredibly rude and and do everything they could rush ','the_hostess hostess_and and_the the_waitress waitress_be be_incredibly incredibly_rude rude_and and_do do_everything everything_they they_could could_ _rush rush_ _ ',false
4835,'be plan get dessert but the the waitress basically through the the bill before have chance ','_be be_plan plan_ _get get_dessert dessert_but but_the the_waitress waitress_basically basically_through through_the the_bill bill_ _ _before before_ _have have_ _chance chance_ _ ',false
4847,'this place and the the the food worth but the the the service make you you feel like you you should pay quater the the the ','this_place place_ _ _and and_ _the the_food food_ _worth worth_ _but but_the the_service service_make make_you you_feel feel_like like_you you_should should_ _pay pay_ _quater quater_ _the the_ ',false
4859,'save yourself the time and and trouble and and skip this ','save_yourself yourself_the the_time time_and and_trouble trouble_and and_skip skip_this this_ ',false
4871,'eat here week ago and and find most dish average good and and too ','_eat eat_here here_ _week week_ago ago_and and_find find_most most_dish dish_average average_ _good good_and and_too too_ ',false
4883,'will not ','will_not not_ _ ',false
4895,'dine tamarind for the the vegetarian they be simply not par with the the non-veg ','_dine dine_ _tamarind tamarind_for for_the the_vegetarian vegetarian_ _they they_be be_simply simply_not not_ _ _par par_with with_the the_non-veg non-veg_ ',false
4907,'decor nice though service can ','decor_ _nice nice_though though_service service_can can_ _ ',false
4919,'this place always ','this_place place_ _always always_ ',false
4931,'haru park simply ','haru_ _park park_ _ _simply simply_ ',false
4943,'the fish be not fresh and and the rice taste old and and ','the_fish fish_be be_not not_fresh fresh_and and_the the_rice rice_taste taste_old old_and and_ ',false
4955,'quite this some the bad sushi have ever ','quite_ _this this_ _some some_ _the the_bad bad_sushi sushi_ _have have_ever ever_ ',false
4967,'will never ','will_never never_ _ ',false
4979,'honestly the bad sushi husband and have our entire ','honestly_the the_bad bad_sushi sushi_ _husband husband_and and_ _have have_ _our our_entire entire_ ',false
4991,'the the the the the only thing could really taste be the the the the the very salty soy sauce its low the the the the the and the the the the the scallion top the the the the the ','the_only only_thing thing_ _could could_really really_taste taste_be be_the the_very very_salty salty_soy soy_sauce sauce_ _its its_low low_ _the the_ _ _and and_the the_scallion scallion_ _top top_ _the the_ ',false
5003,'the waitstaff be nice ','the_waitstaff waitstaff_be be_nice nice_ ',false
5015,'come back again for ','_come come_back back_again again_for for_ ',false
5027,'have be twice and both time be very ','_have have_be be_ _ _twice twice_and and_both both_time time_be be_very very_ ',false
5039,'try the pad fabulous and their price be ','try_the the_pad pad_ _ _fabulous fabulous_and and_their their_price price_be be_ _ ',false
5051,'just because cheap do not mean the the portion be small the the food ','just_because because_ _cheap cheap_do do_not not_mean mean_the the_portion portion_be be_small small_ _the the_food food_ _ _ _ _ ',false
5063,'they forget include include plastic and include include pita with the hummus ','they_forget forget_ _ _ _include include_plastic plastic_ _and and_ _include include_pita pita_with with_the the_hummus hummus_ ',false
5075,'the sandwich come with anything like chip ','_the the_sandwich sandwich_ _ _ _come come_with with_anything anything_like like_chip chip_ _ _ ',false
5087,'not worth the ','_not not_worth worth_the the_ ',false
5099,'eat the atmosphere save but your very disappointing ','eat_ _the the_atmosphere atmosphere_save save_ _but but_ _your your_ _ _ _very very_disappointing disappointing_ ',false
5111,'this restaurant there be meat dish ','this_restaurant restaurant_ _ _there there_be be_ _meat meat_dish dish_ ',false
5123,'the seat be be uncomfortable you be be sit against the wall wooden ','the_seat seat_be be_uncomfortable uncomfortable_ _you you_be be_sit sit_against against_the the_wall wall_ _wooden wooden_ ',false
5135,'rather cramped and and busy restaurant and and close ','_ _rather rather_cramped cramped_and and_busy busy_restaurant restaurant_and and_ _close close_ ',false
5147,'patroon feature nice cigar bar and have great ','patroon_feature feature_ _nice nice_cigar cigar_bar bar_and and_have have_great great_ ',false
5159,'the food tasty and portion size be ','the_food food_ _tasty tasty_and and_portion portion_size size_be be_ ',false
5171,'this nice restaurant you be look for good place host intimate dinner meeting with business ','this_ _ _nice nice_restaurant restaurant_ _you you_be be_look look_for for_ _good good_place place_ _host host_ _intimate intimate_dinner dinner_meeting meeting_with with_business business_ ',false
5183,'not great place for family general ','not_ _great great_place place_for for_family family_ _general general_ ',false
5195,'lloovve this ','lloovve_this this_ ',false
5207,'food ','food_ _ ',false
5219,'fish very ','fish_ _ _very very_ ',false
5231,'waitstaff be very ','waitstaff_be be_very very_ ',false
5243,'love ','love_ ',false
5255,'mermaid inn overall good good restaurant with really good good ','mermaid_inn inn_ _ _overall overall_good good_restaurant restaurant_with with_really really_good good_ ',false
5267,'the menu limited but almost all the dish be ','the_menu menu_ _limited limited_but but_almost almost_all all_ _the the_dish dish_be be_ ',false
5279,'the lobster sandwich good and and the spaghetti with scallop and and shrimp ','the_lobster lobster_sandwich sandwich_ _good good_and and_the the_spaghetti spaghetti_with with_scallop scallop_and and_shrimp shrimp_ _ ',false
5291,'the service good good and ambience good good for date group ','the_service service_ _good good_and and_ambience ambience_ _good good_for for_ _date date_ _group group_ ',false
5303,'the only fallback this restaurant the ','the_only only_fallback fallback_ _this this_restaurant restaurant_ _the the_ ',false
5315,'even though its good the price be too ','even_though though_its its_good good_ _the the_price price_be be_too too_ ',false
5327,'the lobster sandwich and although be be good be be not nearly enough warrant that ','the_lobster lobster_sandwich sandwich_ _ _and and_although although_ _be be_good good_ _be be_not not_nearly nearly_enough enough_ _warrant warrant_that that_ ',false
5339,'be very pleasantly ','_be be_very very_pleasantly pleasantly_ ',false
5351,'the food be be delicious have have halibut husband have have and the service be be ','the_food food_be be_delicious delicious_ _have have_ _halibut halibut_ _ _husband husband_have have_ _and and_the the_service service_be be_ ',false
5363,'when dessert there be be candle not because because anyone ask for #crd# but because because the waiter must have see open birthday card and and and and say know be be special occassion some ','when_ _dessert dessert_ _there there_be be_ _candle candle_ _ _ _not not_because because_anyone anyone_ask ask_for for_#crd# #crd#_ _but but_because because_the the_waiter waiter_must must_have have_see see_ _open open_ _birthday birthday_card card_and and_ _and and_say say_ _know know_ _be be_ _special special_occassion occassion_ _some some_ ',false
5375,'truly the mark attentive ','truly_the the_mark mark_ _ _attentive attentive_ ',false
5387,'highly recommend the restaurant base our experience last ','_highly highly_recommend recommend_the the_restaurant restaurant_base base_ _our our_experience experience_last last_ ',false
5399,'eat this thai place follow the the review but very unhappy with the the ','_eat eat_ _this this_thai thai_place place_follow follow_the the_review review_but but_very very_unhappy unhappy_with with_the the_ ',false
5411,'think that this place use too much msg cooking the ','_think think_that that_this this_place place_ _use use_too too_much much_ _msg msg_cooking cooking_ _the the_ ',false
5423,'recommend the the the jelly drunken chicken and the the the soupy certainly the the the stir fry blue ','_recommend recommend_the the_jelly jelly_ _drunken drunken_chicken chicken_and and_the the_soupy soupy_ _certainly certainly_the the_stir stir_fry fry_blue blue_ ',false
5435,'the food cheap and the waiter be ','the_food food_ _ _cheap cheap_and and_the the_waiter waiter_be be_ ',false
5447,'crowded but who ','_ _ _ _crowded crowded_but but_who who_ ',false
5459,'authentic shanghai shanghai style and recommend good shanghai shanghai place new ','authentic_shanghai shanghai_style style_and and_ _ _recommend recommend_ _good good_shanghai shanghai_place place_ _new new_ ',false
5471,'have frequent for several year and the food remain ','have_frequent frequent_ _for for_several several_year year_and and_the the_food food_remain remain_ ',false
5483,'cheese plate varied delight and great bargain ','cheese_plate plate_ _ _varied varied_delight delight_and and_great great_bargain bargain_ _ ',false
5495,'the large selection tramezzinis keep the palate from ','the_large large_selection selection_ _ _ _tramezzinis tramezzinis_keep keep_the the_palate palate_from from_ ',false
5507,'truffle parmesan bruschetta ','_ _truffle truffle_ _parmesan parmesan_bruschetta bruschetta_ _ _ ',false
5519,'wine list extensive without be ','wine_list list_ _extensive extensive_without without_be be_ ',false
5531,'sure try the and always ','_sure sure_ _try try_the the_ _and and_always always_ _ ',false
5543,'definitely neighborhood ','definitely_ _neighborhood neighborhood_ ',false
5555,'love this ','_love love_this this_ ',false
5567,'almost hesititate write review because the atmosphere be great and would hate for too become ','_almost almost_hesititate hesititate_ _write write_ _review review_because because_the the_atmosphere atmosphere_be be_ _great great_and and_ _would would_hate hate_for for_ _too too_become become_ _ ',false
5579,'the food be be very great great and the place its self be be ','the_food food_be be_very very_ _ _great great_ _and and_the the_place place_its its_self self_be be_ ',false
5591,'the wait staff very they make feel like eat freindly freindly little european ','the_wait wait_staff staff_ _very very_ _they they_make make_ _feel feel_like like_ _eat eat_ _ _freindly freindly_little little_european european_ ',false
5603,'like cafe noir get jsut that the people who work there be evil and ','_like like_cafe cafe_noir noir_ _get get_ _ _ _ _jsut jsut_that that_the the_people people_who who_work work_there there_be be_evil evil_and and_ ',false
5615,'the service be have wait for for everything and ask several different people for for the same thing before be allow ','the_service service_be be_ _ _have have_ _wait wait_for for_everything everything_and and_ask ask_several several_ _different different_people people_for for_the the_same same_thing thing_before before_ _be be_allow allow_ _ _ ',false
5627,'the seem more concerned look good than actually ','the_ _seem seem_ _ _more more_concerned concerned_ _look look_good good_than than_actually actually_ ',false
5639,'after dinner the the the manager grab ask where be be you you from.maybe you you know how thing work america.and the the the end storm away almost teareyed yelling that tip be be the the the only thing they survive ','after_dinner dinner_the the_manager manager_grab grab_ _ _ask ask_ _where where_be be_you you_from.maybe from.maybe_you you_ _know know_how how_thing thing_work work_ _america.and america.and_ _the the_end end_storm storm_away away_almost almost_teareyed teareyed_yelling yelling_that that_tip tip_be be_the the_only only_thing thing_they they_survive survive_ ',false
5651,'do guess the the just want more and complain the the ','_do do_ _ _guess guess_the the_ _just just_want want_more more_and and_complain complain_ _the the_ ',false
5663,'the whole set truly unprofessional and wish cafe noir would get some good because despite the current #crd# this great ','the_whole whole_set set_ _ _truly truly_unprofessional unprofessional_and and_ _wish wish_cafe cafe_noir noir_would would_get get_some some_good good_ _because because_despite despite_the the_current current_#crd# #crd#_this this_ _ _great great_ ',false
5675,'pizza here consistently ','pizza_here here_ _consistently consistently_ ',false
5687,'salad be delicious way begin the ','salad_be be_ _delicious delicious_way way_ _begin begin_the the_ ',false
5699,'you should pass the ','you_should should_pass pass_ _the the_ ',false
5711,'thick and slightly ','_ _thick thick_and and_slightly slightly_ ',false
5723,'decor ','decor_ _ ',false
5735,'service ','service_ _ ',false
5747,'what great ','what_ _great great_ ',false
5759,'never ','never_ ',false
5771,'absolutely love this ','_absolutely absolutely_love love_this this_ ',false
5783,'everything be ','everything_be be_ _ _ _ _ ',false
5795,'would highly recommend this ','_would would_highly highly_recommend recommend_this this_ ',false
5807,'have have be casimir over time and have have always have great time ','_have have_be be_ _casimir casimir_over over_ _time time_and and_ _have have_always always_have have_ _great great_time time_ ',false
5819,'the food great and reasonably ','the_food food_ _great great_and and_reasonably reasonably_ ',false
5831,'have have try make but both the hostess have have ','_have have_try try_ _make make_ _but but_both both_ _the the_hostess hostess_ _have have_ _ ',false
5843,'the weather try snag outside ','_the the_weather weather_ _ _try try_ _snag snag_ _outside outside_ ',false
5855,'the staff have be but they seem really stress and the unisex bathroom need clean more ','the_staff staff_have have_be be_ _but but_they they_seem seem_really really_stress stress_and and_the the_unisex unisex_bathroom bathroom_need need_ _ _clean clean_more more_ ',false
5867,'boyfriend and and go there celebrate birthday the other night and and all can say that be ','_boyfriend boyfriend_and and_ _go go_there there_ _celebrate celebrate_ _birthday birthday_the the_other other_night night_and and_all all_ _can can_say say_ _that that_ _be be_ ',false
5879,'from the the spectacular caviar the the hospitable feel like royalty and enjoy every #ord# ','from_the the_spectacular spectacular_caviar caviar_ _the the_hospitable hospitable_ _ _feel feel_like like_royalty royalty_and and_enjoy enjoy_every every_#ord# #ord#_ _ ',false
5891,'consider be the the the last patron there and and and be after the the the closing the the the waitstaff do not rush all and and and make feel comfortable and and and ','consider_ _be be_the the_last last_patron patron_there there_and and_ _be be_after after_the the_closing closing_ _the the_waitstaff waitstaff_do do_not not_rush rush_ _ _all all_and and_make make_ _feel feel_comfortable comfortable_and and_ ',false
5903,'highly recommend caviar russe anyone who want delicious top grade caviar and fantastic ','_highly highly_recommend recommend_caviar caviar_russe russe_ _anyone anyone_who who_want want_delicious delicious_top top_grade grade_caviar caviar_and and_fantastic fantastic_ ',false
5915,'nice family own traditional ','nice_family family_own own_traditional traditional_ ',false
5927,'fresh ingredient and everything make ','fresh_ingredient ingredient_and and_everything everything_ _make make_ _ ',false
5939,'be pleasantly surprised find this gem ','_be be_pleasantly pleasantly_surprised surprised_ _find find_this this_gem gem_ _ ',false
5951,'friendly staff that actually you you enjoy your meal and the company ','friendly_staff staff_that that_actually actually_ _you you_enjoy enjoy_your your_meal meal_and and_the the_company company_ _ ',false
5963,'also order the change which be out this ','_also also_order order_the the_change change_ _which which_be be_out out_ _this this_ ',false
5975,'friend settle for rice but but come back the the follow day try the the dim which be good.not but but ','_friend friend_settle settle_for for_rice rice_ _but but_ _come come_back back_the the_follow follow_day day_ _try try_the the_dim dim_ _which which_be be_good.not good.not_ _but but_ ',false
5987,'eat out the the back which worth cool and the the music hear well ','_eat eat_out out_ _the the_back back_ _which which_ _worth worth_ _ _ _cool cool_and and_the the_music music_ _hear hear_well well_ ',false
5999,'excellent ','_excellent excellent_ ',false
6011,'the buffet have nice ','the_buffet buffet_have have_ _nice nice_ ',false
6023,'the food be average above include some surprising tasty ','the_food food_be be_average average_ _above above_include include_some some_surprising surprising_tasty tasty_ ',false
6035,'service be also very ','service_be be_also also_very very_ ',false
6047,'would ','_would would_ _ ',false
6059,'get excellent piece cheesecake and have several other nice ','_get get_ _excellent excellent_piece piece_ _cheesecake cheesecake_and and_ _have have_several several_other other_nice nice_ ',false
6071,'would recommend for for but not for for their ','_would would_recommend recommend_ _for for_ _but but_not not_for for_their their_ ',false
6083,'son and and his girlfriend both want cheeseburger and and they be ','_son son_and and_his his_girlfriend girlfriend_both both_want want_cheeseburger cheeseburger_and and_they they_be be_ ',false
6095,'they be too big for the ','_they they_be be_too too_big big_for for_the the_ ',false
6107,'their their burger fall apart their their hand and make such mess that they feel like finish ','_their their_burger burger_fall fall_apart apart_ _their their_hand hand_and and_make make_such such_ _mess mess_that that_they they_ _feel feel_like like_finish finish_ ',false
6119,'also they be ','also_they they_be be_ _ ',false
6131,'have huge pastrami sandwich ','_have have_ _huge huge_pastrami pastrami_sandwich sandwich_ _ _ ',false
6143,'be not really bad for for pound have much have well for for less ','_be be_ _not not_really really_bad bad_for for_ _pound pound_ _ _ _ _have have_much much_ _have have_well well_for for_less less_ ',false
6155,'this place really trendi but they have forget about the the most important part the the ','this_place place_ _really really_trendi trendi_but but_they they_have have_forget forget_about about_the the_most most_important important_part part_ _ _ _ _the the_ ',false
6167,'the last #crd# time order from from here food be soo spicy that could barely eat and the the the spice take away from from the the the flavor the the the ','the_last last_#crd# #crd#_time time_ _order order_from from_here here_ _food food_be be_soo soo_spicy spicy_that that_ _ _could could_barely barely_eat eat_ _and and_the the_spice spice_take take_away away_from from_the the_flavor flavor_ _the the_ ',false
6179,'and the tom kha soup be ','and_the the_tom tom_kha kha_soup soup_be be_ ',false
6191,'you want good authentic thai this place place not the place place ','_you you_want want_good good_authentic authentic_thai thai_this this_place place_ _not not_the the_place place_ _ ',false
6203,'go here for lunch couple week ago and be thoroughly impressed with the ','_go go_here here_for for_lunch lunch_ _couple couple_ _week week_ago ago_ _ _ _and and_ _be be_thoroughly thoroughly_impressed impressed_with with_the the_ ',false
6215,'the pesto pizza pizza be thin-crust pizza pizza with nice amount spicy italian cheese that never hear ','the_pesto pesto_pizza pizza_be be_ _thin-crust thin-crust_pizza pizza_with with_ _nice nice_amount amount_ _spicy spicy_italian italian_cheese cheese_that that_ _never never_hear hear_ _ ',false
6227,'conveniently locate be right bedford ','conveniently_locate locate_ _be be_right right_ _bedford bedford_ ',true
6239,'the back garden garden sitting area very where you can see their personal herb ','the_back back_garden garden_sitting sitting_area area_ _very very_ _where where_you you_can can_see see_their their_personal personal_herb herb_ ',false
6251,'will definetly go ','_will will_definetly definetly_ _go go_ ',false
6263,'have the lobster sandwich and be ','_have have_the the_lobster lobster_sandwich sandwich_and and_ _be be_ ',false
6275,'husband say eat several the the the portion be fine for even exclaim that the the the french fry be the the the good have ','_husband husband_say say_ _ _eat eat_several several_ _the the_portion portion_be be_fine fine_for for_ _ _even even_exclaim exclaim_that that_the the_french french_fry fry_be be_the the_good good_ _have have_ ',false
6287,'have the the scallop appetizer and and they be delicious and and the the sauce be ','_have have_the the_scallop scallop_ _ _appetizer appetizer_and and_they they_be be_delicious delicious_and and_the the_sauce sauce_be be_ ',false
6299,'and you beat the ','and_you you_ _beat beat_the the_ ',false
6311,'highly ','highly_ ',false
6323,'live for year and this place have ','_live live_ _ _for for_ _year year_and and_this this_place place_have have_ _ ',false
6335,'great good size great service and unpretensious ','great_ _good good_size size_ _great great_service service_and and_ _unpretensious unpretensious_ ',false
6347,'the dish offer be very tasty and and fresh from the the the lamb sardine with large whole shrimp the the the amazing pistachio ice cream good and and fresh ever ','the_dish dish_offer offer_be be_ _very very_tasty tasty_and and_fresh fresh_from from_the the_lamb lamb_ _sardine sardine_with with_ _large large_whole whole_shrimp shrimp_ _the the_amazing amazing_pistachio pistachio_ice ice_cream cream_ _good good_and and_fresh fresh_ _ever ever_ ',false
6359,'glad be introduce this this place and this this rare gem ','_glad glad_ _be be_introduce introduce_ _this this_place place_and and_this this_ _ _rare rare_gem gem_ _ ',false
6371,'the service be be excellent and the food be be ','the_service service_be be_excellent excellent_and and_the the_food food_be be_ ',false
6383,'be very particular about sushi sushi and and and be both please with every choice which ceviche mix crab assorted sushi sushi and and and #crd# type and and and the banana ','_be be_very very_particular particular_about about_sushi sushi_and and_be be_both both_please please_with with_every every_choice choice_which which_ _ceviche ceviche_mix mix_ _crab crab_ _assorted assorted_ _sushi sushi_and and_ _#crd# #crd#_type type_ _ _and and_the the_banana banana_ ',false
6395,'wait over #crd# hour for ','_wait wait_over over_#crd# #crd#_hour hour_for for_ ',false
6407,'they be be very abrupt with when call and actually claim the food be late because they be be out ','they_be be_very very_abrupt abrupt_with with_ _when when_ _call call_and and_actually actually_claim claim_the the_food food_be be_late late_because because_they they_be be_out out_ _ ',false
6419,'thai restaurant out rice during ','_thai thai_restaurant restaurant_out out_ _rice rice_during during_ ',false
6431,'the food arrive minute after cold and ','the_food food_arrive arrive_ _minute minute_after after_ _ _cold cold_and and_ ',false
6443,'excellent service ','_excellent excellent_service ',false
6455,'service here be be food be be ','service_here here_be be_ _food food_be be_ ',false
6467,'guacamole+shrimp appetizer be be really both have the the the very much like the the the frites that come but the the the filet filet be be neither ','guacamole+shrimp_appetizer appetizer_be be_really really_ _ _both both_have have_the the_ _very very_ _ _much much_like like_the the_frites frites_that that_come come_ _but but_the the_filet filet_be be_ _ _neither neither_ _ _ ',false
6479,'will absolutely visit ','will_absolutely absolutely_visit visit_ ',false
6491,'always nice but never ','always_ _nice nice_ _but but_never never_ ',false
6503,'','_ ',false
