@relation Komfort

@attribute id numeric
@attribute lemmas string
@attribute bigrams string
@attribute aspecttype {true, false}

@data
4250,'feel threaten people high heroine whatever take make loud little scary walk get somewhere ','_feel_threaten _threaten_but _people_that _high_on _heroine_or _whatever_they _take_make _make_them _loud_and _little_scary _scary_walk _walk_through _get_somewhere _somewhere_! ',false
4324,'need renovation ','_need_renovation _renovation_. ',false
4325,'it?fs close downtown main attraction ','_it?fs_close _close_to _downtown_and _main_attraction _attraction_. ',false
4326,'also equipment comfort open equipment dupris mall ','_also_the _equipment_door _comfort_open _open_up _equipment_dupris _dupris_mall _mall_. ',false
4327,'comfort comfortable chair clean comfortable ','_comfort_be _comfortable_and _chair_clean _clean_and _comfortable_. ',true
4328,'#ord# other year pleasant #ord# ','_#ord#_stay _other_here _year_be _pleasant_as _#ord#_. ',false
4329,'ac low could adjust ','_ac_be _low_and _could_not _adjust_. ',true
4330,'carpet old personel good clean ','_carpet_be _old_and _personel_do _good_to _clean_it ',false
4331,'dresser comfort old scratch many equipment ','_dresser_in _comfort_be _old_and _scratch_in _many_place _equipment_. ',true
4332,'toilet flush well sink drain well ','_toilet_do _flush_well _well_and _sink_do _drain_well _well_. ',true
4333,'equipment need fix ','_equipment_need _need_some _fix_up ',false
4334,'parking expensive low ceiling ','_parking_be _expensive_and _low_ceiling _ceiling_. ',false
4335,'equipment expensive consider issue ','_equipment_be _expensive_consider _consider_all _issue_. ',false
4336,'won?ft other #ord# other unless know renovation ','_won?ft_be _other_here _#ord#_time _other_unless _unless_we _know_of _renovation_. ',false
4392,'average equipment great location ','_average_hotel _equipment_in _great_location _location_. ',false
4393,'great location ','_great_location _location_. ',false
4394,'comfort smelt damp ','_comfort_smelt _smelt_of _damp_. ',false
4395,'small comfort ','_small_bathroom ',true
4420,'okay ','_okay_. ',false
4421,'ac nt work night night 0 barely work comfort kind feel little grimy ','_ac_do _nt_work _work_night _night_0 _night_0 _0_it _barely_work _work_and _comfort_kind _kind_of _feel_a _little_grimy _grimy_. ',true
4422,'unfortunately would other ','_unfortunately_, _would_not _other_here ',false
4444,'average ','_average_. ',false
4445,'servise other location ','_servise_, _other_and _location_. ',false
4446,'front disc helpful ','_front_disc _disc_not _helpful_. ',false
4464,'unsatisfied ','_unsatisfied_. ',false
4465,'price tottaly worth get nearly 0 basic comfort outdated decoration clean applieance used unkept look dirty thing worth emplacement price parking other include ','_price_be _tottaly_not _worth_what _get_nearly _nearly_0 _0_$ _basic_room _comfort_outdated _outdated_decoration _decoration_it _clean_but _applieance_be _used_and _unkept_that _look_dirty _dirty_the _thing_worth _worth_be _emplacement_for _price_parking _parking_and _other_be ',true
4496,'great location ','_great_location _location_. ',false
4497,'quite sure s price price ','_quite_sure _sure_if _s_value _price_for _price_. ',false
4498,'location excellent ','_location_be _excellent_. ',false
4499,'also supermarket other court ground floor equipment ','_also_a _supermarket_and _other_court _court_on _ground_floor _floor_of _equipment_. ',false
4500,'amount reflect #url# price basic comfort rate far different other outas price increase least 0 ','_amount_reflect _reflect_on _#url#_to _price_for _basic_room _comfort_rate _rate_be _far_different _different_when _other_outas _outas_the _price_have _increase_by _least_$ _0_. ',false
4501,'equipment people budget ','_equipment_be _people_on _budget_. ',false
4528,'great other great other like always ','_great_stay _other_have _great_time _other_like _like_always _always_. ',false
4529,'equipment great location other every other visit montreal ','_equipment_be _great_location _location_i _other_there _every_time _other_i _visit_montreal _montreal_. ',false
4548,'satisfied customer ','_satisfied_customer _customer_. ',false
4549,'comfort comfortable ','_comfort_be _comfortable_. ',true
4550,'equipment old renovation need especially washroom ','_equipment_be _old_, _renovation_be _need_especially _especially_in _washroom_. ',true
4612,'day montreal .. ','_day_in _montreal_.. ',false
4613,'comfort really comfortable ','_comfort_be _really_comfortable _comfortable_. ',true
4614,'location great comfort spacious .. ','_location_be _great_and _comfort_be _spacious_.. ',true
4615,'other comfort good other maker actually work ','_other_in _comfort_be _good_( _other_maker _maker_actually _actually_work _work_) ',false
4616,'','',false
4617,'comfort really date .. ','_comfort_be _really_date _date_.. ',true
4618,'stain comfort ceiling paint job badly need .. ','_stain_all _comfort_ceiling _ceiling_( _paint_job _job_be _badly_need _need_) ',false
4619,'carpet several stain .. ','_carpet_have _several_stain _stain_on ',false
4620,'lamp break desk electrical outlet lamp even cover big safety hazard family child .. ','_lamp_be _break_on _desk_and _electrical_outlet _outlet_for _lamp_do _even_have _cover_on _big_safety _safety_hazard _hazard_for _family_that _child_with ',true
4621,'s obvious other truly grand equipment .. ','_s_obvious _obvious_that _other_that _truly_be _grand_hotel _equipment_.. ',false
4622,'dr equipment need invest price equipment make grand .. ','_dr_own _equipment_need _need_to _invest_some _price_into _equipment_and _make_it _grand_once ',false
4623,'end review.for day ok.but would cone special occasion .. ','_end_my _review.for_a _day_it _ok.but_i _would_not _cone_there _special_occasion _occasion_.. ',false
4624,'anniversary etc. ','_anniversary_etc. ',false
4700,'i?fd other i?fm take train location return montreal ','_i?fd_stay _other_again _i?fm_take _take_the _train_& _location_if _return_to _montreal_. ',false
4701,'comfort comfy ','_comfort_be _comfy_! ',true
4702,'convenient location catch location ','_convenient_location _location_to _catch_the _location_. ',false
4703,'lot shop nearby pick basics grab bite eat ','_lot_of _shop_nearby _nearby_to _pick_up _basics_or _grab_a _bite_to _eat_. ',false
4704,'salsa party park across street look like would great night weather cooperate ','_salsa_party _party_at _park_across _across_the _street_which _look_like _like_it _would_have _great_night _night_have _weather_cooperate _cooperate_. ',false
4705,'like pay parking day ','_like_have _pay_for _parking_each _day_. ',false
4706,'try leave delay another 0 minute due technical issue validated ticket ','_try_to _leave_i _delay_another _another_0 _0_minute _minute_due _due_to _technical_issue _issue_with _validated_ticket _ticket_. ',false
4707,'equipment other seem like waste ','_equipment_breakfast _other_seem _seem_like _like_a _waste_. ',false
4708,'expensive morning buffet ','_expensive_for _morning_buffet _buffet_. ',false
4752,'good ','_good_. ',false
4753,'good other comfortable comfort good sized comfort ','_good_breakfast _other_, _comfortable_bed _comfort_, _good_sized _sized_room _comfort_. ',true
4754,'underground parking stall barely high enough park standard suv ','_underground_parking _parking_stall _stall_be _barely_high _high_enough _enough_to _park_a _standard_suv _suv_. ',false
4755,'nt able open trunk ','_nt_able _able_to _open_the _trunk_. ',false
4796,'good ','_good_. ',false
4797,'location property incredible !! ','_location_from _property_be _incredible_!! ',false
4798,'fortunate give upgrade top floor suite cleanliness look city mount royal ','_fortunate_to _give_an _upgrade_to _top_floor _floor_suite _suite_which _cleanliness_look _look_out _city_and _mount_royal _royal_. ',false
4799,'comfort well appoint clean ','_comfort_be _well_appoint _appoint_and _clean_. ',true
4800,'air conditioning either work could keep temp outside comfort large cleanliness face south west ','_air_conditioning _conditioning_be _either_not _work_or _could_not _keep_up _temp_outside _outside_, _comfort_have _large_window _cleanliness_that _face_south _south_and _west_) ',true
4801,'contact housekeeping personel front desk see something could unfortunately problem resolve get response equipment personel ','_contact_the _housekeeping_staff _personel_and _front_desk _desk_to _see_if _something_could _could_be _unfortunately_the _problem_be _resolve_and _get_any _response_from _equipment_staff _personel_. ',false
4802,'find disappointing ','_find_this _disappointing_. ',false
4836,'pleasant ','_pleasant_. ',false
4837,'llocation ','_llocation_. ',false
4838,'need renovation property old comfort stuff ','_need_renovation _renovation_of _property_very _old_furniture _comfort_and ',true
4860,'pleasant ','_pleasant_. ',false
4861,'great location ','_great_location _location_. ',false
4862,'date amenity ','_date_amenity ',true
4888,'good location try montreal crusine french ','_good_area _location_to _try_montreal _montreal_crusine _crusine_, _french_. ',false
4889,'location convenient everywhere ','_location_be _convenient_to _everywhere_. ',false
4890,'diverse equipment entertainment other ','_diverse_restaurant _equipment_and _entertainment_choice _other_. ',false
4891,'location quite suitable family young child ','_location_be _quite_suitable _suitable_for _family_with _young_child _child_. ',false
4912,'ok ','_ok_. ',false
4913,'fitness comfort didn?ft cleanliness cup other sanitary wipe ','_fitness_room _comfort_didn?ft _didn?ft_have _cleanliness_, _cup_for _other_and _sanitary_wipe ',true
4940,'ok ','_ok_. ',false
4941,'location equipment .. ','_location_of _equipment_.. ',false
4942,'equipment need big upgrade .. ','_equipment_need _need_big _big_upgrade _upgrade_.. ',false
4943,'other old ','_other_be _old_. ',false
4944,'update comfort carpet .. ','_update_all _comfort_, _carpet_.. ',false
5000,'bad .. ','_bad_.. ',false
5001,'make sure want pay cash ','_make_sure _sure_you _want_to _pay_cash _cash_. ',false
5002,'comfort comfortable ','_comfort_be _comfortable_. ',true
5003,'year travel #ord# other tell give credit card swipe security pay cash other ','_year_travel _travel_, _#ord#_time _other_i _tell_i _give_a _credit_card _card_swipe _swipe_for _security_and _pay_in _cash_when _other_out ',false
5004,'ridiculous ','_ridiculous_. ',false
5005,'comfort book band play montreal payment available cash band fee ','_comfort_book _book_for _band_play _play_in _montreal_, _payment_be _available_in _cash_from _band_fee _fee_. ',false
5006,'','',false
5007,'ar !! ','_ar_!! ',false
5008,'other equipment !! ','_other_facility _equipment_!! ',false
5009,'strange ','',false
5052,'good ','_good_. ',false
5053,'location location comfort great ','_location_and _location_of _comfort_be _great_. ',false
5054,'personel comfortable english little difficulty communicate personel house keeping regularly ','_personel_be _comfortable_in _english_so _little_difficulty _difficulty_in _communicate_with _personel_and _house_keeping _keeping_be _regularly_. ',false
5076,'pleasant ','_pleasant_. ',false
5077,'ideal price ','_ideal_price _price_. ',false
5078,'location little rough expect see soo many homeless ','_location_be _little_rough _rough_, _expect_to _see_soo _soo_many _many_homeless ',false
5100,'good ','_good_. ',false
5101,'location close other ','_location_be _close_to _other_. ',false
5102,'other include price suddenly wasn?ft other ','_other_that _include_in _price_suddenly _suddenly_wasn?ft _wasn?ft_at _other_in ',false
5128,'location perfect ','_location_be _perfect_. ',false
5129,'comfort equipment old ','_comfort_facility _equipment_be _old_. ',true
5130,'comfort fee match ','_comfort_fee _fee_do _match_to ',false
5131,'!! ','',false
5156,'good enjoy lot ','_good_, _enjoy_it _lot_! ',false
5157,'location ','_location_. ',false
5158,'little run ','_little_run _run_down ',false
5180,'love ','_love_it ',false
5181,'wife love trip montreal.hotel good ','_wife_and _love_trip _trip_to _montreal.hotel_be _good_. ',false
5182,'price ok budget ','_price_ok _ok_for _budget_. ',false
5212,'pleasant ','_pleasant_. ',false
5213,'great location ','_great_location _location_! ',false
5214,'location ','_location_! ',false
5215,'location ','_location_! ',false
5216,'nothing ','_nothing_. ',false
5248,'ok ','_ok_. ',false
5249,'date comfort bedroom comfort ','_date_bathroom _comfort_and _bedroom_furniture _comfort_. ',true
5250,'comfort #ord# floor could see skyline clearly cleanliness filthy ','_comfort_on _#ord#_floor _floor_but _could_not _see_the _skyline_clearly _clearly_because _cleanliness_be _filthy_. ',false
5251,'ability boil kettle other machine work other drinker ','_ability_to _boil_a _kettle_, _other_machine _machine_do _work_for _other_drinker _drinker_. ',true
5272,'location equipment quite good feel little uneasy neighbourhood ','_location_and _equipment_quite _quite_good _good_but _feel_a _little_uneasy _uneasy_in _neighbourhood_. ',false
5273,'location little daunting ','_location_a _little_daunting _daunting_. ',false
5296,'well locate somewhat worn outdated furnishing ','_well_- _locate_but _somewhat_worn _worn_and _outdated_furnishing _furnishing_. ',true
5297,'like reviewer note equipment furnishing quite wear ','_like_other _reviewer_have _note_, _equipment_have _furnishing_that _quite_wear _wear_. ',true
5298,'floor seem bad ','_floor_seem _seem_bad _bad_than ',false
5299,'location make viable option especially summer various street festival virtually comfort ','_location_be _make_this _viable_option _option_, _especially_in _summer_with _various_street _street_festival _festival_virtually _virtually_at _comfort_. ',false
5328,'okay ','_okay_. ',false
5329,'good location ','_good_location _location_. ',false
5330,'personel good ','_personel_be _good_. ',false
5331,'comfort air condition ','_comfort_air _air_condition ',false
5352,'pleasant ','_pleasant_. ',false
5353,'light block curtain comfort 0 ','_light_block _block_curtain _curtain_in _comfort_# ',true
5372,'love other wan get comfort look forward awesome comfort ','_love_my _other_but _wan_to _get_a _comfort_i _look_forward _forward_for _awesome_bathroom _comfort_. ',true
5373,'i?fve always want other much enjoy other ','_i?fve_always _always_want _want_to _other_there _much_enjoy _enjoy_my _other_. ',false
5374,'comfort comfort drain severely clog hair comfort need scrub brush comet awesome ','_comfort_shower _comfort_drain _drain_severely _severely_clog _clog_with _hair_and _comfort_need _need_a _scrub_brush _brush_with _comet_other ',true
5400,'last #crd# day bad equipment ','_last_#crd# _#crd#_day _day_be _bad_at _equipment_. ',false
5401,'location comfort ','_location_from _comfort_. ',false
5402,'poor customer personel price account twice personel ask agent dania rule next day manager take other come talk #crd# explain change account ','_poor_customer _customer_service _personel_, _price_in _account_twice _twice_all _personel_, _ask_the _agent_dania _dania_be _rule_and _next_day _day_the _manager_take _take_all _other_to _come_talk _talk_to _#crd#_can _explain_all _change_in _account_. ',false
5403,'end right ','_end_i _right_. ',false
5428,'great ','_great_. ',false
5429,'great location ','_great_location _location_! ',false
5430,'parking lot big enough ','_parking_lot _lot_not _big_enough ',false
5464,'good location shame equipment !! ','_good_location _location_, _shame_about _equipment_!! ',false
5465,'equipment good location comfort quite plush ','_equipment_be _good_location _location_and _comfort_be _quite_plush _plush_. ',true
5466,'comfort #ord# floor give us good location city ','_comfort_on _#ord#_floor _floor_which _give_us _us_a _good_view _location_of _city_. ',false
5467,'could believe swimming equipment star esablishment open weekday till 0 pm ','_could_not _believe_that _swimming_pool _equipment_in _star_esablishment _esablishment_do _open_during _weekday_till _till_0 _0_pm _pm_. ',false
5468,'nothing like well holiday go early morning swim disappoint option available ','_nothing_i _like_well _well_on _holiday_than _go_for _early_morning _morning_swim _swim_and _disappoint_that _option_be _available_to ',false
5469,'front desk seem slow other visitor equipment ','_front_desk _desk_seem _seem_to _slow_in _other_visitor _visitor_into ',false
5504,'good ','_good_. ',false
5505,'great location ','_great_location _location_! ',false
5506,'comfort big comfort comfortable ','_comfort_be _big_and _comfort_be _comfortable_. ',true
5507,'comfort next lift therefore quite noisy ','_comfort_be _next_to _lift_, _therefore_they _quite_noisy ',true
5536,'good other ','_good_stay _other_. ',false
5537,'great location ','_great_location _location_. ',false
5538,'great ','_great_. ',false
5539,'other ok ','_other_be ',false
5576,'bit outdated good location ','_bit_outdated _outdated_but _good_location _location_. ',false
5577,'good location parking underground always plus ','_good_location _location_with _parking_underground _underground_( _always_a _plus_) ',false
5578,'big benefit equipment attach small mall other court grocery store ','_big_benefit _benefit_what _equipment_be _attach_to _small_mall _mall_, _other_court _court_and _grocery_store _store_. ',false
5579,'s also interior equipment life guard seem ','_s_also _also_a _interior_pool _equipment_with _life_guard _guard_it _seem_. ',false
5580,'equipment bit outdated counter personel friendly efficient smile ','_equipment_be _bit_outdated _outdated_, _counter_staff _personel_be _friendly_, _efficient_but _smile_. ',false
5581,'price other high ','_price_for _other_be _high_! ',false
5608,'good ','_good_. ',false
5609,'front desk errantly provided key comfort thereby cause us awake new guest attempt enter comfort early morning blow dryer comfort call front desk obtain ','_front_desk _desk_errantly _errantly_provided _provided_a _key_to _comfort_thereby _thereby_cause _cause_us _us_to _awake_by _new_guest _guest_attempt _attempt_to _enter_the _comfort_early _early_in _morning_and _blow_dryer _dryer_in _comfort_- _call_the _front_desk _desk_to _obtain_same ',true
5628,'generally good ','_generally_it _good_. ',false
5629,'location ','_location_. ',false
5630,'comfort quality ','_comfort_quality ',false
5656,'bit overpriced long weekend ','_bit_overpriced _overpriced_during _long_weekend _weekend_. ',false
5657,'location good ','_location_be _good_. ',false
5658,'comfort bit old ','_comfort_be _bit_old _old_. ',true
5659,'move bad order find plug phone ','_move_bad _bad_in _order_to _find_plug _plug_for _phone_. ',false
5696,'good ','_good_. ',false
5697,'comfort fair size ','_comfort_be _fair_size _size_. ',true
5698,'husband love comfort ','_husband_love _love_the _comfort_! ',true
5699,'good location ','_good_location _location_! ',false
5700,'equipment open say would ','_equipment_be _open_when _say_it _would_be ',false
5701,'staffing issue lifegaurds mean get use equipment other ','_staffing_issue _issue_with _lifegaurds_mean _mean_we _get_to _use_the _equipment_during _other_. ',false
5732,'friend other meany other always good other ','_friend_and _other_here _meany_time _other_always _always_a _good_experience _other_, ',false
5733,'great location ','_great_location _location_. ',false
5734,'comfort could good clean personel look like other list daily bias different other ','_comfort_could _could_be _good_and _clean_staff _personel_look _look_like _like_they _other_list _list_of _daily_bias _bias_, _different_each _other_. ',true
5764,'pleasant luxurious ','_pleasant_but _luxurious_. ',true
5765,'great location friendly personel comfortable comfort ','_great_location _location_, _friendly_staff _personel_, _comfortable_bed _comfort_. ',true
5766,'equipment limited hour open pm ','_equipment_have _limited_hour _hour_open _open_at _pm_! ',false
5767,'late opening ','_late_in _opening_. ',false
5768,'comfort bit worn -- break vent cover example -- ac hard operate ','_comfort_be _bit_worn _worn_-- _--_break _break_vent _vent_cover _cover_for _example_-- _--_and _ac_be _hard_to _operate_. ',true
5800,'okay ','_okay_. ',false
5801,'great location lively square ','_great_location _location_on _lively_square _square_. ',false
5802,'equipment day old outdated ','_equipment_have _day_, _old_, _outdated_. ',false
5803,'need renovation ','_need_renovation _renovation_. ',false
5828,'pleasant ','_pleasant_. ',false
5829,'location nice personel ','_location_and _nice_staff _personel_. ',false
5830,'equipment poor carpet dirty ','_equipment_poor _poor_and _carpet_dirty ',false
5852,'pleasant ','_pleasant_. ',false
5853,'wait other reception long ','_wait_time _other_at _reception_be _long_. ',false
5854,'other equipment cold ','_other_in _equipment_too _cold_. ',true
5888,'good location ','_good_location _location_. ',false
5889,'good location walk location old city downtown river .. ','_good_location _location_, _walk_distance _location_to _old_city _city_, _downtown_and _river_.. ',false
5890,'location location close .. ','_location_station _location_be _close_.. ',false
5891,'comfort large cleanliness bedding clean ','_comfort_be _large_, _cleanliness_and _bedding_be _clean_. ',true
5892,'equipment need face lift comfort comfort bathtub date clean .. ','_equipment_need _need_a _face_lift _lift_, _comfort_, _comfort_and _bathtub_be _date_and _clean_.. ',true
5893,'safe fridge comfort slipper nothing extra price include other parking add price comfort overprice .. ','_safe_or _fridge_in _comfort_, _slipper_, _nothing_extra _extra_, _price_do _include_breakfast _other_or _parking_, _add_all _price_of _comfort_it _overprice_.. ',true
5924,'other great overall city beautiful see ','_other_be _great_overall _overall_because _city_be _beautiful_to _see_. ',false
5925,'able request late other without issue ','_able_to _request_a _late_check _other_out _without_any _issue_. ',false
5926,'tv comfort work ','_tv_in _comfort_do ',true
5952,'good ','_good_. ',false
5953,'location amenity around ','_location_and _amenity_around _around_. ',false
5954,'comfort equipment fixture comfort wear ','_comfort_and _equipment_have _fixture_and _comfort_which _wear_out ',true
5955,'need change small moisture comfort ','_need_to _change_and _small_of _moisture_in ',false
5980,'comfortable comfort pleasant other ','_comfortable_room _comfort_and _pleasant_experience _other_. ',true
5981,'perfect location heart village 0 minuet old montreal ','_perfect_location _location_in _heart_of _village_and _0_minuet _minuet_from _old_montreal _montreal_. ',false
5982,'fridge comfort ','_fridge_in ',true
6020,'nice enough equipment poor customer personel ','_nice_enough _enough_hotel _equipment_but _poor_customer _customer_service _personel_. ',false
6021,'location equipment good ','_location_of _equipment_be _good_. ',false
6022,'issue hot other other comfort several hour #crd# morning ','_issue_with _hot_water _other_and _other_from _comfort_for _several_hour _hour_#crd# _#crd#_morning _morning_. ',true
6023,'fitness comfort need comfort ','_fitness_room _comfort_so _need_a _comfort_. ',false
6024,'tell issue someone would get back #crd# ever ','_tell_there _issue_and _someone_would _would_get _get_back _back_to _#crd#_ever _ever_do ',false
6025,'end take cold equipment sink ','_end_i _take_a _cold_ _equipment_ _sink_. ',true
6026,'issue happen customer personel poor even mention other ','_issue_happen _happen_, _customer_service _personel_be _poor_- _even_mention _mention_it _other_out ',false
6068,'pleasant ','_pleasant_. ',false
6069,'location ','_location_. ',false
6070,'location ','_location_. ',false
6071,'sketchy electrical outlet mini fridge understaffed front desk long wait ','_sketchy_electrical _electrical_outlet _outlet_, _mini_fridge _fridge_, _understaffed_at _front_desk _desk_so _long_wait _wait_. ',true
6072,'inconsistent pricing answer inquire other another night ','_inconsistent_pricing _pricing_and _answer_when _inquire_about _other_another _another_night ',false
6104,'pleasant ','_pleasant_. ',false
6105,'location excellent nekt lively street location hub ','_location_excellent _excellent_, _nekt_to _lively_street _street_and _location_hub _hub_. ',false
6106,'comfort excellent ','_comfort_be _excellent_. ',true
6107,'comfort much bad lobby equipment etc. really need total renewal ','_comfort_be _much_bad _bad_than _lobby_, _equipment_etc. _etc._they _really_need _need_total _total_renewal _renewal_. ',true
6136,'s good ','_s_was _good_. ',false
6137,'location great comfort need upgrade reno location comfort seem 0s ','_location_great _great_just _comfort_need _need_upgrade _upgrade_of _reno_in _location_and _comfort_seem _seem_from _0s_. ',true
6138,'light work face cloth free other price weekend 0 night price abd get nothing plus pay parking .. ','_light_do _work_no _face_cloth _cloth_and _free_breakfast _other_and _price_weekend _weekend_$ _0_a _night_be _price_abd _abd_get _get_nothing _nothing_plus _plus_pay _pay_parking _parking_.. ',true
6139,'price weekend drop 0 ','_price_after _weekend_drop _drop_by _0_% ',false
6168,'great city location make accessible ','_great_city _city_and _location_make _make_it _accessible_. ',false
6169,'location excellent equipment clean personel congenial ','_location_be _excellent_hotel _equipment_be _clean_& _personel_congenial _congenial_. ',false
6170,'pay 0 !! ','_pay_$ _0_!! ',false
6171,'#crd# night average comfort ','_#crd#_night _night_in _average_room ',false
6196,'good ','_good_. ',false
6197,'good location f1 race ','_good_location _location_for _f1_race _race_. ',false
6198,'quite large homeless population location ','_quite_a _large_homeless _homeless_population _population_in _location_. ',false
6232,'ok ','_ok_. ',false
6233,'location ','_location_. ',false
6234,'nice ','_nice_. ',false
6235,'carpet need change ','_carpet_need _need_to _change_. ',false
6236,'comfort wasn good mold around bottom tile ','_comfort_wasn _wasn_, _good_mold _mold_around _around_bottom _bottom_of _tile_. ',true
6237,'melled like pot comfort ','_melled_like _like_pot _pot_in ',false
6288,'would other would ensure mgmt ','_would_stay _other_here _would_ensure _ensure_mgmt _mgmt_. ',false
6289,'follow concern address ','_follow_up _concern_i _address_. ',false
6290,'location great ','_location_be _great_. ',false
6291,'lobby nice clean personel helpful .. ','_lobby_nice _nice_and _clean_, _personel_helpful _helpful_.. ',false
6292,'sort ','_sort_of ',false
6293,'comfort fall apart dresser drawer break comfort ceiling mold drape dirty stained inform personel situation specially broken comfort seem interested follow note condition ','_comfort_be _fall_apart _apart_the _dresser_drawer _drawer_be _break_( _comfort_ceiling _ceiling_have _mold_, _drape_be _dirty_and _stained_, _inform_staff _personel_of _situation_specially _specially_the _broken_furniture _comfort_, _seem_to _interested_in _follow_up _note_that _condition_of ',true
6294,'would pursue mgmt ','_would_have _pursue_it _mgmt_. ',false
6295,'base personel s level concern assume would matter ','_base_on _personel_s _s_level _level_of _concern_i _assume_it _would_not _matter_. ',false
6340,'good ','_good_. ',false
6341,'location equipment great comfort ','_location_of _equipment_, _great_bed _comfort_. ',true
6342,'near center montreal location location ','_near_to _center_of _montreal_and _location_station _location_. ',false
6343,'other quite expensive quality ','_other_: _quite_expensive _expensive_for _quality_. ',false
6344,'plenty equipment neighborhood serve good other ','_plenty_of _equipment_in _neighborhood_that _serve_a _good_breakfast _other_. ',false
6368,'pleasant ','_pleasant_. ',false
6369,'old equipment equipment reflect ','_old_hotel _equipment_, _equipment_reflect _reflect_it ',false
6396,'great location great price ','_great_location _location_and _great_value _price_! ',false
6397,'location amazing comfort comfortable ','_location_be _amazing_and _comfort_be _comfortable_! ',true
6398,'music loud across street weekend end 0 pm ','_music_be _loud_across _across_the _street_on _weekend_but _end_at _0_pm _pm_. ',true
6399,'','',false
6400,'noise wake us day row 0 0 complain other nothing fix ','_noise_that _wake_us _us_up _day_in _row_at _0_am _0_am _complain_a _other_but _nothing_be _fix_. ',false
6460,'reasonably price equipment great location ','_reasonably_price _price_hotel _equipment_in _great_location _location_. ',false
6461,'update could great ','_update_could _could_be _great_. ',false
6462,'would other ','_would_stay _other_again ',false
6463,'personel friendly helpful easy other ','_personel_friendly _friendly_and _helpful_, _easy_check _other_in ',false
6464,'site underground cover parking location plus downtown ','_site_underground _underground_cover _cover_parking _parking_with _location_be _plus_for _downtown_. ',false
6465,'equipment location beat price s close berri uqam location other court building grocery store ','_equipment_location _location_itself _beat_for _price_too _s_close _close_to _berri_- _uqam_metro _location_, _other_court _court_in _building_and _grocery_store _store_. ',false
6466,'also real close village ste denis street interest within walk location ','_also_real _real_close _close_to _village_, _ste_denis _denis_and _street_of _interest_within _within_walk _walk_distance _location_too ',false
6467,'comfort comfort little run comfort could good scrubbing nothing horrific ','_comfort_in _comfort_a _little_run _run_down _comfort_too _could_do _good_scrubbing _scrubbing_, _nothing_horrific _horrific_. ',true
6468,'','',false
6469,'none smoking equipment guest smoke comfort cleanliness come vent last night other ','_none_smoking _smoking_hotel _equipment_there _guest_smoke _smoke_in _comfort_, _cleanliness_come _come_through _vent_on _last_night _night_of _other_. ',false
6470,'quick call frontdesk apologetic say would look ','_quick_call _call_to _frontdesk_and _apologetic_and _say_they _would_look _look_in ',false
6528,'good transparent customer personel ','_good_ _transparent_ _customer_service _personel_. ',false
6529,'location comfort ','_location_and _comfort_. ',false
6530,'reserve king comfort city location ','_reserve_king _king_bed _comfort_w _city_view _location_. ',false
6531,'say upgrade business level ','_say_they _upgrade_me _business_level _level_. ',false
6532,'city location next elevator ','_city_view _location_and _next_to _elevator_. ',false
6533,'felt like amusement park day sound elevator go ','_felt_like _like_i _amusement_park _park_for _day_- _sound_of _elevator_go _go_up ',true
6560,'pleasant ','_pleasant_. ',false
6561,'comfort fan loud comfort picture website show ','_comfort_fan _fan_be _loud_, _comfort_be _picture_on _website_show ',true
6584,'pleasant ','_pleasant_. ',false
6585,'location us terrific ','_location_us _us_terrific _terrific_. ',false
6586,'equipment get bit dated still quite okay ','_equipment_be _get_a _bit_dated _dated_, _still_quite _quite_okay _okay_. ',false
6587,'disappoint fridge comfort ','_disappoint_that _fridge_in _comfort_. ',true
6628,'good ','_good_. ',false
6629,'good location ','_good_location _location_. ',false
6630,'vehicle could fit underground parking create bit chaos beginning ','_vehicle_could _could_not _fit_in _underground_parking _parking_which _create_a _bit_of _chaos_at _beginning_. ',false
6631,'try find spot close enough get vehicle ','_try_to _find_a _spot_close _close_enough _enough_for _get_to _vehicle_. ',false
6632,'part rather inconcvenient ','_part_be _rather_inconcvenient _inconcvenient_. ',false
6633,'weather good get back forth vehicle locate equipment okay ','_weather_be _good_so _get_back _back_and _forth_to _vehicle_when _locate_a _equipment_be _okay_. ',false
6634,'bit concerned leave vehicle unattended parking lot take chance ','_bit_concerned _concerned_about _leave_the _vehicle_in _unattended_parking _parking_lot _lot_but _take_my _chance_. ',false
6684,'good ','_good_. ',false
6685,'location comfort comfort comfy comfort ','_location_, _comfort_of _comfort_, _comfy_bed _comfort_. ',true
6686,'terrible noise plumbing adjacent comfort -- high whining vibrate sound ','_terrible_noise _noise_from _plumbing_in _adjacent_room _comfort_-- _--_a _high_whining _whining_, _vibrate_sound _sound_. ',true
6687,'also comfort take comfort ','_also_in _comfort_while _take_a _comfort_. ',false
6688,'noise adjacent comfort plumbing wake us 0 pm ','_noise_from _adjacent_room _comfort_plumbing _plumbing_wake _wake_us _us_at _0_pm _pm_and ',false
6689,'0 floor ','_0_floor _floor_. ',false
6690,'feel must sort fix ','_feel_there _must_be _sort_of _fix_for ',false
6732,'could well ','_could_of _well_. ',false
6733,'location park right next comfort 0 ','_location_, _park_right _right_next _next_door _comfort_for _0_. ',false
6734,'parking ticket work try leave ','_parking_ticket _ticket_do _work_when _try_to _leave_. ',false
