@relation OTHER

@attribute id numeric
@attribute lemmas string
@attribute bigrams string
@attribute aspecttype {true, false}

@data
4698,'equipment other seem like waste ','_equipment_breakfast _other_seem _seem_like _like_a _waste_. ',true
4699,'expensive morning buffet ','_expensive_for _morning_buffet _buffet_. ',false
4748,'good ','_good_. ',false
4749,'good other comfortable comfort good sized comfort ','_good_breakfast _other_, _comfortable_bed _comfort_, _good_sized _sized_room _comfort_. ',true
4750,'underground parking stall barely high enough park standard suv ','_underground_parking _parking_stall _stall_be _barely_high _high_enough _enough_to _park_a _standard_suv _suv_. ',false
4751,'nt able open trunk ','_nt_able _able_to _open_the _trunk_. ',false
4789,'good ','_good_. ',false
4790,'location property incredible !! ','_location_from _property_be _incredible_!! ',false
4791,'fortunate give upgrade top floor suite cleanliness look city mount royal ','_fortunate_to _give_an _upgrade_to _top_floor _floor_suite _suite_which _cleanliness_look _look_out _city_and _mount_royal _royal_. ',false
4792,'comfort well appoint clean ','_comfort_be _well_appoint _appoint_and _clean_. ',false
4793,'air conditioning either work could keep temp outside comfort large cleanliness face south west ','_air_conditioning _conditioning_be _either_not _work_or _could_not _keep_up _temp_outside _outside_, _comfort_have _large_window _cleanliness_that _face_south _south_and _west_) ',false
4794,'contact housekeeping personel front desk see something could unfortunately problem resolve get response equipment personel ','_contact_the _housekeeping_staff _personel_and _front_desk _desk_to _see_if _something_could _could_be _unfortunately_the _problem_be _resolve_and _get_any _response_from _equipment_staff _personel_. ',true
4795,'find disappointing ','_find_this _disappointing_. ',false
4833,'pleasant ','_pleasant_. ',false
4834,'llocation ','_llocation_. ',false
4835,'need renovation property old comfort stuff ','_need_renovation _renovation_of _property_very _old_furniture _comfort_and ',false
4857,'pleasant ','_pleasant_. ',false
4858,'great location ','_great_location _location_. ',false
4859,'date amenity ','_date_amenity ',false
4884,'good location try montreal crusine french ','_good_area _location_to _try_montreal _montreal_crusine _crusine_, _french_. ',false
4885,'location convenient everywhere ','_location_be _convenient_to _everywhere_. ',false
4886,'diverse equipment entertainment other ','_diverse_restaurant _equipment_and _entertainment_choice _other_. ',true
4887,'location quite suitable family young child ','_location_be _quite_suitable _suitable_for _family_with _young_child _child_. ',false
4910,'ok ','_ok_. ',false
4911,'fitness comfort didn?ft cleanliness cup other sanitary wipe ','_fitness_room _comfort_didn?ft _didn?ft_have _cleanliness_, _cup_for _other_and _sanitary_wipe ',false
4935,'ok ','_ok_. ',false
4936,'location equipment .. ','_location_of _equipment_.. ',false
4937,'equipment need big upgrade .. ','_equipment_need _need_big _big_upgrade _upgrade_.. ',false
4938,'other old ','_other_be _old_. ',false
4939,'update comfort carpet .. ','_update_all _comfort_, _carpet_.. ',false
4990,'bad .. ','_bad_.. ',false
4991,'make sure want pay cash ','_make_sure _sure_you _want_to _pay_cash _cash_. ',false
4992,'comfort comfortable ','_comfort_be _comfortable_. ',false
4993,'year travel #ord# other tell give credit card swipe security pay cash other ','_year_travel _travel_, _#ord#_time _other_i _tell_i _give_a _credit_card _card_swipe _swipe_for _security_and _pay_in _cash_when _other_out ',true
4994,'ridiculous ','_ridiculous_. ',false
4995,'comfort book band play montreal payment available cash band fee ','_comfort_book _book_for _band_play _play_in _montreal_, _payment_be _available_in _cash_from _band_fee _fee_. ',false
4996,'','',false
4997,'ar !! ','_ar_!! ',false
4998,'other equipment !! ','_other_facility _equipment_!! ',false
4999,'strange ','',false
5049,'good ','_good_. ',false
5050,'location location comfort great ','_location_and _location_of _comfort_be _great_. ',false
5051,'personel comfortable english little difficulty communicate personel house keeping regularly ','_personel_be _comfortable_in _english_so _little_difficulty _difficulty_in _communicate_with _personel_and _house_keeping _keeping_be _regularly_. ',false
5073,'pleasant ','_pleasant_. ',false
5074,'ideal price ','_ideal_price _price_. ',false
5075,'location little rough expect see soo many homeless ','_location_be _little_rough _rough_, _expect_to _see_soo _soo_many _many_homeless ',false
5097,'good ','_good_. ',false
5098,'location close other ','_location_be _close_to _other_. ',false
5099,'other include price suddenly wasn?ft other ','_other_that _include_in _price_suddenly _suddenly_wasn?ft _wasn?ft_at _other_in ',true
5124,'location perfect ','_location_be _perfect_. ',false
5125,'comfort equipment old ','_comfort_facility _equipment_be _old_. ',false
5126,'comfort fee match ','_comfort_fee _fee_do _match_to ',false
5127,'!! ','',false
5153,'good enjoy lot ','_good_, _enjoy_it _lot_! ',false
5154,'location ','_location_. ',false
5155,'little run ','_little_run _run_down ',false
5177,'love ','_love_it ',false
5178,'wife love trip montreal.hotel good ','_wife_and _love_trip _trip_to _montreal.hotel_be _good_. ',true
5179,'price ok budget ','_price_ok _ok_for _budget_. ',false
5207,'pleasant ','_pleasant_. ',false
5208,'great location ','_great_location _location_! ',false
5209,'location ','_location_! ',false
5210,'location ','_location_! ',false
5211,'nothing ','_nothing_. ',false
5244,'ok ','_ok_. ',false
5245,'date comfort bedroom comfort ','_date_bathroom _comfort_and _bedroom_furniture _comfort_. ',false
5246,'comfort #ord# floor could see skyline clearly cleanliness filthy ','_comfort_on _#ord#_floor _floor_but _could_not _see_the _skyline_clearly _clearly_because _cleanliness_be _filthy_. ',false
5247,'ability boil kettle other machine work other drinker ','_ability_to _boil_a _kettle_, _other_machine _machine_do _work_for _other_drinker _drinker_. ',false
5270,'location equipment quite good feel little uneasy neighbourhood ','_location_and _equipment_quite _quite_good _good_but _feel_a _little_uneasy _uneasy_in _neighbourhood_. ',false
5271,'location little daunting ','_location_a _little_daunting _daunting_. ',false
5292,'well locate somewhat worn outdated furnishing ','_well_- _locate_but _somewhat_worn _worn_and _outdated_furnishing _furnishing_. ',false
5293,'like reviewer note equipment furnishing quite wear ','_like_other _reviewer_have _note_, _equipment_have _furnishing_that _quite_wear _wear_. ',false
5294,'floor seem bad ','_floor_seem _seem_bad _bad_than ',false
5295,'location make viable option especially summer various street festival virtually comfort ','_location_be _make_this _viable_option _option_, _especially_in _summer_with _various_street _street_festival _festival_virtually _virtually_at _comfort_. ',false
5324,'okay ','_okay_. ',false
5325,'good location ','_good_location _location_. ',false
5326,'personel good ','_personel_be _good_. ',false
5327,'comfort air condition ','_comfort_air _air_condition ',false
5350,'pleasant ','_pleasant_. ',false
5351,'light block curtain comfort 0 ','_light_block _block_curtain _curtain_in _comfort_# ',false
5369,'love other wan get comfort look forward awesome comfort ','_love_my _other_but _wan_to _get_a _comfort_i _look_forward _forward_for _awesome_bathroom _comfort_. ',true
5370,'i?fve always want other much enjoy other ','_i?fve_always _always_want _want_to _other_there _much_enjoy _enjoy_my _other_. ',false
5371,'comfort comfort drain severely clog hair comfort need scrub brush comet awesome ','_comfort_shower _comfort_drain _drain_severely _severely_clog _clog_with _hair_and _comfort_need _need_a _scrub_brush _brush_with _comet_other ',false
5396,'last #crd# day bad equipment ','_last_#crd# _#crd#_day _day_be _bad_at _equipment_. ',true
5397,'location comfort ','_location_from _comfort_. ',false
5398,'poor customer personel price account twice personel ask agent dania rule next day manager take other come talk #crd# explain change account ','_poor_customer _customer_service _personel_, _price_in _account_twice _twice_all _personel_, _ask_the _agent_dania _dania_be _rule_and _next_day _day_the _manager_take _take_all _other_to _come_talk _talk_to _#crd#_can _explain_all _change_in _account_. ',false
5399,'end right ','_end_i _right_. ',false
5425,'great ','_great_. ',false
5426,'great location ','_great_location _location_! ',false
5427,'parking lot big enough ','_parking_lot _lot_not _big_enough ',false
5458,'good location shame equipment !! ','_good_location _location_, _shame_about _equipment_!! ',false
5459,'equipment good location comfort quite plush ','_equipment_be _good_location _location_and _comfort_be _quite_plush _plush_. ',false
5460,'comfort #ord# floor give us good location city ','_comfort_on _#ord#_floor _floor_which _give_us _us_a _good_view _location_of _city_. ',false
5461,'could believe swimming equipment star esablishment open weekday till 0 pm ','_could_not _believe_that _swimming_pool _equipment_in _star_esablishment _esablishment_do _open_during _weekday_till _till_0 _0_pm _pm_. ',false
5462,'nothing like well holiday go early morning swim disappoint option available ','_nothing_i _like_well _well_on _holiday_than _go_for _early_morning _morning_swim _swim_and _disappoint_that _option_be _available_to ',true
5463,'front desk seem slow other visitor equipment ','_front_desk _desk_seem _seem_to _slow_in _other_visitor _visitor_into ',false
5500,'good ','_good_. ',false
5501,'great location ','_great_location _location_! ',false
5502,'comfort big comfort comfortable ','_comfort_be _big_and _comfort_be _comfortable_. ',false
5503,'comfort next lift therefore quite noisy ','_comfort_be _next_to _lift_, _therefore_they _quite_noisy ',false
5532,'good other ','_good_stay _other_. ',true
5533,'great location ','_great_location _location_. ',false
5534,'great ','_great_. ',false
5535,'other ok ','_other_be ',false
5570,'bit outdated good location ','_bit_outdated _outdated_but _good_location _location_. ',false
5571,'good location parking underground always plus ','_good_location _location_with _parking_underground _underground_( _always_a _plus_) ',false
5572,'big benefit equipment attach small mall other court grocery store ','_big_benefit _benefit_what _equipment_be _attach_to _small_mall _mall_, _other_court _court_and _grocery_store _store_. ',false
5573,'s also interior equipment life guard seem ','_s_also _also_a _interior_pool _equipment_with _life_guard _guard_it _seem_. ',false
5574,'equipment bit outdated counter personel friendly efficient smile ','_equipment_be _bit_outdated _outdated_, _counter_staff _personel_be _friendly_, _efficient_but _smile_. ',false
5575,'price other high ','_price_for _other_be _high_! ',false
5606,'good ','_good_. ',false
5607,'front desk errantly provided key comfort thereby cause us awake new guest attempt enter comfort early morning blow dryer comfort call front desk obtain ','_front_desk _desk_errantly _errantly_provided _provided_a _key_to _comfort_thereby _thereby_cause _cause_us _us_to _awake_by _new_guest _guest_attempt _attempt_to _enter_the _comfort_early _early_in _morning_and _blow_dryer _dryer_in _comfort_- _call_the _front_desk _desk_to _obtain_same ',false
5625,'generally good ','_generally_it _good_. ',false
5626,'location ','_location_. ',false
5627,'comfort quality ','_comfort_quality ',false
5652,'bit overpriced long weekend ','_bit_overpriced _overpriced_during _long_weekend _weekend_. ',false
5653,'location good ','_location_be _good_. ',false
5654,'comfort bit old ','_comfort_be _bit_old _old_. ',false
5655,'move bad order find plug phone ','_move_bad _bad_in _order_to _find_plug _plug_for _phone_. ',false
5690,'good ','_good_. ',false
5691,'comfort fair size ','_comfort_be _fair_size _size_. ',false
5692,'husband love comfort ','_husband_love _love_the _comfort_! ',false
5693,'good location ','_good_location _location_! ',false
5694,'equipment open say would ','_equipment_be _open_when _say_it _would_be ',false
5695,'staffing issue lifegaurds mean get use equipment other ','_staffing_issue _issue_with _lifegaurds_mean _mean_we _get_to _use_the _equipment_during _other_. ',false
5729,'friend other meany other always good other ','_friend_and _other_here _meany_time _other_always _always_a _good_experience _other_, ',true
5730,'great location ','_great_location _location_. ',false
5731,'comfort could good clean personel look like other list daily bias different other ','_comfort_could _could_be _good_and _clean_staff _personel_look _look_like _like_they _other_list _list_of _daily_bias _bias_, _different_each _other_. ',false
5759,'pleasant luxurious ','_pleasant_but _luxurious_. ',false
5760,'great location friendly personel comfortable comfort ','_great_location _location_, _friendly_staff _personel_, _comfortable_bed _comfort_. ',false
5761,'equipment limited hour open pm ','_equipment_have _limited_hour _hour_open _open_at _pm_! ',false
5762,'late opening ','_late_in _opening_. ',false
5763,'comfort bit worn -- break vent cover example -- ac hard operate ','_comfort_be _bit_worn _worn_-- _--_break _break_vent _vent_cover _cover_for _example_-- _--_and _ac_be _hard_to _operate_. ',false
5796,'okay ','_okay_. ',false
5797,'great location lively square ','_great_location _location_on _lively_square _square_. ',false
5798,'equipment day old outdated ','_equipment_have _day_, _old_, _outdated_. ',false
5799,'need renovation ','_need_renovation _renovation_. ',false
5825,'pleasant ','_pleasant_. ',false
5826,'location nice personel ','_location_and _nice_staff _personel_. ',false
5827,'equipment poor carpet dirty ','_equipment_poor _poor_and _carpet_dirty ',false
5849,'pleasant ','_pleasant_. ',false
5850,'wait other reception long ','_wait_time _other_at _reception_be _long_. ',true
5851,'other equipment cold ','_other_in _equipment_too _cold_. ',false
5882,'good location ','_good_location _location_. ',false
5883,'good location walk location old city downtown river .. ','_good_location _location_, _walk_distance _location_to _old_city _city_, _downtown_and _river_.. ',false
5884,'location location close .. ','_location_station _location_be _close_.. ',false
5885,'comfort large cleanliness bedding clean ','_comfort_be _large_, _cleanliness_and _bedding_be _clean_. ',false
5886,'equipment need face lift comfort comfort bathtub date clean .. ','_equipment_need _need_a _face_lift _lift_, _comfort_, _comfort_and _bathtub_be _date_and _clean_.. ',false
5887,'safe fridge comfort slipper nothing extra price include other parking add price comfort overprice .. ','_safe_or _fridge_in _comfort_, _slipper_, _nothing_extra _extra_, _price_do _include_breakfast _other_or _parking_, _add_all _price_of _comfort_it _overprice_.. ',true
5921,'other great overall city beautiful see ','_other_be _great_overall _overall_because _city_be _beautiful_to _see_. ',true
5922,'able request late other without issue ','_able_to _request_a _late_check _other_out _without_any _issue_. ',false
5923,'tv comfort work ','_tv_in _comfort_do ',false
5948,'good ','_good_. ',false
5949,'location amenity around ','_location_and _amenity_around _around_. ',false
5950,'comfort equipment fixture comfort wear ','_comfort_and _equipment_have _fixture_and _comfort_which _wear_out ',false
5951,'need change small moisture comfort ','_need_to _change_and _small_of _moisture_in ',false
5977,'comfortable comfort pleasant other ','_comfortable_room _comfort_and _pleasant_experience _other_. ',true
5978,'perfect location heart village 0 minuet old montreal ','_perfect_location _location_in _heart_of _village_and _0_minuet _minuet_from _old_montreal _montreal_. ',false
5979,'fridge comfort ','_fridge_in ',false
6013,'nice enough equipment poor customer personel ','_nice_enough _enough_hotel _equipment_but _poor_customer _customer_service _personel_. ',false
6014,'location equipment good ','_location_of _equipment_be _good_. ',false
6015,'issue hot other other comfort several hour #crd# morning ','_issue_with _hot_water _other_and _other_from _comfort_for _several_hour _hour_#crd# _#crd#_morning _morning_. ',false
6016,'fitness comfort need comfort ','_fitness_room _comfort_so _need_a _comfort_. ',false
6017,'tell issue someone would get back #crd# ever ','_tell_there _issue_and _someone_would _would_get _get_back _back_to _#crd#_ever _ever_do ',false
6018,'end take cold equipment sink ','_end_i _take_a _cold_ _equipment_ _sink_. ',false
6019,'issue happen customer personel poor even mention other ','_issue_happen _happen_, _customer_service _personel_be _poor_- _even_mention _mention_it _other_out ',false
6063,'pleasant ','_pleasant_. ',false
6064,'location ','_location_. ',false
6065,'location ','_location_. ',false
6066,'sketchy electrical outlet mini fridge understaffed front desk long wait ','_sketchy_electrical _electrical_outlet _outlet_, _mini_fridge _fridge_, _understaffed_at _front_desk _desk_so _long_wait _wait_. ',true
6067,'inconsistent pricing answer inquire other another night ','_inconsistent_pricing _pricing_and _answer_when _inquire_about _other_another _another_night ',false
6100,'pleasant ','_pleasant_. ',false
6101,'location excellent nekt lively street location hub ','_location_excellent _excellent_, _nekt_to _lively_street _street_and _location_hub _hub_. ',false
6102,'comfort excellent ','_comfort_be _excellent_. ',false
6103,'comfort much bad lobby equipment etc. really need total renewal ','_comfort_be _much_bad _bad_than _lobby_, _equipment_etc. _etc._they _really_need _need_total _total_renewal _renewal_. ',false
6132,'s good ','_s_was _good_. ',false
6133,'location great comfort need upgrade reno location comfort seem 0s ','_location_great _great_just _comfort_need _need_upgrade _upgrade_of _reno_in _location_and _comfort_seem _seem_from _0s_. ',false
6134,'light work face cloth free other price weekend 0 night price abd get nothing plus pay parking .. ','_light_do _work_no _face_cloth _cloth_and _free_breakfast _other_and _price_weekend _weekend_$ _0_a _night_be _price_abd _abd_get _get_nothing _nothing_plus _plus_pay _pay_parking _parking_.. ',true
6135,'price weekend drop 0 ','_price_after _weekend_drop _drop_by _0_% ',false
6164,'great city location make accessible ','_great_city _city_and _location_make _make_it _accessible_. ',false
6165,'location excellent equipment clean personel congenial ','_location_be _excellent_hotel _equipment_be _clean_& _personel_congenial _congenial_. ',false
6166,'pay 0 !! ','_pay_$ _0_!! ',false
6167,'#crd# night average comfort ','_#crd#_night _night_in _average_room ',false
6193,'good ','_good_. ',false
6194,'good location f1 race ','_good_location _location_for _f1_race _race_. ',false
6195,'quite large homeless population location ','_quite_a _large_homeless _homeless_population _population_in _location_. ',false
6226,'ok ','_ok_. ',false
6227,'location ','_location_. ',false
6228,'nice ','_nice_. ',false
6229,'carpet need change ','_carpet_need _need_to _change_. ',false
6230,'comfort wasn good mold around bottom tile ','_comfort_wasn _wasn_, _good_mold _mold_around _around_bottom _bottom_of _tile_. ',false
6231,'melled like pot comfort ','_melled_like _like_pot _pot_in ',false
6280,'would other would ensure mgmt ','_would_stay _other_here _would_ensure _ensure_mgmt _mgmt_. ',true
6281,'follow concern address ','_follow_up _concern_i _address_. ',false
6282,'location great ','_location_be _great_. ',false
6283,'lobby nice clean personel helpful .. ','_lobby_nice _nice_and _clean_, _personel_helpful _helpful_.. ',false
6284,'sort ','_sort_of ',false
6285,'comfort fall apart dresser drawer break comfort ceiling mold drape dirty stained inform personel situation specially broken comfort seem interested follow note condition ','_comfort_be _fall_apart _apart_the _dresser_drawer _drawer_be _break_( _comfort_ceiling _ceiling_have _mold_, _drape_be _dirty_and _stained_, _inform_staff _personel_of _situation_specially _specially_the _broken_furniture _comfort_, _seem_to _interested_in _follow_up _note_that _condition_of ',false
6286,'would pursue mgmt ','_would_have _pursue_it _mgmt_. ',false
6287,'base personel s level concern assume would matter ','_base_on _personel_s _s_level _level_of _concern_i _assume_it _would_not _matter_. ',false
6335,'good ','_good_. ',false
6336,'location equipment great comfort ','_location_of _equipment_, _great_bed _comfort_. ',false
6337,'near center montreal location location ','_near_to _center_of _montreal_and _location_station _location_. ',false
6338,'other quite expensive quality ','_other_: _quite_expensive _expensive_for _quality_. ',false
6339,'plenty equipment neighborhood serve good other ','_plenty_of _equipment_in _neighborhood_that _serve_a _good_breakfast _other_. ',false
6366,'pleasant ','_pleasant_. ',false
6367,'old equipment equipment reflect ','_old_hotel _equipment_, _equipment_reflect _reflect_it ',false
6391,'great location great price ','_great_location _location_and _great_value _price_! ',false
6392,'location amazing comfort comfortable ','_location_be _amazing_and _comfort_be _comfortable_! ',false
6393,'music loud across street weekend end 0 pm ','_music_be _loud_across _across_the _street_on _weekend_but _end_at _0_pm _pm_. ',false
6394,'','',false
6395,'noise wake us day row 0 0 complain other nothing fix ','_noise_that _wake_us _us_up _day_in _row_at _0_am _0_am _complain_a _other_but _nothing_be _fix_. ',false
6449,'reasonably price equipment great location ','_reasonably_price _price_hotel _equipment_in _great_location _location_. ',false
6450,'update could great ','_update_could _could_be _great_. ',false
6451,'would other ','_would_stay _other_again ',true
6452,'personel friendly helpful easy other ','_personel_friendly _friendly_and _helpful_, _easy_check _other_in ',true
6453,'site underground cover parking location plus downtown ','_site_underground _underground_cover _cover_parking _parking_with _location_be _plus_for _downtown_. ',false
6454,'equipment location beat price s close berri uqam location other court building grocery store ','_equipment_location _location_itself _beat_for _price_too _s_close _close_to _berri_- _uqam_metro _location_, _other_court _court_in _building_and _grocery_store _store_. ',false
6455,'also real close village ste denis street interest within walk location ','_also_real _real_close _close_to _village_, _ste_denis _denis_and _street_of _interest_within _within_walk _walk_distance _location_too ',false
6456,'comfort comfort little run comfort could good scrubbing nothing horrific ','_comfort_in _comfort_a _little_run _run_down _comfort_too _could_do _good_scrubbing _scrubbing_, _nothing_horrific _horrific_. ',false
6457,'','',false
6458,'none smoking equipment guest smoke comfort cleanliness come vent last night other ','_none_smoking _smoking_hotel _equipment_there _guest_smoke _smoke_in _comfort_, _cleanliness_come _come_through _vent_on _last_night _night_of _other_. ',false
6459,'quick call frontdesk apologetic say would look ','_quick_call _call_to _frontdesk_and _apologetic_and _say_they _would_look _look_in ',false
6522,'good transparent customer personel ','_good_ _transparent_ _customer_service _personel_. ',false
6523,'location comfort ','_location_and _comfort_. ',false
6524,'reserve king comfort city location ','_reserve_king _king_bed _comfort_w _city_view _location_. ',false
6525,'say upgrade business level ','_say_they _upgrade_me _business_level _level_. ',false
6526,'city location next elevator ','_city_view _location_and _next_to _elevator_. ',false
6527,'felt like amusement park day sound elevator go ','_felt_like _like_i _amusement_park _park_for _day_- _sound_of _elevator_go _go_up ',false
6558,'pleasant ','_pleasant_. ',false
6559,'comfort fan loud comfort picture website show ','_comfort_fan _fan_be _loud_, _comfort_be _picture_on _website_show ',false
6580,'pleasant ','_pleasant_. ',false
6581,'location us terrific ','_location_us _us_terrific _terrific_. ',false
6582,'equipment get bit dated still quite okay ','_equipment_be _get_a _bit_dated _dated_, _still_quite _quite_okay _okay_. ',false
6583,'disappoint fridge comfort ','_disappoint_that _fridge_in _comfort_. ',false
6621,'good ','_good_. ',false
6622,'good location ','_good_location _location_. ',false
6623,'vehicle could fit underground parking create bit chaos beginning ','_vehicle_could _could_not _fit_in _underground_parking _parking_which _create_a _bit_of _chaos_at _beginning_. ',false
6624,'try find spot close enough get vehicle ','_try_to _find_a _spot_close _close_enough _enough_for _get_to _vehicle_. ',false
6625,'part rather inconcvenient ','_part_be _rather_inconcvenient _inconcvenient_. ',false
6626,'weather good get back forth vehicle locate equipment okay ','_weather_be _good_so _get_back _back_and _forth_to _vehicle_when _locate_a _equipment_be _okay_. ',false
6627,'bit concerned leave vehicle unattended parking lot take chance ','_bit_concerned _concerned_about _leave_the _vehicle_in _unattended_parking _parking_lot _lot_but _take_my _chance_. ',false
6677,'good ','_good_. ',false
6678,'location comfort comfort comfy comfort ','_location_, _comfort_of _comfort_, _comfy_bed _comfort_. ',false
6679,'terrible noise plumbing adjacent comfort -- high whining vibrate sound ','_terrible_noise _noise_from _plumbing_in _adjacent_room _comfort_-- _--_a _high_whining _whining_, _vibrate_sound _sound_. ',false
6680,'also comfort take comfort ','_also_in _comfort_while _take_a _comfort_. ',false
6681,'noise adjacent comfort plumbing wake us 0 pm ','_noise_from _adjacent_room _comfort_plumbing _plumbing_wake _wake_us _us_at _0_pm _pm_and ',false
6682,'0 floor ','_0_floor _floor_. ',false
6683,'feel must sort fix ','_feel_there _must_be _sort_of _fix_for ',false
6727,'could well ','_could_of _well_. ',true
6728,'location park right next comfort 0 ','_location_, _park_right _right_next _next_door _comfort_for _0_. ',false
6729,'parking ticket work try leave ','_parking_ticket _ticket_do _work_when _try_to _leave_. ',true
6730,'stain melt location carpet dresser fall apart plug fall right outlet lock hinge comfort break fall comfort flat enough #crd# people ','_stain_/ _melt_area _location_on _carpet_, _dresser_fall _fall_apart _apart_, _plug_fall _fall_right _right_out _outlet_, _lock_hinge _hinge_on _comfort_be _break_( _fall_off _comfort_to _flat_& _enough_for _#crd#_people _people_( ',false
6731,'book queen comfort us guest ended get king comfort go see pay ','_book_queen _queen_room _comfort_for _us_& _guest_& _ended_up _get_a _king_bed _comfort_, _go_to _see_i _pay_. ',false
6761,'okay ','_okay_. ',false
6762,'location ','_location_. ',false
6763,'personel rude ','_personel_be ',false
6818,'okay ','_okay_. ',false
6819,'location close location location village district ','_location_- _close_to _location_station _location_and _village_district _district_. ',false
6820,'cheap ','_cheap_. ',false
6821,'other other other slow slow slow ','_other_in _other_out _other_- _slow_slow _slow_slow _slow_. ',true
6822,'0 min wait other ','_0_min _min_wait _wait_both _other_. ',false
6823,'single personel member seem determined stretch process customer long could ','_single_staff _personel_member _member_who _seem_determined _determined_to _stretch_the _process_out _customer_as _long_as _could_. ',false
6824,'wear old looking ','_wear_and _old_looking _looking_. ',false
6825,'available power outlet near comfort #crd# set near other machine didn?ft work electric actually crumble back wall ','_available_power _power_outlet _outlet_near _near_the _comfort_and _#crd#_set _set_near _near_the _other_machine _machine_didn?ft _didn?ft_work _work_at _electric_have _actually_crumble _crumble_back _back_into _wall_. ',false
6826,'comfort furnishing filthy dirt stain though sheet immaculate ','_comfort_furnishing _furnishing_be _filthy_with _dirt_and _stain_though _though_the _sheet_be _immaculate_. ',false
6827,'bathtub take 0 min drain short comfort ','_bathtub_take _take_0 _0_min _min_to _drain_out _short_shower _comfort_. ',false
6828,'single shampoo bottle 0 use replace previous guest leave ','_single_shampoo _shampoo_bottle _bottle_be _0_use _use_and _replace_after _previous_guest _guest_leave _leave_. ',false
6829,'','',false
6830,'whole equipment tired dated ','_whole_hotel _equipment_be _tired_and _dated_. ',false
6831,'glad need other #crd# night convenience location ','_glad_o _need_to _other_here _#crd#_night _night_for _convenience_of _location_. ',false
6930,'enjoyable other roll punch ','_enjoyable_time _other_and _roll_with _punch_. ',true
6931,'good friend meet visit ','_good_friend _friend_meet _meet_up _visit_. ',false
6932,'personel nice ','_personel_be _nice_. ',false
6933,'front desk welcome clean personel courteous ','_front_desk _desk_be _welcome_and _clean_staff _personel_courteous _courteous_. ',false
6934,'fire alarm incident upon arrival nice personel housekeep make sure leave floor follow procedure exit ','_fire_alarm _alarm_incident _incident_upon _upon_arrival _arrival_and _nice_woman _personel_from _housekeep_make _make_sure _sure_i _leave_floor _floor_and _follow_procedure _procedure_to _exit_. ',false
6935,'exit premise ','_exit_the _premise_with ',false
6936,'personel ','_personel_. ',false
6937,'comfort bit tired ','_comfort_be _bit_tired _tired_. ',false
6938,'other equipment previously comfort bright date ','_other_at _equipment_previously _previously_and _comfort_be _bright_and _date_. ',false
6939,'','',false
6940,'comfort mold ceiling equipment enclosure ','_comfort_have _mold_on _ceiling_in _equipment_enclosure _enclosure_. ',false
6941,'dresser old ensure clothes ok put plastic liner protect clothing touch wood ','_dresser_be _old_and _ensure_it _clothes_be _ok_, _put_in _plastic_liner _liner_to _protect_our _clothing_from _touch_the _wood_. ',false
6942,'','',false
6943,'comfort sheet good quality concern comfort bug ','_comfort_sheet _sheet_be _good_quality _quality_and _concern_of _comfort_bug _bug_. ',false
7012,'pleasant utilization equipment great location ','_pleasant_, _utilization_hotel _equipment_in _great_location _location_. ',false
7013,'equipment lounge except attach equipment limit hour ','_equipment_/ _lounge_except _except_attach _attach_to _equipment_, _limit_hour _hour_. ',false
7014,'','',false
7015,'personel great ','_personel_be _great_. ',false
7056,'pleasant ','_pleasant_. ',false
7057,'comfort standard nice location downtown ','_comfort_be _standard_with _nice_view _location_of _downtown_. ',false
7058,'personel friendly available help need ','_personel_be _friendly_and _available_to _help_when _need_. ',false
7059,'comfort appear fully clean upon #ord# location ','_comfort_do _appear_to _fully_clean _clean_upon _upon_our _#ord#_access _location_to ',false
7060,'comfort look little date damage other ','_comfort_be _look_a _little_date _date_and _damage_from _other_. ',false
7061,'gym equipment minimal #crd# machine whole equipment ','_gym_equipment _equipment_be _minimal_with _#crd#_machine _machine_in _whole_facility _equipment_. ',false
7062,'parking price credit card without explain would happen also price long location call local other equipment ','_parking_be _price_to _credit_card _card_without _without_be _explain_to _would_happen _happen_, _also_charge _price_for _long_distance _location_ _call_to _local_food _other_place _equipment_. ',false
7063,'bad equipment overall other expect little base price ','_bad_place _equipment_overall _overall_to _other_, _expect_a _little_more _base_on _price_. ',true
7141,'overall pleasant ','_overall_pleasant _pleasant_. ',false
7142,'location incredible !! ','_location_be _incredible_!! ',false
7143,'comfort comfortable comfort size decent ','_comfort_be _comfortable_and _comfort_size _size_be _decent_. ',false
7144,'price match star rating ','_price_match _match_the _star_rating _rating_. ',false
7145,'big con equipment hour ','_big_con _con_for _equipment_hour _hour_. ',false
7146,'website indicate noon pm 0 pm subject change see decide call make sure correct hour personel agree ','_website_it _indicate_0 _noon_and _pm_to _0_pm _pm_( _subject_to _change_) _see_that _decide_to _call_to _make_sure _sure_these _correct_hour _hour_which _personel_agree _agree_they ',false
7147,'arrive night see equipment longer open morning ','_arrive_that _night_, _see_that _equipment_be _longer_open _open_in _morning_. ',false
7148,'know prior book probably wouldn?ft other really look forward morning swim ','_know_that _prior_to _book_we _probably_wouldn?ft _wouldn?ft_have _other_there _really_look _look_forward _forward_to _morning_swim _swim_. ',false
7149,'','',false
