@relation Hotelpersonal

@attribute id numeric
@attribute lemmas string
@attribute bigrams string
@attribute aspecttype {true, false}

@data
8432,'perfect equipment christmas market #crd# doorstep another minute walk ','_perfect_hotel _equipment_for _christmas_market _market_, _#crd#_be _doorstep_another _another_be _minute_walk _walk_. ',false
8433,'arrive around pm straight location know other it?fs always worth other get quite hostile response say other comfort ready understand ask could leave luggage ','_arrive_around _around_0 _pm_straight _straight_from _location_know _know_check _other_in _it?fs_always _always_worth _worth_check _other_, _get_quite _quite_a _hostile_response _response_say _say_no _other_in _comfort_be _ready_, _understand_so _ask_if _could_leave _leave_our _luggage_. ',true
8434,'tell yes luggage comfort walk we?fre shock find ','_tell_yes _yes_you _luggage_room _comfort_which _walk_over _we?fre_shock _shock_to _find_there ',false
8435,'price per bag didn?ft leave bag principle we?fre pay ','_price_per _per_bag _bag_, _didn?ft_leave _leave_the _bag_out _principle_, _we?fre_pay _pay_over ',false
8436,'0 can?ft even leave bag free price ','_0_and _can?ft_even _even_leave _leave_our _bag_free _free_of _price_. ',false
8437,'upon arrival comfort amazed location upgrade panorama comfort location worth ','_upon_arrival _arrival_to _comfort_we _amazed_by _location_i _upgrade_to _panorama_room _comfort_which _location_be _worth_it ',false
8438,'disappoint find other make equipment comfort other capsule machine #crd# thin wardrobe drawer find strange iron ','_disappoint_to _find_no _other_make _make_facility _equipment_in _comfort_only _other_capsule _capsule_machine _machine_, _#crd#_very _thin_wardrobe _wardrobe_and _drawer_which _find_very _strange_and _iron_. ',false
8439,'also could get heating turn cleanliness open maid keep close #ord# december day degree heating unbearable whatever personel tell us didn?ft work ','_also_could _could_not _get_the _heating_to _turn_down _cleanliness_open _open_which _maid_keep _keep_close _close_, _#ord#_december _december_and _day_it _degree_but _heating_be _unbearable_and _whatever_the _personel_tell _tell_us _us_to _didn?ft_work _work_. ',false
8440,'final morning wake member housekeeping team walk comfort 0 other 0 pm find disappointing want sleep ready flight home weren?ft able due incident ','_final_morning _morning_, _wake_by _member_of _housekeeping_team _team_walk _walk_into _comfort_at _0_when _other_out _0_pm _pm_, _find_this _disappointing_, _want_to _sleep_in _ready_for _flight_home _home_but _weren?ft_able _able_to _due_to _incident_. ',true
8441,'also ','_also_? ',false
8442,'small bottle other equipment reception would advise buy supermarket ','_small_bottle _bottle_of _other_in _equipment_reception _reception_so _would_advise _advise_buy _buy_these _supermarket_. ',false
8443,'would recommend equipment location location really anything else could get good comfort personel lot low price ','_would_recommend _recommend_this _equipment_for _location_and _location_but _really_anything _anything_else _else_you _could_get _get_just _good_room _comfort_and _personel_for _lot_low _low_in _price_. ',false
8543,'large equipment good location good price city equipment ','_large_hotel _equipment_in _good_location _location_, _good_value _price_for _city_hotel _equipment_. ',false
8544,'other reasonable ','_other_be _reasonable_. ',false
8545,'equipment equipment spagos comfortable good atmosphere equipment equipment nightly entertainment ','_equipment_bar _equipment_spagos _spagos_be _comfortable_and _good_atmosphere _atmosphere_for _equipment_bar _equipment_with _nightly_entertainment _entertainment_. ',false
8546,'equipment well located local transport minute away ','_equipment_be _well_located _located_and _local_transport _transport_be _minute_be _away_. ',false
8547,'scrambled other tasteless feel other bit like conveyor belt big queue hot other buffet ','_scrambled_egg _other_be _tasteless_and _feel_the _other_be _bit_like _like_a _conveyor_belt _belt_with _big_queue _queue_for _hot_breakfast _other_buffet _buffet_. ',false
8548,'equipment could easily add another buffet reduce queue ','_equipment_could _could_have _easily_have _add_another _another_buffet _buffet_to _reduce_the _queue_. ',false
8549,'comfort small size disapoointed mini equipment other other equipment comfort ','_comfort_be _small_size _size_and _disapoointed_that _mini_bar _equipment_or _other_/ _other_facility _equipment_in _comfort_. ',false
8550,'also other leak special rain effect comfort comfort quite powerful ','_also_water _other_leak _leak_out _special_rain _rain_effect _effect_shower _comfort_ _comfort_be _quite_powerful _powerful_. ',false
8551,'also dissappointed body lotion supply norm 0star equipment ','_also_i _dissappointed_that _body_lotion _lotion_supply _supply_which _norm_for _0star_hotel _equipment_. ',false
8552,'comfort poor ring reception comfort send immediately comfort thin could #ord# comfort ','_comfort_be _poor_, _ring_reception _reception_for _comfort_which _send_up _immediately_- _comfort_be _thin_we _could_have _#ord#_pillow _comfort_. ',false
8553,'roof terrace equipment equipment viewing location price ','_roof_terrace _terrace_bar _equipment_which _equipment_just _viewing_area _location_charge _price_? ',false
8554,'feel price resident ','_feel_should _price_for _resident_. ',false
8555,'also price fee ','_also_charge _price_a _fee_of ',false
8556,'per bag leave bag baggage comfort convenience leave bag hour ','_per_bag _bag_for _leave_our _bag_in _baggage_room _comfort_for _convenience_of _leave_our _bag_for _hour_. ',false
8557,'lastly personel helpful girl tourist information desk rudest personel definately wrong job ','_lastly_, _personel_be _helpful_, _girl_at _tourist_information _information_desk _desk_have _rudest_woman _personel_who _definately_in _wrong_job _job_. ',true
8653,'good ','_good_. ',false
8654,'personel friendly ','_personel_be _friendly_. ',true
8655,'comfort nice tidyed every day ','_comfort_be _nice_and _tidyed_every _every_day _day_. ',false
8656,'#ord# arrive get comfort remote control tv look like hadn?ft clean long other ','_#ord#_arrive _arrive_and _get_to _comfort_, _remote_control _control_for _tv_look _look_like _like_it _hadn?ft_be _clean_in _long_time _other_. ',false
8657,'clean wipe dirt disgusting ','_clean_it _wipe_, _dirt_be _disgusting_. ',false
8690,'wonderful ','_wonderful_. ',false
8691,'brilliant location ','_brilliant_location ',false
8707,'good ','_good_. ',false
8708,'location although location bit tourist trap comfort good plenty hot other free wifi comfort comfortable ','_location_although _although_this _location_be _bit_of _tourist_trap _trap_room _comfort_be _good_plenty _plenty_hot _hot_water _other_free _free_wifi _wifi_bed _comfort_comfortable _comfortable_. ',false
8709,'slow other long line other include overcharge bill mail other refund annoy ','_slow_check _other_in _long_line _line_no _other_include _include_they _overcharge_my _bill_which _mail_a _other_to _refund_annoy ',false
8730,'excellent ','_excellent_. ',false
8731,'good breakfest nice stuff ','_good_breakfest _breakfest_nice _nice_stuff ',false
8747,'good ','_good_. ',false
8748,'location excellent ','_location_be _excellent_. ',false
8749,'comfort size small ','_comfort_size _size_be ',false
8771,'pleasant ','_pleasant_. ',false
8772,'disappoint comfort ','_disappoint_with _comfort_. ',false
8773,'order double comfort receive #crd# twin comfort ','_order_a _double_room _comfort_but _receive_#crd# _#crd#_twin _twin_bed _comfort_. ',false
8797,'excellent ','_excellent_. ',false
8798,'return guest ','_return_guest _guest_. ',false
8799,'other great stuff competence still leave much desire ','_other_be _great_but _stuff_competence _competence_still _still_leave _leave_much _much_to _desire_. ',true
8800,'want price wife early other late other although pre-paid confirm email ','_want_to _price_my _wife_for _early_check _other_- _late_check _other_- _although_it _pre-paid_and _confirm_by _email_. ',false
8801,'similar situation happened equipment #crd# year back don?ft seem learn mistake careful guy reception don?ft double price noteworthy improvement wi fi free price defo make progress :) merry christmas ','_similar_situation _situation_happened _happened_to _equipment_#crd# _#crd#_year _year_back _back_- _don?ft_seem _seem_to _learn_from _mistake_, _careful_with _guy_at _reception_and _don?ft_them _double_charge _price_you _noteworthy_improvement _improvement_- _wi_- _fi_be _free_of _price_, _defo_make _make_progress _progress_:) _:)_merry _merry_christmas _christmas_. ',true
8835,'good ','_good_. ',false
8836,'great location close other ','_great_location _location_close _close_to _other_. ',false
8837,'would like other other equipment comfort ','_would_of _like_tea _other_and _other_facility _equipment_in ',false
8861,'great location nice comfort need bit tlc ','_great_location _location_and _nice_room _comfort_they _need_a _bit_of _tlc_. ',false
8862,'high floor comfort amazing location tv tower location great walk attraction ','_high_floor _floor_room _comfort_with _amazing_view _location_of _tv_tower _tower_, _location_be _great_and _walk_to _attraction_. ',false
8863,'nice equipment equipment equipment ','_nice_bar _equipment_and _equipment_in _equipment_. ',false
8864,'carpet comfort stain lot equipment grout comfort black equipment ','_carpet_in _comfort_be _stain_in _lot_of _equipment_and _grout_in _comfort_be _black_in _equipment_. ',false
8865,'girl reception blunt rude people ','_girl_on _reception_be _blunt_and _rude_with ',true
8899,'wonderful ','_wonderful_. ',false
8900,'silverfish comfort ','_silverfish_in _comfort_. ',false
8901,'also enough seating other ','_also_, _enough_seating _seating_at ',false
8925,'excellent ','_excellent_. ',false
8926,'location comfort location cleanliness elevation ','_location_room _comfort_with _location_and _cleanliness_on _elevation_. ',false
8927,'other u.k. guest quite abysmal other bacon cooked swim fat tasteless alternative boil other scramble lesser star equipment would provided mushroom omelette bake bean ','_other_for _u.k._guest _guest_quite _quite_abysmal _abysmal_egg _other_and _bacon_over _cooked_and _swim_in _fat_tasteless _tasteless_only _alternative_be _boil_egg _other_or _scramble_lesser _lesser_star _star_hotel _equipment_would _would_have _provided_mushroom _mushroom_omelette _omelette_bake _bake_bean _bean_! ',false
8928,'equipment make toast !! ','_equipment_to _make_toast _toast_!! ',false
8929,'continental selection good though honest ','_continental_selection _selection_be _good_though _though_to ',false
8962,'pleasant ','_pleasant_. ',false
8963,'small comfort crowded lobby outdated small gym ','_small_room _comfort_, _crowded_lobby _lobby_, _outdated_small _small_gym ',false
8980,'good ','_good_. ',false
8981,'location accessibility public transport ','_location_and _accessibility_to _public_transport _transport_. ',false
8982,'comfort odd equipment overflow #ord# morning promptly deal report ','_comfort_be _odd_place _equipment_and _overflow_on _#ord#_morning _morning_, _promptly_deal _deal_with _report_. ',true
8983,'lack other other comfort disappointing ','_lack_of _other_and _other_in _comfort_be _disappointing_. ',false
9011,'good location ','_good_location _location_. ',false
9012,'friendly personel speak english ','_friendly_staff _personel_and _speak_in _english_. ',true
9013,'location good ','_location_very ',false
9035,'good ','_good_. ',false
9036,'location ','_location_. ',false
9037,'floor comfort wasn?ft clean whole other duvet cover rip could?fve replace bit old look ','_floor_in _comfort_wasn?ft _wasn?ft_clean _clean_the _whole_time _other_we _duvet_cover _cover_be _rip_and _could?fve_do _replace_a _bit_old _old_look ',false
9060,'friendly understanding magnificent location comfort ','_friendly_and _understanding_and _magnificent_view _location_from _comfort_. ',false
9061,'would come back ','_would_come _come_back _back_again ',false
9062,'friendly ','_friendly_it ',false
9063,'mattress comfort bit hard ','_mattress_on _comfort_be _bit_hard ',false
9091,'christmas markets ','_christmas_markets _markets_. ',false
9092,'location christmas market other point charley amazing within walk location .. ','_location_for _christmas_market _market_and _other_point _point_charley _charley_be _amazing_all _within_walk _walk_distance _location_.. ',false
9093,'comfort hard comfort soft point squash bother need #crd# ','_comfort_be _hard_and _comfort_be _soft_to _point_they _squash_to _bother_so _need_#crd# _#crd#_. ',false
9116,'good ','_good_. ',false
9117,'location terrific ','_location_be _terrific_. ',false
9118,'heating stick comfort roast cleanliness open inner cleanliness double glazing ','_heating_be _stick_on _comfort_- _roast_and _cleanliness_open _open_( _inner_window _cleanliness_because _double_glazing _glazing_) ',false
9119,'comfort whilst really powerful refreshing leak badly reach beyond tile floor onto bedroom carpet ','_comfort_- _whilst_really _really_powerful _powerful_and _refreshing_- _leak_so _badly_it _reach_beyond _beyond_the _tile_floor _floor_and _onto_the _bedroom_carpet ',false
9148,'great location busy ','_great_location _location_, _busy_. ',false
9149,'really busy equipment other other take double other expect ','_really_busy _busy_hotel _equipment_so _other_in _other_out _take_double _double_the _other_expect _expect_. ',false
9150,'plan especially train flight catch ','_plan_for _especially_if _train_and _flight_to _catch_! ',false
9151,'really need improve personel top equipment ','_really_need _need_to _improve_these _personel_for _top_hotel _equipment_! ',false
9185,'good ','_good_. ',false
9186,'location fabulous ','_location_be _fabulous_. ',false
9187,'right outside bahn stop ','_right_outside _outside_u _bahn_stop _stop_. ',false
9188,'xmas market #crd# outside comfort #crd# minute walk away ','_xmas_market _market_there _#crd#_outside _outside_the _comfort_and _#crd#_0 _minute_walk _walk_away _away_. ',false
9189,'comfort aren?ft nice ','_comfort_aren?ft _aren?ft_nice _nice_. ',false
9190,'proper cause comfort comfort it?fs pull stall like comfort ','_proper_cause _cause_bathroom _comfort_door _comfort_- _it?fs_a _pull_too _stall_like _like_door _comfort_. ',false
9191,'sink comfort open comfort comfort curtain pull round ','_sink_and _comfort_open _open_to _comfort_with _comfort_curtain _curtain_to _pull_round _round_. ',false
9192,'see shadow roommate ','_see_the _shadow_of _roommate_. ',false
9193,'partner together year there?fs still thing doesn?ft need see !! ','_partner_have _together_0 _year_- _there?fs_still _still_some _thing_he _doesn?ft_need _need_to _see_me ',false
9251,'okay ','_okay_. ',false
9252,'good location good wifi nice personel ','_good_location _location_good _good_wifi _wifi_nice _nice_staff _personel_. ',true
9253,'comfort comfort little bit akward ','_comfort_have _comfort_, _little_bit _bit_akward _akward_. ',false
9275,'pleasant ','_pleasant_. ',false
9276,'front desk personel friendly helpful comfort upgrade reservation lose good location ','_front_desk _desk_staff _personel_be _friendly_and _helpful_room _comfort_upgrade _upgrade_after _reservation_be _lose_good _good_location _location_. ',true
9277,'comfort separate comfort reservation lose mattress comfortable ','_comfort_not _separate_from _comfort_reservation _reservation_be _lose_mattress _mattress_not ',true
9300,'good ','_good_. ',false
9301,'every think ','_every_think _think_. ',false
9302,'okay great ','_okay_and _great_. ',false
9303,'non ','',false
9337,'berlin something everyone sad uk leave eu ','_berlin_have _something_for _everyone_and _sad_uk _uk_be _leave_the _eu_. ',false
9338,'location perfect price ','_location_be _perfect_for _price_. ',false
9339,'christmas market directly outside ','_christmas_market _market_be _directly_outside _outside_. ',false
9340,'alexanderplatz train underground location within 0 tram 0 bus location 0m ','_alexanderplatz_train _train_and _underground_station _location_within _within_0 _0_m _tram_0 _0_m _bus_to _location_0m _0m_. ',false
9341,'equipment equipment close ','_equipment_and _equipment_close _close_by ',false
9342,'always other come berlin ','_always_stay _other_here _come_to _berlin_. ',false
9343,'bit pot luck comfort quality refurbish though style remain ','_bit_pot _pot_luck _luck_on _comfort_quality _quality_, _refurbish_and _though_the _style_remain _remain_. ',false
9344,'example fridge other last other ','_example_, _fridge_when _other_last _last_time _other_, ',false
9345,'s big equipment reception lift location get quite overcrowded ','_s_a _big_hotel _equipment_and _reception_and _lift_area _location_can _get_quite _quite_overcrowded _overcrowded_. ',false
9402,'excellent ','_excellent_. ',false
9403,'really good location ','_really_good _good_location ',false
9419,'good ','_good_. ',false
9420,'appropriate location centre excellent shopping ','_appropriate_location _location_in _centre_excellent _excellent_for _shopping_. ',false
9421,'comfort problem flow ','_comfort_problem _problem_- ',false
9448,'wonderful ','_wonderful_. ',false
9449,'location #ord# class ','_location_be _#ord#_class _class_. ',false
9450,'right beside underground also christmas market right outside comfort could ask much ','_right_beside _beside_the _underground_and _also_christmas _christmas_market _market_right _right_outside _outside_the _comfort_, _could_not _ask_for _much_more ',false
9451,'clean also good powerful comfort ','_clean_also _also_and _good_powerful _powerful_shower _comfort_. ',false
9452,'fault equipment much really ','_fault_this _equipment_much _much_really _really_. ',false
9453,'comfort flat comfy #crd# single quilt double comfort ideal use comfy enough ','_comfort_very _flat_and _comfy_and _#crd#_single _single_quilt _quilt_on _double_bed _comfort_, _ideal_or _use_to _comfy_enough _enough_. ',false
9454,'ask housekeep comfort problem leave dinner extra comfort get back ','_ask_housekeep _housekeep_for _comfort_and _problem_for _leave_for _dinner_and _extra_pillow _comfort_when _get_back _back_. ',true
9455,'great personel ','_great_service _personel_. ',true
9511,'good ','_good_. ',false
9512,'location excellent ','_location_be _excellent_. ',false
9513,'across road train location underground ','_across_the _road_from _train_station _location_and _underground_. ',false
9514,'close proximity shopping christmas market ','_close_proximity _proximity_to _shopping_and _christmas_market _market_! ',false
9515,'nice atmosphere equipment ','_nice_atmosphere _atmosphere_in _equipment_! ',false
9516,'reception personel could bit friendly ','_reception_staff _personel_could _could_be _bit_more _friendly_. ',true
9517,'kettle comfort would helpful ','_kettle_in _comfort_would _would_have _helpful_. ',false
9562,'alright amazing ','_alright_not _amazing_. ',false
9563,'#crd# comfort toiletry comfort arrive #crd# separate duvet would prefer #crd# ','_#crd#_pillow _comfort_, _toiletry_in _comfort_when _arrive_#crd# _#crd#_separate _separate_duvet _duvet_would _would_of _prefer_#crd# ',false
9580,'perfect location small comfort ','_perfect_location _location_, _small_room _comfort_. ',false
9581,'good new equipment close business center great other other ','_good_and _new_facility _equipment_, _close_to _business_center _center_, _great_food _other_and _other_. ',false
9582,'comfort comfort extremly small price level ','_comfort_space _comfort_be _extremly_small _small_for _price_level _level_. ',false
9583,'lobby always crowded noisy ','_lobby_be _always_crowded _crowded_and _noisy_. ',false
9610,'nice ','_nice_. ',false
9611,'yes ','',false
9627,'wonderful ','_wonderful_. ',false
9628,'location excellent ','_location_be _excellent_. ',false
9629,'comfort could comfy ','_comfort_could _could_be ',false
9654,'good ','_good_. ',false
9655,'heater break hot comfort fix later ','_heater_be _break_and _hot_in _comfort_which _fix_later _later_. ',false
9656,'also line waiting long reception location ','_also_the _line_and _waiting_be _long_in _reception_area _location_. ',false
9657,'think need pay luggage storage sauna ','_think_, _need_to _pay_for _luggage_storage _storage_and _sauna_. ',false
9658,'other good ','_other_be _good_. ',false
9659,'nice people work ','_nice_people _people_work _work_there ',true
9702,'perfect location ','_perfect_location _location_. ',false
9703,'love location ','_love_the _location_. ',false
9704,'easy location anywhere ','_easy_access _location_to _anywhere_. ',false
9705,'complaint ','_complaint_at ',false
9706,'christmas market right hotel?fs comfort ','_christmas_market _market_be _right_at _hotel?fs_door _comfort_. ',false
9707,'','',false
9749,'excellent ','_excellent_. ',false
9750,'good location christmas market train get around city ','_good_location _location_for _christmas_market _market_and _train_to _get_around _around_the _city_. ',false
9751,'location comfort amazing ','_location_from _comfort_be _amazing_. ',false
9752,'smallish comfort comfort comfortable ','_smallish_room _comfort_but _comfort_be _comfortable_. ',false
9753,'comfort connect main comfort separate comfort ','_comfort_be _connect_to _main_room _comfort_and _separate_room _comfort_. ',false
9787,'good ','_good_. ',false
9788,'location ','_location_. ',false
9789,'other other process long ','_other_- _other_- _process_be ',false
9812,'good ','_good_. ',false
9813,'location xmas market ideal ','_location_to _xmas_market _market_be _ideal_. ',false
9814,'ceiling comfort fall nearly injure ','_ceiling_in _comfort_fall _fall_in _nearly_injure _injure_me ',false
9815,'queue other remain big issue ','_queue_at _other_in _remain_a _big_issue ',false
9844,'nothing special ','_nothing_special _special_. ',false
9845,'good location ','_good_location _location_. ',false
9846,'comfort basic comfort uncomfortable #crd# thin comfort ','_comfort_be _basic_and _comfort_be _uncomfortable_with _#crd#_thin _thin_pillow _comfort_each ',false
9847,'book double comfort double comfort come #crd# separate single comfort quilt ','_book_a _double_room _comfort_but _double_bed _comfort_come _come_with _#crd#_separate _separate_single _single_bed _comfort_quilt _quilt_. ',false
9874,'comfortable central ','_comfortable_central _central_. ',false
9875,'other coffe make equipment comfort ','_other_or _coffe_make _make_facility _equipment_in ',false
9894,'good ','_good_. ',false
9895,'it?fs business equipment aok ','_it?fs_a _business_hotel _equipment_which _aok_with ',false
9896,'super quiet #ord# floor ','_super_quiet _quiet_up _#ord#_floor _floor_. ',false
9897,'single comfort small still ok ','_single_room _comfort_be _small_but _still_ok _ok_. ',false
9898,'location alexanderplatz wonderful ','_location_in _alexanderplatz_be _wonderful_. ',false
9899,'supermarket starbucks close ','_supermarket_and _starbucks_close _close_by ',false
9939,'lovely christmassy ','_lovely_and _christmassy_. ',false
9940,'fab location great location ','_fab_view _location_and _great_location _location_. ',false
9941,'thought bit cheek price guest store luggage couple hour last day wasn?ft much price principle don?ft think price you?fve already pay other equipment always free equipment i?fve other ','_thought_it _bit_of _cheek_to _price_guest _guest_to _store_luggage _luggage_for _couple_of _hour_on _last_day _day_- _wasn?ft_much _much_money _price_but _principle_i _don?ft_think _think_there _price_if _you?fve_already _already_pay _pay_to _other_at _equipment_- _always_be _free_in _equipment_i?fve _i?fve_stay _other_at ',false
9965,'wonderful ','_wonderful_. ',false
9966,'like attention detail personel ','_like_it _attention_of _detail_from _personel_. ',true
9967,'work really well polite helpful ','_work_really _really_well _well_and _polite_and _helpful_. ',true
9968,'location situation ','_location_and _situation_. ',false
9969,'nt like design sink comfort glass privacy ','_nt_like _like_the _design_of _sink_and _comfort_because _glass_you ',false
10012,'good equipment christmas markets ','_good_hotel _equipment_for _christmas_markets _markets_! ',false
10013,'equipment location amazing ','_equipment_location _location_be _amazing_. ',false
10014,'couldn?ft ask good location ','_couldn?ft_of _ask_for _good_location _location_. ',false
10015,'visit berlin #ord# other mainly visit christmas market literally overlook popular #crd# short walk another #crd# ','_visit_berlin _berlin_for _#ord#_time _other_, _mainly_to _visit_its _christmas_market _market_and _literally_overlook _overlook_a _popular_#crd# _#crd#_and _short_walk _walk_to _another_#crd# _#crd#_. ',false
10016,'train location minute away ','_train_station _location_be _minute_away _away_. ',false
10017,'local tram bus underground stop ','_local_tram _tram_, _bus_and _underground_stop _stop_too ',false
10018,'comfort spacious comfortable ','_comfort_be _spacious_& _comfortable_. ',false
10019,'even though equipment massive extremely busy weren?ft disturb noise ','_even_though _though_the _equipment_be _massive_and _extremely_busy _busy_, _weren?ft_not _disturb_with _noise_. ',false
10020,'comfort extremely hot ','_comfort_be _extremely_hot _hot_. ',false
10021,'air conditioning it?fs low still wake throughout night sweat ','_air_conditioning _conditioning_on _it?fs_low _low_and _still_wake _wake_up _throughout_the _night_in _sweat_. ',false
10022,'ask fan reception none didn?ft seem bothered help us ','_ask_for _fan_at _reception_but _none_and _didn?ft_seem _seem_too _bothered_to _help_us _us_. ',true
10023,'even though cold outside would nice get choose temperature comfort suit need ','_even_though _though_it _cold_outside _outside_it _would_of _nice_to _get_to _choose_the _temperature_of _comfort_to _suit_our _need_. ',false
10100,'great other would other ','_great_time _other_, _would_stay _other_here ',false
10101,'location location personel friendly ','_location_, _location_, _personel_very _friendly_. ',true
10102,'fridge comfort bonus ','_fridge_in _comfort_be _bonus_. ',false
10103,'comfort niggles comfort comfort leak comfort bit hard comfort useless ','_comfort_niggles _niggles_, _comfort_door _comfort_leak _leak_, _comfort_be _bit_hard _hard_, _comfort_be _useless_. ',false
10131,'good ','_good_. ',false
10132,'location wonderful comfort clean ','_location_be _wonderful_and _comfort_be _clean_. ',false
10133,'elevator seemsly old other weak ','_elevator_( _seemsly_old _old_) _other_be ',false
10156,'good ','_good_. ',false
10157,'great location ','_great_location _location_. ',false
10158,'clean nice simple comfort ','_clean_nice _nice_simple _simple_room _comfort_. ',false
10159,'personel etiquette poor ','_personel_etiquette _etiquette_very ',true
10188,'excellent ','_excellent_. ',false
10189,'#ord# other berlin ','_#ord#_time _other_in _berlin_. ',false
10190,'live spain partner live moscow ideal location ','_live_in _spain_my _partner_live _live_in _moscow_so _ideal_location _location_. ',false
10191,'wi fi ','_wi_- ',false
10221,'worth other upper floor ','_worth_stay _other_on _upper_floor _floor_! ',false
10222,'comfort get upgrade comfort location #ord# floor ','_comfort_get _get_upgrade _upgrade_to _comfort_with _location_, _#ord#_floor _floor_! ',false
10223,'other amazing ','_other_be _amazing_! ',false
10224,'location great ','_location_be _great_! ',false
10225,'comfort really worn lumpy ','_comfort_be _really_worn _worn_out _lumpy_. ',false
10261,'great location walk many berlin?fs great attraction many ','_great_location _location_and _walk_to _many_of _berlin?fs_great _great_attraction _attraction_( _many_) ',false
10262,'love location property ','_love_the _location_of _property_. ',false
10263,'comfort clean properly #ord# day shampoo comfort gel provided ','_comfort_be _clean_properly _properly_and _#ord#_day _day_we _shampoo_or _comfort_gel _gel_provided _provided_. ',false
10264,'pay use loo lobby also #ord# ','_pay_to _use_the _loo_in _lobby_be _also_a _#ord#_. ',false
10265,'reall ryan air other !! ','_reall_ryan _ryan_air _air_experience _other_!! ',false
10299,'wonderful ','_wonderful_. ',false
10300,'breackfast perfect ','_breackfast_perfect _perfect_. ',false
10301,'car park small spaces ','_car_park _park_small _small_spaces ',false
10323,'berlin amazing ','_berlin_be _amazing_. ',false
10324,'would prefer other other make equipment comfort good location city comfort ','_would_have _prefer_tea _other_and _other_make _make_facility _equipment_in _comfort_and _good_view _location_of _city_, _comfort_. ',false
10325,'yes other make equipment comfort ','_yes_and _other_make _make_facility _equipment_, ',false
10347,'berlin 0 ','_berlin_0 _0_. ',false
10348,'location ','_location_. ',false
10349,'other other equipment comfort ','_other_or _other_facility _equipment_in ',false
10371,'good ','_good_. ',false
10372,'good location alexanderplatz small spacious comfort clean self other ','_good_location _location_in _alexanderplatz_small _small_but _spacious_room _comfort_very _clean_self _self_check _other_- ',false
10373,'reception bit busy other ','_reception_a _bit_busy _busy_at _other_- ',true
10397,'pay attention comfort photo ','_pay_attention _attention_to _comfort_photo _photo_. ',false
10398,'location perfect ','_location_be _perfect_. ',false
10399,'curtain separate comfort live comfort ','_curtain_separate _separate_bathroom _comfort_from _live_space _comfort_. ',false
10400,'poor noise isolation comfort toilet ','_poor_noise _noise_isolation _isolation_for _comfort_/ _toilet_. ',false
10401,'comfort advertise location tv tower yet #ord# floor location significantly block building ','_comfort_be _advertise_as _location_on _tv_tower _tower_ _yet_on _#ord#_floor _floor_view _location_be _significantly_block _block_by _building_. ',false
10437,'city break ','_city_break _break_. ',false
10438,'tall equipment berlin give fantastic location city ','_tall_hotel _equipment_in _berlin_give _give_fantastic _fantastic_view _location_of _city_. ',false
10439,'great central location near transport ','_great_central _central_location _location_near _near_all _transport_. ',false
10440,'viewing platform ','_viewing_platform _platform_to ',false
10441,'kettle comfort ','_kettle_in ',false
10482,'good location price price ','_good_location _location_and _price_for _price_. ',false
10483,'great location alexandraplatz right next underground main location right next big shopping mall lot equipment close #crd# christmas market #ord# xmas market 0min walk ','_great_location _location_in _alexandraplatz_, _right_next _next_to _underground_and _main_station _location_, _right_next _next_to _big_shopping _shopping_mall _mall_with _lot_of _equipment_and _close_to _#crd#_christmas _christmas_market _market_and _#ord#_xmas _xmas_market _market_only _0min_walk _walk_from ',false
10484,'hop hop tour also stop outside handy use ','_hop_on _hop_off _tour_also _also_stop _stop_outside _outside_which _handy_if _use_that ',false
10485,'comfort quiet floor 0 great location city ','_comfort_be _quiet_we _floor_0 _0_, _great_view _location_of _city_. ',false
10486,'comfort sufficient need fairly modernised adequate size #crd# people ','_comfort_be _sufficient_for _need_, _fairly_modernised _modernised_and _adequate_in _size_for _#crd#_people _people_. ',false
10487,'good price night ??0 ','_good_price _price_0 _night_for _??0_. ',false
10488,'overall location highlight other easy get equipment get back ','_overall_location _location_be _highlight_of _other_here _easy_to _get_to _equipment_and _get_back _back_to ',false
10489,'didn?ft get other equipment eat rest other ','_didn?ft_get _get_any _other_in _equipment_as _eat_out _rest_of _other_. ',false
10490,'comfort uncomfortable probably wouldn?ft put other though could go improve ','_comfort_be _uncomfortable_, _probably_wouldn?ft _wouldn?ft_put _put_me _other_there _though_, _could_go _go_with _improve_. ',false
10491,'standard comfort equipment make cup other other ','_standard_room _comfort_, _equipment_to _make_a _cup_of _other_but _other_. ',false
10558,'enjoyable ','_enjoyable_. ',false
10559,'personel friendly helpful comfort comfortable clean powerful comfort ','_personel_be _friendly_and _helpful_, _comfort_be _comfortable_and _clean_with _powerful_shower _comfort_. ',true
10560,'equipment locate perfect location weekend break good price price ','_equipment_be _locate_in _perfect_location _location_for _weekend_break _break_and _good_value _price_for _price_. ',false
10561,'thank ','_thank_you ',false
10562,'comfort tray black mould grow around base give strong damp cleanliness use comfort ','_comfort_tray _tray_have _black_mould _mould_grow _grow_around _around_the _base_, _give_off _strong_damp _damp_smell _cleanliness_when _use_the _comfort_. ',false
10563,'negative other other else work perfectly ','_negative_during _other_, _other_else _else_work _work_perfectly _perfectly_. ',false
10603,'good short other ','_good_for _short_stay _other_. ',false
10604,'tiny comfort would like see box bureau open rack horiz ','_tiny_pillow _comfort_would _would_like _like_to _see_few _box_/ _bureau_, _open_rack _rack_and _horiz_. ',false
10605,'equipment glass table hit curtain ','_equipment_glass _glass_at _table_be _hit_by ',false
10629,'excellent ','_excellent_. ',false
