@relation Sauberkeit

@attribute id numeric
@attribute lemmas string
@attribute bigrams string
@attribute aspecttype {true, false}

@data
7791,'#crd# occasion personel reception little rude mostly helpful ','_#crd#_occasion _occasion_the _personel_at _reception_be _little_rude _rude_but _mostly_very _helpful_. ',false
7876,'good other excellent location however excellent price price ','_good_stay _other_with _excellent_location _location_, _however_not _excellent_value _price_for _price_. ',false
7877,'great location clean comfort cozy comfort nice location good wifi nice personel ','_great_location _location_, _clean_room _comfort_, _cozy_bed _comfort_, _nice_view _location_, _good_wifi _wifi_, _nice_staff _personel_. ',true
7878,'#url# ler comfort expect ','_#url#_ler _ler_room _comfort_than _expect_. ',false
7879,'efrigerator mini equipment comfort ','_efrigerator_( _mini_bar _equipment_) _comfort_. ',false
7880,'ing other heater other heater ','_ing_water _other_heater _heater_( _other_heater _heater_) ',false
7881,'ty deposit box comfort work ','_ty_deposit _deposit_box _box_in _comfort_be _work_. ',false
7882,'','',false
7883,'cleanliness outside building ','_cleanliness_on _outside_of _building_. ',false
7884,'ting roof terrace could free guest equipment ','_ting_the _roof_terrace _terrace_could _could_be _free_for _guest_of _equipment_. ',false
7885,'#url# comfort curtain without comfort practical stem go comfort ','_#url#_bathroom _comfort_with _curtain_and _without_the _comfort_be _practical_, _stem_go _go_into _comfort_. ',false
7886,'marble floor really cold floor heating ','_marble_floor _floor_be _really_cold _cold_, _floor_heating _heating_. ',false
7887,'glass comfort equipment small therefor other splash comfort floor ','_glass_door _comfort_on _equipment_be _small_, _therefor_the _other_be _splash_all _comfort_floor _floor_. ',true
7916,'good location ','_good_location _location_. ',false
7917,'location cleanliness amazing ','_location_from _cleanliness_be _amazing_. ',false
7918,'fridge comfort small comfort small comfort :( quilt ','_fridge_in _comfort_, _small_room _comfort_, _small_pillow _comfort_:( _:(_and _quilt_. ',false
7919,'front comfort equipment close night comfortable star equipment ','_front_door _comfort_of _equipment_it _close_in _night_and _comfortable_for _star_hotel _equipment_. ',false
7941,'good ','_good_. ',false
7942,'location really good accessible ','_location_be _really_good _good_and _accessible_. ',false
7943,'comfort really thin #crd# guest ','_comfort_be _really_thin _thin_and _#crd#_for ',false
8007,'good ','_good_. ',false
8008,'nice location comfort ','_nice_view _location_from _comfort_. ',false
8009,'','',false
8010,'bathtub ','_bathtub_. ',false
8011,'','',false
8012,'llent location ','_llent_location _location_. ',false
8013,'#crd# comfort put together ','_#crd#_bed _comfort_put _put_together _together_. ',false
8014,'comfort big especially panorama comfort get location fernseh turm ','_comfort_not _big_especially _especially_because _panorama_room _comfort_but _get_the _location_of _fernseh_turm _turm_. ',false
8015,'equipment open luggage hall big comfort ','_equipment_to _open_the _luggage_as _hall_be _big_in _comfort_. ',false
8030,'good ','_good_. ',false
8031,'good transport link central ','_good_transport _transport_link _link_, _central_. ',false
8074,'perfect christmas trip ','_perfect_christmas _christmas_trip _trip_. ',false
8075,'location amazing hootel look pretty ','_location_be _amazing_and _hootel_look _look_pretty _pretty_. ',false
8076,'ok other ','_ok_breakfast _other_. ',false
8077,'equipment really near resturant equipment shopping other !! ','_equipment_be _really_near _near_resturant _resturant_, _equipment_, _shopping_, _other_!! ',false
8078,'good ','_good_. ',false
8079,'nt know good ','_nt_know _know_, ',false
8122,'great equipment center berlin !! ','_great_hotel _equipment_in _center_of _berlin_!! ',false
8123,'location equipment #crd# good city location location closed shopping mall e.g. alexa kaufhof minute away ','_location_of _equipment_be _#crd#_of _good_in _city_, _location_station _location_be _closed_and _shopping_mall _mall_e.g. _e.g._alexa _alexa_, _kaufhof_be _minute_away _away_. ',false
8124,'comfort big well equip good structured find need ','_comfort_be _big_but _well_equip _equip_and _good_structured _structured_where _find_all _need_. ',false
8125,'refrigerator also lot snack also available comfort ','_refrigerator_be _also_there _lot_of _snack_be _also_available _available_in _comfort_. ',false
8126,'wifi connection could much good #crd# star equipment center city hope management equipment take comment seriously improve connection comment many traveler already include review ','_wifi_connection _connection_could _could_be _much_more _good_for _#crd#_star _star_hotel _equipment_in _center_of _city_and _hope_the _management_of _equipment_take _take_this _comment_seriously _seriously_and _improve_the _connection_as _comment_but _many_traveler _traveler_have _already_include _include_it _review_. ',false
8127,'addition comfort temperature quite high usual therefore open cleanliness whole other order adjust temperature ','_addition_the _comfort_temperature _temperature_be _quite_high _high_than _usual_so _therefore_i _open_the _cleanliness_the _whole_time _other_in _order_to _adjust_the _temperature_. ',false
8191,'berlin other ','_berlin_stay _other_. ',false
8192,'location location corner comfort good size ','_location_and _location_, _corner_room _comfort_it _good_size _size_. ',false
8193,'comfort poor quality ','_comfort_( _poor_quality _quality_. ',false
8194,'','',false
8195,'hot other good ','_hot_water _other_be _good_. ',false
8196,'mini equipment fridge work properly ','_mini_bar _equipment_fridge _fridge_be _work_properly _properly_. ',false
8197,'','',false
8198,'et paper tissue good ','_et_paper _paper_and _tissue_be _good_. ',false
8199,'comfort hard get due height equipment slippery slip mat provided ','_comfort_be _hard_to _get_into _due_to _height_of _equipment_, _slippery_as _slip_mat _mat_provided ',false
8235,'good ','_good_. ',false
8236,'other perfect ','_other_be _perfect_? ',false
8237,'','',false
8238,'comfort small fridge ','_comfort_be _small_and _fridge_. ',false
8239,'','',false
8303,'good equipment overall comfort need improvement ','_good_hotel _equipment_overall _overall_, _comfort_need _need_improvement _improvement_. ',false
8304,'perfect location heart alexanderplatz close bahn u-hahn train ','_perfect_location _location_in _heart_of _alexanderplatz_and _close_to _bahn_and _u-hahn_train _train_. ',false
8305,'helpful personel easy other ','_helpful_staff _personel_, _easy_to _other_in ',false
8306,'comfort expose comfort partner enjoy ','_comfort_be _expose_to _comfort_which _partner_enjoy _enjoy_. ',false
8307,'comfort temperature regulate well ','_comfort_temperature _temperature_regulate _regulate_well _well_. ',false
8308,'rock solid comfort thin comfort double comfort single push together since duvet ','_rock_solid _solid_bed _comfort_with _thin_pillow _comfort_, _double_bed _comfort_be _single_push _push_together _together_and _since_duvet _duvet_. ',false
8309,'comfort temperature control separate toilet comfort man job comfort drainage terrible overflowed within min other running ','_comfort_temperature _temperature_control _control_in _separate_toilet _toilet_so _comfort_be _man_job _job_, _comfort_drainage _drainage_terrible _terrible_- _overflowed_within _within_0 _min_of _other_running _running_. ',true
8310,'like comfort comfort comfort completely expose toilet behind lightly frosted glass ','_like_have _comfort_this _comfort_do _comfort_be _completely_expose _expose_and _toilet_be _behind_very _lightly_frosted _frosted_glass _glass_. ',false
8311,'invasive cleanliness personel bang comfort 0 consistently every day ','_invasive_cleaning _cleanliness_staff _personel_bang _bang_the _comfort_between _0_am _consistently_every _every_day _day_. ',false
8326,'good ','_good_. ',false
8327,'personel terrible really everywhere go bad personel ','_personel_be _terrible_, _really_everywhere _everywhere_we _go_just _bad_service ',false
8349,'great love location convenient comfortable other great ','_great_, _love_the _location_, _convenient_, _comfortable_, _other_great _great_. ',false
8350,'location quality cleanliness other ','_location_, _quality_, _cleanliness_, _other_. ',false
8351,'brewing equipment comfort s equipment ever without ','_brewing_facility _equipment_in _comfort_, _s_the _equipment_we _ever_be _without_. ',false
8380,'good ','_good_. ',false
8381,'amazing location near other next transport link ','_amazing_location _location_, _near_everything _other_and _next_to _transport_link _link_. ',false
8382,'nice location top comfortable comfort ','_nice_view _location_at _top_and _comfortable_room _comfort_. ',false
8383,'wifi slow barely work comfort leak comfort fall ','_wifi_be _slow_and _barely_work _work_, _comfort_leak _leak_and _comfort_be _fall_off ',true
8412,'good ','_good_. ',false
8413,'location great near other ','_location_be _great_, _near_everything _other_. ',false
8414,'train location min walk ','_train_station _location_be _min_walk _walk_. ',false
8415,'poor wifi ','_poor_wifi ',false
8514,'great location thing let ','_great_location _location_, _thing_let _let_it ',false
8515,'location perfect you?fre right next underground #ord# away bus tram stop equipment huge spot mile away ','_location_be _perfect_, _you?fre_right _right_next _next_to _underground_and _#ord#_away _away_from _bus_and _tram_stop _stop_, _equipment_be _huge_so _spot_it _mile_away _away_. ',false
8516,'perfect equipment christmas market #crd# doorstep another minute walk ','_perfect_hotel _equipment_for _christmas_market _market_, _#crd#_be _doorstep_another _another_be _minute_walk _walk_. ',false
8517,'arrive around pm straight location know other it?fs always worth other get quite hostile response say other comfort ready understand ask could leave luggage ','_arrive_around _around_0 _pm_straight _straight_from _location_know _know_check _other_in _it?fs_always _always_worth _worth_check _other_, _get_quite _quite_a _hostile_response _response_say _say_no _other_in _comfort_be _ready_, _understand_so _ask_if _could_leave _leave_our _luggage_. ',false
8518,'tell yes luggage comfort walk we?fre shock find ','_tell_yes _yes_you _luggage_room _comfort_which _walk_over _we?fre_shock _shock_to _find_there ',false
8519,'price per bag didn?ft leave bag principle we?fre pay ','_price_per _per_bag _bag_, _didn?ft_leave _leave_the _bag_out _principle_, _we?fre_pay _pay_over ',false
8520,'0 can?ft even leave bag free price ','_0_and _can?ft_even _even_leave _leave_our _bag_free _free_of _price_. ',false
8521,'upon arrival comfort amazed location upgrade panorama comfort location worth ','_upon_arrival _arrival_to _comfort_we _amazed_by _location_i _upgrade_to _panorama_room _comfort_which _location_be _worth_it ',false
8522,'disappoint find other make equipment comfort other capsule machine #crd# thin wardrobe drawer find strange iron ','_disappoint_to _find_no _other_make _make_facility _equipment_in _comfort_only _other_capsule _capsule_machine _machine_, _#crd#_very _thin_wardrobe _wardrobe_and _drawer_which _find_very _strange_and _iron_. ',false
8523,'also could get heating turn cleanliness open maid keep close #ord# december day degree heating unbearable whatever personel tell us didn?ft work ','_also_could _could_not _get_the _heating_to _turn_down _cleanliness_open _open_which _maid_keep _keep_close _close_, _#ord#_december _december_and _day_it _degree_but _heating_be _unbearable_and _whatever_the _personel_tell _tell_us _us_to _didn?ft_work _work_. ',false
8524,'final morning wake member housekeeping team walk comfort 0 other 0 pm find disappointing want sleep ready flight home weren?ft able due incident ','_final_morning _morning_, _wake_by _member_of _housekeeping_team _team_walk _walk_into _comfort_at _0_when _other_out _0_pm _pm_, _find_this _disappointing_, _want_to _sleep_in _ready_for _flight_home _home_but _weren?ft_able _able_to _due_to _incident_. ',false
8525,'also ','_also_? ',false
8526,'small bottle other equipment reception would advise buy supermarket ','_small_bottle _bottle_of _other_in _equipment_reception _reception_so _would_advise _advise_buy _buy_these _supermarket_. ',false
8527,'would recommend equipment location location really anything else could get good comfort personel lot low price ','_would_recommend _recommend_this _equipment_for _location_and _location_but _really_anything _anything_else _else_you _could_get _get_just _good_room _comfort_and _personel_for _lot_low _low_in _price_. ',false
8633,'large equipment good location good price city equipment ','_large_hotel _equipment_in _good_location _location_, _good_value _price_for _city_hotel _equipment_. ',false
8634,'other reasonable ','_other_be _reasonable_. ',false
8635,'equipment equipment spagos comfortable good atmosphere equipment equipment nightly entertainment ','_equipment_bar _equipment_spagos _spagos_be _comfortable_and _good_atmosphere _atmosphere_for _equipment_bar _equipment_with _nightly_entertainment _entertainment_. ',false
8636,'equipment well located local transport minute away ','_equipment_be _well_located _located_and _local_transport _transport_be _minute_be _away_. ',false
8637,'scrambled other tasteless feel other bit like conveyor belt big queue hot other buffet ','_scrambled_egg _other_be _tasteless_and _feel_the _other_be _bit_like _like_a _conveyor_belt _belt_with _big_queue _queue_for _hot_breakfast _other_buffet _buffet_. ',false
8638,'equipment could easily add another buffet reduce queue ','_equipment_could _could_have _easily_have _add_another _another_buffet _buffet_to _reduce_the _queue_. ',false
8639,'comfort small size disapoointed mini equipment other other equipment comfort ','_comfort_be _small_size _size_and _disapoointed_that _mini_bar _equipment_or _other_/ _other_facility _equipment_in _comfort_. ',false
8640,'also other leak special rain effect comfort comfort quite powerful ','_also_water _other_leak _leak_out _special_rain _rain_effect _effect_shower _comfort_ _comfort_be _quite_powerful _powerful_. ',true
8641,'also dissappointed body lotion supply norm 0star equipment ','_also_i _dissappointed_that _body_lotion _lotion_supply _supply_which _norm_for _0star_hotel _equipment_. ',false
8642,'comfort poor ring reception comfort send immediately comfort thin could #ord# comfort ','_comfort_be _poor_, _ring_reception _reception_for _comfort_which _send_up _immediately_- _comfort_be _thin_we _could_have _#ord#_pillow _comfort_. ',false
8643,'roof terrace equipment equipment viewing location price ','_roof_terrace _terrace_bar _equipment_which _equipment_just _viewing_area _location_charge _price_? ',false
8644,'feel price resident ','_feel_should _price_for _resident_. ',false
8645,'also price fee ','_also_charge _price_a _fee_of ',false
8646,'per bag leave bag baggage comfort convenience leave bag hour ','_per_bag _bag_for _leave_our _bag_in _baggage_room _comfort_for _convenience_of _leave_our _bag_for _hour_. ',false
8647,'lastly personel helpful girl tourist information desk rudest personel definately wrong job ','_lastly_, _personel_be _helpful_, _girl_at _tourist_information _information_desk _desk_have _rudest_woman _personel_who _definately_in _wrong_job _job_. ',false
8683,'good ','_good_. ',false
8684,'personel friendly ','_personel_be _friendly_. ',false
8685,'comfort nice tidyed every day ','_comfort_be _nice_and _tidyed_every _every_day _day_. ',true
8686,'#ord# arrive get comfort remote control tv look like hadn?ft clean long other ','_#ord#_arrive _arrive_and _get_to _comfort_, _remote_control _control_for _tv_look _look_like _like_it _hadn?ft_be _clean_in _long_time _other_. ',true
8687,'clean wipe dirt disgusting ','_clean_it _wipe_, _dirt_be _disgusting_. ',true
8702,'wonderful ','_wonderful_. ',false
8703,'brilliant location ','_brilliant_location ',false
8725,'good ','_good_. ',false
8726,'location although location bit tourist trap comfort good plenty hot other free wifi comfort comfortable ','_location_although _although_this _location_be _bit_of _tourist_trap _trap_room _comfort_be _good_plenty _plenty_hot _hot_water _other_free _free_wifi _wifi_bed _comfort_comfortable _comfortable_. ',false
8727,'slow other long line other include overcharge bill mail other refund annoy ','_slow_check _other_in _long_line _line_no _other_include _include_they _overcharge_my _bill_which _mail_a _other_to _refund_annoy ',false
8742,'excellent ','_excellent_. ',false
8743,'good breakfest nice stuff ','_good_breakfest _breakfest_nice _nice_stuff ',false
8765,'good ','_good_. ',false
8766,'location excellent ','_location_be _excellent_. ',false
8767,'comfort size small ','_comfort_size _size_be ',false
8789,'pleasant ','_pleasant_. ',false
8790,'disappoint comfort ','_disappoint_with _comfort_. ',false
8791,'order double comfort receive #crd# twin comfort ','_order_a _double_room _comfort_but _receive_#crd# _#crd#_twin _twin_bed _comfort_. ',false
8827,'excellent ','_excellent_. ',false
8828,'return guest ','_return_guest _guest_. ',false
8829,'other great stuff competence still leave much desire ','_other_be _great_but _stuff_competence _competence_still _still_leave _leave_much _much_to _desire_. ',false
8830,'want price wife early other late other although pre-paid confirm email ','_want_to _price_my _wife_for _early_check _other_- _late_check _other_- _although_it _pre-paid_and _confirm_by _email_. ',false
8831,'similar situation happened equipment #crd# year back don?ft seem learn mistake careful guy reception don?ft double price noteworthy improvement wi fi free price defo make progress :) merry christmas ','_similar_situation _situation_happened _happened_to _equipment_#crd# _#crd#_year _year_back _back_- _don?ft_seem _seem_to _learn_from _mistake_, _careful_with _guy_at _reception_and _don?ft_them _double_charge _price_you _noteworthy_improvement _improvement_- _wi_- _fi_be _free_of _price_, _defo_make _make_progress _progress_:) _:)_merry _merry_christmas _christmas_. ',false
8853,'good ','_good_. ',false
8854,'great location close other ','_great_location _location_close _close_to _other_. ',false
8855,'would like other other equipment comfort ','_would_of _like_tea _other_and _other_facility _equipment_in ',false
8891,'great location nice comfort need bit tlc ','_great_location _location_and _nice_room _comfort_they _need_a _bit_of _tlc_. ',false
8892,'high floor comfort amazing location tv tower location great walk attraction ','_high_floor _floor_room _comfort_with _amazing_view _location_of _tv_tower _tower_, _location_be _great_and _walk_to _attraction_. ',false
8893,'nice equipment equipment equipment ','_nice_bar _equipment_and _equipment_in _equipment_. ',false
8894,'carpet comfort stain lot equipment grout comfort black equipment ','_carpet_in _comfort_be _stain_in _lot_of _equipment_and _grout_in _comfort_be _black_in _equipment_. ',true
8895,'girl reception blunt rude people ','_girl_on _reception_be _blunt_and _rude_with ',false
8917,'wonderful ','_wonderful_. ',false
8918,'silverfish comfort ','_silverfish_in _comfort_. ',false
8919,'also enough seating other ','_also_, _enough_seating _seating_at ',false
8955,'excellent ','_excellent_. ',false
8956,'location comfort location cleanliness elevation ','_location_room _comfort_with _location_and _cleanliness_on _elevation_. ',false
8957,'other u.k. guest quite abysmal other bacon cooked swim fat tasteless alternative boil other scramble lesser star equipment would provided mushroom omelette bake bean ','_other_for _u.k._guest _guest_quite _quite_abysmal _abysmal_egg _other_and _bacon_over _cooked_and _swim_in _fat_tasteless _tasteless_only _alternative_be _boil_egg _other_or _scramble_lesser _lesser_star _star_hotel _equipment_would _would_have _provided_mushroom _mushroom_omelette _omelette_bake _bake_bean _bean_! ',false
8958,'equipment make toast !! ','_equipment_to _make_toast _toast_!! ',false
8959,'continental selection good though honest ','_continental_selection _selection_be _good_though _though_to ',false
8974,'pleasant ','_pleasant_. ',false
8975,'small comfort crowded lobby outdated small gym ','_small_room _comfort_, _crowded_lobby _lobby_, _outdated_small _small_gym ',false
9004,'good ','_good_. ',false
9005,'location accessibility public transport ','_location_and _accessibility_to _public_transport _transport_. ',false
9006,'comfort odd equipment overflow #ord# morning promptly deal report ','_comfort_be _odd_place _equipment_and _overflow_on _#ord#_morning _morning_, _promptly_deal _deal_with _report_. ',true
9007,'lack other other comfort disappointing ','_lack_of _other_and _other_in _comfort_be _disappointing_. ',false
9029,'good location ','_good_location _location_. ',false
9030,'friendly personel speak english ','_friendly_staff _personel_and _speak_in _english_. ',false
9031,'location good ','_location_very ',false
9053,'good ','_good_. ',false
9054,'location ','_location_. ',false
9055,'floor comfort wasn?ft clean whole other duvet cover rip could?fve replace bit old look ','_floor_in _comfort_wasn?ft _wasn?ft_clean _clean_the _whole_time _other_we _duvet_cover _cover_be _rip_and _could?fve_do _replace_a _bit_old _old_look ',true
9084,'friendly understanding magnificent location comfort ','_friendly_and _understanding_and _magnificent_view _location_from _comfort_. ',false
9085,'would come back ','_would_come _come_back _back_again ',false
9086,'friendly ','_friendly_it ',false
9087,'mattress comfort bit hard ','_mattress_on _comfort_be _bit_hard ',false
9109,'christmas markets ','_christmas_markets _markets_. ',false
9110,'location christmas market other point charley amazing within walk location .. ','_location_for _christmas_market _market_and _other_point _point_charley _charley_be _amazing_all _within_walk _walk_distance _location_.. ',false
9111,'comfort hard comfort soft point squash bother need #crd# ','_comfort_be _hard_and _comfort_be _soft_to _point_they _squash_to _bother_so _need_#crd# _#crd#_. ',false
9140,'good ','_good_. ',false
9141,'location terrific ','_location_be _terrific_. ',false
9142,'heating stick comfort roast cleanliness open inner cleanliness double glazing ','_heating_be _stick_on _comfort_- _roast_and _cleanliness_open _open_( _inner_window _cleanliness_because _double_glazing _glazing_) ',false
9143,'comfort whilst really powerful refreshing leak badly reach beyond tile floor onto bedroom carpet ','_comfort_- _whilst_really _really_powerful _powerful_and _refreshing_- _leak_so _badly_it _reach_beyond _beyond_the _tile_floor _floor_and _onto_the _bedroom_carpet ',true
9172,'great location busy ','_great_location _location_, _busy_. ',false
9173,'really busy equipment other other take double other expect ','_really_busy _busy_hotel _equipment_so _other_in _other_out _take_double _double_the _other_expect _expect_. ',false
9174,'plan especially train flight catch ','_plan_for _especially_if _train_and _flight_to _catch_! ',false
9175,'really need improve personel top equipment ','_really_need _need_to _improve_these _personel_for _top_hotel _equipment_! ',false
9239,'good ','_good_. ',false
9240,'location fabulous ','_location_be _fabulous_. ',false
9241,'right outside bahn stop ','_right_outside _outside_u _bahn_stop _stop_. ',false
9242,'xmas market #crd# outside comfort #crd# minute walk away ','_xmas_market _market_there _#crd#_outside _outside_the _comfort_and _#crd#_0 _minute_walk _walk_away _away_. ',false
9243,'comfort aren?ft nice ','_comfort_aren?ft _aren?ft_nice _nice_. ',false
9244,'proper cause comfort comfort it?fs pull stall like comfort ','_proper_cause _cause_bathroom _comfort_door _comfort_- _it?fs_a _pull_too _stall_like _like_door _comfort_. ',false
9245,'sink comfort open comfort comfort curtain pull round ','_sink_and _comfort_open _open_to _comfort_with _comfort_curtain _curtain_to _pull_round _round_. ',false
9246,'see shadow roommate ','_see_the _shadow_of _roommate_. ',false
9247,'partner together year there?fs still thing doesn?ft need see !! ','_partner_have _together_0 _year_- _there?fs_still _still_some _thing_he _doesn?ft_need _need_to _see_me ',false
9269,'okay ','_okay_. ',false
9270,'good location good wifi nice personel ','_good_location _location_good _good_wifi _wifi_nice _nice_staff _personel_. ',false
9271,'comfort comfort little bit akward ','_comfort_have _comfort_, _little_bit _bit_akward _akward_. ',false
9293,'pleasant ','_pleasant_. ',false
9294,'front desk personel friendly helpful comfort upgrade reservation lose good location ','_front_desk _desk_staff _personel_be _friendly_and _helpful_room _comfort_upgrade _upgrade_after _reservation_be _lose_good _good_location _location_. ',false
9295,'comfort separate comfort reservation lose mattress comfortable ','_comfort_not _separate_from _comfort_reservation _reservation_be _lose_mattress _mattress_not ',false
9324,'good ','_good_. ',false
9325,'every think ','_every_think _think_. ',false
9326,'okay great ','_okay_and _great_. ',false
9327,'non ','',false
9391,'berlin something everyone sad uk leave eu ','_berlin_have _something_for _everyone_and _sad_uk _uk_be _leave_the _eu_. ',false
9392,'location perfect price ','_location_be _perfect_for _price_. ',false
9393,'christmas market directly outside ','_christmas_market _market_be _directly_outside _outside_. ',false
9394,'alexanderplatz train underground location within 0 tram 0 bus location 0m ','_alexanderplatz_train _train_and _underground_station _location_within _within_0 _0_m _tram_0 _0_m _bus_to _location_0m _0m_. ',false
9395,'equipment equipment close ','_equipment_and _equipment_close _close_by ',false
9396,'always other come berlin ','_always_stay _other_here _come_to _berlin_. ',false
9397,'bit pot luck comfort quality refurbish though style remain ','_bit_pot _pot_luck _luck_on _comfort_quality _quality_, _refurbish_and _though_the _style_remain _remain_. ',false
9398,'example fridge other last other ','_example_, _fridge_when _other_last _last_time _other_, ',false
9399,'s big equipment reception lift location get quite overcrowded ','_s_a _big_hotel _equipment_and _reception_and _lift_area _location_can _get_quite _quite_overcrowded _overcrowded_. ',false
9414,'excellent ','_excellent_. ',false
9415,'really good location ','_really_good _good_location ',false
9437,'good ','_good_. ',false
9438,'appropriate location centre excellent shopping ','_appropriate_location _location_in _centre_excellent _excellent_for _shopping_. ',false
9439,'comfort problem flow ','_comfort_problem _problem_- ',false
9496,'wonderful ','_wonderful_. ',false
9497,'location #ord# class ','_location_be _#ord#_class _class_. ',false
9498,'right beside underground also christmas market right outside comfort could ask much ','_right_beside _beside_the _underground_and _also_christmas _christmas_market _market_right _right_outside _outside_the _comfort_, _could_not _ask_for _much_more ',false
9499,'clean also good powerful comfort ','_clean_also _also_and _good_powerful _powerful_shower _comfort_. ',false
9500,'fault equipment much really ','_fault_this _equipment_much _much_really _really_. ',false
9501,'comfort flat comfy #crd# single quilt double comfort ideal use comfy enough ','_comfort_very _flat_and _comfy_and _#crd#_single _single_quilt _quilt_on _double_bed _comfort_, _ideal_or _use_to _comfy_enough _enough_. ',false
9502,'ask housekeep comfort problem leave dinner extra comfort get back ','_ask_housekeep _housekeep_for _comfort_and _problem_for _leave_for _dinner_and _extra_pillow _comfort_when _get_back _back_. ',false
9503,'great personel ','_great_service _personel_. ',false
9553,'good ','_good_. ',false
9554,'location excellent ','_location_be _excellent_. ',false
9555,'across road train location underground ','_across_the _road_from _train_station _location_and _underground_. ',false
9556,'close proximity shopping christmas market ','_close_proximity _proximity_to _shopping_and _christmas_market _market_! ',false
9557,'nice atmosphere equipment ','_nice_atmosphere _atmosphere_in _equipment_! ',false
9558,'reception personel could bit friendly ','_reception_staff _personel_could _could_be _bit_more _friendly_. ',false
9559,'kettle comfort would helpful ','_kettle_in _comfort_would _would_have _helpful_. ',false
9574,'alright amazing ','_alright_not _amazing_. ',false
9575,'#crd# comfort toiletry comfort arrive #crd# separate duvet would prefer #crd# ','_#crd#_pillow _comfort_, _toiletry_in _comfort_when _arrive_#crd# _#crd#_separate _separate_duvet _duvet_would _would_of _prefer_#crd# ',false
9604,'perfect location small comfort ','_perfect_location _location_, _small_room _comfort_. ',false
9605,'good new equipment close business center great other other ','_good_and _new_facility _equipment_, _close_to _business_center _center_, _great_food _other_and _other_. ',false
9606,'comfort comfort extremly small price level ','_comfort_space _comfort_be _extremly_small _small_for _price_level _level_. ',false
9607,'lobby always crowded noisy ','_lobby_be _always_crowded _crowded_and _noisy_. ',false
9622,'nice ','_nice_. ',false
9623,'yes ','',false
9645,'wonderful ','_wonderful_. ',false
9646,'location excellent ','_location_be _excellent_. ',false
9647,'comfort could comfy ','_comfort_could _could_be ',false
9690,'good ','_good_. ',false
9691,'heater break hot comfort fix later ','_heater_be _break_and _hot_in _comfort_which _fix_later _later_. ',false
9692,'also line waiting long reception location ','_also_the _line_and _waiting_be _long_in _reception_area _location_. ',false
9693,'think need pay luggage storage sauna ','_think_, _need_to _pay_for _luggage_storage _storage_and _sauna_. ',false
9694,'other good ','_other_be _good_. ',false
9695,'nice people work ','_nice_people _people_work _work_there ',false
9738,'perfect location ','_perfect_location _location_. ',false
9739,'love location ','_love_the _location_. ',false
9740,'easy location anywhere ','_easy_access _location_to _anywhere_. ',false
9741,'complaint ','_complaint_at ',false
9742,'christmas market right hotel?fs comfort ','_christmas_market _market_be _right_at _hotel?fs_door _comfort_. ',false
9743,'','',false
9779,'excellent ','_excellent_. ',false
9780,'good location christmas market train get around city ','_good_location _location_for _christmas_market _market_and _train_to _get_around _around_the _city_. ',false
9781,'location comfort amazing ','_location_from _comfort_be _amazing_. ',false
9782,'smallish comfort comfort comfortable ','_smallish_room _comfort_but _comfort_be _comfortable_. ',false
9783,'comfort connect main comfort separate comfort ','_comfort_be _connect_to _main_room _comfort_and _separate_room _comfort_. ',false
9805,'good ','_good_. ',false
9806,'location ','_location_. ',false
9807,'other other process long ','_other_- _other_- _process_be ',false
9836,'good ','_good_. ',false
9837,'location xmas market ideal ','_location_to _xmas_market _market_be _ideal_. ',false
9838,'ceiling comfort fall nearly injure ','_ceiling_in _comfort_fall _fall_in _nearly_injure _injure_me ',false
9839,'queue other remain big issue ','_queue_at _other_in _remain_a _big_issue ',false
9868,'nothing special ','_nothing_special _special_. ',false
9869,'good location ','_good_location _location_. ',false
9870,'comfort basic comfort uncomfortable #crd# thin comfort ','_comfort_be _basic_and _comfort_be _uncomfortable_with _#crd#_thin _thin_pillow _comfort_each ',false
9871,'book double comfort double comfort come #crd# separate single comfort quilt ','_book_a _double_room _comfort_but _double_bed _comfort_come _come_with _#crd#_separate _separate_single _single_bed _comfort_quilt _quilt_. ',false
9886,'comfortable central ','_comfortable_central _central_. ',false
9887,'other coffe make equipment comfort ','_other_or _coffe_make _make_facility _equipment_in ',false
9930,'good ','_good_. ',false
9931,'it?fs business equipment aok ','_it?fs_a _business_hotel _equipment_which _aok_with ',false
9932,'super quiet #ord# floor ','_super_quiet _quiet_up _#ord#_floor _floor_. ',false
9933,'single comfort small still ok ','_single_room _comfort_be _small_but _still_ok _ok_. ',false
9934,'location alexanderplatz wonderful ','_location_in _alexanderplatz_be _wonderful_. ',false
9935,'supermarket starbucks close ','_supermarket_and _starbucks_close _close_by ',false
9957,'lovely christmassy ','_lovely_and _christmassy_. ',false
9958,'fab location great location ','_fab_view _location_and _great_location _location_. ',false
9959,'thought bit cheek price guest store luggage couple hour last day wasn?ft much price principle don?ft think price you?fve already pay other equipment always free equipment i?fve other ','_thought_it _bit_of _cheek_to _price_guest _guest_to _store_luggage _luggage_for _couple_of _hour_on _last_day _day_- _wasn?ft_much _much_money _price_but _principle_i _don?ft_think _think_there _price_if _you?fve_already _already_pay _pay_to _other_at _equipment_- _always_be _free_in _equipment_i?fve _i?fve_stay _other_at ',false
9995,'wonderful ','_wonderful_. ',false
9996,'like attention detail personel ','_like_it _attention_of _detail_from _personel_. ',false
9997,'work really well polite helpful ','_work_really _really_well _well_and _polite_and _helpful_. ',false
9998,'location situation ','_location_and _situation_. ',false
9999,'nt like design sink comfort glass privacy ','_nt_like _like_the _design_of _sink_and _comfort_because _glass_you ',false
