@relation Ausstattung

@attribute id numeric
@attribute lemma string
@attribute pos string
@attribute nsubj_1 string
@attribute nsubj_2 string
@attribute lexicons_min numeric
@attribute lexicons_max numeric
@attribute lexicons_extremes_difference numeric
@attribute contains_negation numeric
@attribute aspecttype {true, false}

@data
7920,'very good ','rb jj ','','',0.0,1.0,1.0,0,false
7921,'location be really good accessible ','nnp vbd rb jj jj ','good','location',0.0,1.0,1.0,0,false
7922,'pillow be really thin be only guest ','nns vbd rb jj vbd rb nn ','was','one',0.0,0.3333333333333333,0.3333333333333333,0,false
7944,'good ','jj ','','',0.0,1.0,1.0,0,false
7945,'nice view room ','jj nn nn ','','',0.0,0.6,0.6,0,false
7946,'','','','',0.0,0.0,0.0,0,false
7947,'bathtub ','nn ','','',0.0,0.0,0.0,0,false
7948,'','','','',0.0,0.0,0.0,0,false
7949,'llent location ','jj nn ','','',0.0,0.0,0.0,0,false
7950,'bed put together ','nns vbn rb ','','',0.0,0.0,0.0,0,false
7951,'room not very big especially have panorama room do not get view fernseh turm ','nns rb rb jj rb vbd nn nn vbd rb vb nn nnp nnp ','get','we',0.0,0.2,0.2,1,false
7952,'place open luggage hall be not very big room ','nn vb nn nn vbd rb rb jj nn ','big','place',0.0,0.2,0.2,1,false
8016,'good ','jj ','','',0.0,1.0,1.0,0,false
8017,'good transport link central ','jj nn nns jj ','','',0.0,1.0,1.0,0,false
8032,'perfect christmas trip ','nnp vbd nn ','christmas','perfect',0.0,1.0,1.0,0,false
8033,'view be amazing hootel look pretty ','nn vbz jj nn vbz rb ','looks','hootel',0.0,0.8,0.8,0,true
8034,'ok breakfast ','jj nn ','','',0.0,0.5,0.5,0,false
8035,'hotel be really resturant bar shopping everything ','nn vbz rb nn nn nn nnp ','is','hotel',0.0,0.5,0.5,0,false
8036,') s good ','-rrb- vbz jj ','s','that',0.0,1.0,1.0,0,false
8037,'do nt know most be good ','vbp rb vb rbs vbd jj ','good','most',0.0,1.0,1.0,1,false
8080,'great hotel center berlin ','nnp nnp nn nnp ','','',0.0,1.0,1.0,0,true
8081,'location hotel be good city metro station be very closed shopping mall e.g. alexa kaufhof be just few minute away ','nn nnp vbz jjs nn nnp nn vbz rb jj nn nn rb nnp nnp vbp rb jj nns rb ','minutes','mall',0.0,1.0,1.0,0,false
8082,'room be not so big well equip very good structured where find need ','nn vbz rb rb jj rb vbn rb jj jj wrb vb nns ','find','you',0.0,1.0,1.0,1,false
8083,'refrigerator be also there lot snack be also available room ','nn vbz rb rb nn nns vbp rb jj nn ','available','lot',0.0,0.0,0.0,0,false
8084,'internet connection be much more good star hotel center city hope management hotel take comment seriously improve connection be not only comment many traveler have already include review ','nn nn vb rb jjr jjr nns nn nn nn vbp nn nn vbp nn rb vb nn vbd rb rb nn jj nns vbp rb vb nns ','include','comment',0.0,1.0,1.0,1,false
8085,'addition room temperature be quite high usual so therefore open window whole time order adjust temperature ','nn nn nn vbz rb jjr jj rb rb vbd nn jj nn nn vb nn ','opened','i',0.0,0.25,0.25,0,false
8128,'berlin stay ','nnp vb ','stay','berlin',0.0,0.0,0.0,0,false
8129,'location view have corner room be good size ','nn nn vbd nn nn vbd jj nn ','size','it',0.0,1.0,1.0,0,false
8130,'pillow ( only ) be poor quality ','nn -lrb- rb -rrb- vbd jj nn ','quality',')',-0.4,0.3333333333333333,0.7333333333333334,0,false
8131,'','','','',0.0,0.0,0.0,0,false
8132,'hot water be not good ','jj nn vbd rb jj ','good','water',0.0,1.0,1.0,1,false
8133,'mini bar fridge be not work properly ','jj nn nn vbd rb vbg rb ','working','fridge',0.0,0.0,0.0,1,false
8134,'','','','',0.0,0.0,0.0,0,false
8135,'et paper tissue be no good ','nn nn nns vbd rb jj ','good','paper',-0.2,1.0,1.2,1,false
8136,'shower be hard get height bath slippery slip mat provided ','nn vbd jj vb nn nn jj nn nn vbn ','provided','mat',-0.2,0.5,0.7,1,false
8200,'good ','jj ','','',0.0,1.0,1.0,0,false
8201,'breakfast be perfect ','nn vbd jj ','perfect','breakfast',0.0,1.0,1.0,0,false
8202,'','','','',0.0,0.0,0.0,0,false
8203,'room be small have not fridge ','nn vbd jj vbz rb jj ','fridge','it',0.0,0.0,0.0,1,false
8204,'','','','',0.0,0.0,0.0,0,false
8240,'good hotel overall room need improvement ','jj nn jj nn vbz nns ','needs','room',0.0,1.0,1.0,1,true
8241,'perfect location heart alexanderplatz close s bahn u-hahn train ','nnp nn nn nnp jj nn nnp nnp nns ','','',0.0,1.0,1.0,0,false
8242,'very helpful staff easy check ','rb jj nn jj vb ','','',0.0,1.0,1.0,0,false
8243,'bathroom be expose room partner enjoy ','nn vbz vbn nn nn vbd ','enjoyed','me',-0.2,1.0,1.2,0,false
8244,'room temperature regulate well ','nn nn vbn rb ','regulated','temperature',0.0,0.25,0.25,0,false
8245,'rock solid bed thin pillow double bed be single push together have duvet ','nnp jj nns jj nns jj nn vbz nns vbn rb vbz nns ','','',0.0,1.0,1.0,0,false
8246,'shower temperature control separate toilet so shower be man job shower drainage terrible overflowed min water running ','nn nn vbn jj nn rb vbg vbd nn nn nn nn jj nn nns nn nn ','job','showering',-0.6,0.5,1.1,0,false
8247,'like have own space room do not have bathroom be completely expose toilet be only behind very lightly frosted glass ','vbp vbg jj nn nn vbz rb vb nn vbz rb vbn nn vbz rb rb rb rb jj nn ','glass','toilet',-0.2,0.5,0.7,1,false
8248,'very invasive cleaning staff bang door am consistently day ','rb jj nn nn vbg nn nn rb nn ','','',0.0,1.0,1.0,0,false
8312,'good ','jj ','','',0.0,1.0,1.0,0,false
8313,'staff be terrible really everywhere go just bad service ','nn vbd jj rb rb vbd rb jj nn ','went','we',-0.6,0.0,0.6,0,false
8328,'great love area convenient comfortable food great ','jj vb nn jj jj nn jj ','great','food',0.0,1.0,1.0,0,false
8329,'location quality cleanliness food ','nnp nn nn nn ','','',0.0,1.0,1.0,0,false
8330,'brewing facility room s only hotel have ever be ','nn nns nn vbz jj nn vbp rb vbn ','been','we',0.0,0.0,0.0,1,false
8352,'very good ','rb jj ','','',0.0,1.0,1.0,0,false
8353,'amazing location everything next transport link ','jj nn nn jj nn nns ','','',0.0,0.8,0.8,0,false
8354,'have nice view top comfortable room ','vbz jj nn jj jj nn ','','',0.0,1.0,1.0,0,false
8355,'wifi be slow barely work shower leak door be fall ','nnp vbz jj rb nns nn vbn nn vbd vbg ','falling','door',-0.2,0.0,0.2,0,false
8384,'very good ','rb jj ','','',0.0,1.0,1.0,0,false
8385,'location be great everything ','nn vbz jj nn ','great','location',0.0,0.6,0.6,0,false
8386,'train station be min walk ','nn nn vbz nn nn ','walk','station',0.0,0.0,0.0,0,false
8387,'very poor wifi ','rb jj nnp ','','',-0.4,0.0,0.4,0,false
8416,'great location few thing let ','jj nn jj nns vb ','let','things',0.0,0.6,0.6,0,false
8417,'location be perfect you?fre right next underground #ord# away bus tram stop hotel be huge spot mile away ','nn vbz jj jj rb rb jj nns rb nn nn nn nn vbz jj vb nn rb ','spot','you',-0.2,1.0,1.2,0,true
8418,'perfect hotel christmas market be doorstep be minute walk ','jj nn nnp nns vbz nn vbz nns vbp ','walk','minutes',0.0,1.0,1.0,1,true
8419,'arrive around pm straight airport know check be it?fs always worth check get hostile response say check room be not ready understand so then ask leave luggage ','vbd rb nn rb nn vbg nn vbd vbz rb jj vbg vbd jj nn vbg nn nn vbz rb jj vbd rb rb vbd vb nn ','leave','we',-0.4,0.4,0.8,1,false
8420,'be tell do luggage room walk we?fre shock find be ','vbd vbn vb nn nn vbd nnp vbd vb vbd ','was','a',-0.4,0.0,0.4,0,false
8421,'charge bag so didn?ft leave bag principle we?fre pay ','nn nn rb vbp vb nns nn nnp vbg ','paying','we?fre',-0.2,0.5,0.7,0,false
8422,'even leave bag free charge ','rb vb nns jj nn ','free','bags',-0.2,0.2,0.4,0,false
8423,'arrival room be amazed view have upgrade panorama room view be worth ','nn nn vbd jj nn vbd vbn nn nn nn vbd jj ','was','which',0.0,0.4,0.4,1,false
8424,'be disappoint find tea make facility room only coffee capsule machine very thin wardrobe drawer find very strange iron ','vbd vbn vb nn vbg nns nn rb nn nn nn rb jj nn nns vbd rb jj nn ','found','i',-0.4,0.2,0.6000000000000001,1,false
8425,'also not get heating turn so have window open maid keep close now be there #ord# december most day be degree heating be unbearable staff tell do didn?ft work ','rb rb vb nn vb rb vbd nns jj nn vbd vbg rb vbd rb jj nnp jjs nns vbd nns nn vbd jj nn vbd vb nn nn ','told','staff',0.0,0.5,0.5,1,false
8426,'final morning be wake member housekeeping team walk room when check be pm find very disappointing want sleep ready flight home weren?ft able due incident ','jj nn vbd vbn nn nn nn vbg nn wrb vb vbz nn vbd rb jj vbd vb jj nn nn vbd jj vb nn ','wanted','we',-0.4,1.0,1.4,0,false
8427,'be also ','vbz rb ','is','it',0.0,0.0,0.0,0,false
8428,'small bottle water hotel reception advise buy supermarket ','jj nn nn nn nn vb vbg nn ','advise','i',0.0,0.6666666666666666,0.6666666666666666,0,false
8429,'recommend hotel location view not really anything else get just good room service lot low cost ','vb nn nn nn rb rb nn rb vb rb jj nns nn nn jjr nn ','get','you',0.0,1.0,1.0,1,false
8528,'very large hotel good location good value city hotel ','rb jj nn jj nn jj nn nn nn ','','',0.0,1.0,1.0,0,true
8529,'breakfast be reasonable ','nnp vbd jj ','reasonable','breakfast',0.0,0.5,0.5,0,false
8530,'hotel bar spagos be very comfortable have good atmosphere hotel bar nightly entertainment ','nn nn nnp vbd rb jj vbd jj nn nn nn jj nn ','comfortable','spagos',0.0,1.0,1.0,0,true
8531,'hotel be very well located local transport be minute be away ','nn vbd rb rb jj jj nn vbd nns vbd rb ','minutes','transport',0.0,0.0,0.0,0,false
8532,'scrambled egg be tasteless feel breakfast be bit conveyor belt big queue hot breakfast buffet ','jj nn vbd jj vbd nn vbd nn nn nn jj nn jj nn nn ','bit','breakfast',0.0,0.5,0.5,0,false
8533,'hotel have easily have add buffet reduce queue ','nn vb rb vbn vbn nn vb nn ','','',0.0,0.0,0.0,1,false
8534,'room be small size be disapoointed be mini bar tea coffee facility room ','nn vbd jj nn vbd jj vbd jj nn nn nn nns nn ','facilities','bar',0.0,0.0,0.0,1,false
8535,'also water leak special rain effect shower shower be quite powerful ','rb nn vbn jj nn nn nn nn vbd rb jj ','powerful','water',-0.2,1.0,1.2,0,false
8536,'also be dissappointed be body lotion supply be norm 0star hotel ','rb vbd jj vbd nn nn vbd vbz nn jj nn ','norm','which',0.0,0.3333333333333333,0.3333333333333333,1,false
8537,'pillow be very poor ring reception pillow be send immediately pillow be so thin have do #ord# pillow ','nns vbd rb jj vbd nn nns vbd vbn rb nns vbd rb jj vb vbn jj nn ','thin','pillows',-0.4,0.3333333333333333,0.7333333333333334,0,false
8538,'roof terrace bar be not bar just viewing area charge ','nnp nn nn vbz rb nn rb nn nn vbn ','bar','which',0.0,0.0,0.0,1,false
8539,'feel not be charge resident ','vbp rb vb vbn nns ','feel','i',0.0,0.3333333333333333,0.3333333333333333,1,false
8540,'be also charge fee ','vbd rb vbn nn ','','',0.0,0.0,0.0,0,false
8541,'bag leave bag baggage room convenience leave bag hour ','nn vbg nns nn nn nn vbg nns nns ','','',-0.2,1.0,1.2,0,false
8542,'lastly most staff be very helpful girl tourist information desk have be rudest woman be definately wrong job ','rb jjs nn vbd rb jj nn nn nn nn vbd vb jj nn vbz rb jj nn ','is','who',-0.4,1.0,1.4,0,false
8648,'good ','jj ','','',0.0,1.0,1.0,0,false
8649,'staff be very friendly ','nnp vbd rb jj ','friendly','staff',0.0,1.0,1.0,0,false
8650,'room be nice tidyed day ','nnp vbd jj jj nn ','nice','room',0.0,0.6,0.6,0,false
8651,'when #ord# arrive get room remote control tv look hadn?ft be clean long time ','wrb rb vbd vbd nn jj nn nn vbd vbd vbn vbn jj nn ','looked','control',0.0,1.0,1.0,0,false
8652,'once clean wipe dirt be disgusting ','rb vbd nn nn vbd jj ','disgusting','dirt',-0.6,1.0,1.6,0,false
8688,'wonderful ','jj ','','',0.0,1.0,1.0,0,false
8689,'brilliant location ','jj nn ','','',0.0,1.0,1.0,0,false
8704,'good ','jj ','','',0.0,1.0,1.0,0,false
8705,'location area be bit tourist trap room be good plenty hot water free wifi bed comfortable ','nn nn vbz nn nn nn nnp vbd jj nn jj nn nnp nnp nnp jj ','bit','area',-0.2,1.0,1.2,0,false
8706,'slow check long line breakfast include overcharge bill have e mail few time refund annoy ','jj nn jj nn nn vbd vbd nn vbd vb nn jj nns vb vbg ','had','i',-0.4,1.0,1.4,1,false
8728,'excellent ','jj ','','',0.0,1.0,1.0,0,false
8729,'good breakfest nice stuff ','jj jjs jj nn ','','',0.0,1.0,1.0,0,false
8744,'very good ','rb jj ','','',0.0,1.0,1.0,0,false
8745,'location be excellent ','nn vbz jj ','excellent','location',0.0,1.0,1.0,0,false
8746,'room size be small ','nn nn vbd jj ','small','size',0.0,0.0,0.0,0,false
8768,'pleasant ','nnp ','','',0.0,1.0,1.0,0,false
8769,'be disappoint room ','vbd vbn nn ','','',-0.4,0.0,0.4,0,false
8770,'order double room only receive twin bed ','vbd jj nn rb vbd jj nns ','','',0.0,0.16666666666666666,0.16666666666666666,0,false
8792,'excellent ','jj ','','',0.0,1.0,1.0,0,false
8793,'return guest ','vbg nn ','','',0.0,0.0,0.0,0,false
8794,'everything be great stuff competence still leave much be desire ','nn vbd jj nn nn rb vbz jj vb vbn ','leaves','competence',-0.2,1.0,1.2,0,false
8795,'want charge wife early check in late check out again be pre-paid confirm email ','vbd vb nn jj nn nn jj nn nn rb vbd vbn vbn nn ','wanted','they',0.0,0.2,0.2,0,false
8796,'similar situation happened place year back don?ft seem learn mistake so be very careful guy reception don?ft double charge ) noteworthy improvement wi fi be now free charge be defo make progress merry christmas ','jj nn vbd nn nns rb rb vbp vb nns rb vb rb jj nns nn vbd jj nn -rrb- jj nn nn nn vbz rb jj nn vbp vbg vbg nn nnp nnp ','defo','they',-0.4,1.0,1.4,1,false
8832,'good ','jj ','','',0.0,1.0,1.0,0,false
8833,'great location close everything ','jj nn jj nn ','','',0.0,0.6,0.6,0,false
8834,'like tea coffee facility room ','vbn nn nn nns nn ','','',0.0,0.4,0.4,0,false
8856,'great location nice room just need bit tlc ','jj nn jj nns rb vbp nn nn ','need','they',0.0,0.6,0.6,1,false
8857,'have high floor room amazing view tv tower location be great walk most attraction ','vbd jj nn nn jj nn nn nnp nn vbz jj vb jjs nns ','walk','you',0.0,0.8,0.8,0,false
8858,'nice bar restaurant hotel ','jj nn nn nn ','','',0.0,0.6,0.6,0,true
8859,'carpet room be stain lot place grout shower be black place ','nn nn vbd vbn nns nns nn nn vbd jj nns ','','',0.0,0.0,0.0,0,false
8860,'girl reception be very blunt rude people ','nn nn vbd rb jj jj nns ','blunt','girl',0.0,0.0,0.0,0,false
8896,'wonderful ','jj ','','',0.0,1.0,1.0,0,false
8897,'be silverfish bathroom ','vbd nn nn ','were','silverfish',0.0,0.0,0.0,0,false
8898,'also not enough seating breakfast ','rb rb jj nn nn ','','',0.0,0.5,0.5,1,true
8920,'excellent ','jj ','','',0.0,1.0,1.0,0,false
8921,'location room view window elevation ','nnp nnp nn nns nns ','','',0.0,0.5,0.5,0,false
8922,'breakfast u.k. guest quite abysmal egg bacon cooked swim fat tasteless only alternative be boil egg scramble lesser star hotel have provided mushroom omelette bake bean ','nnp nnp nns rb jj nns nn jj vbg jj nnp rb jj vbd vbn nns vbn nnp nn nns vb vbn nns nns vbn nns ','baked','omelettes',0.0,1.0,1.0,0,false
8923,'facility make toast ','nn vb nn ','','',0.0,0.5,0.5,1,true
8924,'continental selection be very good though be honest ','jj nn vbd rb jj rb vb jj ','good','selection',0.0,1.0,1.0,0,false
8960,'pleasant ','nnp ','','',0.0,1.0,1.0,0,false
8961,'small room crowded lobby outdated small gym ','jj nns jj nn jj jj nn ','','',-0.4,0.0,0.4,0,true
8976,'good ','jj ','','',0.0,1.0,1.0,0,false
8977,'location accessibility public transport ','nn nn jj nn ','','',0.0,0.25,0.25,0,false
8978,'shower be odd place overflow #ord# morning be promptly deal when report ','nn vbd jj nn vbd jj nn vbd rb vbn wrb vbn ','was','shower',-0.4,1.0,1.4,0,false
8979,'lack tea coffee room be disappointing ','nn nn nn nn vbd jj ','disappointing','lack',-0.4,0.0,0.4,0,false
9008,'good location ','jj nn ','','',0.0,1.0,1.0,0,false
9009,'friendly staff speak english ','jj nn vbz nnp ','','',0.0,1.0,1.0,0,false
9010,'location very good ','nnp rb jj ','good','location',0.0,1.0,1.0,0,false
9032,'good ','jj ','','',0.0,1.0,1.0,0,false
9033,'location ','nn ','','',0.0,0.0,0.0,0,false
9034,'floor room wasn?ft clean whole time be there duvet cover be rip could?fve do be replace bit old look ','nn nn nnp vbd jj nn vbd rb nn nn vbd vbn vb vbg vbg vbn nn jj vbg ','there','we',0.0,1.0,1.0,0,true
9056,'very friendly understanding magnificent view room ','rb jj jj jj nns nn ','','',0.0,1.0,1.0,0,false
9057,'come back again ','vb rb rb ','come','i',0.0,0.0,0.0,0,false
9058,'how friendly be ','wrb jj vbd ','was','it',0.0,1.0,1.0,0,false
9059,'mattress bed be bit hard ','nn nn vbd nn jj ','bit','mattress',-0.2,0.0,0.2,0,false
9088,'christmas markets ','nnp nnp ','','',0.0,0.0,0.0,0,false
9089,'location christmas market check point charley be amazing be walk distance ','nn nnp nns vb nnp nnp vbz jj vbp vbg nn ','amazing','charley',0.0,0.8,0.8,0,false
9090,'bed be hard pillow be soft point squash bother need ','nns vbp jj nns vbp vb nn vbp vb vbp ','need','you',-0.4,0.3333333333333333,0.7333333333333334,1,false
9112,'good ','jj ','','',0.0,1.0,1.0,0,false
9113,'location be terrific ','nnp vbz jj ','terrific','location',0.0,0.8,0.8,0,false
9114,'heating be stick room be roast have have window open ( inner window double glazing ) ','nn vbd vbn nn vbd vbg vbd vb nn jj -lrb- jj nn jj nn -rrb- ','had','we',0.0,0.0,0.0,0,false
9115,'shower really powerful refreshing leak so badly reach tile floor bedroom carpet ','nn rb jj rb vbn rb rb vbd vbn nn nn nn ','reached','it',-0.6,1.0,1.6,0,false
9144,'great location very busy ','jj nn rb jj ','','',0.0,0.6,0.6,0,false
9145,'really busy hotel so check check take time expect ','rb jj nn rb vbg vbg vbz nn vbn ','checking','hotel',0.0,1.0,1.0,0,false
9146,'plan especially have train flight catch ','nnp rb vbp nns nn vb ','have','you',0.0,0.0,0.0,0,false
9147,'really need improve service top hotel ','rb vbp vb nns jj nn ','','',0.0,1.0,1.0,1,true
9176,'very good ','rb jj ','','',0.0,1.0,1.0,0,false
9177,'location be fabulous ','nnp vbz jj ','fabulous','location',0.0,0.8,0.8,0,false
9178,'u bahn stop ','nnp nnp nn ','','',-0.2,0.0,0.2,0,false
9179,'xmas market be door minute walk away ','nnp nns vbz nn nns vbp rb ','walk','one',0.0,0.0,0.0,0,false
9180,'bathroom aren?ft nice ','nns vbp jj ','aren?ft','bathrooms',0.0,0.6,0.6,0,false
9181,'proper cause bathroom door pull too stall door ','jj vbg nn nn nn rb nn nn ','stall','pull',-0.4,0.5,0.9,1,false
9182,'sink shower open room just shower curtain pull round ','nn nn jj nn rb nn nn vb rb ','open','sink',0.0,0.5,0.5,0,false
9183,'see shadow roommate ','vb nn nn ','see','you',0.0,0.0,0.0,0,false
9184,'partner have be together year there?fs still thing doesn?ft need see do ','nn vbp vbn rb nns nns rb nns vbd vb vb vbg ','doing','me',0.0,1.0,1.0,1,false
9248,'be okay ','vbd jj ','okay','it',0.0,0.0,0.0,0,false
9249,'good location good wifi nice staff ','jj nn nnp nnp jj nn ','','',0.0,1.0,1.0,0,false
9250,'bathroom have door little bit akward ','nn vbz nn jj nn jj ','akward','bit',0.0,0.0,0.0,1,false
9272,'pleasant ','nnp ','','',0.0,1.0,1.0,0,false
9273,'front desk staff be friendly helpful room upgrade reservation be lose good location ','jj nn nn vbp jj jj nn vbn nn vbd vbn jj nn ','friendly','staff',0.0,1.0,1.0,0,false
9274,'bathroom not separate room reservation be lose mattress not comfortable ','nn rb vbn nn nn vbd vbn nnp rb jj ','comfortable','mattress',0.0,0.4,0.4,1,false
9296,'good ','jj ','','',0.0,1.0,1.0,0,false
9297,'be think ','vbd nn ','','',0.0,0.0,0.0,0,false
9298,'great ','jj ','','',0.0,0.6,0.6,0,false
9299,'non ','nnp ','','',0.0,0.0,0.0,1,false
9328,'berlin have something everyone be sad uk be leave eu ','nnp vbz nn nn vbz jj nnp vbz vbg nnp ','leaving','uk',-0.4,0.0,0.4,0,false
9329,'location be perfect cost ','nnp vbz jj nn ','perfect','location',0.0,1.0,1.0,0,false
9330,'christmas market be directly outside ','nnp nn vbz rb rb ','outside','market',0.0,0.0,0.0,0,false
9331,'alexanderplatz train underground station m tram m bus airport ','jj nn jj nns nns nn nn nn nn ','','',0.0,0.0,0.0,0,false
9332,'bar restaurant close by ','nns nns rb rb ','by','bars',0.0,0.0,0.0,0,false
9333,'always stay here when come berlin ','rb vbp rb wrb vbp nnp ','come','i',0.0,0.0,0.0,0,false
9334,'be bit pot luck room quality have be refurbish not style remain ','vbz nn nn nn nn nn vbp vbn vbn rb nn vbz ','remains','style',0.0,1.0,1.0,1,false
9335,'example have fridge when stay last time not ','nn vbd nn wrb vbd jj nn rb ','stayed','i',0.0,0.0,0.0,1,false
9336,'s big hotel reception lift area get quite overcrowded ','vbz jj nn nn nn nns vb rb jj ','hotel','it',0.0,0.2,0.2,0,true
9400,'excellent ','jj ','','',0.0,1.0,1.0,0,false
9401,'really good location ','rb jj nn ','','',0.0,1.0,1.0,0,false
9416,'good ','jj ','','',0.0,1.0,1.0,0,false
9417,'appropriate location centre excellent shopping ','jj nn nn jj nn ','','',0.0,1.0,1.0,0,false
9418,'shower problem do not flow ','nn nn vbd rb vb ','flow','problem',-0.4,0.5,0.9,1,false
9440,'wonderful ','jj ','','',0.0,1.0,1.0,0,false
9441,'location be #ord# class ','nn vbd jj nn ','class','location',0.0,0.0,0.0,0,false
9442,'underground also christmas market right door not ask much more ','jj rb nnp nn jj nn rb vb rb jjr ','right','market',0.0,0.0,0.0,1,false
9443,'very clean also good powerful shower ','rb jj rb jj jj nn ','','',0.0,1.0,1.0,0,false
9444,'not fault hotel much really ','rb vb nn rb rb ','','',0.0,0.0,0.0,1,false
9445,'pillow very flat not comfy single quilt double bed not ideal be use be comfy enough ','nns rb jj rb jj jj nns jj nn rb jj vbp vbn vbd jj rb ','flat','pillows',0.0,0.3333333333333333,0.3333333333333333,1,false
9446,'ask housekeep more pillow be not problem at all leave dinner be extra pillow when get back ','vbd vbg jjr nns vbd rb nn rb rb vbd nn vbd jj nns wrb vbd rb ','got','we',-0.4,1.0,1.4,1,false
9447,'great service ','jj nn ','','',0.0,0.6,0.6,0,false
9504,'very good ','rb jj ','','',0.0,1.0,1.0,0,false
9505,'location be excellent ','nn vbd jj ','excellent','location',0.0,1.0,1.0,0,false
9506,'road train station underground ','nn nnp nn nn ','','',0.0,0.0,0.0,0,false
9507,'close proximity shopping christmas market ','jj nn nn nnp nns ','','',0.0,0.5,0.5,0,false
9508,'nice atmosphere hotel ','jj nn nn ','','',0.0,0.6,0.6,0,false
9509,'reception staff be bit more friendly ','nn nn vb nn rbr jj ','friendly','staff',0.0,1.0,1.0,0,false
9510,'kettle room have be helpful ','nns nn vb vbn jj ','helpful','kettle',0.0,1.0,1.0,0,false
9560,'be alright not amazing ','vbd rb rb jj ','amazing','it',0.0,0.8,0.8,1,false
9561,'only have pillow toiletry room when arrive separate duvet prefer ','rb vbd nn nns nn wrb vbp jj nns vbn ','arrive','we',0.0,1.0,1.0,1,false
9576,'perfect location small room ','nnp nn jj nn ','','',0.0,1.0,1.0,0,false
9577,'good new facility close business center great food breakfast ','jj jj nns jj nn nn jj nn nn ','','',0.0,1.0,1.0,0,true
9578,'room space be extremly small price level ','nn nn vbd rb jj nn nn ','small','space',0.0,0.5,0.5,0,false
9579,'lobby be always crowded noisy ','nn vbd rb jj jj ','crowded','lobby',-0.4,0.0,0.4,1,false
9608,'very nice ','rb jj ','','',0.0,0.6,0.6,0,false
9609,'','','','',0.0,0.0,0.0,0,false
9624,'wonderful ','jj ','','',0.0,1.0,1.0,0,false
9625,'location be excellent ','nnp vbz jj ','excellent','location',0.0,1.0,1.0,0,false
9626,'pillow be more comfy ','nns vb jjr jj ','more','pillows',0.0,0.3333333333333333,0.3333333333333333,0,false
9648,'very good ','rb jj ','','',0.0,1.0,1.0,0,false
9649,'heater be break be very hot room be fix later ','nn vbd vbn vbd rb jj nn vbd vbn rb ','hot','it',0.0,0.0,0.0,0,false
9650,'also line waiting be too long reception area ','rb nn nn vbd rb jj nn nn ','long','line',0.0,0.0,0.0,0,false
9651,'think not need pay luggage storage sauna ','vbp rb vb vb nn nn nn ','need','we',-0.2,0.5,0.7,1,false
9652,'other everything be very good ','jj nn vbd rb jj ','good','other',0.0,1.0,1.0,0,false
9653,'very nice people work there ','rb jj nns vbg rb ','working','people',0.0,0.6,0.6,0,false
9696,'perfect location ','nnp nnp ','','',0.0,1.0,1.0,0,false
9697,'love location ','vb nn ','','',0.0,1.0,1.0,0,false
9698,'easy access anywhere ','jj nn rb ','','',0.0,0.2,0.2,0,false
9699,'have complaint at all ','vbp nn rb rb ','have','i',0.0,0.0,0.0,1,false
9700,'christmas market be right hotel?fs door ','jj nn vbz rb nns nn ','is','market',0.0,0.0,0.0,0,false
9701,'','','','',0.0,0.0,0.0,0,false
9744,'excellent ','jj ','','',0.0,1.0,1.0,0,false
9745,'good location christmas market train get city ','jj nn nnp nns nns vb nn ','','',0.0,1.0,1.0,0,false
9746,'view room be amazing ','nn nn vbd jj ','amazing','view',0.0,0.8,0.8,0,false
9747,'smallish room bed be very comfortable ','jj nn nn vbd rb jj ','comfortable','room',0.0,0.4,0.4,0,false
9748,'shower be connect main room not separate room ','nn vbz vbn jj nn rb jj nn ','','',0.0,0.25,0.25,1,false
9784,'good ','jj ','','',0.0,1.0,1.0,0,false
9785,'location ','nn ','','',0.0,0.0,0.0,0,false
9786,'check check process be too long ','vb vb nn vbz rb jj ','','',0.0,0.0,0.0,0,false
9808,'good ','jj ','','',0.0,1.0,1.0,0,false
9809,'location xmas market be ideal ','nn nnp nns vbz jj ','ideal','location',0.0,0.0,0.0,0,false
9810,'ceiling shower fall in nearly injure ','vbg nn vbd rb rb vbg ','','',0.0,0.0,0.0,0,false
9811,'queue check remain big issue ','nns nn vbp jj nn ','','',0.0,0.2,0.2,0,false
9840,'nothing special ','nn jj ','special','nothing',0.0,1.0,1.0,1,false
9841,'good location ','jj nn ','','',0.0,1.0,1.0,0,false
9842,'room be basic bed be uncomfortable only thin pillow ','nns vbd jj nn vbd jj rb jj nn ','uncomfortable','bed',-0.4,0.3333333333333333,0.7333333333333334,0,false
9843,'book double room double bed come separate single bed quilt ','vbd jj nn jj nn vbd jj jj nn nns ','booked','we',0.0,0.0,0.0,0,false
9872,'comfortable central ','jj jj ','','',0.0,0.4,0.4,0,false
9873,'tea coffe make facility room ','nn nn vbg nns nn ','','',0.0,0.0,0.0,1,false
9888,'good ','jj ','','',0.0,1.0,1.0,0,false
9889,'it?fs business hotel be aok ','vbz nn nn vbd vbn ','','',0.0,0.0,0.0,0,false
9890,'be super quiet #ord# floor ','vbd rb jj jj nn ','quiet','it',0.0,0.6,0.6,0,false
9891,'single room be very small still ','jj nn vbd rb jj rb ','small','room',0.0,0.0,0.0,0,false
9892,'location alexanderplatz be wonderful ','nn nnp vbd jj ','wonderful','location',0.0,1.0,1.0,0,false
9893,'supermarket starbucks close by ','nnp nnp rb rb ','by','supermarket',0.0,0.0,0.0,0,false
9936,'lovely christmassy ','rb nnp ','','',0.0,1.0,1.0,0,false
