@relation Ausstattung-positive

@attribute id numeric
@attribute AFINN numeric
@attribute BingLiu numeric
@attribute EmoLex numeric
@attribute unigrams string
@attribute bigrams string
@attribute negation numeric
@attribute feature__average numeric
@attribute feature__normal numeric
@attribute feature__simple numeric
@attribute feature__okay numeric
@attribute feature__ok numeric
@attribute feature__not_great numeric
@attribute feature__nothing_great numeric
@attribute feature__moderate numeric
@attribute feature__typical numeric
@attribute feature__alright numeric
@attribute feature__fair numeric
@attribute feature__mediocre numeric
@attribute feature__just numeric
@attribute feature__fine numeric
@attribute feature__not_too_good numeric
@attribute feature__good_enough numeric
@attribute punctuation_exclamation numeric
@attribute punctuation_question numeric
@attribute aspecttype {true, false}

@data
13200,0.0,0.0,0.5,'good  ','_good_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13201,0.0,0.0,0.3333333333333333,'good location  ','_good_location _location_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13202,0.16666666666666666,-0.05555555555555555,-0.03333333333333333,'vehicle could fit underground parking created bit chaos beginning  ','_vehicle_could _underground_parking _beginning_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13203,0.0,0.07692307692307693,0.0,'trying find spot close enough get vehicle  ','_spot_close _close_enough _vehicle_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13204,0.0,0.0,0.0,'part rather inconcvenient  ','_rather_inconcvenient _inconcvenient_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13205,0.15789473684210525,0.05263157894736842,0.05263157894736842,'weather good getting back forth vehicle located place okay  ','_getting_back _okay_ ',0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13206,0.1111111111111111,-0.05555555555555555,-0.013888888888888888,'bit concerned leaving vehicle unattended parking lot took chances  ','_bit_concerned _unattended_parking _parking_lot _chances_ ',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13312,0.0,0.0,0.3333333333333333,'good  ','_good_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13313,0.0,0.1,0.0,'location  space room  comfy bed  ','_location_ __space _room_ __comfy _comfy_bed _bed_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13314,0.16666666666666666,-0.2222222222222222,-0.08333333333333333,'terrible noises plumbing adjacent rooms  high whining  vibrating sound  ','_terrible_noises _adjacent_rooms _rooms_ _high_whining _whining_ __vibrating _vibrating_sound _sound_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13315,0.0,0.0,0.0,'also bathroom taking shower  ','_shower_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13316,0.0,-0.05555555555555555,-0.027777777777777776,'noise adjacent rooms plumbing woke us  pm   ','_adjacent_rooms _rooms_plumbing _plumbing_woke _woke_us __pm ',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13317,0.0,0.0,0.0,' floor  ','__floor _floor_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13318,0.0,0.0,0.0,'feel must sort fix done  ','_done_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13424,0.4,0.2,0.0,'could better  ','_better_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13425,0.0,0.1,0.0,'location  parking right next door    ','_location_ __parking _parking_right _right_next _next_door __ __ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13426,0.09090909090909091,0.09090909090909091,-0.022727272727272728,'parking ticket work tried leave  ','_parking_ticket _leave_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13427,0.06666666666666667,-0.044444444444444446,-0.08148148148148147,'stains  melted areas carpet  dresser falling apart  plugs fall right outlets  lock hinge door broken  falling   pillows flat  enough two people     ','_stains_ __melted _melted_areas _carpet_ __dresser _dresser_falling _falling_apart _apart_ __plugs _plugs_fall _fall_right _outlets_ __lock _lock_hinge _broken_ __ __pillows _flat_ _two_people _people_ __ __ __ ',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13428,0.0,0.0,0.05357142857142857,'booked queen rooms us  guest  ended getting king bed  went seeing paid  ','_booked_queen _queen_rooms _us_ _guest_ _king_bed _bed_ _paid_ ',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13504,0.0,0.0,0.0,'okay  ','_okay_ ',0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13505,0.0,0.0,0.0,'location  ','_location_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13506,0.0,-0.25,0.0,'staff rude ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13552,0.0,0.0,0.0,'okay  ','_okay_ ',0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13553,0.0,0.0,0.0,'location  close metro station village district  ','_location_ __close _metro_station _village_district _district_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13554,0.0,-0.25,-0.125,'e  cheap  ','_e_ __cheap _cheap_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13555,0.0,-0.2727272727272727,0.0,'check check time  slow slow slow  ','_time_ __slow _slow_slow _slow_slow _slow_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13556,0.0,0.0,-0.08333333333333333,' mins wait times  ','__mins _mins_wait _times_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13557,0.09523809523809523,0.0,0.09523809523809523,'single staff member seemed determined stretch process customer long could  ','_single_staff _staff_member _seemed_determined _could_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13558,0.16666666666666666,-0.16666666666666666,-0.08333333333333333,' worn old looking  ','__worn _old_looking _looking_ ',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,true
13559,0.0,0.06896551724137931,0.017241379310344827,'available power outlets near bed one set near coffee machine didnft work electrics actually crumbled back wall  ','_available_power _power_outlets _outlets_near _one_set _set_near _coffee_machine _machine_didnft _didnft_work _actually_crumbled _crumbled_back _wall_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,false
13560,0.13333333333333333,-0.13333333333333333,-0.13333333333333333,'bed furnishing filthy dirt stains though sheets immaculate  ','_bed_furnishing _stains_though _immaculate_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13561,0.0,-0.07692307692307693,0.0,'bathtub took  mins drain short shower  ','_bathtub_took _took_ __mins _short_shower _shower_ ',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13562,0.0,0.0,-0.014705882352941176,'single shampoo bottle  used replaced previous guest left  ','_single_shampoo _shampoo_bottle __used _previous_guest _guest_left _left_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13563,0.0,0.0,0.0,' ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13564,0.2857142857142857,-0.14285714285714285,-0.07142857142857142,'whole hotel tired dated  ','_whole_hotel _dated_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13565,0.0,0.0625,0.125,'glad o needed stay one night convenience location  ','_glad_o _one_night _location_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13776,0.0,0.09090909090909091,-0.045454545454545456,'enjoyable time rolled punches  ','_enjoyable_time _punches_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13777,0.0,0.0,0.3125,'best friends meeting visit  ','_best_friends _friends_meeting _visit_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13778,0.6,0.2,0.0,'staff nice  ','_nice_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13779,0.2222222222222222,0.1111111111111111,0.2222222222222222,'front desk welcoming cleaning staff courteous  ','_front_desk _cleaning_staff _staff_courteous _courteous_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13780,0.2962962962962963,0.0,-0.0154320987654321,'fire alarm incident upon arrival nice woman housekeeping made sure leave floor follow procedures exit  ','_fire_alarm _alarm_incident _incident_upon _upon_arrival _nice_woman _housekeeping_made _made_sure _leave_floor _follow_procedures _exit_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13781,0.0,0.0,0.0,'exited premises  ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13782,0.0,0.0,0.0,'service  ','_service_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13783,0.2857142857142857,-0.14285714285714285,-0.07142857142857142,'room bit tired  ','_bit_tired _tired_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13784,0.058823529411764705,0.058823529411764705,0.0,'stayed hotel previously rooms bright date  ','_hotel_previously _date_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13785,0.0,0.0,0.0,' ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13786,0.0,0.0,0.045454545454545456,'bathroom mold ceiling bath enclosure  ','_bath_enclosure _enclosure_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13787,0.06896551724137931,0.034482758620689655,0.034482758620689655,'dresser older ensure clothes ok  put plastic liner protect clothing touching wood  ','_ok_ _plastic_liner _wood_ ',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13788,0.0,0.0,0.0,' ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13789,0.2,-0.06666666666666667,0.0,'bed sheets best quality concerned bed bugs  ','_bed_sheets _best_quality _bed_bugs _bugs_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14000,0.3333333333333333,0.1111111111111111,0.1111111111111111,'pleasant  utilization hotel great location  ','_pleasant_ __utilization _utilization_hotel _great_location _location_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
14001,0.11764705882352941,-0.058823529411764705,-0.029411764705882353,'bar  lounge except attached restaurant  limited hours  ','_bar_ __lounge _lounge_except _except_attached _restaurant_ _limited_hours _hours_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14002,0.0,0.0,0.0,' ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14003,0.6,0.2,0.0,'concierge great  ','_great_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14064,0.0,0.0,0.5,'pleasant  ','_pleasant_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14065,0.25,0.08333333333333333,0.0,'room standard nice view downtown  ','_nice_view _downtown_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14066,0.4,0.2,0.1,'staff friendly available help needed  ','_needed_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14067,0.0,0.0,0.09375,'room appear fully cleaned upon first access  ','_fully_cleaned _cleaned_upon _first_access ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14068,0.0,-0.08333333333333333,-0.08333333333333333,'bathroom looking little dated damaged water  ','_little_dated _water_ ',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14069,0.0,0.0,0.0,'gym equipment minimal four machines whole facility  ','_gym_equipment _four_machines _whole_facility _facility_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14070,0.17142857142857143,0.0,0.03571428571428571,'parking charged credit card without explained would happen  also charged  long distance  call local food place  ','_credit_card _card_without _would_happen _happen_ _also_charged __long _long_distance _distance_ __call _local_food _food_place _place_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14071,0.14285714285714285,-0.047619047619047616,0.0,'bad place overall stay  expected little based price  ','_bad_place _place_overall _stay_ _price_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
14192,1.0,0.3333333333333333,0.3333333333333333,'overall pleasant  ','_overall_pleasant _pleasant_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14193,0.0,0.2,0.0,'view incredible !!! ','_incredible_!!! ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,false
14194,0.18181818181818182,0.18181818181818182,0.09090909090909091,'bed comfortable room size decent  ','_room_size _decent_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14195,0.0,0.0,0.0,'price matched star rating  ','_price_matched _star_rating _rating_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14196,0.0,0.0,0.03333333333333333,'biggest con pool hours  ','_biggest_con _pool_hours _hours_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14197,0.023255813953488372,0.023255813953488372,0.011627906976744186,'website indicated  noon  pm  pm  subject change  seeing  decided call make sure correct hours receptionist agreed  ','_indicated_ __pm __pm _pm_ __subject _change_ _make_sure _correct_hours _receptionist_agreed ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14198,0.058823529411764705,0.0,0.0196078431372549,'arriving night  see pool longer open morning  ','_night_ _longer_open _morning_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14199,0.0,0.0,0.05333333333333333,'known prior booking probably wouldnft stayed really looking forward morning swim  ','_probably_wouldnft _really_looking _looking_forward _morning_swim _swim_ ',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,false
14200,0.0,0.0,0.0,' ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14201,0.125,0.05,0.0125,'think pet friendly hotels great dog owners  carpeting  donft think itfs appropriate flooring  slight dog scent allergies acted little  ','_think_pet _pet_friendly _friendly_hotels _dog_owners _carpeting_ _donft_think _think_itfs _itfs_appropriate _appropriate_flooring _flooring_ _slight_dog _dog_scent _allergies_acted _little_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,false
14202,0.04,-0.08,-0.08,'ifm assuming limits clientel discourage non pet owners whoever isnft bringing pet along  book  ','_ifm_assuming _discourage_non _non_pet _pet_owners _isnft_bringing _pet_along _along_ ',1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,false
14203,0.2,0.0,0.0,'wasnft overly disgusting means cleaning well done  ','_wasnft_overly _overly_disgusting _well_done _done_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,false
14204,0.27586206896551724,-0.10344827586206896,-0.07758620689655173,'also bathroom walls kind gross garbage sink  looked like someone sick left dried souvenir  ','_bathroom_walls _sink_ __looked _looked_like _like_someone _souvenir_ ',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14205,0.0,0.0,0.0,' ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14206,0.35714285714285715,0.0,0.0,'omer service wasnft overly friendly checking  ifve worse  ','_omer_service _service_wasnft _wasnft_overly _overly_friendly _checking_ _worse_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,false
14432,0.3333333333333333,0.1111111111111111,0.08333333333333333,'nice hotel  perfect location  metro station around corner  super close grocery shopping  ','_nice_hotel _hotel_ __perfect _perfect_location _location_ __metro _metro_station _corner_ __super _super_close _close_grocery _grocery_shopping _shopping_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
14433,0.0,-0.058823529411764705,0.0,'unfortunately  ve got room beside elevator loud ! ','_unfortunately_ _ve_got _loud_! ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,false
14434,0.0,-0.16666666666666666,-0.125,'could nt fall asleep second night due noise  ','_could_nt _nt_fall _fall_asleep _second_night _night_due _noise_ ',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14435,0.0,-0.06666666666666667,-0.03333333333333333,'awaken due noise elevator operating beside us  ','_awaken_due _elevator_operating _beside_us _us_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14436,0.0,0.0,0.06666666666666667,'lesson learned  next time ask room far away elevator  ','_lesson_learned _learned_ __next _next_time _time_ask _room_far _far_away _elevator_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14512,0.47058823529411764,0.17647058823529413,0.11764705882352941,'good deal get great prices like one hundred dollars canadian night  ','_good_deal _get_great _great_prices _prices_like _like_one _one_hundred _hundred_dollars _dollars_canadian _night_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14513,0.0,0.10526315789473684,0.05263157894736842,'fancy hi class hotel letting everything go dustin exchange cheaper price  ','_fancy_hi _hi_class _class_hotel _letting_everything _everything_go _cheaper_price _price_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
14514,0.3333333333333333,0.16666666666666666,0.07638888888888888,'worth money cause well located  large beds nice tv recommended get great prices  ','_money_cause _well_located _located_ __large _large_beds _nice_tv _get_great _great_prices _prices_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14515,0.0,-0.0625,0.09375,'fancy hotel letting everything go gutter exchange chepear prices  ','_fancy_hotel _letting_everything _everything_go _chepear_prices _prices_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
14576,0.0,0.0,0.5,'pleasant  ','_pleasant_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14577,0.0,0.0,0.1111111111111111,'expensive parking included room price  ','_expensive_parking _room_price _price_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14608,0.0,0.0,0.5,'good  ','_good_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14609,0.0,0.25,0.1875,'bed comfy breakfast delicious  ','_delicious_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14610,0.25,-0.25,-0.16666666666666669,'pool noisy  ','_noisy_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14611,0.2222222222222222,0.1111111111111111,0.1111111111111111,'staff front desk nt friendly  ','_front_desk _friendly_ ',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14672,0.2222222222222222,0.1111111111111111,0.0,'still like hotel stay  ','_still_like ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
14673,0.3333333333333333,0.1111111111111111,0.0,'location view room great  ','_great_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14674,0.0,0.0,0.0,'many things room plugged  ','_many_things ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14675,0.10526315789473684,-0.10526315789473684,0.0,'alarm clock  lamp  rooms need tlc hard goods looking worn  ','_alarm_clock _clock_ __lamp _lamp_ __rooms _tlc_hard _hard_goods _worn_ ',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14736,0.0,-0.07142857142857142,0.0,'stayed one night  could deal discomfort  ','_one_night _night_ _could_deal _discomfort_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14737,0.0,0.0,0.125,'good  night   ','__night _night_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14738,0.42857142857142855,0.14285714285714285,0.14285714285714285,'friendly staff  great central location  ','_friendly_staff _staff_ __great _great_central _central_location _location_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14739,0.0625,-0.1875,0.010416666666666664,'overpriced breakfast  cold pool towels pool  cold room  ','_overpriced_breakfast _breakfast_ __cold _cold_pool _pool_ __cold _cold_room _room_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14740,0.25,0.0,0.16666666666666666,'advertized parking breakfast included charged extra  ','_breakfast_included _charged_extra _extra_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14816,0.0,0.0,0.5,'pleasant  ','_pleasant_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14817,0.625,0.25,0.375,'clean comfortable bed good housekeeping  ','_comfortable_bed _good_housekeeping _housekeeping_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14818,0.2631578947368421,0.10526315789473684,0.10526315789473684,'old furniture  torn wallpapers many things nicer  time good spring cleaning  ','_old_furniture _furniture_ __torn _torn_wallpapers _many_things _nicer_ __time _good_spring _spring_cleaning _cleaning_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14864,0.0,0.0,0.0,'okay  ','_okay_ ',0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14865,0.0,0.0,0.0,'location  ','_location_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14866,0.08163265306122448,0.0,0.030612244897959183,'requested extra bed one contacted us let us know possible went check said canft anything still charged us extra person sleep ground ','_extra_bed _one_contacted _contacted_us _let_us _us_know _still_charged _charged_us _extra_person ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,false
14912,0.0,0.0,0.3333333333333333,'good  ','_good_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14913,0.1,0.0,0.041666666666666664,'could nt extends stay even wanted pay told could day  ','_could_nt _nt_extends _stay_even ',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14914,0.25,-0.125,-0.0625,'bit disappointment nothing major  ','_nothing_major _major_ ',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14960,0.0,0.0,0.0,'ok  ','_ok_ ',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14961,0.0,0.0,0.0,'garage  ','_garage_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14962,0.0,0.0,0.0,'brass  ','_brass_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14963,0.0,0.0,0.0,'decor  ','_decor_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14964,0.0,0.14285714285714285,0.0,'electrical outlets nt work  ','_electrical_outlets _nt_work _work_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14965,0.1,0.0,0.05,'extra chair room sit  ','_extra_chair ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14966,0.2222222222222222,0.0,-0.07407407407407408,'shower head delivers needles hot death  ','_shower_head _delivers_needles _hot_death _death_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
15072,0.0,0.0,0.5,'pleasant  ','_pleasant_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
15073,0.05405405405405406,-0.05405405405405406,-0.05405405405405406,'needs apdeting carpets hotel frecuente studendents used hotel parties call front desk complain respond complaint patty   ','_needs_apdeting _apdeting_carpets _call_front _front_desk ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
15074,0.0,0.0,0.0,' nites nitght party floor one ','__nites ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
15120,0.75,-0.25,-0.25,'bad  ','_bad_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
15121,0.19148936170212766,0.0425531914893617,0.07446808510638298,'good location  professional employee room clean  need change furniture bc old  look good  old carpet  plugs wall work  heat control broken  room cold  ','_good_location _location_ __professional _professional_employee _clean_ __need _change_furniture _furniture_bc _old_ _look_good __old _old_carpet _carpet_ _work_ __heat _heat_control _control_broken _broken_ __room _cold_ ',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
15122,0.14285714285714285,0.14285714285714285,0.07142857142857142,'room clean enough  old carpet furniture  fix plugs ','_clean_enough _enough_ __old _old_carpet _furniture_ __fix ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
15168,0.0,0.0,0.0,'great spot  ','_great_spot _spot_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
15169,0.0,0.0,0.0,'ok rooms  ','_ok_rooms _rooms_ ',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
15170,0.0,0.0,0.0,'great location  ','_great_location _location_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
15171,0.0,0.0,0.0,'great spot metro  ','_great_spot _metro_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
15172,0.0,0.0,0.0,'starting show age  ','_age_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
15173,0.0,0.0,0.0,'needs little freshing ','_little_freshing ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
15264,0.0,0.0,0.5,'good  ','_good_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
15265,0.0,0.2,0.0,'bed really comfy ','_really_comfy ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
15296,0.0,0.0,0.3333333333333333,'good  ','_good_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
15297,0.0,0.0,0.0,'stayed one night  ','_one_night _night_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
15298,0.1724137931034483,0.10344827586206896,0.04597701149425287,'perfect location across park airport shuttle stop  great view room  sauna  pool simple gym available free charge  ','_perfect_location _airport_shuttle _shuttle_stop _stop_ __great _great_view _room_ __sauna _sauna_ __pool _simple_gym _gym_available _available_free _charge_ ',0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
15299,0.3181818181818182,0.13636363636363635,0.1590909090909091,'hotel obviously remember better times  everything functional  clean overall great value money paid  ','_hotel_obviously _obviously_remember _remember_better _better_times _times_ _functional_ __clean _overall_great _great_value _money_paid _paid_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true
15360,0.0,0.0,0.5,'good  ','_good_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
15361,0.0,0.0,0.0,'left take away food receptionist take left  ','_take_away _away_food _left_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
15362,0.0,0.0,0.0,'nt know  nt even tried find  ','_nt_know _nt_even _even_tried ',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
15363,0.0,0.0,0.0,'said  ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
