@relation Hotelpersonal-positive

@attribute id numeric
@attribute AFINN numeric
@attribute BingLiu numeric
@attribute EmoLex numeric
@attribute unigrams string
@attribute bigrams string
@attribute negation numeric
@attribute feature_1 numeric
@attribute feature_2 numeric
@attribute feature_3 numeric
@attribute feature_4 numeric
@attribute feature_5 numeric
@attribute feature_6 numeric
@attribute feature_7 numeric
@attribute feature_8 numeric
@attribute feature_9 numeric
@attribute feature_10 numeric
@attribute feature_11 numeric
@attribute feature_12 numeric
@attribute feature_13 numeric
@attribute feature_14 numeric
@attribute feature_15 numeric
@attribute feature_16 numeric
@attribute feature_17 numeric
@attribute feature_18 numeric
@attribute feature_19 numeric
@attribute feature_20 numeric
@attribute feature_21 numeric
@attribute feature_22 numeric
@attribute feature_23 numeric
@attribute feature_24 numeric
@attribute punctuation_exclamation numeric
@attribute punctuation_question numeric
@attribute aspecttype {true, false}

@data
7943,0.06666666666666667,-0.06666666666666667,-0.03333333333333333,'finishes  fixutres dated worn  still functional  ','_finishes_ __fixutres _worn_ _still_functional _functional_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,false
8004,0.2857142857142857,0.07142857142857142,0.09523809523809523,'clean room  fantastic views downtown  close downtown core  ','_clean_room _room_ __fantastic _fantastic_views _downtown_ _downtown_core _core_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,false
8005,0.4444444444444444,0.0,0.05555555555555555,'clean room  nice view  noise  ','_clean_room _room_ __nice _nice_view _view_ _noise_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,false
8006,0.0,0.0,-0.03333333333333333,'lack ice  found th floor  ','_ice_ _th_floor _floor_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
8007,0.0,0.0,0.0,'ice bucket provided  ','_ice_bucket _bucket_provided _provided_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
8067,0.0,0.0,0.3333333333333333,'excellent location  ','_excellent_location _location_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,false
8068,0.0,0.0,0.0,'location  ','_location_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,false
8069,0.0,0.0,-0.05555555555555555,'old room  washroom small ','_old_room _room_ __washroom ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,false
8118,0.0,0.0,0.0,'alright  ','_alright_ ',0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
8119,0.0,0.0,0.0,'except waking sweating every morning  ','_sweating_every _every_morning _morning_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
8120,0.0,0.0,0.0,'ac almost non existent  ','_almost_non _non_existent _existent_ ',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
8121,0.0,0.0,0.0,' ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
8122,0.0,0.14285714285714285,0.0,'hot room  ','_room_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,false
8123,0.0,0.0,0.05555555555555555,'ca nt adjust thermostat make cooler ','_ca_nt _nt_adjust ',1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,false
8214,0.0,0.0,0.3333333333333333,'friendly staff  ','_friendly_staff _staff_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,true
8215,0.3076923076923077,0.15384615384615385,0.15384615384615385,'checking staff helpful  cheerful  friendly truly helped us get true feel city short stay  ','_checking_staff _helpful_ __cheerful _cheerful_ __friendly _truly_helped _helped_us _true_feel _short_stay _stay_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,true
8216,0.0,0.0,0.0,' ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,false
8217,0.0,0.0,0.5,'cleanliness  ','_cleanliness_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
8218,0.0,0.16666666666666666,0.0,'rooms needs upgraded  ','_rooms_needs _upgraded_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,false
8219,0.0,0.0,0.060606060606060615,'washrooms small definitely upto expected standard ','_expected_standard ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,false
8312,0.0,0.0,0.0,'okay  ','_okay_ ',0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
8313,0.75,0.25,0.0,'nice  ','_nice_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
8314,0.0,0.0,-0.05555555555555555,'fault hotel  location right bay village  ','_bay_village _village_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,false
8315,0.0,0.0,0.0,'tons panhandlers drug addicts right corner  ','_drug_addicts _addicts_right _corner_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
8316,0.16666666666666666,-0.08333333333333333,0.0,'little hesitant take family  ','_little_hesitant ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,false
8317,0.0,0.0,0.0,' ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
8318,0.0,0.0,0.0,'hotel bit dated  ','_bit_dated ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,false
8319,0.0,0.0,0.0,'time makeover  ','_makeover_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,false
8439,0.0,0.07692307692307693,0.11538461538461539,'overall stay three nights enjoyed visiting montreal  ','_three_nights _enjoyed_visiting _visiting_montreal _montreal_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,false
8440,0.0,0.0,0.0,'hotel central everything !! ','_everything_!! ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,false
8441,0.0,0.0,0.0,' min walk old town  min walk downtown ! ','__min _min_walk _old_town __min _min_walk _downtown_! ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,false
8442,0.0,0.0,0.03333333333333333,'iga downstairs access hotel food court ! ','_iga_downstairs _food_court _court_! ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,1,0,false
8443,0.0,0.0,0.047619047619047616,'lots little restaurants around hotel entertainment outside park infront hotel evening  ','_little_restaurants _restaurants_around _entertainment_outside _park_infront _evening_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,false
8444,0.05555555555555555,0.0,0.05555555555555555,'hotel located village aka pride village big deal us lot addicts bums street asking money non stop ! ','_village_aka _aka_pride _pride_village _big_deal _street_asking _money_non _non_stop _stop_! ',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,false
8445,0.1111111111111111,-0.027777777777777776,0.0,'feel threatened people high heroine whatever took made loud little scary walking get somewhere ! ','_feel_threatened _took_made _little_scary _scary_walking _get_somewhere _somewhere_! ',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,false
8557,0.0,0.0,0.3333333333333333,'needs renovation  ','_needs_renovation _renovation_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
8558,0.25,0.0,0.09375,'itfs close downtown main attractions  ','_itfs_close _main_attractions _attractions_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,false
8559,0.0,0.0,0.0,'also hotel doors open place dupris mall  ','_hotel_doors _doors_open _place_dupris _dupris_mall _mall_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,1,0,0,false
8560,0.6,0.3,0.1,'bed comfortable chairs clean comfortable  ','_chairs_clean _comfortable_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,false
8561,0.1875,0.0625,0.0625,'second stay  years pleasant first  ','_second_stay __years _first_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,false
8562,0.0,0.0,0.0,'ac low could adjusted  ','_adjusted_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
8563,0.35714285714285715,0.14285714285714285,0.14285714285714285,'carpet old staff best clean  ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,true
8564,0.0,-0.07692307692307693,0.0,'dresser room old scratched many places  ','_many_places _places_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,1,0,0,false
8565,0.0,0.0,0.011904761904761906,'toilet flush well sink drain well  ','_flush_well _drain_well _well_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
8566,0.0,0.0,0.0,'hotel needs fixing  ','_hotel_needs ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,false
8567,0.0,-0.125,0.0,'parking expensive low ceiling  ','_low_ceiling _ceiling_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
8568,0.0,-0.2,0.0,'hotel expensive considering issues  ','_expensive_considering _issues_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,false
8569,0.0,0.0,0.06666666666666667,'wonft staying third time unless know renovations  ','_third_time _time_unless _renovations_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,false
8756,0.42857142857142855,0.14285714285714285,0.0,'average hotel great location  ','_average_hotel _great_location _location_ ',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,false
8757,0.0,0.0,0.0,'great location  ','_great_location _location_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,false
8758,0.0,-0.16666666666666666,0.0,'room smelt damp  ','_room_smelt _damp_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,false
8759,0.0,0.0,-0.16666666666666666,'small bathroom ','_small_bathroom ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,1,0,0,false
8819,0.0,0.0,0.0,'okay  ','_okay_ ',0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
8820,0.08695652173913043,0.08695652173913043,0.0,'ac nt work night   night  barely worked beds kind felt little grimy  ','_nt_work _work_night _night_ __ _night_ _barely_worked _beds_kind _little_grimy _grimy_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,false
8821,0.0,0.0,0.0,'unfortunately  would stay  ','_unfortunately_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,false
8867,0.0,0.0,0.0,'average  ','_average_ ',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
8868,0.0,0.0,0.08333333333333333,'servise  breakfast location  ','_servise_ __breakfast _location_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,false
8869,0.4,0.2,0.2,'front disc helpful  ','_front_disc _helpful_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,false
8914,1.0,0.0,-0.25,'unsatisfied  ','_unsatisfied_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
8915,0.16326530612244897,0.04081632653061224,0.044217687074829926,'price tottaly worth got nearly   basic room outdated decoration clean applieance used unkept looked dirty thing worth emplacement price parking breakfast included ','_got_nearly _nearly_ __ _basic_room _room_outdated _outdated_decoration _looked_dirty _thing_worth _price_parking ',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,false
8950,0.0,0.0,0.0,'great location  ','_great_location _location_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,false
8951,0.0,0.0,0.1,'quite sure s value money  ','_quite_sure _s_value _money_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,false
8952,0.6,0.2,0.2,'location excellent  ','_excellent_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,false
8953,0.0,0.0,0.03125,'also supermarket food court ground floor hotel  ','_food_court _ground_floor _hotel_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,false
8954,0.13793103448275862,0.0,0.006896551724137932,'amount reflected bookingcom charged basic room rates far different checked outas price increased least    ','_amount_reflected _basic_room _room_rates _far_different _checked_outas _least_ __ __ ',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,1,0,0,false
8955,0.0,0.0,0.0,'hotel people budget  ','_budget_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,false
9042,0.5555555555555556,0.2222222222222222,0.0,'great stay great time like always  ','_great_stay _great_time _time_like _like_always _always_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,false
9043,0.1875,0.0625,0.03125,'hotel great location stay every time visit montreal  ','_great_location _every_time _visit_montreal _montreal_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,1,0,0,false
9075,0.6666666666666666,0.3333333333333333,0.6666666666666666,'satisfied customer  ','_satisfied_customer _customer_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
9076,0.5,0.25,0.0,'beds comfortable  ','_comfortable_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,false
9077,0.0,0.0,0.07142857142857142,'hotel old  renovations needed especially washroom  ','_old_ __renovations _needed_especially _washroom_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,0,false
9133,0.0,0.0,0.0,'days montreal  ','_montreal_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
9134,0.3333333333333333,0.16666666666666666,0.0,'bed really comfortable  ','_really_comfortable _comfortable_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,false
9135,0.3,0.2,0.1,'view great room spacious  ','_spacious_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,false
9136,0.1875,0.125,0.0625,'coffee room good  coffee maker actually worked   ','_good_ _coffee_maker _maker_actually _actually_worked _worked_ __ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,false
9137,0.0,0.0,0.0,' ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
9138,0.0,0.0,0.0,'room really dated  ','_really_dated _dated_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,false
9139,0.1875,-0.125,-0.09375,'stains bathroom ceiling  paint job badly needed   ','_bathroom_ceiling _ceiling_ __paint _paint_job _badly_needed _needed_ __ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,false
9140,0.0,-0.125,-0.125,'carpet several stains  ','_several_stains ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
9141,0.08571428571428572,-0.05714285714285714,-0.008571428571428572,'lamp broken desk electrical outlet lamp nt even cover  big safety hazard family children  ','_electrical_outlet _nt_even __big _big_safety _safety_hazard ',1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
9142,0.0,0.0,0.020833333333333332,'s obvious time truly grand hotel  ','_s_obvious _grand_hotel _hotel_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,false
9143,0.14285714285714285,0.047619047619047616,0.047619047619047616,'e dr owns place needs invest money place make grand  ','_e_dr _dr_owns _place_needs ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,false
9144,0.0,0.0,0.047619047619047616,'end reviewfor days okbut would nt cone special occasion  ','_would_nt _nt_cone _special_occasion _occasion_ ',1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,false
9145,0.0,0.0,0.0,'anniversary etc ','_anniversary_etc ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
9337,0.0,0.0,0.0,'ifd stay ifm taking train  metro return montreal  ','_ifd_stay _ifm_taking _train_ __metro _montreal_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,false
9338,0.0,0.2,0.0,'bed comfy ! ','_comfy_! ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,false
9339,0.0,0.125,0.125,'convenient location catch metro  ','_convenient_location _metro_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,false
9340,0.0,0.0,-0.05729166666666666,'lots shops nearby pick basics grab bite eat  ','_shops_nearby _eat_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
9341,0.19230769230769232,0.07692307692307693,0.038461538461538464,'e salsa party park across street looked like would great night weather cooperated  ','_salsa_party _park_across _looked_like _great_night _weather_cooperated _cooperated_ ',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,false
9342,0.25,0.08333333333333333,0.041666666666666664,'like pay parking day  ','_day_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
9343,0.15,-0.1,-0.0625,'tried leave delayed another  minutes due technical issues validated ticket  ','_delayed_another _another_ __minutes _minutes_due _technical_issues _validated_ticket _ticket_ ',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,false
9344,0.42857142857142855,0.0,0.0,'restaurant breakfast seems like waste  ','_restaurant_breakfast _breakfast_seems _seems_like _waste_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,false
9345,0.0,-0.14285714285714285,-0.14285714285714285,'expensive morning buffet  ','_morning_buffet _buffet_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
9476,0.0,0.0,0.5,'good  ','_good_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
9477,0.5,0.2,0.25,'good breakfast  comfortable bed  good sized rooms  ','_good_breakfast _breakfast_ __comfortable _comfortable_bed _bed_ __good _good_sized _sized_rooms _rooms_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,false
9478,0.0,0.0,0.0,'underground parking stalls barely high enough park standard suv  ','_underground_parking _parking_stalls _barely_high _high_enough _standard_suv _suv_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,false
9479,0.0,0.0,0.0,'nt able open trunk  ','_nt_able _trunk_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
9543,0.0,0.0,0.5,'good  ','_good_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
9544,0.0,0.125,0.0,'views property incredible !!! ','_incredible_!!! ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,false
9545,0.15384615384615385,0.07692307692307693,0.07692307692307693,'fortunate given upgrade top floor suite windows looking city mount royal  ','_top_floor _floor_suite _windows_looking _mount_royal _royal_ ',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,false
9546,0.25,0.25,0.125,'room well appointed clean  ','_well_appointed _clean_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,false
9547,0.0,0.0,0.0,'air conditioning either working could keep temps outside   room large windows faced south west   ','_air_conditioning _temps_outside _outside_ __ _large_windows _faced_south _west_ __ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,false
9548,0.11428571428571428,-0.05714285714285714,0.014285714285714285,'contacted housekeeping staff front desk see something could done unfortunately problem resolved get response hotel staff  ','_housekeeping_staff _front_desk _something_could _hotel_staff _staff_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,false
9549,0.3333333333333333,-0.16666666666666666,-0.16666666666666666,'found disappointing  ','_disappointing_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
9651,0.0,0.0,0.5,'pleasant  ','_pleasant_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
9652,0.0,0.0,0.0,'llocation  ','_llocation_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,false
9653,0.0,0.0,0.1,'need renovation property old furniture stuff ','_need_renovation _old_furniture ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,false
9699,0.0,0.0,0.5,'pleasant  ','_pleasant_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
9700,0.0,0.0,0.0,'great location  ','_great_location _location_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,false
9701,0.0,0.0,0.2,'date amenities ','_date_amenities ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,false
9748,0.0,0.0,0.09090909090909091,'good area try montreal crusine  french  ','_good_area _try_montreal _montreal_crusine _crusine_ _french_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,false
9749,0.0,0.16666666666666666,0.16666666666666666,'location convenient everywhere  ','_everywhere_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,false
9750,0.0,0.0,0.3333333333333333,'diverse restaurant entertainment choice  ','_diverse_restaurant _entertainment_choice _choice_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,false
9751,0.0,0.09090909090909091,0.22727272727272727,'location quite suitable family young children  ','_quite_suitable _young_children _children_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,false
9810,0.0,0.0,0.0,'ok  ','_ok_ ',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
9811,0.14285714285714285,0.0,0.03571428571428571,'fitness room didnft towels  cups water sanitary wipes ','_fitness_room _room_didnft _towels_ __cups _sanitary_wipes ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,1,false
9845,0.0,0.0,0.0,'ok  ','_ok_ ',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
9846,0.0,0.0,0.0,'location hotel  ','_hotel_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,false
9847,0.2,0.0,0.0,'hotel needs big upgrade  ','_hotel_needs _needs_big _big_upgrade _upgrade_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,false
9848,0.0,0.0,0.0,'everything old  ','_old_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,false
9849,0.0,0.0,0.0,'update furniture  carpets  ','_furniture_ __carpets _carpets_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,false
9930,1.0,-0.3333333333333333,-0.3333333333333333,'bad  ','_bad_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
9931,0.18181818181818182,0.0,0.09090909090909091,'make sure nt want pay cash  ','_make_sure _nt_want _pay_cash _cash_ ',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,false
9932,0.5,0.25,0.0,'bed comfortable  ','_comfortable_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,false
9933,0.029411764705882353,-0.029411764705882353,0.04411764705882353,'years travelling  first time told ca nt give credit card swipe security pay cash checking  ','_years_travelling _travelling_ _first_time _ca_nt _nt_give _credit_card _card_swipe ',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,false
9934,0.0,0.0,-0.5,'ridiculous  ','_ridiculous_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
