@relation OTHER-negative

@attribute id numeric
@attribute pos string
@attribute lemma string
@attribute surfaceform string
@attribute hasUppercase numeric
@attribute dependency string
@attribute neighbortokens string
@attribute aspecttype {true, false}

@data
95343,'.','..','....',0,'punct','furniture , carpets ',false
96364,'RB','not','Not',1,'neg','bad .... ',false
96365,'JJ','bad','bad',1,'ROOT','Not .... ',false
96366,'.','..','....',0,'punct','Not bad ',false
96367,'CC','but','But',1,'cc','make sure you ',false
96368,'VB','make','make',1,'ROOT','But sure you do ',false
96369,'JJ','sure','sure',1,'acomp','But make you do nt ',false
96370,'PRP','you','you',1,'nsubj','But make sure do nt want ',false
96371,'VBP','do','do',1,'aux','make sure you nt want to ',false
96372,'RB','not','nt',1,'neg','sure you do want to pay ',false
96373,'VB','want','want',1,'ccomp','you do nt to pay cash ',false
96374,'TO','to','to',1,'aux','do nt want pay cash . ',false
96375,'VB','pay','pay',1,'xcomp','nt want to cash . ',false
96376,'NN','cash','cash',1,'dobj','want to pay . ',false
96377,'.','.','.',0,'punct','to pay cash ',false
96378,'NNP','bed','Bed',1,'nsubj','was comfortable . ',false
96379,'VBD','be','was',1,'cop','Bed comfortable . ',false
96380,'JJ','comfortable','comfortable',1,'ROOT','Bed was . ',false
96381,'.','.','.',0,'punct','Bed was comfortable ',false
96382,'IN','in','In',1,'prep','all my years ',false
96383,'PDT','all','all',1,'predet','In my years travelling ',false
96384,'PRP$','my','my',1,'poss','In all years travelling , ',false
96385,'NNS','year','years',1,'pobj','In all my travelling , this ',false
96386,'VBG','travel','travelling',1,'partmod','all my years , this was ',false
96387,',',',',',',0,'punct','my years travelling this was the ',false
96388,'DT','this','this',1,'nsubj','years travelling , was the first ',false
96389,'VBD','be','was',1,'cop','travelling , this the first time ',false
96390,'DT','the','the',1,'det',', this was first time I ',false
96391,'JJ','#ord#','first',1,'amod','this was the time I have ',false
96392,'NN','time','time',1,'ROOT','was the first I have been ',false
96393,'PRP','i','I',1,'nsubj','the first time have been told ',false
96394,'VBP','have','have',1,'aux','first time I been told I ',false
96395,'VBN','be','been',1,'auxpass','time I have told I ca ',false
96396,'VBN','tell','told',1,'rcmod','I have been I ca nt ',false
96397,'PRP','i','I',1,'nsubj','have been told ca nt give ',false
96398,'MD','can','ca',1,'aux','been told I nt give a ',false
96399,'RB','not','nt',1,'neg','told I ca give a credit ',false
96400,'VB','give','give',1,'ccomp','I ca nt a credit card ',false
96401,'DT','a','a',1,'det','ca nt give credit card swipe ',false
96402,'NN','credit','credit',1,'nn','nt give a card swipe for ',false
96403,'NN','card','card',1,'nn','give a credit swipe for security ',false
96404,'NN','swipe','swipe',1,'dobj','a credit card for security and ',false
96405,'IN','for','for',1,'prep','credit card swipe security and then ',false
96406,'NN','security','security',1,'pobj','card swipe for and then pay ',false
96407,'CC','and','and',1,'cc','swipe for security then pay in ',false
96408,'RB','then','then',1,'advmod','for security and pay in cash ',false
96409,'VB','pay','pay',1,'dep','security and then in cash when ',false
96410,'IN','in','in',1,'prep','and then pay cash when checking ',false
96411,'NN','cash','cash',1,'pobj','then pay in when checking out ',false
96412,'WRB','when','when',1,'advmod','pay in cash checking out . ',false
96413,'VBG','check','checking',1,'advcl','in cash when out . ',false
96414,'RP','out','out',1,'prt','cash when checking . ',false
96415,'.','.','.',0,'punct','when checking out ',false
96416,'JJ','ridiculous','Ridiculous',1,'ROOT','. ',false
96417,'.','.','.',0,'punct','Ridiculous ',false
96418,'PRP','we','We',1,'nsubj','had 5 rooms ',false
96419,'VBD','have','had',1,'ROOT','We 5 rooms booked ',false
96420,'CD','0','5',0,'num','We had rooms booked for ',false
96421,'NNS','room','rooms',1,'dobj','We had 5 booked for a ',false
96422,'VBN','book','booked',1,'partmod','had 5 rooms for a band ',false
96423,'IN','for','for',1,'prep','5 rooms booked a band playing ',false
96424,'DT','a','a',1,'det','rooms booked for band playing in ',false
96425,'NN','band','band',1,'pobj','booked for a playing in Montreal ',false
96426,'VBG','play','playing',1,'partmod','for a band in Montreal , ',false
96427,'IN','in','in',1,'prep','a band playing Montreal , payment ',false
96428,'NNP','montreal','Montreal',1,'pobj','band playing in , payment was ',false
96429,',',',',',',0,'punct','playing in Montreal payment was available ',false
96430,'NN','payment','payment',1,'nsubj','in Montreal , was available in ',false
96431,'VBD','be','was',1,'cop','Montreal , payment available in cash ',false
96432,'JJ','available','available',1,'rcmod',', payment was in cash from ',false
96433,'IN','in','in',1,'prep','payment was available cash from the ',false
96434,'NN','cash','cash',1,'pobj','was available in from the bands ',false
96435,'IN','from','from',1,'prep','available in cash the bands fee ',false
96436,'DT','the','the',1,'det','in cash from bands fee . ',false
96437,'NNS','band','bands',1,'nn','cash from the fee . ',false
96438,'NN','fee','fee',1,'pobj','from the bands . ',false
96439,'.','.','.',0,'punct','the bands fee ',false
96440,'.','.','.',0,'ROOT','',false
96441,'NN','ar','ar',1,'ROOT','!!!! ',false
96442,'.','!!','!!!!',0,'punct','ar ',false
96443,'DT','no','No',1,'det','food facilities !! ',false
96444,'NN','food','food',1,'nn','No facilities !! ',false
96445,'NNS','facility','facilities',1,'ROOT','No food !! ',false
96446,'.','!!','!!',0,'punct','No food facilities ',false
96447,'JJ','strange','strange',1,'ROOT','',false
97158,'JJ','good','Good',1,'ROOT','. ',false
97159,'.','.','.',0,'punct','Good ',false
97160,'NN','location','Location',1,'nsubj','and view of ',false
97161,'CC','and','and',1,'cc','Location view of my ',false
97162,'NN','view','view',1,'conj','Location and of my room ',false
97163,'IN','of','of',1,'prep','Location and view my room was ',false
97164,'PRP$','my','my',1,'poss','and view of room was great ',false
97165,'NN','room','room',1,'pobj','view of my was great . ',false
97166,'VBD','be','was',1,'cop','of my room great . ',false
97167,'JJ','great','great',1,'ROOT','my room was . ',false
97168,'.','.','.',0,'punct','room was great ',false
97169,'NNP','staff','Staff',1,'nsubj','was not very ',false
97170,'VBD','be','was',1,'cop','Staff not very comfortable ',false
97171,'RB','not','not',1,'neg','Staff was very comfortable in ',false
97172,'RB','very','very',1,'advmod','Staff was not comfortable in English ',false
97173,'JJ','comfortable','comfortable',1,'ROOT','was not very in English so ',false
97174,'IN','in','in',1,'prep','not very comfortable English so little ',false
97175,'NNP','english','English',1,'pobj','very comfortable in so little difficulty ',false
97176,'RB','so','so',1,'advmod','comfortable in English little difficulty in ',false
97177,'JJ','little','little',1,'amod','in English so difficulty in communicating ',false
97178,'NN','difficulty','difficulty',1,'nsubjpass','English so little in communicating with ',false
97179,'IN','in','in',1,'prep','so little difficulty communicating with the ',false
97180,'VBG','communicate','communicating',1,'pcomp','little difficulty in with the staff ',false
97181,'IN','with','with',1,'prep','difficulty in communicating the staff and ',false
97182,'DT','the','the',1,'det','in communicating with staff and house ',false
97183,'NN','staff','staff',1,'pobj','communicating with the and house keeping ',false
97184,'CC','and','and',1,'cc','with the staff house keeping was ',false
97185,'NN','house','house',1,'nn','the staff and keeping was not ',false
97186,'NN','keeping','keeping',1,'conj','staff and house was not done ',false
97187,'VBD','be','was',1,'auxpass','and house keeping not done regularly ',false
97188,'RB','not','not',1,'neg','house keeping was done regularly . ',false
97189,'VBN','do','done',1,'ccomp','keeping was not regularly . ',false
97190,'RB','regularly','regularly',1,'advmod','was not done . ',false
97191,'.','.','.',0,'punct','not done regularly ',false
97592,'NNP','pleasant','Pleasant',1,'ROOT','. ',false
97593,'.','.','.',0,'punct','Pleasant ',false
97594,'PRP','it','It',1,'nsubj','was an ideal ',false
97595,'VBD','be','was',1,'cop','It an ideal price ',false
97596,'DT','an','an',1,'det','It was ideal price . ',false
97597,'JJ','ideal','ideal',1,'amod','It was an price . ',false
97598,'NN','price','price',1,'ROOT','was an ideal . ',false
97599,'.','.','.',0,'punct','an ideal price ',false
97600,'DT','the','The',1,'det','area was a ',false
97601,'NN','area','area',1,'nsubj','The was a little ',false
97602,'VBD','be','was',1,'cop','The area a little rough ',false
97603,'DT','a','a',1,'det','The area was little rough , ',false
97604,'JJ','little','little',1,'amod','area was a rough , it ',false
97605,'JJ','rough','rough',1,'ccomp','was a little , it was ',false
97606,',',',',',',0,'punct','a little rough it was not ',false
97607,'PRP','it','it',1,'nsubjpass','little rough , was not expected ',false
97608,'VBD','be','was',1,'auxpass','rough , it not expected to ',false
97609,'RB','not','not',1,'neg',', it was expected to see ',false
97610,'VBN','expect','expected',1,'ROOT','it was not to see soo ',false
97611,'TO','to','to',1,'aux','was not expected see soo many ',false
97612,'VB','see','see',1,'xcomp','not expected to soo many homeless ',false
97613,'RB','soo','soo',1,'advmod','expected to see many homeless ',false
97614,'JJ','many','many',1,'dep','to see soo homeless ',false
97615,'JJ','homeless','homeless',1,'dep','see soo many ',false
97954,'JJ','good','Good',1,'ROOT','. ',false
97955,'.','.','.',0,'punct','Good ',false
97956,'DT','the','The',1,'det','area was close ',false
97957,'NN','area','area',1,'nsubj','The was close to ',false
97958,'VBD','be','was',1,'cop','The area close to everything ',false
97959,'JJ','close','close',1,'ROOT','The area was to everything . ',false
97960,'IN','to','to',1,'prep','area was close everything . ',false
97961,'NN','everything','everything',1,'pobj','was close to . ',false
97962,'.','.','.',0,'punct','close to everything ',false
97963,'PRP$','our','Our',1,'poss','breakfast that was ',false
97964,'NN','breakfast','breakfast',1,'ROOT','Our that was included ',false
97965,'WDT','that','that',1,'nsubjpass','Our breakfast was included in ',false
97966,'VBD','be','was',1,'auxpass','Our breakfast that included in the ',false
97967,'VBN','include','included',1,'rcmod','breakfast that was in the price ',false
97968,'IN','in','in',1,'prep','that was included the price suddenly ',false
97969,'DT','the','the',1,'det','was included in price suddenly wasn?ft ',false
97970,'NN','price','price',1,'pobj','included in the suddenly wasn?ft at ',false
97971,'RB','suddenly','suddenly',1,'advmod','in the price wasn?ft at check ',false
97972,'RB','wasn?ft','wasn?ft',1,'advmod','the price suddenly at check in ',false
97973,'IN','at','at',1,'prep','price suddenly wasn?ft check in ',false
97974,'NN','check','check',1,'pobj','suddenly wasn?ft at in ',false
97975,'IN','in','in',1,'prep','wasn?ft at check ',false
98284,'NNP','location','Location',1,'nsubj','is perfect . ',false
98285,'VBZ','be','is',1,'cop','Location perfect . ',false
98286,'JJ','perfect','perfect',1,'ROOT','Location is . ',false
98287,'.','.','.',0,'punct','Location is perfect ',false
98288,'NN','room','Room',1,'nn','facilities are too ',false
98289,'NNS','facility','facilities',1,'nsubj','Room are too old ',false
98290,'VBP','be','are',1,'cop','Room facilities too old . ',false
98291,'RB','too','too',1,'advmod','Room facilities are old . ',false
98292,'JJ','old','old',1,'ROOT','facilities are too . ',false
98293,'.','.','.',0,'punct','are too old ',false
98294,'NN','room','Room',1,'nn','fee does - ',false
98295,'NN','fee','fee',1,'nsubj','Room does - not ',false
98296,'VBZ','do','does',1,'aux','Room fee - not match ',false
98297,':','-','-',0,'punct','Room fee does not match to ',false
98298,'RB','not','not',1,'neg','fee does - match to the ',false
98299,'VB','match','match',1,'ROOT','does - not to the . ',false
98300,'IN','to','to',1,'prep','- not match the . ',false
98301,'DT','the','the',1,'pobj','not match to . ',false
98302,'.','.','.',0,'punct','match to the ',false
98303,'.','!!','!!!',0,'ROOT','',false
98516,'UH','good','Good',1,'dep',', enjoyed it ',false
98517,',',',',',',0,'punct','Good enjoyed it a ',false
98518,'VBD','enjoy','enjoyed',1,'ROOT','Good , it a lot ',false
98519,'PRP','it','it',1,'iobj','Good , enjoyed a lot ! ',false
98520,'DT','a','a',1,'det',', enjoyed it lot ! ',false
98521,'NN','lot','lot',1,'dobj','enjoyed it a ! ',false
98522,'.','!','!',0,'punct','it a lot ',false
98523,'NN','location','Location',1,'ROOT','. ',false
98524,'.','.','.',0,'punct','Location ',false
98525,'RB','little','Little',1,'advmod','runned down ',false
98526,'VBD','run','runned',1,'ROOT','Little down ',false
98527,'RP','down','down',1,'prt','Little runned ',false
98807,'VB','love','Love',1,'ROOT','it . ',false
98808,'PRP','it','it',1,'dobj','Love . ',false
98809,'.','.','.',0,'punct','Love it ',false
98810,'PRP$','my','My',1,'poss','wife and I ',false
98811,'NN','wife','wife',1,'ROOT','My and I love ',false
98812,'CC','and','and',1,'cc','My wife I love trip ',false
98813,'PRP','i','I',1,'nsubj','My wife and love trip to ',false
98814,'VBP','love','love',1,'conj','wife and I trip to Montreal.Hotel ',false
98815,'NN','trip','trip',1,'dobj','and I love to Montreal.Hotel was ',false
98816,'IN','to','to',1,'prep','I love trip Montreal.Hotel was very ',false
98817,'NNP','montreal.hotel','Montreal.Hotel',1,'pobj','love trip to was very good ',false
98818,'VBD','be','was',1,'cop','trip to Montreal.Hotel very good . ',false
98819,'RB','very','very',1,'advmod','to Montreal.Hotel was good . ',false
98820,'JJ','good','good',1,'ccomp','Montreal.Hotel was very . ',false
98821,'.','.','.',0,'punct','was very good ',false
98822,'NN','price','Price',1,'ROOT','ok for our ',false
98823,'UH','ok','ok',1,'dep','Price for our budget ',false
98824,'IN','for','for',1,'prep','Price ok our budget . ',false
98825,'PRP$','our','our',1,'poss','Price ok for budget . ',false
98826,'NN','budget','budget',1,'pobj','ok for our . ',false
98827,'.','.','.',0,'punct','for our budget ',false
99066,'RB','very','Very',1,'advmod','pleasant . ',false
99067,'JJ','pleasant','pleasant',1,'ROOT','Very . ',false
99068,'.','.','.',0,'punct','Very pleasant ',false
99069,'JJ','great','Great',1,'amod','location ! ',false
99070,'NN','location','location',1,'ROOT','Great ! ',false
99071,'.','!','!',0,'punct','Great location ',false
99072,'NN','t','t',1,'nn','location ! ',false
99073,'NN','location','location',1,'ROOT','t ! ',false
99074,'.','!','!',0,'punct','t location ',false
99075,'NN','t','t',1,'nn','location ! ',false
99076,'NN','location','location',1,'ROOT','t ! ',false
99077,'.','!','!',0,'punct','t location ',false
99078,'NN','nothing','Nothing',1,'ROOT','. ',false
99079,'.','.','.',0,'punct','Nothing ',false
99642,'UH','ok','Ok',1,'ROOT','. ',false
99643,'.','.','.',0,'punct','Ok ',false
99644,'VBN','date','Dated',1,'ROOT','bathroom and bedroom ',false
99645,'NN','bathroom','bathroom',1,'dobj','Dated and bedroom furniture ',false
99646,'CC','and','and',1,'cc','Dated bathroom bedroom furniture . ',false
99647,'NN','bedroom','bedroom',1,'nn','Dated bathroom and furniture . ',false
99648,'NN','furniture','furniture',1,'conj','bathroom and bedroom . ',false
99649,'.','.','.',0,'punct','and bedroom furniture ',false
99650,'PRP','we','We',1,'nsubj','had a room ',false
99651,'VBD','have','had',1,'ROOT','We a room on ',false
99652,'DT','a','a',1,'det','We had room on the ',false
99653,'NN','room','room',1,'dobj','We had a on the twentieth ',false
99654,'IN','on','on',1,'prep','had a room the twentieth floor ',false
99655,'DT','the','the',1,'det','a room on twentieth floor but ',false
99656,'JJ','#ord#','twentieth',1,'amod','room on the floor but could ',false
99657,'NN','floor','floor',1,'pobj','on the twentieth but could not ',false
99658,'CC','but','but',1,'cc','the twentieth floor could not see ',false
99659,'MD','could','could',1,'aux','twentieth floor but not see the ',false
99660,'RB','not','not',1,'neg','floor but could see the skyline ',false
99661,'VB','see','see',1,'conj','but could not the skyline clearly ',false
99662,'DT','the','the',1,'det','could not see skyline clearly because ',false
99663,'NN','skyline','skyline',1,'dobj','not see the clearly because the ',false
99664,'RB','clearly','clearly',1,'advmod','see the skyline because the windows ',false
99665,'IN','because','because',1,'mark','the skyline clearly the windows were ',false
99666,'DT','the','the',1,'det','skyline clearly because windows were filthy ',false
99667,'NNS','window','windows',1,'nsubj','clearly because the were filthy . ',false
99668,'VBD','be','were',1,'cop','because the windows filthy . ',false
99669,'JJ','filthy','filthy',1,'advcl','the windows were . ',false
99670,'.','.','.',0,'punct','windows were filthy ',false
99671,'DT','no','No',1,'det','ability to boil ',false
99672,'NN','ability','ability',1,'ROOT','No to boil a ',false
99673,'TO','to','to',1,'aux','No ability boil a kettle ',false
99674,'VB','boil','boil',1,'infmod','No ability to a kettle , ',false
99675,'DT','a','a',1,'det','ability to boil kettle , the ',false
99676,'NN','kettle','kettle',1,'dobj','to boil a , the coffee ',false
99677,',',',',',',0,'punct','boil a kettle the coffee machine ',false
99678,'DT','the','the',1,'det','a kettle , coffee machine does ',false
99679,'NN','coffee','coffee',1,'nn','kettle , the machine does not ',false
99680,'NN','machine','machine',1,'nsubj',', the coffee does not work ',false
99681,'VBZ','do','does',1,'aux','the coffee machine not work for ',false
99682,'RB','not','not',1,'neg','coffee machine does work for tea ',false
99683,'VB','work','work',1,'rcmod','machine does not for tea drinkers ',false
99684,'IN','for','for',1,'prep','does not work tea drinkers . ',false
99685,'NN','tea','tea',1,'nn','not work for drinkers . ',false
99686,'NNS','drinker','drinkers',1,'pobj','work for tea . ',false
99687,'.','.','.',0,'punct','for tea drinkers ',false
100070,'NN','location','Location',1,'nsubj','and hotel quite ',false
100071,'CC','and','and',1,'cc','Location hotel quite good ',false
100072,'NN','hotel','hotel',1,'conj','Location and quite good but ',false
100073,'RB','quite','quite',1,'advmod','Location and hotel good but felt ',false
100074,'JJ','good','good',1,'ROOT','and hotel quite but felt a ',false
100075,'CC','but','but',1,'cc','hotel quite good felt a little ',false
100076,'VBD','feel','felt',1,'conj','quite good but a little uneasy ',false
100077,'DT','a','a',1,'det','good but felt little uneasy in ',false
100078,'JJ','little','little',1,'amod','but felt a uneasy in neighbourhood ',false
100079,'JJ','uneasy','uneasy',1,'dobj','felt a little in neighbourhood . ',false
100080,'IN','in','in',1,'prep','a little uneasy neighbourhood . ',false
100081,'NN','neighbourhood','neighbourhood',1,'pobj','little uneasy in . ',false
100082,'.','.','.',0,'punct','uneasy in neighbourhood ',false
100083,'NNP','area','Area',1,'nsubj','a little daunting ',false
100084,'DT','a','a',1,'det','Area little daunting . ',false
100085,'JJ','little','little',1,'amod','Area a daunting . ',false
100086,'JJ','daunting','daunting',1,'ROOT','Area a little . ',false
100087,'.','.','.',0,'punct','a little daunting ',false
100776,'RB','well','Well',1,'ROOT','- located but ',false
100777,'HYPH','-','-',0,'dep','Well located but somewhat ',false
100778,'VBN','locate','located',1,'partmod','Well - but somewhat worn ',false
100779,'CC','but','but',1,'cc','Well - located somewhat worn and ',false
100780,'RB','somewhat','somewhat',1,'advmod','- located but worn and outdated ',false
100781,'JJ','worn','worn',1,'amod','located but somewhat and outdated furnishings ',false
100782,'CC','and','and',1,'cc','but somewhat worn outdated furnishings . ',false
100783,'JJ','outdated','outdated',1,'conj','somewhat worn and furnishings . ',false
100784,'NNS','furnishing','furnishings',1,'conj','worn and outdated . ',false
100785,'.','.','.',0,'punct','and outdated furnishings ',false
100786,'IN','like','Like',1,'mark','other reviewers have ',false
100787,'JJ','other','other',1,'amod','Like reviewers have noted ',false
100788,'NNS','reviewer','reviewers',1,'nsubjpass','Like other have noted , ',false
100789,'VBP','have','have',1,'aux','Like other reviewers noted , this ',false
100790,'VBN','note','noted',1,'advcl','other reviewers have , this hotel ',false
100791,',',',',',',0,'punct','reviewers have noted this hotel has ',false
100792,'DT','this','this',1,'det','have noted , hotel has furnishings ',false
100793,'NN','hotel','hotel',1,'nsubj','noted , this has furnishings that ',false
100794,'VBZ','have','has',1,'ROOT',', this hotel furnishings that are ',false
100795,'NNS','furnishing','furnishings',1,'dobj','this hotel has that are quite ',false
100796,'WDT','that','that',1,'nsubjpass','hotel has furnishings are quite worn ',false
100797,'VBP','be','are',1,'auxpass','has furnishings that quite worn . ',false
100798,'RB','quite','quite',1,'advmod','furnishings that are worn . ',false
100799,'VBN','wear','worn',1,'rcmod','that are quite . ',false
100800,'.','.','.',0,'punct','are quite worn ',false
100801,'DT','some','Some',1,'det','floors seem worse ',false
100802,'NNS','floor','floors',1,'nsubj','Some seem worse than ',false
100803,'VBP','seem','seem',1,'cop','Some floors worse than others ',false
100804,'JJR','bad','worse',1,'ROOT','Some floors seem than others . ',false
100805,'IN','than','than',1,'prep','floors seem worse others . ',false
100806,'NNS','other','others',1,'pobj','seem worse than . ',false
100807,'.','.','.',0,'punct','worse than others ',false
100808,'DT','the','The',1,'det','location is what ',false
100809,'NN','location','location',1,'nsubj','The is what makes ',false
100810,'VBZ','be','is',1,'ROOT','The location what makes this ',false
100811,'WP','what','what',1,'nsubj','The location is makes this a ',false
100812,'VBZ','make','makes',1,'ccomp','location is what this a viable ',false
100813,'DT','this','this',1,'det','is what makes a viable option ',false
100814,'DT','a','a',1,'det','what makes this viable option , ',false
100815,'JJ','viable','viable',1,'amod','makes this a option , especially ',false
100816,'NN','option','option',1,'dobj','this a viable , especially in ',false
100817,',',',',',',0,'punct','a viable option especially in the ',false
100818,'RB','especially','especially',1,'dep','viable option , in the summer ',false
100819,'IN','in','in',1,'prep','option , especially the summer with ',false
100820,'DT','the','the',1,'det',', especially in summer with the ',false
100821,'NN','summer','summer',1,'pobj','especially in the with the various ',false
100822,'IN','with','with',1,'prep','in the summer the various street ',false
100823,'DT','the','the',1,'det','the summer with various street festivals ',false
100824,'JJ','various','various',1,'amod','summer with the street festivals virtually ',false
100825,'NN','street','street',1,'nn','with the various festivals virtually at ',false
100826,'NNS','festival','festivals',1,'pobj','the various street virtually at your ',false
100827,'RB','virtually','virtually',1,'dep','various street festivals at your door ',false
100828,'IN','at','at',1,'prep','street festivals virtually your door . ',false
100829,'PRP$','your','your',1,'poss','festivals virtually at door . ',false
100830,'NN','door','door',1,'pobj','virtually at your . ',false
100831,'.','.','.',0,'punct','at your door ',false
101188,'UH','okay','Okay',1,'ROOT','. ',false
101189,'.','.','.',0,'punct','Okay ',false
101190,'JJ','good','Good',1,'amod','location . ',false
101191,'NN','location','location',1,'ROOT','Good . ',false
101192,'.','.','.',0,'punct','Good location ',false
101193,'NN','staff','Staff',1,'nsubj','are good . ',false
101194,'VBP','be','are',1,'cop','Staff good . ',false
101195,'JJ','good','good',1,'ROOT','Staff are . ',false
101196,'.','.','.',0,'punct','Staff are good ',false
101197,'NN','room','Room',1,'nn','air condition ',false
101198,'NN','air','air',1,'nn','Room condition ',false
101199,'NN','condition','condition',1,'ROOT','Room air ',false
101358,'NNP','pleasant','Pleasant',1,'ROOT','. ',false
101359,'.','.','.',0,'punct','Pleasant ',false
101360,'DT','no','No',1,'det','light blocking curtains ',false
101361,'NN','light','light',1,'ROOT','No blocking curtains in ',false
101362,'VBG','block','blocking',1,'partmod','No light curtains in room ',false
101363,'NNS','curtain','curtains',1,'dobj','No light blocking in room # ',false
101364,'IN','in','in',1,'prep','light blocking curtains room # 2519 ',false
101365,'NN','room','room',1,'pobj','blocking curtains in # 2519 ',false
101366,'$','#','#',0,'dep','curtains in room 2519 ',false
101367,'CD','0','2519',0,'num','in room # ',false
102013,'PRP','i','I',1,'nsubj','loved my stay ',false
102014,'VBD','love','loved',1,'ROOT','I my stay but ',false
102015,'PRP$','my','my',1,'poss','I loved stay but for ',false
102016,'NN','stay','stay',1,'dobj','I loved my but for me ',false
102017,'CC','but','but',1,'cc','loved my stay for me when ',false
102018,'IN','for','for',1,'conj','my stay but me when I ',false
102019,'PRP','me','me',1,'pobj','stay but for when I wan ',false
102020,'WRB','when','when',1,'advmod','but for me I wan na ',false
102021,'PRP','i','I',1,'nsubj','for me when wan na get ',false
102022,'VBP','wan','wan',1,'dep','me when I na get a ',false
102023,'TO','to','na',1,'xcomp','when I wan get a room ',false
102024,'VB','get','get',1,'dep','I wan na a room I ',false
102025,'DT','a','a',1,'det','wan na get room I look ',false
102026,'NN','room','room',1,'dobj','na get a I look forward ',false
102027,'PRP','i','I',1,'nsubj','get a room look forward for ',false
102028,'VBP','look','look',1,'rcmod','a room I forward for an ',false
102029,'RB','forward','forward',1,'advmod','room I look for an awesome ',false
102030,'IN','for','for',1,'prep','I look forward an awesome bathroom ',false
102031,'DT','an','an',1,'det','look forward for awesome bathroom . ',false
102032,'JJ','awesome','awesome',1,'amod','forward for an bathroom . ',false
102033,'NN','bathroom','bathroom',1,'pobj','for an awesome . ',false
102034,'.','.','.',0,'punct','an awesome bathroom ',false
102035,'NNP','i?fve','I?fve',1,'nsubj','always wanted to ',false
102036,'RB','always','always',1,'advmod','I?fve wanted to stay ',false
102037,'VBD','want','wanted',1,'ROOT','I?fve always to stay there ',false
102038,'TO','to','to',1,'aux','I?fve always wanted stay there and ',false
102039,'VB','stay','stay',1,'xcomp','always wanted to there and very ',false
102040,'RB','there','there',1,'advmod','wanted to stay and very much ',false
102041,'CC','and','and',1,'cc','to stay there very much enjoyed ',false
102042,'RB','very','very',1,'advmod','stay there and much enjoyed my ',false
102043,'RB','much','much',1,'advmod','there and very enjoyed my stay ',false
102044,'VBD','enjoy','enjoyed',1,'conj','and very much my stay . ',false
102045,'PRP$','my','my',1,'poss','very much enjoyed stay . ',false
102046,'NN','stay','stay',1,'dobj','much enjoyed my . ',false
102047,'.','.','.',0,'punct','enjoyed my stay ',false
102048,'DT','the','The',1,'det','bathroom shower drain ',false
102049,'NN','bathroom','bathroom',1,'nn','The shower drain severely ',false
102050,'NN','shower','shower',1,'nn','The bathroom drain severely clogged ',false
102051,'NN','drain','drain',1,'nsubjpass','The bathroom shower severely clogged with ',false
102052,'RB','severely','severely',1,'advmod','bathroom shower drain clogged with hair ',false
102053,'VBN','clog','clogged',1,'ROOT','shower drain severely with hair and ',false
102054,'IN','with','with',1,'prep','drain severely clogged hair and shower ',false
102055,'NN','hair','hair',1,'pobj','severely clogged with and shower needed ',false
102056,'CC','and','and',1,'cc','clogged with hair shower needed a ',false
102057,'NN','shower','shower',1,'conj','with hair and needed a scrub ',false
102058,'VBD','need','needed',1,'dep','hair and shower a scrub brush ',false
102059,'DT','a','a',1,'det','and shower needed scrub brush with ',false
102060,'NN','scrub','scrub',1,'nn','shower needed a brush with comet ',false
102061,'NN','brush','brush',1,'dobj','needed a scrub with comet other ',false
102062,'IN','with','with',1,'prep','a scrub brush comet other than ',false
102063,'NN','comet','comet',1,'pobj','scrub brush with other than that ',false
102064,'JJ','other','other',1,'amod','brush with comet than that awesome ',false
102065,'IN','than','than',1,'mark','with comet other that awesome ',false
102066,'DT','that','that',1,'nsubj','comet other than awesome ',false
102067,'JJ','awesome','awesome',1,'dep','other than that ',false
103102,'DT','the','The',1,'det','last three days ',false
103103,'JJ','last','last',1,'amod','The three days was ',false
103104,'CD','#crd#','three',1,'num','The last days was very ',false
103105,'NNS','day','days',1,'nsubj','The last three was very bad ',false
103106,'VBD','be','was',1,'cop','last three days very bad at ',false
103107,'RB','very','very',1,'advmod','three days was bad at the ',false
103108,'JJ','bad','bad',1,'ROOT','days was very at the hotel ',false
103109,'IN','at','at',1,'prep','was very bad the hotel . ',false
103110,'DT','the','the',1,'det','very bad at hotel . ',false
103111,'NN','hotel','hotel',1,'pobj','bad at the . ',false
103112,'.','.','.',0,'punct','at the hotel ',false
103113,'DT','the','The',1,'det','view from my ',false
103114,'NN','view','view',1,'ROOT','The from my room ',false
103115,'IN','from','from',1,'prep','The view my room . ',false
103116,'PRP$','my','my',1,'poss','The view from room . ',false
103117,'NN','room','room',1,'pobj','view from my . ',false
103118,'.','.','.',0,'punct','from my room ',false
103119,'JJ','poor','Poor',1,'amod','customer service , ',false
103120,'NN','customer','customer',1,'nn','Poor service , they ',false
103121,'NN','service','service',1,'tmod','Poor customer , they was ',false
103122,',',',',',',0,'punct','Poor customer service they was charging ',false
103123,'PRP','they','they',1,'nsubj','customer service , was charging in ',false
103124,'VBD','be','was',1,'aux','service , they charging in my ',false
103125,'VBG','charge','charging',1,'ROOT',', they was in my account ',false
103126,'IN','in','in',1,'prep','they was charging my account twice ',false
103127,'PRP$','my','my',1,'poss','was charging in account twice all ',false
103128,'NN','account','account',1,'pobj','charging in my twice all services ',false
103129,'RB','twice','twice',1,'advmod','in my account all services , ',false
103130,'DT','all','all',1,'det','my account twice services , when ',false
103131,'NNS','service','services',1,'dobj','account twice all , when I ',false
103132,',',',',',',0,'punct','twice all services when I ask ',false
