@relation Sauberkeit-positive

@attribute id numeric
@attribute pos string
@attribute lemma string
@attribute surfaceform string
@attribute hasUppercase numeric
@attribute dependency string
@attribute neighbortokens string
@attribute aspecttype {true, false}

@data
246445,'RB','not','not',1,'neg','but it did seem to work ',false
246446,'VB','seem','seem',1,'conj','it did not to work properly ',false
246447,'TO','to','to',1,'aux','did not seem work properly . ',false
246448,'VB','work','work',1,'xcomp','not seem to properly . ',false
246449,'RB','properly','properly',1,'advmod','seem to work . ',false
246450,'.','.','.',0,'punct','to work properly ',false
246451,'DT','another','Another',1,'det','thing , for ',false
246452,'NN','thing','thing',1,'ROOT','Another , for a ',false
246453,',',',',',',0,'punct','Another thing for a 4* ',false
246454,'IN','for','for',1,'prep','Another thing , a 4* you ',false
246455,'DT','a','a',1,'det','thing , for 4* you d ',false
246456,'NN','0*','4*',0,'pobj',', for a you d expect ',false
246457,'PRP','you','you',1,'nsubj','for a 4* d expect more ',false
246458,'MD','would','d',1,'aux','a 4* you expect more than ',false
246459,'VB','expect','expect',1,'rcmod','4* you d more than ONE ',false
246460,'JJR','more','more',1,'dep','you d expect than ONE english ',false
246461,'IN','than','than',1,'quantmod','d expect more ONE english - ',false
246462,'CD','#crd#','ONE',1,'num','expect more than english - language ',false
246463,'JJ','english','english',1,'quantmod','more than ONE - language TV ',false
246464,'HYPH','-','-',0,'punct','than ONE english language TV - ',false
246465,'NN','language','language',1,'nn','ONE english - TV - channel ',false
246466,'NN','tv','TV',1,'dep','english - language - channel . ',false
246467,'HYPH','-','-',0,'amod','- language TV channel . ',false
246468,'NN','channel','channel',1,'dobj','language TV - . ',false
246469,'.','.','.',0,'punct','TV - channel ',false
246470,'RB','unfortunately','Unfortunately',1,'advmod','I could only ',false
246471,'PRP','i','I',1,'nsubj','Unfortunately could only watch ',false
246472,'MD','could','could',1,'aux','Unfortunately I only watch CNN ',false
246473,'RB','only','only',1,'advmod','Unfortunately I could watch CNN for ',false
246474,'VB','watch','watch',1,'ROOT','I could only CNN for 4 ',false
246475,'NNP','cnn','CNN',1,'dobj','could only watch for 4 evenings ',false
246476,'IN','for','for',1,'prep','only watch CNN 4 evenings , ',false
246477,'CD','0','4',0,'num','watch CNN for evenings , as ',false
246478,'NNS','evening','evenings',1,'pobj','CNN for 4 , as all ',false
246479,',',',',',',0,'punct','for 4 evenings as all the ',false
246480,'IN','as','as',1,'mark','4 evenings , all the others ',false
246481,'PDT','all','all',1,'predet','evenings , as the others were ',false
246482,'DT','the','the',1,'det',', as all others were in ',false
246483,'NNS','other','others',1,'nsubj','as all the were in German ',false
246484,'VBD','be','were',1,'advcl','all the others in German / ',false
246485,'IN','in','in',1,'prep','the others were German / french ',false
246486,'JJ','german','German',1,'pobj','others were in / french / ',false
246487,'SYM','/','/',0,'dep','were in German french / arabic ',false
246488,'JJ','french','french',1,'amod','in German / / arabic / ',false
246489,'SYM','/','/',0,'dep','German / french arabic / spanish ',false
246490,'NN','arabic','arabic',1,'nsubj','/ french / / spanish etc ',false
246491,'SYM','/','/',0,'dep','french / arabic spanish etc and ',false
246492,'NN','spanish','spanish',1,'nn','/ arabic / etc and obviously ',false
246493,'FW','etc','etc',1,'dep','arabic / spanish and obviously my ',false
246494,'CC','and','and',1,'cc','/ spanish etc obviously my pc ',false
246495,'RB','obviously','obviously',1,'advmod','spanish etc and my pc could ',false
246496,'PRP$','my','my',1,'poss','etc and obviously pc could not ',false
246497,'NN','pc','pc',1,'nsubjpass','and obviously my could not be ',false
246498,'MD','could','could',1,'aux','obviously my pc not be used ',false
246499,'RB','not','not',1,'neg','my pc could be used for ',false
246500,'VB','be','be',1,'auxpass','pc could not used for watching ',false
246501,'VBN','use','used',1,'conj','could not be for watching anything ',false
246502,'IN','for','for',1,'prep','not be used watching anything , ',false
246503,'VBG','watch','watching',1,'pcomp','be used for anything , due ',false
246504,'NN','anything','anything',1,'dobj','used for watching , due to ',false
246505,',',',',',',0,'punct','for watching anything due to very ',false
246506,'JJ','due','due',1,'amod','watching anything , to very slow ',false
246507,'IN','to','to',1,'prep','anything , due very slow internet ',false
246508,'RB','very','very',1,'advmod',', due to slow internet . ',false
246509,'JJ','slow','slow',1,'amod','due to very internet . ',false
246510,'NN','internet','internet',1,'pobj','to very slow . ',false
246511,'.','.','.',0,'punct','very slow internet ',false
248512,'JJ','good','Good',1,'ROOT','. ',false
248513,'.','.','.',0,'punct','Good ',false
248514,'EX','there','There',1,'expl','was no mini ',false
248515,'VBD','be','was',1,'ROOT','There no mini bar ',false
248516,'DT','no','no',1,'det','There was mini bar or ',false
248517,'JJ','mini','mini',1,'amod','There was no bar or fridge ',false
248518,'NN','bar','bar',1,'nsubj','was no mini or fridge in ',false
248519,'CC','or','or',1,'cc','no mini bar fridge in the ',false
248520,'NN','fridge','fridge',1,'conj','mini bar or in the room ',false
248521,'IN','in','in',1,'prep','bar or fridge the room !!! ',false
248522,'DT','the','the',1,'det','or fridge in room !!! ',false
248523,'NN','room','room',1,'pobj','fridge in the !!! ',false
248524,'.','!!','!!!',0,'punct','in the room ',false
248525,'RB','also','Also',1,'advmod','the cleaners knock ',false
248526,'DT','the','the',1,'det','Also cleaners knock once ',false
248527,'NNS','cleaner','cleaners',1,'nsubj','Also the knock once and ',false
248528,'VBP','knock','knock',1,'ROOT','Also the cleaners once and open ',false
248529,'RB','once','once',1,'advmod','the cleaners knock and open the ',false
248530,'CC','and','and',1,'cc','cleaners knock once open the door ',false
248531,'VB','open','open',1,'conj','knock once and the door straight ',false
248532,'DT','the','the',1,'det','once and open door straight away ',false
248533,'NN','door','door',1,'dobj','and open the straight away from ',false
248534,'RB','straight','straight',1,'advmod','open the door away from around ',false
248535,'RB','away','away',1,'advmod','the door straight from around 8 ',false
248536,'IN','from','from',1,'dep','door straight away around 8 am ',false
248537,'IN','around','around',1,'quantmod','straight away from 8 am which ',false
248538,'CD','0','8',0,'num','away from around am which was ',false
248539,'NN','am','am',1,'pobj','from around 8 which was annoying ',false
248540,'WDT','which','which',1,'nsubj','around 8 am was annoying . ',false
248541,'VBD','be','was',1,'cop','8 am which annoying . ',false
248542,'JJ','annoying','annoying',1,'rcmod','am which was . ',false
248543,'.','.','.',0,'punct','which was annoying ',false
249220,'JJ','wonderful','Wonderful',1,'ROOT','. ',false
249221,'.','.','.',0,'punct','Wonderful ',false
249222,'DT','the','The',1,'det','location is amazing ',false
249223,'NN','location','location',1,'nsubj','The is amazing . ',false
249224,'VBZ','be','is',1,'cop','The location amazing . ',false
249225,'JJ','amazing','amazing',1,'ROOT','The location is . ',false
249226,'.','.','.',0,'punct','location is amazing ',false
249227,'EX','there','There',1,'expl','s almost everything ',false
249228,'VBZ','s','s',1,'ROOT','There almost everything you ',false
249229,'RB','almost','almost',1,'advmod','There s everything you need ',false
249230,'NN','everything','everything',1,'nsubj','There s almost you need , ',false
249231,'PRP','you','you',1,'nsubj','s almost everything need , and ',false
249232,'VBP','need','need',1,'rcmod','almost everything you , and all ',false
249233,',',',',',',0,'punct','everything you need and all the ',false
249234,'CC','and','and',1,'cc','you need , all the transports ',false
249235,'PDT','all','all',1,'predet','need , and the transports to ',false
249236,'DT','the','the',1,'det',', and all transports to take ',false
249237,'NNS','transport','transports',1,'nsubj','and all the to take you ',false
249238,'TO','to','to',1,'aux','all the transports take you throughout ',false
249239,'VB','take','take',1,'conj','the transports to you throughout the ',false
249240,'PRP','you','you',1,'dobj','transports to take throughout the city ',false
249241,'IN','throughout','throughout',1,'prep','to take you the city . ',false
249242,'DT','the','the',1,'det','take you throughout city . ',false
249243,'NN','city','city',1,'pobj','you throughout the . ',false
249244,'.','.','.',0,'punct','throughout the city ',false
249245,'NNP','staff','Staff',1,'nsubj','was very competent ',false
249246,'VBD','be','was',1,'cop','Staff very competent : ',false
249247,'RB','very','very',1,'advmod','Staff was competent : we ',false
249248,'JJ','competent','competent',1,'ROOT','Staff was very : we had ',false
249249,':',':',':',0,'punct','was very competent we had a ',false
249250,'PRP','we','we',1,'nsubj','very competent : had a malfunction ',false
249251,'VBD','have','had',1,'parataxis','competent : we a malfunction in ',false
249252,'DT','a','a',1,'det',': we had malfunction in the ',false
249253,'NN','malfunction','malfunction',1,'dobj','we had a in the room ',false
249254,'IN','in','in',1,'prep','had a malfunction the room card ',false
249255,'DT','the','the',1,'det','a malfunction in room card reader ',false
249256,'NN','room','room',1,'nn','malfunction in the card reader ( ',false
249257,'NN','card','card',1,'nn','in the room reader ( we ',false
249258,'NN','reader','reader',1,'pobj','the room card ( we could ',false
249259,'-LRB-','(','(',0,'punct','room card reader we could not ',false
249260,'PRP','we','we',1,'nsubj','card reader ( could not enter ',false
249261,'MD','could','could',1,'aux','reader ( we not enter ) ',false
249262,'RB','not','not',1,'neg','( we could enter ) and ',false
249263,'VB','enter','enter',1,'parataxis','we could not ) and within ',false
249264,'-RRB-',')',')',0,'punct','could not enter and within 10 ',false
249265,'CC','and','and',1,'cc','not enter ) within 10 minutes ',false
249266,'IN','within','within',1,'advmod','enter ) and 10 minutes after ',false
249267,'CD','0','10',0,'num',') and within minutes after telling ',false
249268,'NNS','minute','minutes',1,'pobj','and within 10 after telling that ',false
249269,'IN','after','after',1,'dep','within 10 minutes telling that in ',false
249270,'VBG','tell','telling',1,'pcomp','10 minutes after that in reception ',false
249271,'IN','that','that',1,'dobj','minutes after telling in reception we ',false
249272,'IN','in','in',1,'prep','after telling that reception we had ',false
249273,'NN','reception','reception',1,'pobj','telling that in we had the ',false
249274,'PRP','we','we',1,'nsubj','that in reception had the problem ',false
249275,'VBD','have','had',1,'dep','in reception we the problem fixed ',false
249276,'DT','the','the',1,'det','reception we had problem fixed . ',false
249277,'NN','problem','problem',1,'nsubjpass','we had the fixed . ',false
249278,'VBN','fix','fixed',1,'ccomp','had the problem . ',false
249279,'.','.','.',0,'punct','the problem fixed ',false
249921,'JJ','wonderful','Wonderful',1,'ROOT','. ',false
249922,'.','.','.',0,'punct','Wonderful ',false
249923,'NNP','great','Great',1,'nn','Location , super ',false
249924,'NNP','location','Location',1,'ROOT','Great , super view ',false
249925,',',',',',',0,'punct','Great Location super view , ',false
249926,'JJ','super','super',1,'amod','Great Location , view , receptionist ',false
249927,'NN','view','view',1,'appos','Location , super , receptionist very ',false
249928,',',',',',',0,'punct',', super view receptionist very kind ',false
249929,'JJ','receptionist','receptionist',1,'amod','super view , very kind . ',false
249930,'RB','very','very',1,'advmod','view , receptionist kind . ',false
249931,'JJ','kind','kind',1,'dep',', receptionist very . ',false
249932,'.','.','.',0,'punct','receptionist very kind ',false
249933,'PRP','it','It',1,'nsubj','was Cold in ',false
249934,'VBD','be','was',1,'cop','It Cold in my ',false
249935,'NNP','cold','Cold',1,'ROOT','It was in my room ',false
249936,'IN','in','in',1,'prep','It was Cold my room , ',false
249937,'PRP$','my','my',1,'poss','was Cold in room , breakfast ',false
249938,'NN','room','room',1,'pobj','Cold in my , breakfast with ',false
249939,',',',',',',0,'punct','in my room breakfast with out ',false
249940,'NN','breakfast','breakfast',1,'appos','my room , with out croissant ',false
249941,'IN','with','with',1,'prep','room , breakfast out croissant ',false
249942,'RP','out','out',1,'prt',', breakfast with croissant ',false
249943,'NN','croissant','croissant',1,'pobj','breakfast with out ',false
250681,'NNP','pleasant','Pleasant',1,'ROOT','. ',false
250682,'.','.','.',0,'punct','Pleasant ',false
250683,'NNP','breakfast','Breakfast',1,'ROOT',', location , ',false
250684,',',',',',',0,'punct','Breakfast location , size ',false
250685,'NN','location','location',1,'appos','Breakfast , , size of ',false
250686,',',',',',',0,'punct','Breakfast , location size of rooms ',false
250687,'NN','size','size',1,'appos',', location , of rooms , ',false
250688,'IN','of','of',1,'prep','location , size rooms , reception ',false
250689,'NNS','room','rooms',1,'pobj',', size of , reception staff ',false
250690,',',',',',',0,'punct','size of rooms reception staff . ',false
250691,'NN','reception','reception',1,'nn','of rooms , staff . ',false
250692,'NN','staff','staff',1,'appos','rooms , reception . ',false
250693,'.','.','.',0,'punct',', reception staff ',false
250694,'NNS','pillow','Pillows',1,'ROOT','( almost mot ',false
250695,'-LRB-','(','(',0,'dep','Pillows almost mot existing ',false
250696,'RB','almost','almost',1,'advmod','Pillows ( mot existing ) ',false
250697,'RBS','mot','mot',1,'dep','Pillows ( almost existing ) abd ',false
250698,'VBG','exist','existing',1,'amod','( almost mot ) abd the ',false
250699,'-RRB-',')',')',0,'nsubj','almost mot existing abd the fact ',false
250700,'VBD','abd','abd',1,'cop','mot existing ) the fact we ',false
250701,'DT','the','the',1,'det','existing ) abd fact we had ',false
250702,'NN','fact','fact',1,'advmod',') abd the we had to ',false
250703,'PRP','we','we',1,'nsubj','abd the fact had to pay ',false
250704,'VBD','have','had',1,'dep','the fact we to pay many ',false
250705,'TO','to','to',1,'aux','fact we had pay many additional ',false
250706,'VB','pay','pay',1,'xcomp','we had to many additional servrices ',false
250707,'JJ','many','many',1,'amod','had to pay additional servrices like ',false
250708,'JJ','additional','additional',1,'amod','to pay many servrices like luggage ',false
250709,'NNS','servrices','servrices',1,'nsubj','pay many additional like luggage room ',false
250710,'IN','like','like',1,'prep','many additional servrices luggage room and ',false
250711,'NN','luggage','luggage',1,'nn','additional servrices like room and kate ',false
250712,'NN','room','room',1,'pobj','servrices like luggage and kate check ',false
250713,'CC','and','and',1,'cc','like luggage room kate check out ',false
250714,'NN','kate','kate',1,'conj','luggage room and check out . ',false
250715,'VB','check','check',1,'ccomp','room and kate out . ',false
250716,'RP','out','out',1,'prt','and kate check . ',false
250717,'.','.','.',0,'punct','kate check out ',false
250718,'DT','the','The',1,'det','prices of snacks ',false
250719,'NNS','price','prices',1,'nsubj','The of snacks ans ',false
250720,'IN','of','of',1,'prep','The prices snacks ans water ',false
250721,'NNS','snack','snacks',1,'nn','The prices of ans water at ',false
250722,'NNS','an','ans',1,'nn','prices of snacks water at the ',false
250723,'NN','water','water',1,'pobj','of snacks ans at the lobby ',false
250724,'IN','at','at',1,'prep','snacks ans water the lobby were ',false
250725,'DT','the','the',1,'det','ans water at lobby were too ',false
250726,'NN','lobby','lobby',1,'pobj','water at the were too high ',false
250727,'VBD','be','were',1,'cop','at the lobby too high . ',false
250728,'RB','too','too',1,'advmod','the lobby were high . ',false
250729,'JJ','high','high',1,'ROOT','lobby were too . ',false
250730,'.','.','.',0,'punct','were too high ',false
250731,'PRP','we','We',1,'nsubj','also had to ',false
250732,'RB','also','also',1,'advmod','We had to pay ',false
250733,'VBD','have','had',1,'ROOT','We also to pay to ',false
250734,'TO','to','to',1,'aux','We also had pay to enter ',false
250735,'VB','pay','pay',1,'xcomp','also had to to enter the ',false
250736,'TO','to','to',1,'aux','had to pay enter the roof ',false
250737,'VB','enter','enter',1,'xcomp','to pay to the roof top ',false
250738,'DT','the','the',1,'det','pay to enter roof top . ',false
250739,'NN','roof','roof',1,'nn','to enter the top . ',false
250740,'NN','top','top',1,'dobj','enter the roof . ',false
250741,'.','.','.',0,'punct','the roof top ',false
250742,'RB','so','So',1,'advmod','the overall price ',false
250743,'DT','the','the',1,'det','So overall price of ',false
250744,'JJ','overall','overall',1,'amod','So the price of the ',false
250745,'NN','price','price',1,'nsubj','So the overall of the hotel ',false
250746,'IN','of','of',1,'prep','the overall price the hotel goes ',false
250747,'DT','the','the',1,'det','overall price of hotel goes at ',false
250748,'NN','hotel','hotel',1,'pobj','price of the goes at the ',false
250749,'VBZ','go','goes',1,'ROOT','of the hotel at the end ',false
250750,'IN','at','at',1,'prep','the hotel goes the end really ',false
250751,'DT','the','the',1,'det','hotel goes at end really high ',false
250752,'NN','end','end',1,'pobj','goes at the really high . ',false
250753,'RB','really','really',1,'advmod','at the end high . ',false
250754,'JJ','high','high',1,'acomp','the end really . ',false
250755,'.','.','.',0,'punct','end really high ',false
250756,'NNP','toomany','Toomany',1,'nsubj','hidden costs . ',false
250757,'VBN','hide','hidden',1,'ROOT','Toomany costs . ',false
250758,'NNS','cost','costs',1,'dobj','Toomany hidden . ',false
250759,'.','.','.',0,'punct','Toomany hidden costs ',false
252085,'JJ','good','Good',1,'ROOT','. ',false
252086,'.','.','.',0,'punct','Good ',false
252087,'DT','the','The',1,'det','bed was very ',false
252088,'NN','bed','bed',1,'nsubj','The was very comfortable ',false
252089,'VBD','be','was',1,'cop','The bed very comfortable . ',false
252090,'RB','very','very',1,'advmod','The bed was comfortable . ',false
252091,'JJ','comfortable','comfortable',1,'ROOT','bed was very . ',false
252092,'.','.','.',0,'punct','was very comfortable ',false
252093,'DT','the','The',1,'det','view was amazing ',false
252094,'NN','view','view',1,'nsubj','The was amazing , ',false
252095,'VBD','be','was',1,'cop','The view amazing , we ',false
252096,'JJ','amazing','amazing',1,'ccomp','The view was , we were ',false
252097,',',',',',',0,'punct','view was amazing we were staying ',false
252098,'PRP','we','we',1,'nsubj','was amazing , were staying on ',false
252099,'VBD','be','were',1,'aux','amazing , we staying on 35th ',false
252100,'VBG','stay','staying',1,'dep',', we were on 35th floor ',false
252101,'IN','on','on',1,'prep','we were staying 35th floor , ',false
252102,'JJ','#ord#','35th',1,'amod','were staying on floor , It ',false
252103,'NN','floor','floor',1,'pobj','staying on 35th , It was ',false
252104,',',',',',',0,'punct','on 35th floor It was pity ',false
252105,'PRP','it','It',1,'nsubj','35th floor , was pity that ',false
252106,'VBD','be','was',1,'cop','floor , It pity that our ',false
252107,'NN','pity','pity',1,'ROOT',', It was that our view ',false
252108,'IN','that','that',1,'complm','It was pity our view was ',false
252109,'PRP$','our','our',1,'poss','was pity that view was not ',false
252110,'NN','view','view',1,'nsubj','pity that our was not on ',false
252111,'VBD','be','was',1,'ccomp','that our view not on the ',false
252112,'RB','not','not',1,'neg','our view was on the Alexplatz ',false
252113,'IN','on','on',1,'prep','view was not the Alexplatz side ',false
252114,'DT','the','the',1,'det','was not on Alexplatz side but ',false
252115,'NNP','alexplatz','Alexplatz',1,'nn','not on the side but though ',false
252116,'NN','side','side',1,'pobj','on the Alexplatz but though it ',false
252117,'CC','but','but',1,'cc','the Alexplatz side though it was ',false
252118,'IN','though','though',1,'mark','Alexplatz side but it was very ',false
252119,'PRP','it','it',1,'nsubj','side but though was very beautiful ',false
252120,'VBD','be','was',1,'cop','but though it very beautiful and ',false
252121,'RB','very','very',1,'advmod','though it was beautiful and memorable ',false
252122,'JJ','beautiful','beautiful',1,'conj','it was very and memorable . ',false
252123,'CC','and','and',1,'cc','was very beautiful memorable . ',false
252124,'JJ','memorable','memorable',1,'conj','very beautiful and . ',false
252125,'.','.','.',0,'punct','beautiful and memorable ',false
252126,'JJ','nice','Nice',1,'amod','clean room , ',false
252127,'JJ','clean','clean',1,'amod','Nice room , personal ',false
252128,'NN','room','room',1,'nsubj','Nice clean , personal was ',false
252129,',',',',',',0,'punct','Nice clean room personal was also ',false
252130,'JJ','personal','personal',1,'amod','clean room , was also evry ',false
252131,'VBD','be','was',1,'cop','room , personal also evry friendly ',false
252132,'RB','also','also',1,'advmod',', personal was evry friendly and ',false
252133,'RB','evry','evry',1,'advmod','personal was also friendly and organized ',false
252134,'JJ','friendly','friendly',1,'ROOT','was also evry and organized . ',false
252135,'CC','and','and',1,'cc','also evry friendly organized . ',false
252136,'JJ','organized','organized',1,'conj','evry friendly and . ',false
252137,'.','.','.',0,'punct','friendly and organized ',false
252138,'PRP','i','I',1,'nsubj','did nt like ',false
252139,'VBD','do','did',1,'aux','I nt like bathroom ',false
252140,'RB','not','nt',1,'neg','I did like bathroom side ',false
252141,'VB','like','like',1,'ccomp','I did nt bathroom side of ',false
252142,'NN','bathroom','bathroom',1,'nn','did nt like side of the ',false
252143,'NN','side','side',1,'dobj','nt like bathroom of the room ',false
252144,'IN','of','of',1,'prep','like bathroom side the room , ',false
252145,'DT','the','the',1,'det','bathroom side of room , the ',false
252146,'NN','room','room',1,'pobj','side of the , the room ',false
252147,',',',',',',0,'punct','of the room the room was ',false
252148,'DT','the','the',1,'det','the room , room was very ',false
252149,'NN','room','room',1,'nsubj','room , the was very small ',false
252150,'VBD','be','was',1,'cop',', the room very small because ',false
252151,'RB','very','very',1,'advmod','the room was small because of ',false
252152,'JJ','small','small',1,'ROOT','room was very because of that ',false
252153,'IN','because','because',1,'dep','was very small of that toiler ',false
252154,'IN','of','of',1,'prep','very small because that toiler and ',false
252155,'DT','that','that',1,'complm','small because of toiler and shower ',false
252156,'NN','toiler','toiler',1,'nsubj','because of that and shower were ',false
252157,'CC','and','and',1,'cc','of that toiler shower were in ',false
252158,'NN','shower','shower',1,'conj','that toiler and were in a ',false
252159,'VBD','be','were',1,'pcomp','toiler and shower in a way ',false
252160,'IN','in','in',1,'prep','and shower were a way to ',false
252161,'DT','a','a',1,'det','shower were in way to be ',false
252162,'NN','way','way',1,'pobj','were in a to be fit ',false
252163,'TO','to','to',1,'aux','in a way be fit there ',false
252164,'VB','be','be',1,'auxpass','a way to fit there . ',false
252165,'VBN','fit','fit',1,'infmod','way to be there . ',false
252166,'RB','there','there',1,'advmod','to be fit . ',false
252167,'.','.','.',0,'punct','be fit there ',false
252168,'DT','the','The',1,'det','walls were very ',false
252169,'NNS','wall','walls',1,'nsubj','The were very thin ',false
252170,'VBD','be','were',1,'cop','The walls very thin and ',false
252171,'RB','very','very',1,'advmod','The walls were thin and because ',false
252172,'JJ','thin','thin',1,'ROOT','walls were very and because of ',false
252173,'CC','and','and',1,'cc','were very thin because of that ',false
252174,'IN','because','because',1,'dep','very thin and of that the ',false
252175,'IN','of','of',1,'conj','thin and because that the feeling ',false
252176,'DT','that','that',1,'complm','and because of the feeling was ',false
252177,'DT','the','the',1,'det','because of that feeling was a ',false
252178,'NN','feeling','feeling',1,'nsubj','of that the was a bit ',false
252179,'VBD','be','was',1,'cop','that the feeling a bit strange ',false
252180,'DT','a','a',1,'det','the feeling was bit strange . ',false
252181,'NN','bit','bit',1,'dep','feeling was a strange . ',false
252182,'JJ','strange','strange',1,'pobj','was a bit . ',false
252183,'.','.','.',0,'punct','a bit strange ',false
253669,'JJ','wonderful','Wonderful',1,'ROOT','. ',false
253670,'.','.','.',0,'punct','Wonderful ',false
253671,'NN','location','Location',1,'ROOT','near many tourist ',false
253672,'IN','near','near',1,'prep','Location many tourist attractions ',false
253673,'JJ','many','many',1,'amod','Location near tourist attractions . ',false
253674,'NN','tourist','tourist',1,'nn','Location near many attractions . ',false
253675,'NNS','attraction','attractions',1,'pobj','near many tourist . ',false
253676,'.','.','.',0,'punct','many tourist attractions ',false
253677,'JJ','spacious','Spacious',1,'amod','room . ',false
253678,'NN','room','room',1,'ROOT','Spacious . ',false
253679,'.','.','.',0,'punct','Spacious room ',false
253680,'JJ','comfortable','Comfortable',1,'amod','table next to ',false
253681,'NN','table','table',1,'ROOT','Comfortable next to the ',false
253682,'RB','next','next',1,'dep','Comfortable table to the window ',false
253683,'IN','to','to',1,'prep','Comfortable table next the window . ',false
253684,'DT','the','the',1,'det','table next to window . ',false
253685,'NN','window','window',1,'pobj','next to the . ',false
253686,'.','.','.',0,'punct','to the window ',false
253687,'DT','the','The',1,'det','check - in ',false
253688,'NN','check','check',1,'nsubj','The - in took ',false
253689,'HYPH','-','-',0,'punct','The check in took more ',false
253690,'NN','in','in',1,'nsubj','The check - took more that ',false
253691,'VBD','take','took',1,'ROOT','check - in more that 15 ',false
253692,'JJR','more','more',1,'dep','- in took that 15 minutes ',false
253693,'IN','that','that',1,'dobj','in took more 15 minutes because ',false
253694,'CD','0','15',0,'num','took more that minutes because of ',false
253695,'NNS','minute','minutes',1,'dobj','more that 15 because of queues ',false
253696,'IN','because','because',1,'dep','that 15 minutes of queues and ',false
253697,'IN','of','of',1,'prep','15 minutes because queues and quite ',false
253698,'NNS','queue','queues',1,'pobj','minutes because of and quite slow ',false
253699,'CC','and','and',1,'cc','because of queues quite slow process ',false
253700,'RB','quite','quite',1,'advmod','of queues and slow process during ',false
253701,'JJ','slow','slow',1,'amod','queues and quite process during which ',false
253702,'NN','process','process',1,'conj','and quite slow during which even ',false
253703,'IN','during','during',1,'rel','quite slow process which even the ',false
253704,'WDT','which','which',1,'pobj','slow process during even the original ',false
253705,'RB','even','even',1,'advmod','process during which the original credit ',false
253706,'DT','the','the',1,'det','during which even original credit card ',false
253707,'JJ','original','original',1,'amod','which even the credit card I ',false
253708,'NN','credit','credit',1,'nn','even the original card I used ',false
253709,'NN','card','card',1,'rcmod','the original credit I used to ',false
253710,'PRP','i','I',1,'nsubj','original credit card used to pay ',false
253711,'VBD','use','used',1,'rcmod','credit card I to pay for ',false
253712,'TO','to','to',1,'aux','card I used pay for the ',false
253713,'VB','pay','pay',1,'xcomp','I used to for the room ',false
253714,'IN','for','for',1,'prep','used to pay the room in ',false
253715,'DT','the','the',1,'det','to pay for room in advance ',false
253716,'NN','room','room',1,'pobj','pay for the in advance ( ',false
253717,'IN','in','in',1,'prep','for the room advance ( a ',false
253718,'NN','advance','advance',1,'pobj','the room in ( a month ',false
253719,'-LRB-','(','(',0,'dep','room in advance a month before ',false
253720,'DT','a','a',1,'det','in advance ( month before ! ',false
253721,'NN','month','month',1,'dep','advance ( a before ! ) ',false
253722,'RB','before','before',1,'dep','( a month ! ) ',false
253723,'.','!','!',0,'punct','a month before ) ',false
253724,'-RRB-',')',')',0,'dep','month before ! ',false
253725,'VBD','be','was',1,'auxpass','checked . ',false
253726,'VBN','check','checked',1,'ROOT','was . ',false
253727,'.','.','.',0,'punct','was checked ',false
253728,'RB','happily','Happily',1,'advmod','I had it ',false
253729,'PRP','i','I',1,'nsubj','Happily had it with ',false
253730,'VBD','have','had',1,'ROOT','Happily I it with me ',false
253731,'PRP','it','it',1,'dobj','Happily I had with me . ',false
253732,'IN','with','with',1,'prep','I had it me . ',false
253733,'PRP','me','me',1,'pobj','had it with . ',false
253734,'.','.','.',0,'punct','it with me ',false
253735,'NNP','park','Park',1,'nn','Inn has some ',false
253736,'NNP','inn','Inn',1,'nsubj','Park has some mobile ',false
253737,'VBZ','have','has',1,'ROOT','Park Inn some mobile application ',false
253738,'DT','some','some',1,'det','Park Inn has mobile application for ',false
253739,'JJ','mobile','mobile',1,'amod','Inn has some application for checking ',false
253740,'NN','application','application',1,'dobj','has some mobile for checking in ',false
253741,'IN','for','for',1,'prep','some mobile application checking in but ',false
253742,'VBG','check','checking',1,'pcomp','mobile application for in but it ',false
253743,'RP','in','in',1,'prt','application for checking but it was ',false
253744,'CC','but','but',1,'cc','for checking in it was  ',false
253745,'PRP','it','it',1,'nsubj','checking in but was  not ',false
253746,'VBD','be','was',1,'cop','in but it  not available ',false
253747,'``','','',0,'punct','but it was not available in ',false
253748,'RB','not','not',1,'neg','it was  available in your ',false
253749,'JJ','available','available',1,'conj','was  not in your country ',false
253750,'IN','in','in',1,'prep',' not available your country  ',false
253751,'PRP$','your','your',1,'poss','not available in country  in ',false
253752,'NN','country','country',1,'pobj','available in your  in Google ',false
253753,'','','',0,'punct','in your country in Google Play ',false
253754,'IN','in','in',1,'prep','your country  Google Play Store ',false
253755,'NNP','google','Google',1,'nn','country  in Play Store so ',false
253756,'NNP','play','Play',1,'nn',' in Google Store so I ',false
253757,'NNP','store','Store',1,'pobj','in Google Play so I was ',false
253758,'RB','so','so',1,'advmod','Google Play Store I was doomed ',false
253759,'PRP','i','I',1,'nsubjpass','Play Store so was doomed to ',false
253760,'VBD','be','was',1,'auxpass','Store so I doomed to wait ',false
253761,'VBN','doom','doomed',1,'ccomp','so I was to wait in ',false
253762,'TO','to','to',1,'aux','I was doomed wait in a ',false
253763,'VB','wait','wait',1,'xcomp','was doomed to in a queue ',false
253764,'IN','in','in',1,'prep','doomed to wait a queue . ',false
253765,'DT','a','a',1,'det','to wait in queue . ',false
253766,'NN','queue','queue',1,'pobj','wait in a . ',false
253767,'.','.','.',0,'punct','in a queue ',false
