@relation Lage-positive

@attribute id numeric
@attribute pos string
@attribute lemma string
@attribute surfaceform string
@attribute hasUppercase numeric
@attribute dependency string
@attribute neighbortokens string
@attribute aspecttype {true, false}

@data
63088,',',',',',',0,'punct','distance to shopping restaurants . ',false
63089,'NNS','restaurant','restaurants',1,'conj','to shopping , . ',false
63090,'.','.','.',0,'punct','shopping , restaurants ',false
63091,'JJ','comfy','Comfy',1,'amod','beds , good ',false
63092,'NNS','bed','beds',1,'ROOT','Comfy , good location ',false
63093,',',',',',',0,'punct','Comfy beds good location , ',false
63094,'JJ','good','good',1,'amod','Comfy beds , location , nice ',false
63095,'NN','location','location',1,'conj','beds , good , nice basic ',false
63096,',',',',',',0,'punct',', good location nice basic hotel ',false
63097,'JJ','nice','nice',1,'amod','good location , basic hotel room ',false
63098,'JJ','basic','basic',1,'amod','location , nice hotel room . ',false
63099,'NN','hotel','hotel',1,'nn',', nice basic room . ',false
63100,'NN','room','room',1,'appos','nice basic hotel . ',false
63101,'.','.','.',0,'punct','basic hotel room ',false
63102,'CD','#crd#','One',1,'ROOT','of the better ',false
63103,'IN','of','of',1,'prep','One the better prices ',false
63104,'DT','the','the',1,'det','One of better prices for ',false
63105,'JJR','good','better',1,'amod','One of the prices for a ',false
63106,'NNS','price','prices',1,'pobj','of the better for a downtown ',false
63107,'IN','for','for',1,'prep','the better prices a downtown hotel ',false
63108,'DT','a','a',1,'det','better prices for downtown hotel . ',false
63109,'NN','downtown','downtown',1,'nn','prices for a hotel . ',false
63110,'NN','hotel','hotel',1,'pobj','for a downtown . ',false
63111,'.','.','.',0,'punct','a downtown hotel ',false
63112,'JJR','old','Older',1,'amod','hotel , no ',false
63113,'NN','hotel','hotel',1,'nsubj','Older , no info ',false
63114,',',',',',',0,'punct','Older hotel no info in ',false
63115,'DT','no','no',1,'det','Older hotel , info in the ',false
63116,'NN','info','info',1,'conj','hotel , no in the rooms ',false
63117,'IN','in','in',1,'prep',', no info the rooms for ',false
63118,'DT','the','the',1,'det','no info in rooms for room ',false
63119,'NNS','room','rooms',1,'pobj','info in the for room service ',false
63120,'IN','for','for',1,'prep','in the rooms room service , ',false
63121,'NN','room','room',1,'nn','the rooms for service , pool ',false
63122,'NN','service','service',1,'pobj','rooms for room , pool hours ',false
63123,',',',',',',0,'punct','for room service pool hours etc. ',false
63124,'NN','pool','pool',1,'nn','room service , hours etc. Had ',false
63125,'NNS','hour','hours',1,'conj','service , pool etc. Had to ',false
63126,'FW','etc.','etc.',1,'dep',', pool hours Had to call ',false
63127,'VBD','have','Had',1,'ROOT','pool hours etc. to call front ',false
63128,'TO','to','to',1,'aux','hours etc. Had call front desk ',false
63129,'VB','call','call',1,'xcomp','etc. Had to front desk . ',false
63130,'JJ','front','front',1,'amod','Had to call desk . ',false
63131,'NN','desk','desk',1,'dobj','to call front . ',false
63132,'.','.','.',0,'punct','call front desk ',false
63133,'JJR','shower','Shower',1,'amod','curtain a little ',false
63134,'NN','curtain','curtain',1,'nsubj','Shower a little stinky ',false
63135,'DT','a','a',1,'det','Shower curtain little stinky . ',false
63136,'JJ','little','little',1,'amod','Shower curtain a stinky . ',false
63137,'JJ','stinky','stinky',1,'ROOT','curtain a little . ',false
63138,'.','.','.',0,'punct','a little stinky ',false
63139,'NN','water','Water',1,'nn','pressure a little ',false
63140,'NN','pressure','pressure',1,'nsubj','Water a little low ',false
63141,'DT','a','a',1,'det','Water pressure little low . ',false
63142,'JJ','little','little',1,'amod','Water pressure a low . ',false
63143,'JJ','low','low',1,'ROOT','pressure a little . ',false
63144,'.','.','.',0,'punct','a little low ',false
63145,'NN','parking','Parking',1,'nn','garage has very ',false
63146,'NN','garage','garage',1,'nsubj','Parking has very low ',false
63147,'VBZ','have','has',1,'ROOT','Parking garage very low ceilings ',false
63148,'RB','very','very',1,'advmod','Parking garage has low ceilings and ',false
63149,'JJ','low','low',1,'amod','garage has very ceilings and narrow ',false
63150,'NNS','ceiling','ceilings',1,'dobj','has very low and narrow driving ',false
63151,'CC','and','and',1,'cc','very low ceilings narrow driving . ',false
63152,'JJ','narrow','narrow',1,'amod','low ceilings and driving . ',false
63153,'NN','driving','driving',1,'conj','ceilings and narrow . ',false
63154,'.','.','.',0,'punct','and narrow driving ',false
63155,'CD','0','19.50',0,'ROOT','per night to ',false
63156,'IN','per','per',1,'prep','19.50 night to park ',false
63157,'NN','night','night',1,'pobj','19.50 per to park . ',false
63158,'IN','to','to',1,'prep','19.50 per night park . ',false
63159,'NN','park','park',1,'pobj','per night to . ',false
63160,'.','.','.',0,'punct','night to park ',false
63161,'NNS','thing','Things',1,'nsubj','were good overall ',false
63162,'VBD','be','were',1,'cop','Things good overall . ',false
63163,'JJ','good','good',1,'ROOT','Things were overall . ',false
63164,'RB','overall','overall',1,'advmod','Things were good . ',false
63165,'.','.','.',0,'punct','were good overall ',false
63166,'DT','no','No',1,'det','complaints . ',false
63167,'NNS','complaint','complaints',1,'ROOT','No . ',false
63168,'.','.','.',0,'punct','No complaints ',false
64358,'NNP','pleasant','Pleasant',1,'ROOT','. ',false
64359,'.','.','.',0,'punct','Pleasant ',false
64360,'NN','location','Location',1,'ROOT','',false
64430,'JJ','good','Good',1,'ROOT','. ',false
64431,'.','.','.',0,'punct','Good ',false
64432,'NN','nice','Nice',1,'nn','beds and very ',false
64433,'NNS','bed','beds',1,'ROOT','Nice and very clean ',false
64434,'CC','and','and',1,'cc','Nice beds very clean rooms ',false
64435,'RB','very','very',1,'advmod','Nice beds and clean rooms . ',false
64436,'JJ','clean','clean',1,'amod','beds and very rooms . ',false
64437,'NNS','room','rooms',1,'conj','and very clean . ',false
64438,'.','.','.',0,'punct','very clean rooms ',false
64439,'NNP','breakfast','Breakfast',1,'nsubjpass','not included in ',false
64440,'RB','not','not',1,'neg','Breakfast included in the ',false
64441,'VBN','include','included',1,'ROOT','Breakfast not in the fares ',false
64442,'IN','in','in',1,'prep','Breakfast not included the fares ',false
64443,'DT','the','the',1,'det','not included in fares ',false
64444,'NNS','fare','fares',1,'pobj','included in the ',false
64692,'NNP','pleasant','Pleasant',1,'ROOT','. ',false
64693,'.','.','.',0,'punct','Pleasant ',false
64694,'DT','the','The',1,'det','hotel has access ',false
64695,'NN','hotel','hotel',1,'nsubj','The has access to ',false
64696,'VBZ','have','has',1,'ROOT','The hotel access to a ',false
64697,'NN','access','access',1,'dobj','The hotel has to a mall ',false
64698,'IN','to','to',1,'prep','hotel has access a mall with ',false
64699,'DT','a','a',1,'det','has access to mall with grocery ',false
64700,'NN','mall','mall',1,'pobj','access to a with grocery and ',false
64701,'IN','with','with',1,'prep','to a mall grocery and food ',false
64702,'NN','grocery','grocery',1,'pobj','a mall with and food court ',false
64703,'CC','and','and',1,'cc','mall with grocery food court . ',false
64704,'NN','food','food',1,'nn','with grocery and court . ',false
64705,'NN','court','court',1,'conj','grocery and food . ',false
64706,'.','.','.',0,'punct','and food court ',false
64707,'DT','the','The',1,'det','hotel is outdated ',false
64708,'NN','hotel','hotel',1,'nsubj','The is outdated . ',false
64709,'VBZ','be','is',1,'cop','The hotel outdated . ',false
64710,'JJ','outdated','outdated',1,'ROOT','The hotel is . ',false
64711,'.','.','.',0,'punct','hotel is outdated ',false
64712,'PRP','you','You',1,'nsubj','need to pay ',false
64713,'VBP','need','need',1,'ROOT','You to pay for ',false
64714,'TO','to','to',1,'aux','You need pay for parking ',false
64715,'VB','pay','pay',1,'xcomp','You need to for parking ',false
64716,'IN','for','for',1,'prep','need to pay parking ',false
64717,'NN','parking','parking',1,'pobj','to pay for ',false
65136,'JJ','good','Good',1,'ROOT','. ',false
65137,'.','.','.',0,'punct','Good ',false
65138,'DT','the','The',1,'det','hotel is older ',false
65139,'NN','hotel','hotel',1,'nsubj','The is older , ',false
65140,'VBZ','be','is',1,'cop','The hotel older , and ',false
65141,'JJR','old','older',1,'ROOT','The hotel is , and has ',false
65142,',',',',',',0,'punct','hotel is older and has its ',false
65143,'CC','and','and',1,'cc','is older , has its kinks ',false
65144,'VBZ','have','has',1,'conj','older , and its kinks , ',false
65145,'PRP$','its','its',1,'poss',', and has kinks , but ',false
65146,'NNS','kink','kinks',1,'dobj','and has its , but the ',false
65147,',',',',',',0,'punct','has its kinks but the location ',false
65148,'CC','but','but',1,'cc','its kinks , the location is ',false
65149,'DT','the','the',1,'det','kinks , but location is amazing ',false
65150,'NN','location','location',1,'nsubj',', but the is amazing , ',false
65151,'VBZ','be','is',1,'cop','but the location amazing , and ',false
65152,'JJ','amazing','amazing',1,'conj','the location is , and my ',false
65153,',',',',',',0,'punct','location is amazing and my view ',false
65154,'CC','and','and',1,'cc','is amazing , my view was ',false
65155,'PRP$','my','my',1,'poss','amazing , and view was incredible ',false
65156,'NN','view','view',1,'nsubj',', and my was incredible . ',false
65157,'VBD','be','was',1,'cop','and my view incredible . ',false
65158,'JJ','incredible','incredible',1,'conj','my view was . ',false
65159,'.','.','.',0,'punct','view was incredible ',false
65160,'PRP','i','I',1,'nsubj','got a room ',false
65161,'VBD','get','got',1,'ROOT','I a room on ',false
65162,'DT','a','a',1,'det','I got room on the ',false
65163,'NN','room','room',1,'dobj','I got a on the 30th ',false
65164,'IN','on','on',1,'prep','got a room the 30th floor ',false
65165,'DT','the','the',1,'det','a room on 30th floor , ',false
65166,'JJ','#ord#','30th',1,'amod','room on the floor , and ',false
65167,'NN','floor','floor',1,'pobj','on the 30th , and it ',false
65168,',',',',',',0,'punct','the 30th floor and it was ',false
65169,'CC','and','and',1,'cc','30th floor , it was completely ',false
65170,'PRP','it','it',1,'nsubj','floor , and was completely worth ',false
65171,'VBD','be','was',1,'cop',', and it completely worth it ',false
65172,'RB','completely','completely',1,'advmod','and it was worth it . ',false
65173,'JJ','worth','worth',1,'conj','it was completely it . ',false
65174,'PRP','it','it',1,'dep','was completely worth . ',false
65175,'.','.','.',0,'punct','completely worth it ',false
65752,'JJ','good','Good',1,'ROOT','. ',false
65753,'.','.','.',0,'punct','Good ',false
65754,'PRP$','it?fs','It?fs',1,'poss','close to everything ',false
65755,'NN','close','close',1,'ROOT','It?fs to everything . ',false
65756,'IN','to','to',1,'prep','It?fs close everything . ',false
65757,'NN','everything','everything',1,'pobj','It?fs close to . ',false
65758,'.','.','.',0,'punct','close to everything ',false
65759,'DT','the','The',1,'det','check - in ',false
65760,'NN','check','check',1,'nsubj','The - in staff ',false
65761,'HYPH','-','-',0,'dep','The check in staff could ',false
65762,'IN','in','in',1,'prep','The check - staff could be ',false
65763,'NN','staff','staff',1,'pobj','check - in could be friendlier ',false
65764,'MD','could','could',1,'aux','- in staff be friendlier . ',false
65765,'VB','be','be',1,'cop','in staff could friendlier . ',false
65766,'JJR','friendly','friendlier',1,'ROOT','staff could be . ',false
65767,'.','.','.',0,'punct','could be friendlier ',false
65768,'DT','the','The',1,'det','bathroom needs updating ',false
65769,'NN','bathroom','bathroom',1,'nsubj','The needs updating - ',false
65770,'VBZ','need','needs',1,'ROOT','The bathroom updating - sink ',false
65771,'VBG','update','updating',1,'xcomp','The bathroom needs - sink / ',false
65772,'HYPH','-','-',0,'dobj','bathroom needs updating sink / tub ',false
65773,'VB','sink','sink',1,'dep','needs updating - / tub broken ',false
65774,'SYM','/','/',0,'dep','updating - sink tub broken in ',false
65775,'NN','tub','tub',1,'dobj','- sink / broken in places ',false
65776,'VBN','break','broken',1,'partmod','sink / tub in places . ',false
65777,'IN','in','in',1,'prep','/ tub broken places . ',false
65778,'NNS','place','places',1,'pobj','tub broken in . ',false
65779,'.','.','.',0,'punct','broken in places ',false
66244,'JJ','good','Good',1,'ROOT','. ',false
66245,'.','.','.',0,'punct','Good ',false
66246,'DT','the','The',1,'det','location is excellent ',false
66247,'NN','location','location',1,'nsubj','The is excellent , ',false
66248,'VBZ','be','is',1,'cop','The location excellent , easy ',false
66249,'JJ','excellent','excellent',1,'ROOT','The location is , easy to ',false
66250,',',',',',',0,'punct','location is excellent easy to access ',false
66251,'JJ','easy','easy',1,'dep','is excellent , to access and ',false
66252,'TO','to','to',1,'aux','excellent , easy access and parking ',false
66253,'VB','access','access',1,'ccomp',', easy to and parking just ',false
66254,'CC','and','and',1,'cc','easy to access parking just below ',false
66255,'VBG','park','parking',1,'conj','to access and just below the ',false
66256,'RB','just','just',1,'dep','access and parking below the hotel ',false
66257,'IN','below','below',1,'prep','and parking just the hotel . ',false
66258,'DT','the','the',1,'det','parking just below hotel . ',false
66259,'NN','hotel','hotel',1,'pobj','just below the . ',false
66260,'.','.','.',0,'punct','below the hotel ',false
66261,'DT','the','The',1,'det','beds were clean ',false
66262,'NNS','bed','beds',1,'nsubj','The were clean and ',false
66263,'VBD','be','were',1,'cop','The beds clean and comfortable ',false
66264,'JJ','clean','clean',1,'ROOT','The beds were and comfortable . ',false
66265,'CC','and','and',1,'cc','beds were clean comfortable . ',false
66266,'JJ','comfortable','comfortable',1,'conj','were clean and . ',false
66267,'.','.','.',0,'punct','clean and comfortable ',false
66268,'DT','the','The',1,'det','staff at the ',false
66269,'NN','staff','staff',1,'nsubj','The at the front ',false
66270,'IN','at','at',1,'prep','The staff the front desk ',false
66271,'DT','the','the',1,'det','The staff at front desk were ',false
66272,'JJ','front','front',1,'amod','staff at the desk were pleasant ',false
66273,'NN','desk','desk',1,'pobj','at the front were pleasant to ',false
66274,'VBD','be','were',1,'cop','the front desk pleasant to deal ',false
66275,'JJ','pleasant','pleasant',1,'ROOT','front desk were to deal with ',false
66276,'TO','to','to',1,'aux','desk were pleasant deal with . ',false
66277,'VB','deal','deal',1,'xcomp','were pleasant to with . ',false
66278,'IN','with','with',1,'prep','pleasant to deal . ',false
66279,'.','.','.',0,'punct','to deal with ',false
66280,'DT','the','The',1,'det','rooms are old ',false
66281,'NNS','room','rooms',1,'nsubj','The are old and ',false
66282,'VBP','be','are',1,'cop','The rooms old and the ',false
66283,'JJ','old','old',1,'ROOT','The rooms are and the bathrooms ',false
66284,'CC','and','and',1,'cc','rooms are old the bathrooms are ',false
66285,'DT','the','the',1,'det','are old and bathrooms are in ',false
66286,'NNS','bathroom','bathrooms',1,'nsubj','old and the are in need ',false
66287,'VBP','be','are',1,'conj','and the bathrooms in need of ',false
66288,'IN','in','in',1,'prep','the bathrooms are need of an ',false
66289,'NN','need','need',1,'pobj','bathrooms are in of an upgrade ',false
66290,'IN','of','of',1,'prep','are in need an upgrade . ',false
66291,'DT','an','an',1,'det','in need of upgrade . ',false
66292,'NN','upgrade','upgrade',1,'pobj','need of an . ',false
66293,'.','.','.',0,'punct','of an upgrade ',false
67284,'RB','overall','Overall',1,'advmod','I don?ft mind ',false
67285,'PRP','i','I',1,'nsubj','Overall don?ft mind staying ',false
67286,'VBD','don?ft','don?ft',1,'ROOT','Overall I mind staying in ',false
67287,'NN','mind','mind',1,'dobj','Overall I don?ft staying in this ',false
67288,'VBG','stay','staying',1,'partmod','I don?ft mind in this location ',false
67289,'IN','in','in',1,'prep','don?ft mind staying this location . ',false
67290,'DT','this','this',1,'det','mind staying in location . ',false
67291,'NN','location','location',1,'pobj','staying in this . ',false
67292,'.','.','.',0,'punct','in this location ',false
67293,'PRP','it','It',1,'nsubj','was clean and ',false
67294,'VBD','be','was',1,'cop','It clean and neat ',false
67295,'JJ','clean','clean',1,'ROOT','It was and neat staff ',false
67296,'CC','and','and',1,'cc','It was clean neat staff was ',false
67297,'JJ','neat','neat',1,'amod','was clean and staff was friendly ',false
67298,'NN','staff','staff',1,'nsubj','clean and neat was friendly . ',false
67299,'VBD','be','was',1,'cop','and neat staff friendly . ',false
67300,'JJ','friendly','friendly',1,'conj','neat staff was . ',false
67301,'.','.','.',0,'punct','staff was friendly ',false
67302,'LS','e','e',1,'ROOT','to subway . ',false
67303,'IN','to','to',1,'prep','e subway . ',false
67304,'NN','subway','subway',1,'pobj','e to . ',false
67305,'.','.','.',0,'punct','e to subway ',false
67306,'IN','in','in',1,'dep','walk straight down ',false
67307,'NN','walk','walk',1,'pobj','in straight down the ',false
67308,'RB','straight','straight',1,'dep','in walk down the road ',false
67309,'IN','down','down',1,'ROOT','in walk straight the road to ',false
67310,'DT','the','the',1,'det','walk straight down road to old ',false
67311,'NN','road','road',1,'pobj','straight down the to old city ',false
67312,'IN','to','to',1,'prep','down the road old city Montr ',false
67313,'JJ','old','old',1,'amod','the road to city Montr ? ',false
67314,'NN','city','city',1,'nn','road to old Montr ? ',false
67315,'NNP','montr','Montr',1,'pobj','to old city ? ',false
67316,'.','?','?',0,'punct','old city Montr ',false
67317,'NNP','al','al',1,'nn','/ Norte Dame ',false
67318,'SYM','/','/',0,'dep','al Norte Dame Basilica ',false
67319,'NNP','norte','Norte',1,'nn','al / Dame Basilica / ',false
67320,'NNP','dame','Dame',1,'nn','al / Norte Basilica / . ',false
67321,'NNP','basilica','Basilica',1,'nsubj','/ Norte Dame / . ',false
67322,'SYM','/','/',0,'ROOT','Norte Dame Basilica . ',false
67323,'.','.','.',0,'punct','Dame Basilica / ',false
67324,'NN','bway','bway',1,'nsubj','stops to underground ',false
67325,'VBZ','stop','stops',1,'ROOT','bway to underground mall ',false
67326,'IN','to','to',1,'prep','bway stops underground mall . ',false
67327,'JJ','underground','underground',1,'amod','bway stops to mall . ',false
67328,'NN','mall','mall',1,'pobj','stops to underground . ',false
67329,'.','.','.',0,'punct','to underground mall ',false
67330,'NN','t','t',1,'ROOT','outside the gay ',false
67331,'IN','outside','outside',1,'prep','t the gay village ',false
67332,'DT','the','the',1,'det','t outside gay village and ',false
67333,'JJ','gay','gay',1,'amod','t outside the village and promenade ',false
67334,'NN','village','village',1,'pobj','outside the gay and promenade . ',false
67335,'CC','and','and',1,'cc','the gay village promenade . ',false
67336,'NN','promenade','promenade',1,'conj','gay village and . ',false
67337,'.','.','.',0,'punct','village and promenade ',false
67338,'NNS','t','ts',1,'ROOT','at the park ',false
67339,'IN','at','at',1,'prep','ts the park across ',false
67340,'DT','the','the',1,'det','ts at park across the ',false
67341,'NN','park','park',1,'pobj','ts at the across the street ',false
67342,'IN','across','across',1,'prep','at the park the street with ',false
67343,'DT','the','the',1,'det','the park across street with a ',false
67344,'NN','street','street',1,'pobj','park across the with a restaurant ',false
67345,'IN','with','with',1,'prep','across the street a restaurant and ',false
67346,'DT','a','a',1,'det','the street with restaurant and Live ',false
67347,'NN','restaurant','restaurant',1,'pobj','street with a and Live music ',false
67348,'CC','and','and',1,'cc','with a restaurant Live music ( ',false
67349,'VB','live','Live',1,'conj','a restaurant and music ( summertime ',false
67350,'NN','music','music',1,'dobj','restaurant and Live ( summertime ) ',false
67351,'-LRB-','(','(',0,'dep','and Live music summertime ) . ',false
67352,'NN','summertime','summertime',1,'nn','Live music ( ) . ',false
67353,'-RRB-',')',')',0,'dep','music ( summertime . ',false
67354,'.','.','.',0,'punct','( summertime ) ',false
67355,'IN','on','on',1,'prep','hop off bus ',false
67356,'NN','hop','hop',1,'pobj','on off bus tour ',false
67357,'IN','off','off',1,'prep','on hop bus tour stop ',false
67358,'NN','bus','bus',1,'nn','on hop off tour stop two ',false
67359,'NN','tour','tour',1,'pobj','hop off bus stop two blocks ',false
67360,'VB','stop','stop',1,'ROOT','off bus tour two blocks away ',false
67361,'CD','#crd#','two',1,'num','bus tour stop blocks away . ',false
67362,'NNS','block','blocks',1,'dobj','tour stop two away . ',false
67363,'RB','away','away',1,'advmod','stop two blocks . ',false
67364,'.','.','.',0,'punct','two blocks away ',false
67365,'RB','conviently','conviently',1,'advmod','located to Rue ',false
67366,'VBN','locate','located',1,'ROOT','conviently to Rue Saint ',false
67367,'IN','to','to',1,'prep','conviently located Rue Saint Denis ',false
67368,'NNP','rue','Rue',1,'nn','conviently located to Saint Denis which ',false
67369,'NNP','saint','Saint',1,'nn','located to Rue Denis which has ',false
67370,'NNP','denis','Denis',1,'pobj','to Rue Saint which has more ',false
67371,'WDT','which','which',1,'nsubj','Rue Saint Denis has more restaurants ',false
67372,'VBZ','have','has',1,'rcmod','Saint Denis which more restaurants and ',false
67373,'JJR','more','more',1,'amod','Denis which has restaurants and bars ',false
67374,'NNS','restaurant','restaurants',1,'dobj','which has more and bars . ',false
67375,'CC','and','and',1,'cc','has more restaurants bars . ',false
67376,'NNS','bar','bars',1,'conj','more restaurants and . ',false
67377,'.','.','.',0,'punct','restaurants and bars ',false
67378,'CC','and','and',1,'cc','gym in hotel ',false
67379,'NN','gym','gym',1,'ROOT','and in hotel . ',false
67380,'IN','in','in',1,'prep','and gym hotel . ',false
67381,'NN','hotel','hotel',1,'pobj','and gym in . ',false
67382,'.','.','.',0,'punct','gym in hotel ',false
67383,'IN','on','on',1,'ROOT','the corner for ',false
67384,'DT','the','the',1,'det','on corner for easy ',false
67385,'NN','corner','corner',1,'pobj','on the for easy access ',false
67386,'IN','for','for',1,'dep','on the corner easy access cash ',false
67387,'JJ','easy','easy',1,'amod','the corner for access cash . ',false
67388,'NN','access','access',1,'nn','corner for easy cash . ',true
67389,'NN','cash','cash',1,'pobj','for easy access . ',false
67390,'.','.','.',0,'punct','easy access cash ',false
67391,'DT','the','The',1,'det','rooms had lovely ',false
67392,'NNS','room','rooms',1,'nsubj','The had lovely views ',false
67393,'VBD','have','had',1,'ROOT','The rooms lovely views of ',false
67394,'JJ','lovely','lovely',1,'amod','The rooms had views of the ',false
67395,'NNS','view','views',1,'dobj','rooms had lovely of the city ',false
67396,'IN','of','of',1,'prep','had lovely views the city but ',false
67397,'DT','the','the',1,'det','lovely views of city but I ',false
67398,'NN','city','city',1,'pobj','views of the but I felt ',false
67399,'CC','but','but',1,'cc','of the city I felt the ',false
67400,'PRP','i','I',1,'nsubj','the city but felt the Rooms ',false
67401,'VBD','feel','felt',1,'conj','city but I the Rooms themselves ',false
67402,'DT','the','the',1,'det','but I felt Rooms themselves are ',false
67403,'NNS','room','Rooms',1,'dobj','I felt the themselves are becoming ',false
67404,'PRP','themselves','themselves',1,'nsubj','felt the Rooms are becoming a ',false
67405,'VBP','be','are',1,'aux','the Rooms themselves becoming a bit ',false
67406,'VBG','become','becoming',1,'dep','Rooms themselves are a bit dated ',false
67407,'DT','a','a',1,'det','themselves are becoming bit dated , ',false
67408,'NN','bit','bit',1,'nsubj','are becoming a dated , furniture ',false
67409,'JJ','dated','dated',1,'amod','becoming a bit , furniture is ',false
67410,',',',',',',0,'punct','a bit dated furniture is in ',false
67411,'NN','furniture','furniture',1,'conj','bit dated , is in ok ',false
67412,'VBZ','be','is',1,'ccomp','dated , furniture in ok condition ',false
67413,'IN','in','in',1,'prep',', furniture is ok condition air ',false
67414,'UH','ok','ok',1,'dep','furniture is in condition air vents ',false
67415,'NN','condition','condition',1,'nn','is in ok air vents could ',false
67416,'NN','air','air',1,'nn','in ok condition vents could be ',false
67417,'NNS','vent','vents',1,'nsubj','ok condition air could be cleansed ',false
67418,'MD','could','could',1,'aux','condition air vents be cleansed bathrooms ',false
67419,'VB','be','be',1,'auxpass','air vents could cleansed bathrooms updated ',false
67420,'VBN','cleanse','cleansed',1,'rcmod','vents could be bathrooms updated it?fs ',false
67421,'NNS','bathroom','bathrooms',1,'nsubj','could be cleansed updated it?fs like ',false
67422,'VBN','update','updated',1,'ccomp','be cleansed bathrooms it?fs like an ',false
67423,'NNS','it?fs','it?fs',1,'dobj','cleansed bathrooms updated like an holiday ',false
67424,'IN','like','like',1,'prep','bathrooms updated it?fs an holiday inn ',false
67425,'DT','an','an',1,'det','updated it?fs like holiday inn from ',false
67426,'NN','holiday','holiday',1,'nn','it?fs like an inn from the ',false
67427,'NN','inn','inn',1,'pobj','like an holiday from the 90?fs ',false
67428,'IN','from','from',1,'prep','an holiday inn the 90?fs and ',false
67429,'DT','the','the',1,'det','holiday inn from 90?fs and all ',false
67430,'NNS','0?fs','90?fs',1,'pobj','inn from the and all the ',false
67431,'CC','and','and',1,'cc','from the 90?fs all the electrical ',false
67432,'PDT','all','all',1,'predet','the 90?fs and the electrical outlets ',false
67433,'DT','the','the',1,'det','90?fs and all electrical outlets were ',false
67434,'JJ','electrical','electrical',1,'amod','and all the outlets were loose ',false
67435,'NNS','outlet','outlets',1,'nsubj','all the electrical were loose fitting ',false
67436,'VBD','be','were',1,'cop','the electrical outlets loose fitting . ',false
67437,'JJ','loose','loose',1,'amod','electrical outlets were fitting . ',false
67438,'NN','fitting','fitting',1,'conj','outlets were loose . ',false
67439,'.','.','.',0,'punct','were loose fitting ',false
67440,'DT','the','The',1,'det','restaurants ambience is ',false
67441,'NNS','restaurant','restaurants',1,'nn','The ambience is ok ',false
67442,'NN','ambience','ambience',1,'nsubj','The restaurants is ok again ',false
67443,'VBZ','be','is',1,'cop','The restaurants ambience ok again a ',false
67444,'UH','ok','ok',1,'ROOT','restaurants ambience is again a bit ',false
67445,'RB','again','again',1,'advmod','ambience is ok a bit dated ',false
67446,'DT','a','a',1,'det','is ok again bit dated in ',false
67447,'NN','bit','bit',1,'dep','ok again a dated in design ',false
67448,'VBN','date','dated',1,'partmod','again a bit in design and ',false
67449,'IN','in','in',1,'prep','a bit dated design and furniture ',false
67450,'NN','design','design',1,'pobj','bit dated in and furniture . ',false
67451,'CC','and','and',1,'cc','dated in design furniture . ',false
67452,'NN','furniture','furniture',1,'conj','in design and . ',false
67453,'.','.','.',0,'punct','design and furniture ',false
69804,'JJ','good','Good',1,'ROOT','. ',false
69805,'.','.','.',0,'punct','Good ',false
69806,'DT','the','The',1,'det','breakfast buffet was ',false
69807,'NN','breakfast','breakfast',1,'nn','The buffet was expensive ',false
69808,'NN','buffet','buffet',1,'nsubj','The breakfast was expensive for ',false
69809,'VBD','be','was',1,'cop','The breakfast buffet expensive for what ',false
69810,'JJ','expensive','expensive',1,'ROOT','breakfast buffet was for what you ',false
69811,'IN','for','for',1,'prep','buffet was expensive what you got ',false
69812,'WP','what','what',1,'dobj','was expensive for you got , ',false
69813,'PRP','you','you',1,'nsubj','expensive for what got , but ',false
69814,'VBD','get','got',1,'pcomp','for what you , but they ',false
69815,',',',',',',0,'punct','what you got but they let ',false
69816,'CC','but','but',1,'cc','you got , they let you ',false
69817,'PRP','they','they',1,'nsubj','got , but let you take ',false
69818,'VBP','let','let',1,'conj',', but they you take food ',false
69819,'PRP','you','you',1,'nsubj','but they let take food to ',false
69820,'VB','take','take',1,'ccomp','they let you food to your ',false
69821,'NN','food','food',1,'dobj','let you take to your room ',false
69822,'IN','to','to',1,'prep','you take food your room . ',false
69823,'PRP$','your','your',1,'poss','take food to room . ',false
69824,'NN','room','room',1,'pobj','food to your . ',false
69825,'.','.','.',0,'punct','to your room ',false
69826,'DT','the','The',1,'det','hotel room was ',false
69827,'NN','hotel','hotel',1,'nn','The room was 78 ',false
69828,'NN','room','room',1,'nsubj','The hotel was 78 degrees ',false
69829,'VBD','be','was',1,'cop','The hotel room 78 degrees and ',false
69830,'CD','0','78',0,'num','hotel room was degrees and the ',false
69831,'NNS','degree','degrees',1,'ROOT','room was 78 and the thermostat ',false
69832,'CC','and','and',1,'cc','was 78 degrees the thermostat did ',false
69833,'DT','the','the',1,'det','78 degrees and thermostat did not ',false
69834,'NN','thermostat','thermostat',1,'nsubj','degrees and the did not work ',false
69835,'VBD','do','did',1,'aux','and the thermostat not work to ',false
69836,'RB','not','not',1,'neg','the thermostat did work to change ',false
69837,'VB','work','work',1,'conj','thermostat did not to change the ',false
69838,'TO','to','to',1,'aux','did not work change the temperature ',false
69839,'VB','change','change',1,'xcomp','not work to the temperature . ',false
69840,'DT','the','the',1,'det','work to change temperature . ',false
69841,'NN','temperature','temperature',1,'dobj','to change the . ',false
69842,'.','.','.',0,'punct','change the temperature ',false
69843,'PRP','it','It',1,'nsubjpass','was held onto ',false
69844,'VBD','be','was',1,'auxpass','It held onto the ',false
69845,'VBN','hold','held',1,'ROOT','It was onto the wall ',false
