@relation Ausstattung-positive

@attribute id numeric
@attribute pos string
@attribute lemma string
@attribute surfaceform string
@attribute hasUppercase numeric
@attribute dependency string
@attribute neighbortokens string
@attribute aspecttype {true, false}

@data
260216,'DT','a','a',1,'det','in line after long international flight ',false
260217,'JJ','long','long',1,'amod','line after a international flight ! ',false
260218,'JJ','international','international',1,'amod','after a long flight ! ',false
260219,'NN','flight','flight',1,'pobj','a long international ! ',false
260220,'.','!','!',0,'punct','long international flight ',false
260221,'JJS','most','Most',1,'nsubj','frustrating . ',false
260222,'JJ','frustrating','frustrating',1,'ROOT','Most . ',false
260223,'.','.','.',0,'punct','Most frustrating ',false
260704,'JJ','good','Good',1,'ROOT','. ',false
260705,'.','.','.',0,'punct','Good ',false
260706,'DT','the','The',1,'det','view from panorama ',false
260707,'NN','view','view',1,'nsubj','The from panorama room ',false
260708,'IN','from','from',1,'prep','The view panorama room was ',false
260709,'NN','panorama','panorama',1,'nn','The view from room was pretty ',false
260710,'NN','room','room',1,'pobj','view from panorama was pretty nice ',false
260711,'VBD','be','was',1,'cop','from panorama room pretty nice . ',false
260712,'RB','pretty','pretty',1,'advmod','panorama room was nice . ',false
260713,'JJ','nice','nice',1,'ROOT','room was pretty . ',false
260714,'.','.','.',0,'punct','was pretty nice ',false
260715,'NN','breakfast','Breakfast',1,'nsubj','is good . ',false
260716,'VBZ','be','is',1,'cop','Breakfast good . ',false
260717,'JJ','good','good',1,'ROOT','Breakfast is . ',false
260718,'.','.','.',0,'punct','Breakfast is good ',false
260719,'IN','in','In',1,'prep','the shower area ',false
260720,'DT','the','the',1,'det','In shower area and ',false
260721,'NN','shower','shower',1,'nn','In the area and particular ',false
260722,'NN','area','area',1,'pobj','In the shower and particular the ',false
260723,'CC','and','and',1,'cc','the shower area particular the toalet ',false
260724,'JJ','particular','particular',1,'conj','shower area and the toalet should ',false
260725,'DT','the','the',1,'det','area and particular toalet should have ',false
260726,'NN','toalet','toalet',1,'pobj','and particular the should have a ',false
260727,'MD','should','should',1,'aux','particular the toalet have a proper ',false
260728,'VB','have','have',1,'ROOT','the toalet should a proper door ',false
260729,'DT','a','a',1,'det','toalet should have proper door for ',false
260730,'JJ','proper','proper',1,'amod','should have a door for the ',false
260731,'NN','door','door',1,'dobj','have a proper for the privacy ',false
260732,'IN','for','for',1,'prep','a proper door the privacy . ',false
260733,'DT','the','the',1,'det','proper door for privacy . ',false
260734,'NN','privacy','privacy',1,'pobj','door for the . ',false
260735,'.','.','.',0,'punct','for the privacy ',false
260736,'DT','the','The',1,'det','panorama view was ',false
260737,'NN','panorama','panorama',1,'nn','The view was nice ',false
260738,'NN','view','view',1,'nsubj','The panorama was nice but ',false
260739,'VBD','be','was',1,'cop','The panorama view nice but from ',false
260740,'JJ','nice','nice',1,'ROOT','panorama view was but from the ',false
260741,'CC','but','but',1,'cc','view was nice from the 13th ',false
260742,'IN','from','from',1,'prep','was nice but the 13th floor ',false
260743,'DT','the','the',1,'det','nice but from 13th floor it?fs ',false
260744,'JJ','#ord#','13th',1,'amod','but from the floor it?fs still ',false
260745,'NN','floor','floor',1,'pobj','from the 13th it?fs still not ',false
260746,'VBZ','it?fs','it?fs',1,'cop','the 13th floor still not that ',false
260747,'RB','still','still',1,'advmod','13th floor it?fs not that open ',false
260748,'RB','not','not',1,'neg','floor it?fs still that open that ',false
260749,'RB','that','that',1,'advmod','it?fs still not open that what ',false
260750,'JJ','open','open',1,'conj','still not that that what I ',false
260751,'IN','that','that',1,'prep','not that open what I was ',false
260752,'WP','what','what',1,'dobj','that open that I was expecting ',false
260753,'PRP','i','I',1,'nsubj','open that what was expecting . ',false
260754,'VBD','be','was',1,'aux','that what I expecting . ',false
260755,'VBG','expect','expecting',1,'pcomp','what I was . ',false
260756,'.','.','.',0,'punct','I was expecting ',false
261552,'JJ','wonderful','Wonderful',1,'ROOT','. ',false
261553,'.','.','.',0,'punct','Wonderful ',false
261554,'NN','location','Location',1,'ROOT','',false
261600,'JJ','good','Good',1,'ROOT','. ',false
261601,'.','.','.',0,'punct','Good ',false
261602,'DT','the','The',1,'det','hotel has a ',false
261603,'NN','hotel','hotel',1,'nsubj','The has a perfect ',false
261604,'VBZ','have','has',1,'ROOT','The hotel a perfect location ',false
261605,'DT','a','a',1,'det','The hotel has perfect location , ',false
261606,'JJ','perfect','perfect',1,'amod','hotel has a location , at ',false
261607,'NN','location','location',1,'dobj','has a perfect , at Alexanderplatz ',false
261608,',',',',',',0,'punct','a perfect location at Alexanderplatz , ',false
261609,'IN','at','at',1,'prep','perfect location , Alexanderplatz , next ',false
261610,'NNP','alexanderplatz','Alexanderplatz',1,'pobj','location , at , next to ',false
261611,',',',',',',0,'punct',', at Alexanderplatz next to the ',false
261612,'RB','next','next',1,'dep','at Alexanderplatz , to the metro ',false
261613,'IN','to','to',1,'prep','Alexanderplatz , next the metro station ',false
261614,'DT','the','the',1,'det',', next to metro station , ',false
261615,'NN','metro','metro',1,'nn','next to the station , the ',false
261616,'NN','station','station',1,'pobj','to the metro , the shopping ',false
261617,',',',',',',0,'punct','the metro station the shopping malls ',false
261618,'DT','the','the',1,'det','metro station , shopping malls and ',false
261619,'NN','shopping','shopping',1,'nn','station , the malls and all ',false
261620,'NNS','mall','malls',1,'null',', the shopping and all the ',false
261621,'CC','and','and',1,'cc','the shopping malls all the attractions ',false
261622,'PDT','all','all',1,'predet','shopping malls and the attractions around ',false
261623,'DT','the','the',1,'det','malls and all attractions around . ',false
261624,'NNS','attraction','attractions',1,'conj','and all the around . ',false
261625,'RB','around','around',1,'advmod','all the attractions . ',false
261626,'.','.','.',0,'punct','the attractions around ',false
261627,'DT','the','The',1,'det','museums are within ',false
261628,'NNS','museum','museums',1,'nsubj','The are within a ',false
261629,'VBP','be','are',1,'ROOT','The museums within a walking ',false
261630,'IN','within','within',1,'prep','The museums are a walking distance ',false
261631,'DT','a','a',1,'det','museums are within walking distance . ',false
261632,'VBG','walk','walking',1,'amod','are within a distance . ',false
261633,'NN','distance','distance',1,'pobj','within a walking . ',false
261634,'.','.','.',0,'punct','a walking distance ',false
261635,'EX','there','There',1,'expl','is also a ',false
261636,'VBZ','be','is',1,'ROOT','There also a bus ',false
261637,'RB','also','also',1,'advmod','There is a bus line ',false
261638,'DT','a','a',1,'det','There is also bus line from ',false
261639,'NN','bus','bus',1,'nn','is also a line from Tegel ',false
261640,'NN','line','line',1,'nsubj','also a bus from Tegel airport ',false
261641,'IN','from','from',1,'prep','a bus line Tegel airport arriving ',false
261642,'NNP','tegel','Tegel',1,'nn','bus line from airport arriving there ',false
261643,'NN','airport','airport',1,'pobj','line from Tegel arriving there . ',false
261644,'VBG','arrive','arriving',1,'ccomp','from Tegel airport there . ',false
261645,'RB','there','there',1,'advmod','Tegel airport arriving . ',false
261646,'.','.','.',0,'punct','airport arriving there ',false
261647,'DT','the','The',1,'det','hotel itself is ',false
261648,'NN','hotel','hotel',1,'nsubj','The itself is a ',false
261649,'PRP','itself','itself',1,'dep','The hotel is a skyscrapper ',false
261650,'VBZ','be','is',1,'cop','The hotel itself a skyscrapper with ',false
261651,'DT','a','a',1,'det','hotel itself is skyscrapper with excellent ',false
261652,'NN','skyscrapper','skyscrapper',1,'ROOT','itself is a with excellent view ',false
261653,'IN','with','with',1,'prep','is a skyscrapper excellent view from ',false
261654,'JJ','excellent','excellent',1,'amod','a skyscrapper with view from the ',false
261655,'NN','view','view',1,'pobj','skyscrapper with excellent from the rooms ',false
261656,'IN','from','from',1,'prep','with excellent view the rooms , ',false
261657,'DT','the','the',1,'det','excellent view from rooms , a ',false
261658,'NNS','room','rooms',1,'pobj','view from the , a cosy ',false
261659,',',',',',',0,'punct','from the rooms a cosy lobby ',false
261660,'DT','a','a',1,'det','the rooms , cosy lobby , ',false
261661,'JJ','cosy','cosy',1,'amod','rooms , a lobby , a ',false
261662,'NN','lobby','lobby',1,'conj',', a cosy , a very ',false
261663,',',',',',',0,'punct','a cosy lobby a very good ',false
261664,'DT','a','a',1,'det','cosy lobby , very good restaurant ',false
261665,'RB','very','very',1,'advmod','lobby , a good restaurant , ',false
261666,'JJ','good','good',1,'amod',', a very restaurant , and ',false
261667,'NN','restaurant','restaurant',1,'conj','a very good , and a ',false
261668,',',',',',',0,'punct','very good restaurant and a rooftop ',false
261669,'CC','and','and',1,'cc','good restaurant , a rooftop cafe ',false
261670,'DT','a','a',1,'det','restaurant , and rooftop cafe . ',false
261671,'NN','rooftop','rooftop',1,'nn',', and a cafe . ',false
261672,'NN','cafe','cafe',1,'conj','and a rooftop . ',false
261673,'.','.','.',0,'punct','a rooftop cafe ',false
261674,'RB','also','Also',1,'advmod',', it has ',false
261675,',',',',',',0,'punct','Also it has a ',false
261676,'PRP','it','it',1,'nsubj','Also , has a reasonable ',false
261677,'VBZ','have','has',1,'ROOT','Also , it a reasonable price ',false
261678,'DT','a','a',1,'det',', it has reasonable price compared ',false
261679,'JJ','reasonable','reasonable',1,'amod','it has a price compared to ',false
261680,'NN','price','price',1,'dobj','has a reasonable compared to other ',false
261681,'VBN','compare','compared',1,'prep','a reasonable price to other hotels ',false
261682,'IN','to','to',1,'dep','reasonable price compared other hotels around ',false
261683,'JJ','other','other',1,'amod','price compared to hotels around . ',false
261684,'NNS','hotel','hotels',1,'pobj','compared to other around . ',false
261685,'RB','around','around',1,'advmod','to other hotels . ',false
261686,'.','.','.',0,'punct','other hotels around ',false
261687,'DT','the','The',1,'det','room was too ',false
261688,'NN','room','room',1,'nsubj','The was too small ',false
261689,'VBD','be','was',1,'cop','The room too small for ',false
261690,'RB','too','too',1,'advmod','The room was small for a ',false
261691,'JJ','small','small',1,'ROOT','room was too for a 4 ',false
261692,'IN','for','for',1,'prep','was too small a 4 - ',false
261693,'DT','a','a',1,'det','too small for 4 - star ',false
261694,'CD','0','4',0,'num','small for a - star hotel ',false
261695,'HYPH','-','-',0,'nn','for a 4 star hotel . ',false
261696,'NN','star','star',1,'nn','a 4 - hotel . ',false
261697,'NN','hotel','hotel',1,'pobj','4 - star . ',false
261698,'.','.','.',0,'punct','- star hotel ',false
261699,'PRP','i','I',1,'nsubj','stayed alone , ',false
261700,'VBD','stay','stayed',1,'ROOT','I alone , but ',false
261701,'RB','alone','alone',1,'advmod','I stayed , but I ',false
261702,',',',',',',0,'punct','I stayed alone but I imagine ',false
261703,'CC','but','but',1,'cc','stayed alone , I imagine that ',false
261704,'PRP','i','I',1,'nsubj','alone , but imagine that for ',false
261705,'VBP','imagine','imagine',1,'conj',', but I that for a ',false
261706,'DT','that','that',1,'dobj','but I imagine for a couple ',false
261707,'IN','for','for',1,'prep','I imagine that a couple it ',false
261708,'DT','a','a',1,'det','imagine that for couple it will ',false
261709,'NN','couple','couple',1,'pobj','that for a it will be ',false
261710,'PRP','it','it',1,'nsubj','for a couple will be too ',false
261711,'MD','will','will',1,'aux','a couple it be too small ',false
261712,'VB','be','be',1,'cop','couple it will too small . ',false
261713,'RB','too','too',1,'advmod','it will be small . ',false
261714,'JJ','small','small',1,'rcmod','will be too . ',false
261715,'.','.','.',0,'punct','be too small ',false
261716,'DT','the','The',1,'det','pillows of the ',false
261717,'NNS','pillow','pillows',1,'nsubj','The of the bed ',false
261718,'IN','of','of',1,'prep','The pillows the bed were ',false
261719,'DT','the','the',1,'det','The pillows of bed were not ',false
261720,'NN','bed','bed',1,'pobj','pillows of the were not comfortable ',false
261721,'VBD','be','were',1,'cop','of the bed not comfortable at ',false
261722,'RB','not','not',1,'neg','the bed were comfortable at all ',false
261723,'JJ','comfortable','comfortable',1,'ROOT','bed were not at all . ',false
261724,'RB','at','at',1,'advmod','were not comfortable all . ',false
261725,'RB','all','all',1,'advmod','not comfortable at . ',false
261726,'.','.','.',0,'punct','comfortable at all ',false
261727,'RB','also','Also',1,'advmod',', the bathroom ',false
261728,',',',',',',0,'punct','Also the bathroom is ',false
261729,'DT','the','the',1,'det','Also , bathroom is too ',false
261730,'NN','bathroom','bathroom',1,'nsubj','Also , the is too small ',false
261731,'VBZ','be','is',1,'cop',', the bathroom too small , ',false
261732,'RB','too','too',1,'advmod','the bathroom is small , it ',false
261733,'JJ','small','small',1,'dep','bathroom is too , it is ',false
261734,',',',',',',0,'punct','is too small it is just ',false
261735,'PRP','it','it',1,'nsubjpass','too small , is just located ',false
261736,'VBZ','be','is',1,'auxpass','small , it just located at ',false
261737,'RB','just','just',1,'advmod',', it is located at the ',false
261738,'VBN','locate','located',1,'ROOT','it is just at the corner ',false
261739,'IN','at','at',1,'prep','is just located the corner of ',false
261740,'DT','the','the',1,'det','just located at corner of the ',false
261741,'NN','corner','corner',1,'pobj','located at the of the room ',false
261742,'IN','of','of',1,'prep','at the corner the room with ',false
261743,'DT','the','the',1,'det','the corner of room with a ',false
261744,'NN','room','room',1,'pobj','corner of the with a semi-transparent ',false
261745,'IN','with','with',1,'prep','of the room a semi-transparent glass ',false
261746,'DT','a','a',1,'det','the room with semi-transparent glass around ',false
261747,'JJ','semi-transparent','semi-transparent',1,'amod','room with a glass around it ',false
261748,'NN','glass','glass',1,'pobj','with a semi-transparent around it . ',false
261749,'IN','around','around',1,'prep','a semi-transparent glass it . ',false
261750,'PRP','it','it',1,'pobj','semi-transparent glass around . ',false
261751,'.','.','.',0,'punct','glass around it ',false
261752,'PRP','i','I',1,'nsubj','am sure it ',false
261753,'VBP','be','am',1,'cop','I sure it will ',false
261754,'JJ','sure','sure',1,'ROOT','I am it will be ',false
261755,'PRP','it','it',1,'nsubj','I am sure will be awkward ',false
261756,'MD','will','will',1,'aux','am sure it be awkward even ',false
261757,'VB','be','be',1,'cop','sure it will awkward even for ',false
261758,'JJ','awkward','awkward',1,'ccomp','it will be even for couples ',false
261759,'RB','even','even',1,'dep','will be awkward for couples . ',false
261760,'IN','for','for',1,'prep','be awkward even couples . ',false
261761,'NNS','couple','couples',1,'pobj','awkward even for . ',false
261762,'.','.','.',0,'punct','even for couples ',false
261763,'EX','there','There',1,'expl','is free WiFi ',false
261764,'VBZ','be','is',1,'ROOT','There free WiFi but ',false
261765,'JJ','free','free',1,'amod','There is WiFi but it ',false
261766,'NNP','wifi','WiFi',1,'nsubj','There is free but it is ',false
261767,'CC','but','but',1,'cc','is free WiFi it is flawed ',false
261768,'PRP','it','it',1,'nsubj','free WiFi but is flawed ; ',false
261769,'VBZ','be','is',1,'cop','WiFi but it flawed ; sometimes ',false
261770,'JJ','flawed','flawed',1,'conj','but it is ; sometimes it ',false
261771,':',';',';',0,'punct','it is flawed sometimes it was ',false
261772,'RB','sometimes','sometimes',1,'advmod','is flawed ; it was too ',false
261773,'PRP','it','it',1,'nsubj','flawed ; sometimes was too slow ',false
261774,'VBD','be','was',1,'cop','; sometimes it too slow , ',false
261775,'RB','too','too',1,'advmod','sometimes it was slow , or ',false
261776,'JJ','slow','slow',1,'parataxis','it was too , or it ',false
261777,',',',',',',0,'punct','was too slow or it didt ',false
261778,'CC','or','or',1,'cc','too slow , it didt connect ',false
261779,'PRP','it','it',1,'nsubj','slow , or didt connect at ',false
261780,'RB','didt','didt',1,'advmod',', or it connect at all ',false
261781,'VB','connect','connect',1,'conj','or it didt at all when ',false
261782,'RB','at','at',1,'advmod','it didt connect all when I ',false
261783,'RB','all','all',1,'advmod','didt connect at when I was ',false
261784,'WRB','when','when',1,'advmod','connect at all I was in ',false
261785,'PRP','i','I',1,'nsubj','at all when was in the ',false
261786,'VBD','be','was',1,'dep','all when I in the room ',false
261787,'IN','in','in',1,'prep','when I was the room . ',false
261788,'DT','the','the',1,'det','I was in room . ',false
261789,'NN','room','room',1,'pobj','was in the . ',false
261790,'.','.','.',0,'punct','in the room ',false
261791,'RB','also','Also',1,'advmod','there were some ',false
261792,'EX','there','there',1,'expl','Also were some issues ',false
261793,'VBD','be','were',1,'ROOT','Also there some issues with ',false
261794,'DT','some','some',1,'det','Also there were issues with the ',false
261795,'NNS','issue','issues',1,'dobj','there were some with the cleanliness ',false
261796,'IN','with','with',1,'prep','were some issues the cleanliness ; ',false
261797,'DT','the','the',1,'det','some issues with cleanliness ; I ',false
261798,'NN','cleanliness','cleanliness',1,'pobj','issues with the ; I found ',false
261799,':',';',';',0,'punct','with the cleanliness I found a ',false
261800,'PRP','i','I',1,'nsubj','the cleanliness ; found a pair ',false
261801,'VBD','find','found',1,'parataxis','cleanliness ; I a pair of ',false
261802,'DT','a','a',1,'det','; I found pair of old ',false
261803,'NN','pair','pair',1,'dobj','I found a of old socks ',false
261804,'IN','of','of',1,'prep','found a pair old socks in ',false
261805,'JJ','old','old',1,'amod','a pair of socks in a ',false
261806,'NNS','sock','socks',1,'pobj','pair of old in a drawer ',false
261807,'IN','in','in',1,'prep','of old socks a drawer , ',false
261808,'DT','a','a',1,'det','old socks in drawer , I ',false
261809,'NN','drawer','drawer',1,'pobj','socks in a , I am ',false
261810,',',',',',',0,'punct','in a drawer I am sure ',false
261811,'PRP','i','I',1,'nsubj','a drawer , am sure they ',false
261812,'VBP','be','am',1,'cop','drawer , I sure they are ',false
261813,'JJ','sure','sure',1,'ccomp',', I am they are still ',false
261814,'PRP','they','they',1,'nsubj','I am sure are still there ',false
261815,'VBP','be','are',1,'ccomp','am sure they still there . ',false
261816,'RB','still','still',1,'advmod','sure they are there . ',false
261817,'RB','there','there',1,'advmod','they are still . ',false
261818,'.','.','.',0,'punct','are still there ',false
265104,'JJ','enjoyable','Enjoyable',1,'amod','stay in great ',false
265105,'NN','stay','stay',1,'nsubj','Enjoyable in great location ',false
265106,'IN','in','in',1,'prep','Enjoyable stay great location , ',false
265107,'JJ','great','great',1,'amod','Enjoyable stay in location , I ',false
265108,'NN','location','location',1,'pobj','stay in great , I would ',false
265109,',',',',',',0,'punct','in great location I would book ',false
265110,'PRP','i','I',1,'nsubj','great location , would book this ',false
265111,'MD','would','would',1,'aux','location , I book this hotel ',false
265112,'VB','book','book',1,'ROOT',', I would this hotel again ',false
265113,'DT','this','this',1,'det','I would book hotel again . ',false
265114,'NN','hotel','hotel',1,'dobj','would book this again . ',false
265115,'RB','again','again',1,'advmod','book this hotel . ',false
265116,'.','.','.',0,'punct','this hotel again ',false
265117,'JJ','great','Great',1,'amod','location and friendly ',false
265118,'NN','location','location',1,'ROOT','Great and friendly staff ',false
265119,'CC','and','and',1,'cc','Great location friendly staff . ',false
265120,'JJ','friendly','friendly',1,'amod','Great location and staff . ',false
265121,'NN','staff','staff',1,'conj','location and friendly . ',false
265122,'.','.','.',0,'punct','and friendly staff ',false
265123,'NNP','easy','Easy',1,'nn','walking distance of ',false
265124,'VBG','walk','walking',1,'amod','Easy distance of the ',false
265125,'NN','distance','distance',1,'ROOT','Easy walking of the TV ',false
265126,'IN','of','of',1,'prep','Easy walking distance the TV tower ',false
265127,'DT','the','the',1,'det','walking distance of TV tower and ',false
265128,'NN','tv','TV',1,'nn','distance of the tower and Museum ',false
265129,'NN','tower','tower',1,'pobj','of the TV and Museum Island ',false
265130,'CC','and','and',1,'cc','the TV tower Museum Island . ',false
265131,'NNP','museum','Museum',1,'nn','TV tower and Island . ',false
265132,'NNP','island','Island',1,'conj','tower and Museum . ',false
265133,'.','.','.',0,'punct','and Museum Island ',false
265134,'DT','a','A',1,'det','number of good ',false
265135,'NN','number','number',1,'ccomp','A of good bars ',false
265136,'IN','of','of',1,'prep','A number good bars / ',false
265137,'JJ','good','good',1,'amod','A number of bars / restaurants ',false
265138,'NNS','bar','bars',1,'pobj','number of good / restaurants within ',false
265139,',','/','/',0,'punct','of good bars restaurants within a ',false
265140,'NNS','restaurant','restaurants',1,'nsubj','good bars / within a few ',false
265141,'IN','within','within',1,'prep','bars / restaurants a few mins ',false
265142,'DT','a','a',1,'det','/ restaurants within few mins walk ',false
265143,'JJ','few','few',1,'amod','restaurants within a mins walk . ',false
265144,'NNS','min','mins',1,'pobj','within a few walk . ',false
265145,'VBP','walk','walk',1,'ROOT','a few mins . ',false
265146,'.','.','.',0,'punct','few mins walk ',false
265147,'RB','very','Very',1,'advmod','handy for transport ',false
265148,'JJ','handy','handy',1,'ROOT','Very for transport links ',false
265149,'IN','for','for',1,'prep','Very handy transport links within ',false
265150,'NN','transport','transport',1,'nn','Very handy for links within Berlin ',false
265151,'NNS','link','links',1,'pobj','handy for transport within Berlin and ',false
265152,'IN','within','within',1,'prep','for transport links Berlin and further ',false
265153,'NNP','berlin','Berlin',1,'pobj','transport links within and further afield ',false
265154,'CC','and','and',1,'cc','links within Berlin further afield . ',false
265155,'RBR','far','further',1,'advmod','within Berlin and afield . ',false
265156,'RB','afield','afield',1,'conj','Berlin and further . ',false
265157,'.','.','.',0,'punct','and further afield ',false
265158,'DT','an','An',1,'det','unusual room layout ',false
265159,'JJ','unusual','unusual',1,'amod','An room layout with ',false
265160,'NN','room','room',1,'nn','An unusual layout with toilet ',false
265161,'NN','layout','layout',1,'ROOT','An unusual room with toilet and ',false
265162,'IN','with','with',1,'prep','unusual room layout toilet and shower ',false
265163,'NN','toilet','toilet',1,'pobj','room layout with and shower both ',false
265164,'CC','and','and',1,'cc','layout with toilet shower both separate ',false
265165,'NN','shower','shower',1,'conj','with toilet and both separate and ',false
265166,'CC','both','both',1,'preconj','toilet and shower separate and only ',false
265167,'JJ','separate','separate',1,'amod','and shower both and only covered ',false
265168,'CC','and','and',1,'cc','shower both separate only covered by ',false
265169,'RB','only','only',1,'advmod','both separate and covered by a ',false
265170,'VBN','cover','covered',1,'conj','separate and only by a frosted ',false
265171,'IN','by','by',1,'prep','and only covered a frosted glass ',false
265172,'DT','a','a',1,'det','only covered by frosted glass window ',false
265173,'VBN','frost','frosted',1,'amod','covered by a glass window / ',false
265174,'NN','glass','glass',1,'nn','by a frosted window / door ',false
265175,'NN','window','window',1,'pobj','a frosted glass / door from ',false
265176,'SYM','/','/',0,'dep','frosted glass window door from the ',false
265177,'NN','door','door',1,'dep','glass window / from the rest ',false
265178,'IN','from','from',1,'prep','window / door the rest of ',false
265179,'DT','the','the',1,'det','/ door from rest of the ',false
265180,'NN','rest','rest',1,'pobj','door from the of the room ',false
265181,'IN','of','of',1,'prep','from the rest the room . ',false
265182,'DT','the','the',1,'det','the rest of room . ',false
265183,'NN','room','room',1,'pobj','rest of the . ',false
265184,'.','.','.',0,'punct','of the room ',false
265185,'DT','the','The',1,'det','wash hand basin ',false
265186,'NN','wash','wash',1,'nn','The hand basin was ',false
265187,'NN','hand','hand',1,'nn','The wash basin was also ',false
265188,'NN','basin','basin',1,'nsubj','The wash hand was also separate ',false
265189,'VBD','be','was',1,'cop','wash hand basin also separate and ',false
265190,'RB','also','also',1,'advmod','hand basin was separate and located ',false
265191,'JJ','separate','separate',1,'ROOT','basin was also and located in ',false
265192,'CC','and','and',1,'cc','was also separate located in the ',false
265193,'VBN','locate','located',1,'conj','also separate and in the main ',false
265194,'IN','in','in',1,'prep','separate and located the main room ',false
265195,'DT','the','the',1,'det','and located in main room ',false
265196,'JJ','main','main',1,'amod','located in the room ',false
265197,'NN','room','room',1,'pobj','in the main ',false
266608,'JJ','great','Great',1,'amod','location on Alexanderplatz ',false
266609,'NN','location','location',1,'ROOT','Great on Alexanderplatz . ',false
266610,'IN','on','on',1,'prep','Great location Alexanderplatz . ',false
266611,'NNP','alexanderplatz','Alexanderplatz',1,'pobj','Great location on . ',false
266612,'.','.','.',0,'punct','location on Alexanderplatz ',false
266613,'JJ','excellent','Excellent',1,'amod','location , nice ',false
266614,'NN','location','location',1,'ROOT','Excellent , nice staff ',false
266615,',',',',',',0,'punct','Excellent location nice staff and ',false
266616,'JJ','nice','nice',1,'amod','Excellent location , staff and clean ',false
266617,'NN','staff','staff',1,'conj','location , nice and clean spacious ',false
266618,'CC','and','and',1,'cc',', nice staff clean spacious room ',false
266619,'JJ','clean','clean',1,'amod','nice staff and spacious room . ',false
266620,'JJ','spacious','spacious',1,'amod','staff and clean room . ',false
266621,'NN','room','room',1,'conj','and clean spacious . ',false
266622,'.','.','.',0,'punct','clean spacious room ',false
266623,'NNS','pillow','Pillows',1,'nsubj','were uncomfortable and ',false
266624,'VBD','be','were',1,'cop','Pillows uncomfortable and tiny ',false
266625,'JJ','uncomfortable','uncomfortable',1,'ccomp','Pillows were and tiny , ',false
266626,'CC','and','and',1,'cc','Pillows were uncomfortable tiny , room ',false
266627,'JJ','tiny','tiny',1,'conj','were uncomfortable and , room was ',false
266628,',',',',',',0,'punct','uncomfortable and tiny room was not ',false
266629,'NN','room','room',1,'nsubj','and tiny , was not heated ',false
266630,'VBD','be','was',1,'cop','tiny , room not heated and ',false
266631,'RB','not','not',1,'neg',', room was heated and bathroom ',false
266632,'JJ','heated','heated',1,'ROOT','room was not and bathroom is ',false
266633,'CC','and','and',1,'cc','was not heated bathroom is separated ',false
266634,'NN','bathroom','bathroom',1,'nsubjpass','not heated and is separated only ',false
266635,'VBZ','be','is',1,'auxpass','heated and bathroom separated only by ',false
266636,'VBN','separate','separated',1,'conj','and bathroom is only by a ',false
266637,'RB','only','only',1,'dep','bathroom is separated by a curtain ',false
266638,'IN','by','by',1,'prep','is separated only a curtain from ',false
266639,'DT','a','a',1,'det','separated only by curtain from the ',false
266640,'NN','curtain','curtain',1,'pobj','only by a from the rest ',false
266641,'IN','from','from',1,'prep','by a curtain the rest of ',false
266642,'DT','the','the',1,'det','a curtain from rest of the ',false
266643,'NN','rest','rest',1,'pobj','curtain from the of the room ',false
266644,'IN','of','of',1,'prep','from the rest the room . ',false
266645,'DT','the','the',1,'det','the rest of room . ',false
266646,'NN','room','room',1,'pobj','rest of the . ',false
266647,'.','.','.',0,'punct','of the room ',false
267248,'JJ','excellent','Excellent',1,'ROOT','. ',false
267249,'.','.','.',0,'punct','Excellent ',false
267250,'NNP','location','Location',1,'ROOT','very good . ',false
267251,'RB','very','very',1,'advmod','Location good . ',false
267252,'JJ','good','good',1,'amod','Location very . ',false
267253,'.','.','.',0,'punct','Location very good ',false
267254,'NN','room','Room',1,'nsubj','are small , ',false
267255,'VBP','be','are',1,'cop','Room small , shower ',false
267256,'JJ','small','small',1,'ROOT','Room are , shower in ',false
267257,',',',',',',0,'punct','Room are small shower in the ',false
267258,'NN','shower','shower',1,'dep','are small , in the room ',false
267259,'IN','in','in',1,'prep','small , shower the room . ',false
267260,'DT','the','the',1,'det',', shower in room . ',false
267261,'NN','room','room',1,'pobj','shower in the . ',false
267262,'.','.','.',0,'punct','in the room ',false
267263,'VB','be','Be',1,'ROOT','careful depending on ',false
267264,'JJ','careful','careful',1,'amod','Be depending on who ',false
267265,'NN','depending','depending',1,'dobj','Be careful on who share ',false
267266,'IN','on','on',1,'prep','Be careful depending who share your ',false
267267,'WP','who','who',1,'nsubj','careful depending on share your room ',false
267268,'VBP','share','share',1,'pcomp','depending on who your room ',false
267269,'PRP$','your','your',1,'poss','on who share room ',false
267270,'NN','room','room',1,'dobj','who share your ',false
267616,'NN','nothing','Nothing',1,'nn','Special , but ',false
267617,'NNP','special','Special',1,'ROOT','Nothing , but good ',false
267618,',',',',',',0,'punct','Nothing Special but good value ',false
267619,'CC','but','but',1,'cc','Nothing Special , good value for ',false
267620,'JJ','good','good',1,'amod','Special , but value for money ',false
267621,'NN','value','value',1,'conj',', but good for money . ',false
267622,'IN','for','for',1,'prep','but good value money . ',false
267623,'NN','money','money',1,'pobj','good value for . ',false
267624,'.','.','.',0,'punct','value for money ',false
267625,'DT','the','The',1,'det','view , the ',false
267626,'NN','view','view',1,'tmod','The , the facilities ',false
267627,',',',',',',0,'punct','The view the facilities and ',false
267628,'DT','the','the',1,'det','The view , facilities and the ',false
267629,'NNS','facility','facilities',1,'nsubj','view , the and the location ',false
267630,'CC','and','and',1,'cc',', the facilities the location was ',false
267631,'DT','the','the',1,'det','the facilities and location was perfect ',false
