@relation Hotelpersonal-positive

@attribute id numeric
@attribute pos string
@attribute lemma string
@attribute surfaceform string
@attribute hasUppercase numeric
@attribute dependency string
@attribute neighbortokens string
@attribute aspecttype {true, false}

@data
147112,'NN','location','Location',1,'nsubj','and view from ',false
147113,'CC','and','and',1,'cc','Location view from the ',false
147114,'NN','view','view',1,'conj','Location and from the room ',false
147115,'IN','from','from',1,'prep','Location and view the room was ',false
147116,'DT','the','the',1,'det','and view from room was great ',false
147117,'NN','room','room',1,'pobj','view from the was great . ',false
147118,'VBD','be','was',1,'cop','from the room great . ',false
147119,'JJ','great','great',1,'ROOT','the room was . ',false
147120,'.','.','.',0,'punct','room was great ',false
147121,'JJ','many','Many',1,'amod','things in the ',false
147122,'NNS','thing','things',1,'ROOT','Many in the room ',false
147123,'IN','in','in',1,'prep','Many things the room where ',false
147124,'DT','the','the',1,'det','Many things in room where not ',false
147125,'NN','room','room',1,'pobj','things in the where not plugged ',false
147126,'WRB','where','where',1,'advmod','in the room not plugged in ',false
147127,'RB','not','not',1,'neg','the room where plugged in . ',false
147128,'VBN','plug','plugged',1,'rcmod','room where not in . ',false
147129,'RP','in','in',1,'prt','where not plugged . ',false
147130,'.','.','.',0,'punct','not plugged in ',false
147131,'JJ','alarm','Alarm',1,'amod','clock , lamp ',false
147132,'NN','clock','clock',1,'ccomp','Alarm , lamp , ',false
147133,',',',',',',0,'punct','Alarm clock lamp , rooms ',false
147134,'NN','lamp','lamp',1,'conj','Alarm clock , , rooms are ',false
147135,',',',',',',0,'punct','clock , lamp rooms are in ',false
147136,'NNS','room','rooms',1,'nsubj',', lamp , are in need ',false
147137,'VBP','be','are',1,'ROOT','lamp , rooms in need of ',false
147138,'IN','in','in',1,'prep',', rooms are need of some ',false
147139,'NN','need','need',1,'pobj','rooms are in of some TLC ',false
147140,'IN','of','of',1,'prep','are in need some TLC hard ',false
147141,'DT','some','some',1,'det','in need of TLC hard goods ',false
147142,'NNP','tlc','TLC',1,'nn','need of some hard goods are ',false
147143,'JJ','hard','hard',1,'amod','of some TLC goods are looking ',false
147144,'NNS','good','goods',1,'pobj','some TLC hard are looking very ',false
147145,'VBP','be','are',1,'aux','TLC hard goods looking very worn ',false
147146,'VBG','look','looking',1,'xcomp','hard goods are very worn . ',false
147147,'RB','very','very',1,'advmod','goods are looking worn . ',false
147148,'VBN','wear','worn',1,'acomp','are looking very . ',false
147149,'.','.','.',0,'punct','looking very worn ',false
147865,'PRP','we','We',1,'nsubj','stayed only one ',false
147866,'VBD','stay','stayed',1,'ROOT','We only one night ',false
147867,'RB','only','only',1,'quantmod','We stayed one night , ',false
147868,'CD','#crd#','one',1,'num','We stayed only night , so ',false
147869,'NN','night','night',1,'dobj','stayed only one , so we ',false
147870,',',',',',',0,'punct','only one night so we could ',false
147871,'RB','so','so',1,'advmod','one night , we could deal ',false
147872,'PRP','we','we',1,'nsubj','night , so could deal with ',false
147873,'MD','could','could',1,'aux',', so we deal with some ',false
147874,'VB','deal','deal',1,'ccomp','so we could with some discomfort ',false
147875,'IN','with','with',1,'prep','we could deal some discomfort . ',false
147876,'DT','some','some',1,'det','could deal with discomfort . ',false
147877,'NN','discomfort','discomfort',1,'pobj','deal with some . ',false
147878,'.','.','.',0,'punct','with some discomfort ',false
147879,'JJ','good','Good',1,'ROOT','for 1 night ',false
147880,'IN','for','for',1,'prep','Good 1 night , ',false
147881,'CD','0','1',0,'num','Good for night , not ',false
147882,'NN','night','night',1,'pobj','Good for 1 , not more ',false
147883,',',',',',',0,'punct','for 1 night not more . ',false
147884,'RB','not','not',1,'neg','1 night , more . ',false
147885,'JJR','more','more',1,'dep','night , not . ',false
147886,'.','.','.',0,'punct',', not more ',false
147887,'JJ','friendly','Friendly',1,'amod','staff , great ',false
147888,'NN','staff','staff',1,'ROOT','Friendly , great central ',false
147889,',',',',',',0,'punct','Friendly staff great central location ',false
147890,'JJ','great','great',1,'amod','Friendly staff , central location . ',false
147891,'JJ','central','central',1,'amod','staff , great location . ',false
147892,'NN','location','location',1,'appos',', great central . ',false
147893,'.','.','.',0,'punct','great central location ',false
147894,'RB','very','Very',1,'advmod','overpriced breakfast , ',false
147895,'VBN','overprice','overpriced',1,'dep','Very breakfast , cold ',false
147896,'NN','breakfast','breakfast',1,'dobj','Very overpriced , cold pool ',false
147897,',',',',',',0,'punct','Very overpriced breakfast cold pool and ',false
147898,'JJ','cold','cold',1,'amod','overpriced breakfast , pool and no ',false
147899,'NN','pool','pool',1,'conj','breakfast , cold and no towels ',false
147900,'CC','and','and',1,'cc',', cold pool no towels at ',false
147901,'DT','no','no',1,'det','cold pool and towels at the ',false
147902,'NNS','towel','towels',1,'conj','pool and no at the pool ',false
147903,'IN','at','at',1,'prep','and no towels the pool , ',false
147904,'DT','the','the',1,'det','no towels at pool , cold ',false
147905,'NN','pool','pool',1,'pobj','towels at the , cold room ',false
147906,',',',',',',0,'punct','at the pool cold room . ',false
147907,'JJ','cold','cold',1,'amod','the pool , room . ',false
147908,'NN','room','room',1,'ROOT','pool , cold . ',false
147909,'.','.','.',0,'punct',', cold room ',false
147910,'VBN','advertize','Advertized',1,'nsubj','as parking and ',false
147911,'IN','as','as',1,'prep','Advertized parking and breakfast ',false
147912,'NN','parking','parking',1,'pobj','Advertized as and breakfast included ',false
147913,'CC','and','and',1,'cc','Advertized as parking breakfast included but ',false
147914,'NN','breakfast','breakfast',1,'conj','as parking and included but those ',false
147915,'VBD','include','included',1,'ROOT','parking and breakfast but those were ',false
147916,'CC','but','but',1,'cc','and breakfast included those were charged ',false
147917,'DT','those','those',1,'nsubjpass','breakfast included but were charged extra ',false
147918,'VBD','be','were',1,'auxpass','included but those charged extra . ',false
147919,'VBN','charge','charged',1,'conj','but those were extra . ',false
147920,'JJ','extra','extra',1,'dep','those were charged . ',false
147921,'.','.','.',0,'punct','were charged extra ',false
148749,'NNP','pleasant','Pleasant',1,'ROOT','. ',false
148750,'.','.','.',0,'punct','Pleasant ',false
148751,'JJ','clean','Clean',1,'amod','and comfortable bed ',false
148752,'CC','and','and',1,'cc','Clean comfortable bed and ',false
148753,'JJ','comfortable','comfortable',1,'conj','Clean and bed and good ',false
148754,'NN','bed','bed',1,'ROOT','Clean and comfortable and good housekeeping ',false
148755,'CC','and','and',1,'cc','and comfortable bed good housekeeping . ',false
148756,'JJ','good','good',1,'amod','comfortable bed and housekeeping . ',false
148757,'NN','housekeeping','housekeeping',1,'conj','bed and good . ',false
148758,'.','.','.',0,'punct','and good housekeeping ',false
148759,'JJ','old','Old',1,'amod','furniture , torn ',false
148760,'NN','furniture','furniture',1,'tmod','Old , torn wallpapers ',false
148761,',',',',',',0,'punct','Old furniture torn wallpapers and ',false
148762,'VBN','tear','torn',1,'amod','Old furniture , wallpapers and many ',false
148763,'NNS','wallpaper','wallpapers',1,'ROOT','furniture , torn and many things ',false
148764,'CC','and','and',1,'cc',', torn wallpapers many things can ',false
148765,'JJ','many','many',1,'amod','torn wallpapers and things can be ',false
148766,'NNS','thing','things',1,'nsubj','wallpapers and many can be nicer ',false
148767,'MD','can','can',1,'aux','and many things be nicer , ',false
148768,'VB','be','be',1,'cop','many things can nicer , time ',false
148769,'JJR','nice','nicer',1,'amod','things can be , time for ',false
148770,',',',',',',0,'punct','can be nicer time for a ',false
148771,'NN','time','time',1,'conj','be nicer , for a good ',false
148772,'IN','for','for',1,'prep','nicer , time a good spring ',false
148773,'DT','a','a',1,'det',', time for good spring cleaning ',false
148774,'JJ','good','good',1,'amod','time for a spring cleaning . ',false
148775,'NN','spring','spring',1,'nn','for a good cleaning . ',false
148776,'NN','cleaning','cleaning',1,'pobj','a good spring . ',false
148777,'.','.','.',0,'punct','good spring cleaning ',false
149238,'UH','okay','Okay',1,'ROOT','. ',false
149239,'.','.','.',0,'punct','Okay ',false
149240,'DT','the','THE',1,'det','location . ',false
149241,'NN','location','location',1,'ROOT','THE . ',false
149242,'.','.','.',0,'punct','THE location ',false
149243,'PRP','we','We',1,'nsubj','requested an extra ',false
149244,'VBD','request','requested',1,'ROOT','We an extra bed ',false
149245,'DT','an','an',1,'det','We requested extra bed and ',false
149246,'JJ','extra','extra',1,'amod','We requested an bed and no ',false
149247,'NN','bed','bed',1,'dobj','requested an extra and no one ',false
149248,'CC','and','and',1,'cc','an extra bed no one contacted ',false
149249,'DT','no','no',1,'det','extra bed and one contacted us ',false
149250,'NN','#crd#','one',1,'nsubj','bed and no contacted us to ',false
149251,'VBD','contact','contacted',1,'conj','and no one us to let ',false
149252,'PRP','us','us',1,'dobj','no one contacted to let us ',false
149253,'TO','to','to',1,'aux','one contacted us let us know ',false
149254,'VB','let','let',1,'xcomp','contacted us to us know that ',false
149255,'PRP','us','us',1,'nsubj','us to let know that is ',false
149256,'VB','know','know',1,'ccomp','to let us that is not ',false
149257,'DT','that','that',1,'nsubj','let us know is not possible ',false
149258,'VBZ','be','is',1,'cop','us know that not possible until ',false
149259,'RB','not','not',1,'neg','know that is possible until we ',false
149260,'JJ','possible','possible',1,'ccomp','that is not until we went ',false
149261,'IN','until','until',1,'mark','is not possible we went in ',false
149262,'PRP','we','we',1,'nsubj','not possible until went in to ',false
149263,'VBD','go','went',1,'dep','possible until we in to check ',false
149264,'RB','in','in',1,'advmod','until we went to check in ',false
149265,'TO','to','to',1,'aux','we went in check in and ',false
149266,'VB','check','check',1,'xcomp','went in to in and they ',false
149267,'RP','in','in',1,'prt','in to check and they said ',false
149268,'CC','and','and',1,'cc','to check in they said we ',false
149269,'PRP','they','they',1,'nsubj','check in and said we can?ft ',false
149270,'VBD','say','said',1,'conj','in and they we can?ft do ',false
149271,'PRP','we','we',1,'nsubj','and they said can?ft do anything ',false
149272,'MD','can?ft','can?ft',1,'aux','they said we do anything about ',false
149273,'VB','do','do',1,'ccomp','said we can?ft anything about it ',false
149274,'NN','anything','anything',1,'dobj','we can?ft do about it and ',false
149275,'IN','about','about',1,'prep','can?ft do anything it and still ',false
149276,'PRP','it','it',1,'pobj','do anything about and still charged ',false
149277,'CC','and','and',1,'cc','anything about it still charged us ',false
149278,'RB','still','still',1,'advmod','about it and charged us for ',false
149279,'VBD','charge','charged',1,'conj','it and still us for the ',false
149280,'PRP','us','us',1,'dobj','and still charged for the extra ',false
149281,'IN','for','for',1,'prep','still charged us the extra person ',false
149282,'DT','the','the',1,'det','charged us for extra person that ',false
149283,'JJ','extra','extra',1,'amod','us for the person that had ',false
149284,'NN','person','person',1,'pobj','for the extra that had to ',false
149285,'WDT','that','that',1,'nsubj','the extra person had to sleep ',false
149286,'VBD','have','had',1,'rcmod','extra person that to sleep on ',false
149287,'TO','to','to',1,'aux','person that had sleep on the ',false
149288,'VB','sleep','sleep',1,'xcomp','that had to on the ground ',false
149289,'IN','on','on',1,'prep','had to sleep the ground ',false
149290,'DT','the','the',1,'det','to sleep on ground ',false
149291,'NN','ground','ground',1,'pobj','sleep on the ',false
150079,'RB','very','Very',1,'advmod','Good . ',false
150080,'JJ','good','Good',1,'ROOT','Very . ',false
150081,'.','.','.',0,'punct','Very Good ',false
150082,'MD','could','Could',1,'aux','nt extends my ',false
150083,'RB','not','nt',1,'neg','Could extends my stay ',false
150084,'VBZ','extend','extends',1,'ROOT','Could nt my stay even ',false
150085,'PRP$','my','my',1,'poss','Could nt extends stay even if ',false
150086,'NN','stay','stay',1,'dobj','nt extends my even if I ',false
150087,'RB','even','even',1,'advmod','extends my stay if I wanted ',false
150088,'IN','if','if',1,'dep','my stay even I wanted to ',false
150089,'PRP','i','I',1,'nsubj','stay even if wanted to pay ',false
150090,'VBD','want','wanted',1,'dep','even if I to pay and ',false
150091,'TO','to','to',1,'aux','if I wanted pay and been ',false
150092,'VB','pay','pay',1,'xcomp','I wanted to and been told ',false
150093,'CC','and','and',1,'cc','wanted to pay been told I ',false
150094,'VBN','be','been',1,'auxpass','to pay and told I could ',false
150095,'VBN','tell','told',1,'conj','pay and been I could the ',false
150096,'PRP','i','I',1,'dobj','and been told could the day ',false
150097,'MD','could','could',1,'dep','been told I the day before ',false
150098,'DT','the','the',1,'det','told I could day before . ',false
150099,'NN','day','day',1,'nsubj','I could the before . ',false
150100,'RB','before','before',1,'advmod','could the day . ',false
150101,'.','.','.',0,'punct','the day before ',false
150102,'NN','bit','Bit',1,'ROOT','of a disappointment ',false
150103,'IN','of','of',1,'prep','Bit a disappointment but ',false
150104,'DT','a','a',1,'det','Bit of disappointment but nothing ',false
150105,'NN','disappointment','disappointment',1,'pobj','Bit of a but nothing major ',false
150106,'CC','but','but',1,'cc','of a disappointment nothing major . ',false
150107,'NN','nothing','nothing',1,'conj','a disappointment but major . ',false
150108,'JJ','major','major',1,'amod','disappointment but nothing . ',false
150109,'.','.','.',0,'punct','but nothing major ',false
150578,'UH','ok','ok',1,'ROOT','. ',false
150579,'.','.','.',0,'punct','ok ',false
150580,'NN','garage','garage',1,'ROOT','. ',false
150581,'.','.','.',0,'punct','garage ',false
150582,'NN','brass','brass',1,'ROOT','. ',false
150583,'.','.','.',0,'punct','brass ',false
150584,'NN','decor','decor',1,'ROOT','. ',false
150585,'.','.','.',0,'punct','decor ',false
150586,'JJ','electrical','electrical',1,'amod','outlets that do ',false
150587,'NNS','outlet','outlets',1,'dobj','electrical that do nt ',false
150588,'WDT','that','that',1,'nsubj','electrical outlets do nt work ',false
150589,'VBP','do','do',1,'aux','electrical outlets that nt work . ',false
150590,'RB','nt','nt',1,'advmod','outlets that do work . ',false
150591,'VB','work','work',1,'ROOT','that do nt . ',false
150592,'.','.','.',0,'punct','do nt work ',false
150593,'JJ','extra','extra',1,'amod','chair but no ',false
150594,'NN','chair','chair',1,'ROOT','extra but no room ',false
150595,'CC','but','but',1,'cc','extra chair no room to ',false
150596,'DT','no','no',1,'det','extra chair but room to sit ',false
150597,'NN','room','room',1,'conj','chair but no to sit in ',false
150598,'TO','to','to',1,'aux','but no room sit in it ',false
150599,'VB','sit','sit',1,'infmod','no room to in it . ',false
150600,'IN','in','in',1,'prep','room to sit it . ',false
150601,'PRP','it','it',1,'pobj','to sit in . ',false
150602,'.','.','.',0,'punct','sit in it ',false
150603,'NN','shower','shower',1,'nn','head that delivers ',false
150604,'NN','head','head',1,'ROOT','shower that delivers needles ',false
150605,'WDT','that','that',1,'nsubj','shower head delivers needles of ',false
150606,'VBZ','deliver','delivers',1,'rcmod','shower head that needles of hot ',false
150607,'NNS','needle','needles',1,'dobj','head that delivers of hot death ',false
150608,'IN','of','of',1,'prep','that delivers needles hot death . ',false
150609,'JJ','hot','hot',1,'amod','delivers needles of death . ',false
150610,'NN','death','death',1,'pobj','needles of hot . ',false
150611,'.','.','.',0,'punct','of hot death ',false
151142,'NNP','pleasant','Pleasant',1,'ROOT','. ',false
151143,'.','.','.',0,'punct','Pleasant ',false
151144,'NNS','need','Needs',1,'ROOT','apdeting carpets This ',false
151145,'VBG','apdeting','apdeting',1,'partmod','Needs carpets This hotel ',false
151146,'NNS','carpet','carpets',1,'dep','Needs apdeting This hotel is ',false
151147,'DT','this','This',1,'det','Needs apdeting carpets hotel is frecuente ',false
151148,'NN','hotel','hotel',1,'nsubj','apdeting carpets This is frecuente by ',false
151149,'VBZ','be','is',1,'cop','carpets This hotel frecuente by studendents ',false
151150,'JJ','frecuente','frecuente',1,'advmod','This hotel is by studendents who ',false
151151,'IN','by','by',1,'prep','hotel is frecuente studendents who used ',false
151152,'NNS','studendents','studendents',1,'pobj','is frecuente by who used the ',false
151153,'WP','who','who',1,'nsubj','frecuente by studendents used the hotel ',false
151154,'VBD','use','used',1,'rcmod','by studendents who the hotel to ',false
151155,'DT','the','the',1,'det','studendents who used hotel to have ',false
151156,'NN','hotel','hotel',1,'dobj','who used the to have parties ',false
151157,'TO','to','to',1,'aux','used the hotel have parties I ',false
151158,'VB','have','have',1,'xcomp','the hotel to parties I call ',false
151159,'NNS','party','parties',1,'dobj','hotel to have I call front ',false
151160,'PRP','i','I',1,'nsubj','to have parties call front desk ',false
151161,'VBP','call','call',1,'ccomp','have parties I front desk to ',false
151162,'JJ','front','front',1,'amod','parties I call desk to complain ',false
151163,'NN','desk','desk',1,'dobj','I call front to complain but ',false
151164,'TO','to','to',1,'aux','call front desk complain but they ',false
151165,'VB','complain','complain',1,'infmod','front desk to but they did ',false
151166,'CC','but','but',1,'cc','desk to complain they did not ',false
151167,'PRP','they','they',1,'nsubj','to complain but did not respond ',false
151168,'VBD','do','did',1,'aux','complain but they not respond to ',false
151169,'RB','not','not',1,'neg','but they did respond to my ',false
151170,'VB','respond','respond',1,'conj','they did not to my complaint ',false
151171,'IN','to','to',1,'prep','did not respond my complaint The ',false
151172,'PRP$','my','my',1,'poss','not respond to complaint The Patty ',false
151173,'NN','complaint','complaint',1,'pobj','respond to my The Patty when ',false
151174,'DT','the','The',1,'det','to my complaint Patty when to ',false
151175,'NNP','patty','Patty',1,'dep','my complaint The when to 4 ',false
151176,'WRB','when','when',1,'dep','complaint The Patty to 4 am ',false
151177,'IN','to','to',1,'dep','The Patty when 4 am . ',false
151178,'CD','0','4',0,'num','Patty when to am . ',false
151179,'NN','am','am',1,'pobj','when to 4 . ',false
151180,'.','.','.',0,'punct','to 4 am ',false
151181,'CD','0','2',0,'num','nites when each ',false
151182,'NNS','nit','nites',1,'ROOT','2 when each nitght ',false
151183,'WRB','when','when',1,'advmod','2 nites each nitght was ',false
151184,'DT','each','each',1,'det','2 nites when nitght was a ',false
151185,'NN','nitght','nitght',1,'nsubj','nites when each was a party ',false
151186,'VBD','be','was',1,'cop','when each nitght a party in ',false
151187,'DT','a','a',1,'det','each nitght was party in my ',false
151188,'NN','party','party',1,'dep','nitght was a in my floor ',false
151189,'IN','in','in',1,'prep','was a party my floor or ',false
151190,'PRP$','my','my',1,'poss','a party in floor or the ',false
151191,'NN','floor','floor',1,'pobj','party in my or the one ',false
151192,'CC','or','or',1,'cc','in my floor the one above ',false
151193,'DT','the','the',1,'dep','my floor or one above ',false
151194,'CD','#crd#','one',1,'conj','floor or the above ',false
151195,'RB','above','above',1,'advmod','or the one ',false
152017,'RB','not','not',1,'neg','too bad . ',false
152018,'RB','too','too',1,'advmod','not bad . ',false
152019,'JJ','bad','bad',1,'ROOT','not too . ',false
152020,'.','.','.',0,'punct','not too bad ',false
152021,'JJ','good','good',1,'amod','location , professional ',false
152022,'NN','location','location',1,'dep','good , professional employee ',false
152023,',',',',',',0,'punct','good location professional employee but ',false
152024,'JJ','professional','professional',1,'amod','good location , employee but room ',false
152025,'NN','employee','employee',1,'conj','location , professional but room not ',false
152026,'CC','but','but',1,'cc',', professional employee room not clean ',false
152027,'NN','room','room',1,'dep','professional employee but not clean , ',false
152028,'RB','not','not',1,'neg','employee but room clean , need ',false
152029,'JJ','clean','clean',1,'conj','but room not , need to ',false
152030,',',',',',',0,'punct','room not clean need to change ',false
152031,'VBP','need','need',1,'conj','not clean , to change furniture ',false
152032,'TO','to','to',1,'aux','clean , need change furniture bc ',false
152033,'VB','change','change',1,'xcomp',', need to furniture bc too ',false
152034,'NN','furniture','furniture',1,'nn','need to change bc too old ',false
152035,'NNS','bc','bc',1,'nsubj','to change furniture too old , ',false
152036,'RB','too','too',1,'advmod','change furniture bc old , they ',false
152037,'JJ','old','old',1,'xcomp','furniture bc too , they do ',false
152038,',',',',',',0,'punct','bc too old they do not ',false
152039,'PRP','they','they',1,'nsubj','too old , do not look ',false
152040,'VBP','do','do',1,'aux','old , they not look good ',false
152041,'RB','not','not',1,'neg',', they do look good at ',false
152042,'VB','look','look',1,'dep','they do not good at all ',false
152043,'JJ','good','good',1,'acomp','do not look at all , ',false
152044,'RB','at','at',1,'advmod','not look good all , old ',false
152045,'RB','all','all',1,'advmod','look good at , old carpet ',false
152046,',',',',',',0,'punct','good at all old carpet , ',false
152047,'JJ','old','old',1,'amod','at all , carpet , most ',false
152048,'NN','carpet','carpet',1,'nsubj','all , old , most your ',false
152049,',',',',',',0,'punct',', old carpet most your plugs ',false
152050,'JJS','most','most',1,'amod','old carpet , your plugs on ',false
152051,'PRP$','your','your',1,'poss','carpet , most plugs on the ',false
152052,'NNS','plug','plugs',1,'nsubj',', most your on the wall ',false
152053,'IN','on','on',1,'prep','most your plugs the wall do ',false
152054,'DT','the','the',1,'det','your plugs on wall do not ',false
152055,'NN','wall','wall',1,'pobj','plugs on the do not work ',false
152056,'VBP','do','do',1,'aux','on the wall not work , ',false
152057,'RB','not','not',1,'neg','the wall do work , heat ',false
152058,'VB','work','work',1,'advcl','wall do not , heat control ',false
152059,',',',',',',0,'punct','do not work heat control broken ',false
152060,'NN','heat','heat',1,'nn','not work , control broken , ',false
152061,'NN','control','control',1,'parataxis','work , heat broken , room ',false
152062,'VBN','break','broken',1,'partmod',', heat control , room was ',false
152063,',',',',',',0,'punct','heat control broken room was cold ',false
152064,'NN','room','room',1,'nsubj','control broken , was cold ... ',false
152065,'VBD','be','was',1,'cop','broken , room cold ... ',false
152066,'JJ','cold','cold',1,'ROOT',', room was ... ',false
152067,'.','..','...',0,'punct','room was cold ',false
152068,'NN','room','room',1,'dep','not clean enough ',false
152069,'RB','not','not',1,'neg','room clean enough , ',false
152070,'JJ','clean','clean',1,'amod','room not enough , old ',false
152071,'RB','enough','enough',1,'advmod','room not clean , old carpet ',false
152072,',',',',',',0,'punct','not clean enough old carpet and ',false
152073,'JJ','old','old',1,'amod','clean enough , carpet and furniture ',false
152074,'NN','carpet','carpet',1,'dep','enough , old and furniture , ',false
152075,'CC','and','and',1,'cc',', old carpet furniture , fix ',false
152076,'NN','furniture','furniture',1,'conj','old carpet and , fix all ',false
152077,',',',',',',0,'punct','carpet and furniture fix all your ',false
152078,'VB','fix','fix',1,'ROOT','and furniture , all your plugs ',false
152079,'DT','all','all',1,'det','furniture , fix your plugs ',false
152080,'PRP$','your','your',1,'poss',', fix all plugs ',false
152081,'NNS','plug','plugs',1,'dobj','fix all your ',false
153018,'JJ','great','Great',1,'amod','spot . ',false
153019,'NN','spot','spot',1,'ROOT','Great . ',false
153020,'.','.','.',0,'punct','Great spot ',false
153021,'UH','ok','Ok',1,'dep','rooms . ',false
153022,'NNS','room','rooms',1,'ROOT','Ok . ',false
153023,'.','.','.',0,'punct','Ok rooms ',false
153024,'JJ','great','Great',1,'amod','location . ',false
153025,'NN','location','location',1,'ROOT','Great . ',false
153026,'.','.','.',0,'punct','Great location ',false
153027,'JJ','great','Great',1,'amod','spot on the ',false
153028,'NN','spot','spot',1,'ROOT','Great on the metro ',false
153029,'IN','on','on',1,'prep','Great spot the metro . ',false
153030,'DT','the','the',1,'det','Great spot on metro . ',false
153031,'NN','metro','metro',1,'pobj','spot on the . ',false
153032,'.','.','.',0,'punct','on the metro ',false
153033,'VBG','start','Starting',1,'ROOT','to show its ',false
153034,'TO','to','to',1,'aux','Starting show its age ',false
153035,'VB','show','show',1,'xcomp','Starting to its age . ',false
153036,'PRP$','its','its',1,'poss','Starting to show age . ',false
153037,'NN','age','age',1,'dobj','to show its . ',false
153038,'.','.','.',0,'punct','show its age ',false
153039,'NNS','need','Needs',1,'ROOT','a little freshing ',false
153040,'DT','a','a',1,'det','Needs little freshing up ',false
153041,'JJ','little','little',1,'dep','Needs a freshing up ',false
153042,'VBG','freshing','freshing',1,'amod','Needs a little up ',false
153043,'RP','up','up',1,'prt','a little freshing ',false
153415,'JJ','good','Good',1,'ROOT','. ',false
153416,'.','.','.',0,'punct','Good ',false
153417,'DT','the','The',1,'det','bed was really ',false
153418,'NN','bed','bed',1,'nsubj','The was really comfy ',false
153419,'VBD','be','was',1,'cop','The bed really comfy ',false
153420,'RB','really','really',1,'advmod','The bed was comfy ',false
153421,'JJ','comfy','comfy',1,'ROOT','bed was really ',false
153579,'RB','very','Very',1,'advmod','Good . ',false
153580,'JJ','good','Good',1,'ROOT','Very . ',false
153581,'.','.','.',0,'punct','Very Good ',false
153582,'VBD','stay','Stayed',1,'ROOT','just one night ',false
153583,'RB','just','just',1,'advmod','Stayed one night . ',false
153584,'CD','#crd#','one',1,'num','Stayed just night . ',false
153585,'NN','night','night',1,'tmod','Stayed just one . ',false
153586,'.','.','.',0,'punct','just one night ',false
153587,'NNP','perfect','Perfect',1,'nn','location just across ',false
153588,'NN','location','location',1,'ROOT','Perfect just across the ',false
153589,'RB','just','just',1,'dep','Perfect location across the park ',false
153590,'IN','across','across',1,'dep','Perfect location just the park from ',false
153591,'DT','the','the',1,'det','location just across park from the ',false
153592,'NN','park','park',1,'pobj','just across the from the airport ',false
153593,'IN','from','from',1,'dep','across the park the airport shuttle ',false
153594,'DT','the','the',1,'det','the park from airport shuttle stop ',false
153595,'NN','airport','airport',1,'nn','park from the shuttle stop , ',false
153596,'NN','shuttle','shuttle',1,'nn','from the airport stop , great ',false
153597,'NN','stop','stop',1,'pobj','the airport shuttle , great view ',false
153598,',',',',',',0,'punct','airport shuttle stop great view from ',false
153599,'JJ','great','great',1,'amod','shuttle stop , view from the ',false
153600,'NN','view','view',1,'dep','stop , great from the room ',false
153601,'IN','from','from',1,'prep',', great view the room , ',false
153602,'DT','the','the',1,'det','great view from room , sauna ',false
153603,'NN','room','room',1,'pobj','view from the , sauna , ',false
153604,',',',',',',0,'punct','from the room sauna , pool ',false
153605,'NN','sauna','sauna',1,'conj','the room , , pool and ',false
153606,',',',',',',0,'punct','room , sauna pool and simple ',false
153607,'NN','pool','pool',1,'conj',', sauna , and simple gym ',false
153608,'CC','and','and',1,'cc','sauna , pool simple gym available ',false
153609,'JJ','simple','simple',1,'amod',', pool and gym available free ',false
153610,'NN','gym','gym',1,'conj','pool and simple available free of ',false
153611,'JJ','available','available',1,'amod','and simple gym free of charge ',false
153612,'JJ','free','free',1,'advmod','simple gym available of charge . ',false
153613,'IN','of','of',1,'prep','gym available free charge . ',false
153614,'NN','charge','charge',1,'pobj','available free of . ',false
153615,'.','.','.',0,'punct','free of charge ',false
153616,'DT','the','The',1,'det','hotel obviously remember ',false
153617,'NN','hotel','hotel',1,'ROOT','The obviously remember better ',false
153618,'RB','obviously','obviously',1,'advmod','The hotel remember better times ',false
153619,'VB','remember','remember',1,'infmod','The hotel obviously better times , ',false
153620,'JJR','good','better',1,'amod','hotel obviously remember times , but ',false
153621,'NNS','time','times',1,'tmod','obviously remember better , but everything ',false
153622,',',',',',',0,'punct','remember better times but everything was ',false
153623,'CC','but','but',1,'cc','better times , everything was functional ',false
153624,'NN','everything','everything',1,'nsubj','times , but was functional , ',false
153625,'VBD','be','was',1,'cop',', but everything functional , clean ',false
153626,'JJ','functional','functional',1,'conj','but everything was , clean and ',false
153627,',',',',',',0,'punct','everything was functional clean and overall ',false
153628,'JJ','clean','clean',1,'amod','was functional , and overall great ',false
153629,'CC','and','and',1,'cc','functional , clean overall great value ',false
153630,'JJ','overall','overall',1,'conj',', clean and great value for ',false
153631,'JJ','great','great',1,'amod','clean and overall value for the ',false
153632,'NN','value','value',1,'conj','and overall great for the money ',false
153633,'IN','for','for',1,'prep','overall great value the money paid ',false
153634,'DT','the','the',1,'det','great value for money paid . ',false
153635,'NN','money','money',1,'pobj','value for the paid . ',false
153636,'VBN','pay','paid',1,'partmod','for the money . ',false
153637,'.','.','.',0,'punct','the money paid ',false
154509,'JJ','good','Good',1,'ROOT','. ',false
154510,'.','.','.',0,'punct','Good ',false
154511,'PRP','i','I',1,'nsubj','left a take ',false
154512,'VBD','leave','left',1,'ROOT','I a take away ',false
154513,'DT','a','a',1,'nsubj','I left take away food ',false
154514,'VB','take','take',1,'xcomp','I left a away food with ',false
154515,'RB','away','away',1,'advmod','left a take food with the ',false
154516,'NN','food','food',1,'dobj','a take away with the receptionist ',false
154517,'IN','with','with',1,'prep','take away food the receptionist to ',false
154518,'DT','the','the',1,'det','away food with receptionist to take ',false
