@relation Preis-Leistungs-Verhltnis-positive

@attribute id numeric
@attribute pos string
@attribute lemma string
@attribute surfaceform string
@attribute hasUppercase numeric
@attribute dependency string
@attribute neighbortokens string
@attribute aspecttype {true, false}

@data
133510,'NN','looking','looking',1,'conj','worn and old . ',false
133511,'.','.','.',0,'punct','and old looking ',false
133512,'DT','no','No',1,'det','available power outlets ',false
133513,'JJ','available','available',1,'amod','No power outlets near ',false
133514,'NN','power','power',1,'nn','No available outlets near the ',false
133515,'NNS','outlet','outlets',1,'nsubj','No available power near the bed ',false
133516,'IN','near','near',1,'prep','available power outlets the bed and ',false
133517,'DT','the','the',1,'det','power outlets near bed and one ',false
133518,'NN','bed','bed',1,'pobj','outlets near the and one set ',false
133519,'CC','and','and',1,'cc','near the bed one set near ',false
133520,'CD','#crd#','one',1,'num','the bed and set near the ',false
133521,'NN','set','set',1,'conj','bed and one near the coffee ',false
133522,'IN','near','near',1,'prep','and one set the coffee machine ',false
133523,'DT','the','the',1,'det','one set near coffee machine didn?ft ',false
133524,'NN','coffee','coffee',1,'nn','set near the machine didn?ft work ',false
133525,'NN','machine','machine',1,'nn','near the coffee didn?ft work at ',false
133526,'NN','didn?ft','didn?ft',1,'nn','the coffee machine work at all ',false
133527,'NN','work','work',1,'pobj','coffee machine didn?ft at all and ',false
133528,'IN','at','at',1,'prep','machine didn?ft work all and the ',false
133529,'RB','all','all',1,'dep','didn?ft work at and the electrics ',false
133530,'CC','and','and',1,'cc','work at all the electrics had ',false
133531,'DT','the','the',1,'det','at all and electrics had actually ',false
133532,'NNS','electric','electrics',1,'conj','all and the had actually crumbled ',false
133533,'VBD','have','had',1,'aux','and the electrics actually crumbled back ',false
133534,'RB','actually','actually',1,'advmod','the electrics had crumbled back into ',false
133535,'VBN','crumble','crumbled',1,'ROOT','electrics had actually back into the ',false
133536,'RB','back','back',1,'advmod','had actually crumbled into the wall ',false
133537,'IN','into','into',1,'prep','actually crumbled back the wall . ',false
133538,'DT','the','the',1,'det','crumbled back into wall . ',false
133539,'NN','wall','wall',1,'pobj','back into the . ',false
133540,'.','.','.',0,'punct','into the wall ',false
133541,'DT','the','The',1,'det','bed furnishing was ',false
133542,'NN','bed','bed',1,'nn','The furnishing was filthy ',false
133543,'NN','furnishing','furnishing',1,'nsubj','The bed was filthy with ',false
133544,'VBD','be','was',1,'cop','The bed furnishing filthy with dirt ',false
133545,'JJ','filthy','filthy',1,'ROOT','bed furnishing was with dirt and ',false
133546,'IN','with','with',1,'prep','furnishing was filthy dirt and stains ',false
133547,'NN','dirt','dirt',1,'dep','was filthy with and stains though ',false
133548,'CC','and','and',1,'cc','filthy with dirt stains though the ',false
133549,'NNS','stain','stains',1,'conj','with dirt and though the sheets ',false
133550,'IN','though','though',1,'mark','dirt and stains the sheets were ',false
133551,'DT','the','the',1,'det','and stains though sheets were immaculate ',false
133552,'NNS','sheet','sheets',1,'nsubj','stains though the were immaculate . ',false
133553,'VBD','be','were',1,'cop','though the sheets immaculate . ',false
133554,'JJ','immaculate','immaculate',1,'pobj','the sheets were . ',false
133555,'.','.','.',0,'punct','sheets were immaculate ',false
133556,'DT','the','The',1,'det','bathtub took 15 ',false
133557,'NN','bathtub','bathtub',1,'nsubj','The took 15 mins ',false
133558,'VBD','take','took',1,'ROOT','The bathtub 15 mins to ',false
133559,'CD','0','15',0,'num','The bathtub took mins to drain ',false
133560,'NNS','min','mins',1,'dobj','bathtub took 15 to drain out ',false
133561,'TO','to','to',1,'aux','took 15 mins drain out after ',false
133562,'VB','drain','drain',1,'xcomp','15 mins to out after a ',false
133563,'RP','out','out',1,'prt','mins to drain after a short ',false
133564,'IN','after','after',1,'prep','to drain out a short shower ',false
133565,'DT','a','a',1,'det','drain out after short shower . ',false
133566,'JJ','short','short',1,'amod','out after a shower . ',false
133567,'NN','shower','shower',1,'pobj','after a short . ',false
133568,'.','.','.',0,'punct','a short shower ',false
133569,'JJ','single','Single',1,'amod','shampoo bottle was ',false
133570,'NN','shampoo','shampoo',1,'nn','Single bottle was 1/2 ',false
133571,'NN','bottle','bottle',1,'nsubj','Single shampoo was 1/2 used ',false
133572,'VBD','be','was',1,'cop','Single shampoo bottle 1/2 used and ',false
133573,'CD','0','1/2',0,'ROOT','shampoo bottle was used and had ',false
133574,'VBN','use','used',1,'partmod','bottle was 1/2 and had not ',false
133575,'CC','and','and',1,'cc','was 1/2 used had not been ',false
133576,'VBD','have','had',1,'aux','1/2 used and not been replaced ',false
133577,'RB','not','not',1,'neg','used and had been replaced after ',false
133578,'VBN','be','been',1,'auxpass','and had not replaced after the ',false
133579,'VBN','replace','replaced',1,'conj','had not been after the previous ',false
133580,'IN','after','after',1,'mark','not been replaced the previous guest ',false
133581,'DT','the','the',1,'det','been replaced after previous guest left ',false
133582,'JJ','previous','previous',1,'amod','replaced after the guest left . ',false
133583,'NN','guest','guest',1,'nsubj','after the previous left . ',false
133584,'VBD','leave','left',1,'advcl','the previous guest . ',false
133585,'.','.','.',0,'punct','previous guest left ',false
133586,'.','.','.',0,'ROOT','',false
133587,'JJ','whole','whole',1,'amod','hotel is tired ',false
133588,'NN','hotel','hotel',1,'nsubj','whole is tired and ',false
133589,'VBZ','be','is',1,'cop','whole hotel tired and dated ',false
133590,'JJ','tired','tired',1,'ROOT','whole hotel is and dated . ',false
133591,'CC','and','and',1,'cc','hotel is tired dated . ',false
133592,'JJ','dated','dated',1,'conj','is tired and . ',false
133593,'.','.','.',0,'punct','tired and dated ',false
133594,'NNP','glad','Glad',1,'nn','o only needed ',false
133595,'XX','o','o',1,'ROOT','Glad only needed to ',false
133596,'RB','only','only',1,'advmod','Glad o needed to stay ',false
133597,'VBD','need','needed',1,'ccomp','Glad o only to stay here ',false
133598,'TO','to','to',1,'aux','o only needed stay here one ',false
133599,'VB','stay','stay',1,'xcomp','only needed to here one night ',false
133600,'RB','here','here',1,'advmod','needed to stay one night for ',false
133601,'CD','#crd#','one',1,'num','to stay here night for the ',false
133602,'NN','night','night',1,'tmod','stay here one for the convenience ',false
133603,'IN','for','for',1,'prep','here one night the convenience of ',false
133604,'DT','the','the',1,'det','one night for convenience of the ',false
133605,'NN','convenience','convenience',1,'pobj','night for the of the location ',false
133606,'IN','of','of',1,'prep','for the convenience the location . ',false
133607,'DT','the','the',1,'det','the convenience of location . ',false
133608,'NN','location','location',1,'pobj','convenience of the . ',false
133609,'.','.','.',0,'punct','of the location ',false
135965,'PRP','we','We',1,'nsubj','had enjoyable time ',false
135966,'VBD','have','had',1,'ROOT','We enjoyable time and ',false
135967,'JJ','enjoyable','enjoyable',1,'amod','We had time and just ',false
135968,'NN','time','time',1,'dobj','We had enjoyable and just rolled ',false
135969,'CC','and','and',1,'cc','had enjoyable time just rolled with ',false
135970,'RB','just','just',1,'advmod','enjoyable time and rolled with the ',false
135971,'VBD','roll','rolled',1,'conj','time and just with the punches ',false
135972,'IN','with','with',1,'prep','and just rolled the punches . ',false
135973,'DT','the','the',1,'det','just rolled with punches . ',false
135974,'NNS','punch','punches',1,'pobj','rolled with the . ',false
135975,'.','.','.',0,'punct','with the punches ',false
135976,'JJS','good','Best',1,'amod','friends meeting up ',false
135977,'NNS','friend','friends',1,'nsubj','Best meeting up for ',false
135978,'VBG','meet','meeting',1,'ROOT','Best friends up for a ',false
135979,'RP','up','up',1,'prt','Best friends meeting for a visit ',false
135980,'IN','for','for',1,'prep','friends meeting up a visit . ',false
135981,'DT','a','a',1,'det','meeting up for visit . ',false
135982,'NN','visit','visit',1,'pobj','up for a . ',false
135983,'.','.','.',0,'punct','for a visit ',false
135984,'DT','the','The',1,'det','staff were nice ',false
135985,'NN','staff','staff',1,'nsubj','The were nice . ',false
135986,'VBD','be','were',1,'cop','The staff nice . ',false
135987,'JJ','nice','nice',1,'ROOT','The staff were . ',false
135988,'.','.','.',0,'punct','staff were nice ',false
135989,'JJ','front','Front',1,'amod','desk were welcoming ',false
135990,'NN','desk','desk',1,'nsubj','Front were welcoming and ',false
135991,'VBD','be','were',1,'aux','Front desk welcoming and cleaning ',false
135992,'VBG','welcome','welcoming',1,'ROOT','Front desk were and cleaning staff ',false
135993,'CC','and','and',1,'cc','desk were welcoming cleaning staff courteous ',false
135994,'VBG','clean','cleaning',1,'conj','were welcoming and staff courteous . ',false
135995,'NN','staff','staff',1,'nsubj','welcoming and cleaning courteous . ',false
135996,'JJ','courteous','courteous',1,'ccomp','and cleaning staff . ',false
135997,'.','.','.',0,'punct','cleaning staff courteous ',false
135998,'EX','there','There',1,'expl','was a fire ',false
135999,'VBD','be','was',1,'ROOT','There a fire alarm ',false
136000,'DT','a','a',1,'det','There was fire alarm incident ',false
136001,'NN','fire','fire',1,'nn','There was a alarm incident upon ',false
136002,'NN','alarm','alarm',1,'nn','was a fire incident upon arrival ',false
136003,'NN','incident','incident',1,'nsubj','a fire alarm upon arrival and ',false
136004,'IN','upon','upon',1,'prep','fire alarm incident arrival and a ',false
136005,'NN','arrival','arrival',1,'pobj','alarm incident upon and a nice ',false
136006,'CC','and','and',1,'cc','incident upon arrival a nice woman ',false
136007,'DT','a','a',1,'det','upon arrival and nice woman from ',false
136008,'JJ','nice','nice',1,'amod','arrival and a woman from housekeeping ',false
136009,'NN','woman','woman',1,'conj','and a nice from housekeeping made ',false
136010,'IN','from','from',1,'prep','a nice woman housekeeping made sure ',false
136011,'VBG','housekeep','housekeeping',1,'auxpass','nice woman from made sure I ',false
136012,'VBN','make','made',1,'pcomp','woman from housekeeping sure I was ',false
136013,'JJ','sure','sure',1,'dep','from housekeeping made I was to ',false
136014,'PRP','i','I',1,'nsubj','housekeeping made sure was to leave ',false
136015,'VBD','be','was',1,'ccomp','made sure I to leave floor ',false
136016,'TO','to','to',1,'aux','sure I was leave floor and ',false
136017,'VB','leave','leave',1,'xcomp','I was to floor and follow ',false
136018,'NN','floor','floor',1,'dobj','was to leave and follow procedures ',false
136019,'CC','and','and',1,'cc','to leave floor follow procedures to ',false
136020,'VB','follow','follow',1,'conj','leave floor and procedures to exit ',false
136021,'NNS','procedure','procedures',1,'dobj','floor and follow to exit . ',false
136022,'IN','to','to',1,'prep','and follow procedures exit . ',false
136023,'NN','exit','exit',1,'pobj','follow procedures to . ',false
136024,'.','.','.',0,'punct','procedures to exit ',false
136025,'PRP','she','She',1,'nsubj','exited the premises ',false
136026,'VBD','exit','exited',1,'ROOT','She the premises with ',false
136027,'DT','the','the',1,'det','She exited premises with me ',false
136028,'NNS','premise','premises',1,'dobj','She exited the with me . ',false
136029,'IN','with','with',1,'prep','exited the premises me . ',false
136030,'PRP','me','me',1,'pobj','the premises with . ',false
136031,'.','.','.',0,'punct','premises with me ',false
136032,'IN','over','Over',1,'ROOT','and above service ',false
136033,'CC','and','and',1,'cc','Over above service . ',false
136034,'IN','above','above',1,'conj','Over and service . ',false
136035,'NN','service','service',1,'pobj','Over and above . ',false
136036,'.','.','.',0,'punct','and above service ',false
136037,'DT','the','The',1,'det','room was a ',false
136038,'NN','room','room',1,'nsubj','The was a bit ',false
136039,'VBD','be','was',1,'cop','The room a bit tired ',false
136040,'DT','a','a',1,'det','The room was bit tired . ',false
136041,'NN','bit','bit',1,'dep','room was a tired . ',false
136042,'JJ','tired','tired',1,'ROOT','was a bit . ',false
136043,'.','.','.',0,'punct','a bit tired ',false
136044,'PRP','i','I',1,'nsubj','have stayed at ',false
136045,'VBP','have','have',1,'aux','I stayed at this ',false
136046,'VBN','stay','stayed',1,'ROOT','I have at this hotel ',false
136047,'IN','at','at',1,'prep','I have stayed this hotel previously ',false
136048,'DT','this','this',1,'det','have stayed at hotel previously and ',false
136049,'NN','hotel','hotel',1,'pobj','stayed at this previously and the ',false
136050,'RB','previously','previously',1,'advmod','at this hotel and the rooms ',false
136051,'CC','and','and',1,'cc','this hotel previously the rooms were ',false
136052,'DT','the','the',1,'det','hotel previously and rooms were bright ',false
136053,'NNS','room','rooms',1,'nsubj','previously and the were bright and ',false
136054,'VBD','be','were',1,'cop','and the rooms bright and up ',false
136055,'JJ','bright','bright',1,'conj','the rooms were and up to ',false
136056,'CC','and','and',1,'cc','rooms were bright up to date ',false
136057,'IN','up','up',1,'conj','were bright and to date . ',false
136058,'IN','to','to',1,'dep','bright and up date . ',false
136059,'NN','date','date',1,'pobj','and up to . ',false
136060,'.','.','.',0,'punct','up to date ',false
136061,'.','.','.',0,'ROOT','',false
136062,'NN','bathroom','bathroom',1,'nsubj','had mold on ',false
136063,'VBD','have','had',1,'ROOT','bathroom mold on the ',false
136064,'NN','mold','mold',1,'dobj','bathroom had on the ceiling ',false
136065,'IN','on','on',1,'prep','bathroom had mold the ceiling in ',false
136066,'DT','the','the',1,'det','had mold on ceiling in the ',false
136067,'NN','ceiling','ceiling',1,'pobj','mold on the in the bath ',false
136068,'IN','in','in',1,'prep','on the ceiling the bath enclosure ',false
136069,'DT','the','the',1,'det','the ceiling in bath enclosure . ',false
136070,'NN','bath','bath',1,'nn','ceiling in the enclosure . ',false
136071,'NN','enclosure','enclosure',1,'pobj','in the bath . ',false
136072,'.','.','.',0,'punct','the bath enclosure ',false
136073,'DT','the','The',1,'det','dresser was older ',false
136074,'NN','dresser','dresser',1,'nsubj','The was older and ',false
136075,'VBD','be','was',1,'cop','The dresser older and to ',false
136076,'JJR','old','older',1,'ROOT','The dresser was and to ensure ',false
136077,'CC','and','and',1,'cc','dresser was older to ensure it ',false
136078,'TO','to','to',1,'aux','was older and ensure it our ',false
136079,'VB','ensure','ensure',1,'csubj','older and to it our clothes ',false
136080,'PRP','it','it',1,'dobj','and to ensure our clothes were ',false
136081,'PRP$','our','our',1,'poss','to ensure it clothes were ok ',false
136082,'NNS','clothes','clothes',1,'pobj','ensure it our were ok , ',false
136083,'VBD','be','were',1,'cop','it our clothes ok , we ',false
136084,'UH','ok','ok',1,'dep','our clothes were , we had ',false
136085,',',',',',',0,'punct','clothes were ok we had put ',false
136086,'PRP','we','we',1,'nsubj','were ok , had put in ',false
136087,'VBD','have','had',1,'aux','ok , we put in a ',false
136088,'VBN','put','put',1,'conj',', we had in a plastic ',false
136089,'RP','in','in',1,'prt','we had put a plastic liner ',false
136090,'DT','a','a',1,'det','had put in plastic liner to ',false
136091,'JJ','plastic','plastic',1,'amod','put in a liner to protect ',false
136092,'NN','liner','liner',1,'dobj','in a plastic to protect our ',false
136093,'TO','to','to',1,'aux','a plastic liner protect our clothing ',false
136094,'VB','protect','protect',1,'infmod','plastic liner to our clothing from ',false
136095,'PRP$','our','our',1,'poss','liner to protect clothing from touching ',false
136096,'NN','clothing','clothing',1,'dobj','to protect our from touching the ',false
136097,'IN','from','from',1,'prep','protect our clothing touching the wood ',false
136098,'VBG','touch','touching',1,'pcomp','our clothing from the wood . ',false
136099,'DT','the','the',1,'det','clothing from touching wood . ',false
136100,'NN','wood','wood',1,'dobj','from touching the . ',false
136101,'.','.','.',0,'punct','touching the wood ',false
136102,'.','.','.',0,'ROOT','',false
136103,'NN','bed','bed',1,'nn','sheets were not ',false
136104,'NNS','sheet','sheets',1,'ROOT','bed were not of ',false
136105,'VBD','be','were',1,'dep','bed sheets not of best ',false
136106,'RB','not','not',1,'dep','bed sheets were of best quality ',false
136107,'IN','of','of',1,'prep','sheets were not best quality and ',false
136108,'JJS','good','best',1,'amod','were not of quality and we ',false
136109,'NN','quality','quality',1,'pobj','not of best and we were ',false
136110,'CC','and','and',1,'cc','of best quality we were concerned ',false
136111,'PRP','we','we',1,'nsubjpass','best quality and were concerned of ',false
136112,'VBD','be','were',1,'auxpass','quality and we concerned of bed ',false
136113,'VBN','concern','concerned',1,'conj','and we were of bed bugs ',false
136114,'IN','of','of',1,'prep','we were concerned bed bugs . ',false
136115,'NN','bed','bed',1,'nn','were concerned of bugs . ',false
136116,'NNS','bug','bugs',1,'pobj','concerned of bed . ',false
136117,'.','.','.',0,'punct','of bed bugs ',false
137808,'NNP','pleasant','Pleasant',1,'ROOT',', utilization hotel ',false
137809,',',',',',',0,'punct','Pleasant utilization hotel in ',false
137810,'NN','utilization','utilization',1,'nn','Pleasant , hotel in a ',false
137811,'NN','hotel','hotel',1,'appos','Pleasant , utilization in a great ',false
137812,'IN','in','in',1,'prep',', utilization hotel a great location ',false
137813,'DT','a','a',1,'det','utilization hotel in great location . ',false
137814,'JJ','great','great',1,'amod','hotel in a location . ',false
137815,'NN','location','location',1,'pobj','in a great . ',false
137816,'.','.','.',0,'punct','a great location ',false
137817,'EX','there','There',1,'expl','is no bar ',false
137818,'VBZ','be','is',1,'ROOT','There no bar / ',false
137819,'DT','no','no',1,'det','There is bar / lounge ',false
137820,'NN','bar','bar',1,'nsubj','There is no / lounge except ',false
137821,'SYM','/','/',0,'dep','is no bar lounge except attached ',false
137822,'NN','lounge','lounge',1,'dep','no bar / except attached to ',false
137823,'IN','except','except',1,'prep','bar / lounge attached to the ',false
137824,'VBN','attach','attached',1,'pcomp','/ lounge except to the restaurant ',false
137825,'IN','to','to',1,'prep','lounge except attached the restaurant , ',false
137826,'DT','the','the',1,'det','except attached to restaurant , which ',false
137827,'NN','restaurant','restaurant',1,'pobj','attached to the , which has ',false
137828,',',',',',',0,'punct','to the restaurant which has limited ',false
137829,'WDT','which','which',1,'nsubj','the restaurant , has limited hours ',false
137830,'VBZ','have','has',1,'aux','restaurant , which limited hours . ',false
137831,'VBN','limit','limited',1,'rcmod',', which has hours . ',false
137832,'NNS','hour','hours',1,'dobj','which has limited . ',false
137833,'.','.','.',0,'punct','has limited hours ',false
137834,'.','.','.',0,'ROOT','',false
137835,'NN','concierge','concierge',1,'nsubj','was not great ',false
137836,'VBD','be','was',1,'cop','concierge not great . ',false
137837,'RB','not','not',1,'neg','concierge was great . ',false
137838,'JJ','great','great',1,'ROOT','concierge was not . ',false
137839,'.','.','.',0,'punct','was not great ',false
138775,'NNP','pleasant','Pleasant',1,'ROOT','. ',false
138776,'.','.','.',0,'punct','Pleasant ',false
138777,'DT','the','The',1,'det','room was standard ',false
138778,'NN','room','room',1,'nsubj','The was standard with ',false
138779,'VBD','be','was',1,'cop','The room standard with a ',false
138780,'JJ','standard','standard',1,'ROOT','The room was with a nice ',false
138781,'IN','with','with',1,'prep','room was standard a nice view ',false
138782,'DT','a','a',1,'det','was standard with nice view of ',false
138783,'JJ','nice','nice',1,'amod','standard with a view of the ',false
138784,'NN','view','view',1,'pobj','with a nice of the downtown ',false
138785,'IN','of','of',1,'prep','a nice view the downtown . ',false
138786,'DT','the','the',1,'det','nice view of downtown . ',false
138787,'NN','downtown','downtown',1,'pobj','view of the . ',false
138788,'.','.','.',0,'punct','of the downtown ',false
138789,'NNP','staff','Staff',1,'nsubj','were friendly and ',false
138790,'VBD','be','were',1,'cop','Staff friendly and available ',false
138791,'JJ','friendly','friendly',1,'ROOT','Staff were and available to ',false
138792,'CC','and','and',1,'cc','Staff were friendly available to help ',false
138793,'JJ','available','available',1,'conj','were friendly and to help when ',false
138794,'TO','to','to',1,'aux','friendly and available help when needed ',false
138795,'VB','help','help',1,'xcomp','and available to when needed . ',false
138796,'WRB','when','when',1,'advmod','available to help needed . ',false
138797,'VBN','need','needed',1,'advcl','to help when . ',false
138798,'.','.','.',0,'punct','help when needed ',false
138799,'DT','the','The',1,'det','room did not ',false
138800,'NN','room','room',1,'nsubj','The did not appear ',false
138801,'VBD','do','did',1,'aux','The room not appear to ',false
138802,'RB','not','not',1,'neg','The room did appear to be ',false
138803,'VB','appear','appear',1,'ROOT','room did not to be fully ',false
138804,'TO','to','to',1,'aux','did not appear be fully cleaned ',false
138805,'VB','be','be',1,'auxpass','not appear to fully cleaned upon ',false
138806,'RB','fully','fully',1,'advmod','appear to be cleaned upon our ',false
138807,'VBN','clean','cleaned',1,'xcomp','to be fully upon our first ',false
138808,'IN','upon','upon',1,'prep','be fully cleaned our first access ',false
138809,'PRP$','our','our',1,'poss','fully cleaned upon first access to ',false
138810,'JJ','#ord#','first',1,'amod','cleaned upon our access to it ',false
138811,'NN','access','access',1,'pobj','upon our first to it . ',false
138812,'IN','to','to',1,'prep','our first access it . ',false
138813,'PRP','it','it',1,'pobj','first access to . ',false
138814,'.','.','.',0,'punct','access to it ',false
138815,'DT','the','The',1,'det','bathroom was looking ',false
138816,'NN','bathroom','bathroom',1,'nsubj','The was looking a ',false
138817,'VBD','be','was',1,'aux','The bathroom looking a little ',false
138818,'VBG','look','looking',1,'ROOT','The bathroom was a little dated ',false
138819,'DT','a','a',1,'det','bathroom was looking little dated and ',false
138820,'JJ','little','little',1,'dep','was looking a dated and damaged ',false
138821,'VBN','date','dated',1,'ccomp','looking a little and damaged from ',false
138822,'CC','and','and',1,'cc','a little dated damaged from water ',false
138823,'VBN','damage','damaged',1,'conj','little dated and from water . ',false
138824,'IN','from','from',1,'prep','dated and damaged water . ',false
138825,'NN','water','water',1,'pobj','and damaged from . ',false
138826,'.','.','.',0,'punct','damaged from water ',false
138827,'DT','the','The',1,'det','gym equipment was ',false
138828,'NN','gym','gym',1,'nn','The equipment was minimal ',false
138829,'NN','equipment','equipment',1,'nsubj','The gym was minimal with ',false
138830,'VBD','be','was',1,'cop','The gym equipment minimal with only ',false
138831,'JJ','minimal','minimal',1,'ROOT','gym equipment was with only about ',false
138832,'IN','with','with',1,'prep','equipment was minimal only about four ',false
138833,'RB','only','only',1,'quantmod','was minimal with about four machines ',false
138834,'RB','about','about',1,'quantmod','minimal with only four machines in ',false
138835,'CD','#crd#','four',1,'num','with only about machines in the ',false
138836,'NNS','machine','machines',1,'pobj','only about four in the whole ',false
138837,'IN','in','in',1,'prep','about four machines the whole facility ',false
138838,'DT','the','the',1,'det','four machines in whole facility . ',false
138839,'JJ','whole','whole',1,'amod','machines in the facility . ',false
138840,'NN','facility','facility',1,'pobj','in the whole . ',false
138841,'.','.','.',0,'punct','the whole facility ',false
138842,'NN','parking','Parking',1,'nsubjpass','was charged to ',false
138843,'VBD','be','was',1,'auxpass','Parking charged to my ',false
138844,'VBN','charge','charged',1,'ROOT','Parking was to my credit ',false
138845,'IN','to','to',1,'prep','Parking was charged my credit card ',false
138846,'PRP$','my','my',1,'poss','was charged to credit card without ',false
138847,'NN','credit','credit',1,'nn','charged to my card without being ',false
138848,'NN','card','card',1,'pobj','to my credit without being explained ',false
138849,'IN','without','without',1,'prep','my credit card being explained to ',false
138850,'VBG','be','being',1,'auxpass','credit card without explained to me ',false
138851,'VBD','explain','explained',1,'pcomp','card without being to me that ',false
138852,'IN','to','to',1,'prep','without being explained me that this ',false
138853,'PRP','me','me',1,'pobj','being explained to that this would ',false
138854,'IN','that','that',1,'complm','explained to me this would happen ',false
138855,'DT','this','this',1,'nsubj','to me that would happen , ',false
138856,'MD','would','would',1,'aux','me that this happen , and ',false
138857,'VB','happen','happen',1,'ccomp','that this would , and we ',false
138858,',',',',',',0,'punct','this would happen and we were ',false
138859,'CC','and','and',1,'cc','would happen , we were also ',false
138860,'PRP','we','we',1,'nsubjpass','happen , and were also charged ',false
138861,'VBD','be','were',1,'auxpass',', and we also charged for ',false
138862,'RB','also','also',1,'advmod','and we were charged for a ',false
138863,'VBN','charge','charged',1,'conj','we were also for a  ',false
138864,'IN','for','for',1,'prep','were also charged a  long ',false
138865,'DT','a','a',1,'det','also charged for  long distance ',false
138866,'``','','',0,'punct','charged for a long distance  ',false
138867,'JJ','long','long',1,'amod','for a  distance  call ',false
138868,'NN','distance','distance',1,'nn','a  long  call to ',false
138869,'','','',0,'punct',' long distance call to a ',false
138870,'NN','call','call',1,'pobj','long distance  to a local ',false
138871,'IN','to','to',1,'prep','distance  call a local food ',false
138872,'DT','a','a',1,'det',' call to local food place ',false
138873,'JJ','local','local',1,'amod','call to a food place . ',false
138874,'NN','food','food',1,'nn','to a local place . ',false
138875,'NN','place','place',1,'pobj','a local food . ',false
138876,'.','.','.',0,'punct','local food place ',false
138877,'DT','this','This',1,'nsubj','was not a ',false
138878,'VBD','be','was',1,'cop','This not a bad ',false
138879,'RB','not','not',1,'neg','This was a bad place ',false
138880,'DT','a','a',1,'det','This was not bad place overall ',false
138881,'JJ','bad','bad',1,'amod','was not a place overall to ',false
138882,'NN','place','place',1,'ROOT','not a bad overall to stay ',false
138883,'JJ','overall','overall',1,'amod','a bad place to stay , ',false
138884,'TO','to','to',1,'aux','bad place overall stay , we ',false
138885,'VB','stay','stay',1,'xcomp','place overall to , we just ',false
138886,',',',',',',0,'punct','overall to stay we just expected ',false
138887,'PRP','we','we',1,'nsubj','to stay , just expected a ',false
138888,'RB','just','just',1,'advmod','stay , we expected a little ',false
138889,'VBD','expect','expected',1,'rcmod',', we just a little more ',false
138890,'DT','a','a',1,'det','we just expected little more based ',false
138891,'JJ','little','little',1,'dobj','just expected a more based on ',false
138892,'RBR','more','more',1,'advmod','expected a little based on the ',false
138893,'VBN','base','based',1,'partmod','a little more on the price ',false
138894,'IN','on','on',1,'prep','little more based the price . ',false
138895,'DT','the','the',1,'det','more based on price . ',false
138896,'NN','price','price',1,'pobj','based on the . ',false
138897,'.','.','.',0,'punct','on the price ',false
141358,'RB','overall','Overall',1,'advmod','pleasant . ',false
141359,'JJ','pleasant','pleasant',1,'ROOT','Overall . ',false
141360,'.','.','.',0,'punct','Overall pleasant ',false
141361,'DT','the','The',1,'det','view was incredible ',false
141362,'NN','view','view',1,'nsubj','The was incredible !!! ',false
141363,'VBD','be','was',1,'cop','The view incredible !!! ',false
141364,'JJ','incredible','incredible',1,'ROOT','The view was !!! ',false
141365,'.','!!','!!!',0,'punct','view was incredible ',false
141366,'DT','the','The',1,'det','bed was comfortable ',false
141367,'NN','bed','bed',1,'nsubj','The was comfortable and ',false
141368,'VBD','be','was',1,'cop','The bed comfortable and the ',false
141369,'JJ','comfortable','comfortable',1,'ROOT','The bed was and the room ',false
141370,'CC','and','and',1,'cc','bed was comfortable the room size ',false
141371,'DT','the','the',1,'det','was comfortable and room size was ',false
141372,'NN','room','room',1,'nn','comfortable and the size was decent ',false
141373,'NN','size','size',1,'nsubj','and the room was decent . ',false
141374,'VBD','be','was',1,'cop','the room size decent . ',false
141375,'JJ','decent','decent',1,'conj','room size was . ',false
141376,'.','.','.',0,'punct','size was decent ',false
141377,'DT','the','The',1,'det','price matched the ',false
141378,'NN','price','price',1,'nsubj','The matched the star ',false
141379,'VBD','match','matched',1,'ROOT','The price the star rating ',false
141380,'DT','the','the',1,'det','The price matched star rating . ',false
141381,'NN','star','star',1,'nn','price matched the rating . ',false
141382,'NN','rating','rating',1,'dobj','matched the star . ',false
141383,'.','.','.',0,'punct','the star rating ',false
141384,'DT','the','The',1,'det','biggest con for ',false
141385,'JJS','big','biggest',1,'amod','The con for me ',false
141386,'NN','con','con',1,'nsubj','The biggest for me was ',false
141387,'IN','for','for',1,'prep','The biggest con me was the ',false
141388,'PRP','me','me',1,'pobj','biggest con for was the pool ',false
141389,'VBD','be','was',1,'cop','con for me the pool hours ',false
141390,'DT','the','the',1,'det','for me was pool hours . ',false
141391,'NN','pool','pool',1,'nn','me was the hours . ',false
141392,'NNS','hour','hours',1,'ROOT','was the pool . ',false
141393,'.','.','.',0,'punct','the pool hours ',false
141394,'IN','on','On',1,'ROOT','the website it ',false
141395,'DT','the','the',1,'det','On website it indicated ',false
141396,'NN','website','website',1,'pobj','On the it indicated 8 ',false
141397,'PRP','it','it',1,'nsubj','On the website indicated 8 am ',false
141398,'VBD','indicate','indicated',1,'rcmod','the website it 8 am to ',false
141399,'CD','0','8',0,'num','website it indicated am to noon ',false
141400,'NN','am','am',1,'dobj','it indicated 8 to noon and ',false
141401,'IN','to','to',1,'prep','indicated 8 am noon and 6 ',false
141402,'NN','noon','noon',1,'pobj','8 am to and 6 pm ',false
141403,'CC','and','and',1,'cc','am to noon 6 pm to ',false
141404,'CD','0','6',0,'num','to noon and pm to 10 ',false
