@relation WLAN-positive

@attribute id numeric
@attribute AFINN numeric
@attribute BingLiu numeric
@attribute EmoLex numeric
@attribute unigrams string
@attribute bigrams string
@attribute negation numeric
@attribute feature__average numeric
@attribute feature__normal numeric
@attribute feature__simple numeric
@attribute feature__okay numeric
@attribute feature__ok numeric
@attribute feature__not_great numeric
@attribute feature__nothing_great numeric
@attribute feature__moderate numeric
@attribute feature__typical numeric
@attribute feature__alright numeric
@attribute feature__fair numeric
@attribute feature__mediocre numeric
@attribute feature__just numeric
@attribute feature__fine numeric
@attribute feature__not_too_good numeric
@attribute feature__good_enough numeric
@attribute punctuation_exclamation numeric
@attribute punctuation_question numeric
@attribute aspecttype {true, false}

@data
13865,0.0,0.0,0.0,'she exited the premises with me  ','_she_exited _exited_the _the_premises _premises_with _with_me _me_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13866,0.0,0.0,0.0,'over and above service  ','_over_and _and_above _above_service _service_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13867,0.2857142857142857,-0.14285714285714285,-0.07142857142857142,'the room was a bit tired  ','_the_room _room_was _was_a _a_bit _bit_tired _tired_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13868,0.058823529411764705,0.058823529411764705,0.0,'i have stayed at this hotel previously and the rooms were bright and up to date  ','_i_have _have_stayed _stayed_at _at_this _this_hotel _hotel_previously _previously_and _and_the _the_rooms _rooms_were _were_bright _bright_and _and_up _up_to _to_date _date_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13869,0.0,0.0,0.0,' ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13870,0.0,0.0,0.045454545454545456,'bathroom had mold on the ceiling in the bath enclosure  ','_bathroom_had _had_mold _mold_on _on_the _the_ceiling _ceiling_in _in_the _the_bath _bath_enclosure _enclosure_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13871,0.06896551724137931,0.034482758620689655,0.034482758620689655,'the dresser was older and to ensure it our clothes were ok  we had put in a plastic liner to protect our clothing from touching the wood  ','_the_dresser _dresser_was _was_older _older_and _and_to _to_ensure _ensure_it _it_our _our_clothes _clothes_were _were_ok _ok_ __we _we_had _had_put _put_in _in_a _a_plastic _plastic_liner _liner_to _to_protect _protect_our _our_clothing _clothing_from _from_touching _touching_the _the_wood _wood_ ',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13872,0.0,0.0,0.0,' ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
13873,0.2,-0.06666666666666667,0.0,'bed sheets were not of best quality and we were concerned of bed bugs  ','_bed_sheets _sheets_were _were_not _not_of _of_best _best_quality _quality_and _and_we _we_were _were_concerned _concerned_of _of_bed _bed_bugs _bugs_ ',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14024,0.3333333333333333,0.1111111111111111,0.1111111111111111,'pleasant  utilization hotel in a great location  ','_pleasant_ __utilization _utilization_hotel _hotel_in _in_a _a_great _great_location _location_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14025,0.11764705882352941,-0.058823529411764705,-0.029411764705882353,'there is no bar  lounge except attached to the restaurant  which has limited hours  ','_there_is _is_no _no_bar _bar_ __lounge _lounge_except _except_attached _attached_to _to_the _the_restaurant _restaurant_ __which _which_has _has_limited _limited_hours _hours_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14026,0.0,0.0,0.0,' ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14027,0.6,0.2,0.0,'concierge was not great  ','_concierge_was _was_not _not_great _great_ ',1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,false
14112,0.0,0.0,0.5,'pleasant  ','_pleasant_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14113,0.25,0.08333333333333333,0.0,'the room was standard with a nice view of the downtown  ','_the_room _room_was _was_standard _standard_with _with_a _a_nice _nice_view _view_of _of_the _the_downtown _downtown_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14114,0.4,0.2,0.1,'staff were friendly and available to help when needed  ','_staff_were _were_friendly _friendly_and _and_available _available_to _to_help _help_when _when_needed _needed_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14115,0.0,0.0,0.09375,'the room did not appear to be fully cleaned upon our first access to it  ','_the_room _room_did _did_not _not_appear _appear_to _to_be _be_fully _fully_cleaned _cleaned_upon _upon_our _our_first _first_access _access_to _to_it _it_ ',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14116,0.0,-0.08333333333333333,-0.08333333333333333,'the bathroom was looking a little dated and damaged from water  ','_the_bathroom _bathroom_was _was_looking _looking_a _a_little _little_dated _dated_and _and_damaged _damaged_from _from_water _water_ ',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14117,0.0,0.0,0.0,'the gym equipment was minimal with only about four machines in the whole facility  ','_the_gym _gym_equipment _equipment_was _was_minimal _minimal_with _with_only _only_about _about_four _four_machines _machines_in _in_the _the_whole _whole_facility _facility_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14118,0.17142857142857143,0.0,0.03571428571428571,'parking was charged to my credit card without being explained to me that this would happen  and we were also charged for a  long distance  call to a local food place  ','_parking_was _was_charged _charged_to _to_my _my_credit _credit_card _card_without _without_being _being_explained _explained_to _to_me _me_that _that_this _this_would _would_happen _happen_ __and _and_we _we_were _were_also _also_charged _charged_for _for_a _a_ __long _long_distance _distance_ __call _call_to _to_a _a_local _local_food _food_place _place_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14119,0.14285714285714285,-0.047619047619047616,0.0,'this was not a bad place overall to stay  we just expected a little more based on the price  ','_this_was _was_not _not_a _a_bad _bad_place _place_overall _overall_to _to_stay _stay_ __we _we_just _just_expected _expected_a _a_little _little_more _more_based _based_on _on_the _the_price _price_ ',1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,false
14282,1.0,0.3333333333333333,0.3333333333333333,'overall pleasant  ','_overall_pleasant _pleasant_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14283,0.0,0.2,0.0,'the view was incredible !!! ','_the_view _view_was _was_incredible _incredible_!!! ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,false
14284,0.18181818181818182,0.18181818181818182,0.09090909090909091,'the bed was comfortable and the room size was decent  ','_the_bed _bed_was _was_comfortable _comfortable_and _and_the _the_room _room_size _size_was _was_decent _decent_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14285,0.0,0.0,0.0,'the price matched the star rating  ','_the_price _price_matched _matched_the _the_star _star_rating _rating_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14286,0.0,0.0,0.03333333333333333,'the biggest con for me was the pool hours  ','_the_biggest _biggest_con _con_for _for_me _me_was _was_the _the_pool _pool_hours _hours_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14287,0.023255813953488372,0.023255813953488372,0.011627906976744186,'on the website it indicated  am to noon and  pm to  pm  subject to change  so seeing that  we decided to call to make sure these were the correct hours which the receptionist agreed they were  ','_on_the _the_website _website_it _it_indicated _indicated_ __am _am_to _to_noon _noon_and _and_ __pm _pm_to _to_ __pm _pm_ __subject _subject_to _to_change _change_ __so _so_seeing _seeing_that _that_ __we _we_decided _decided_to _to_call _call_to _to_make _make_sure _sure_these _these_were _were_the _the_correct _correct_hours _hours_which _which_the _the_receptionist _receptionist_agreed _agreed_they _they_were _were_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14288,0.058823529411764705,0.0,0.0196078431372549,'arriving that night  we see that the pool is no longer open in the morning  ','_arriving_that _that_night _night_ __we _we_see _see_that _that_the _the_pool _pool_is _is_no _no_longer _longer_open _open_in _in_the _the_morning _morning_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14289,0.0,0.0,0.05333333333333333,'if we had known that prior to booking we probably wouldnft have stayed there because we were really looking forward to our morning swim  ','_if_we _we_had _had_known _known_that _that_prior _prior_to _to_booking _booking_we _we_probably _probably_wouldnft _wouldnft_have _have_stayed _stayed_there _there_because _because_we _we_were _were_really _really_looking _looking_forward _forward_to _to_our _our_morning _morning_swim _swim_ ',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,false
14290,0.0,0.0,0.0,' ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14291,0.125,0.05,0.0125,'so think pet friendly hotels are great for all dog owners but  not if they have carpeting  i donft think itfs appropriate flooring  it had a slight dog scent and my allergies acted up a little  ','_so_think _think_pet _pet_friendly _friendly_hotels _hotels_are _are_great _great_for _for_all _all_dog _dog_owners _owners_but _but_ __not _not_if _if_they _they_have _have_carpeting _carpeting_ __i _i_donft _donft_think _think_itfs _itfs_appropriate _appropriate_flooring _flooring_ __it _it_had _had_a _a_slight _slight_dog _dog_scent _scent_and _and_my _my_allergies _allergies_acted _acted_up _up_a _a_little _little_ ',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,false
14292,0.04,-0.08,-0.08,'ifm assuming that limits the clientel and will discourage non pet owners or whoever that isnft bringing a pet along  to book there  ','_ifm_assuming _assuming_that _that_limits _limits_the _the_clientel _clientel_and _and_will _will_discourage _discourage_non _non_pet _pet_owners _owners_or _or_whoever _whoever_that _that_isnft _isnft_bringing _bringing_a _a_pet _pet_along _along_ __to _to_book _book_there _there_ ',1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,false
14293,0.2,0.0,0.0,'but it wasnft overly disgusting which to me means the cleaning is well done  ','_but_it _it_wasnft _wasnft_overly _overly_disgusting _disgusting_which _which_to _to_me _me_means _means_the _the_cleaning _cleaning_is _is_well _well_done _done_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,false
14294,0.27586206896551724,-0.10344827586206896,-0.07758620689655173,'also the bathroom walls were kind of gross by where the garbage was under the sink  looked like someone was sick and left a dried up souvenir  ','_also_the _the_bathroom _bathroom_walls _walls_were _were_kind _kind_of _of_gross _gross_by _by_where _where_the _the_garbage _garbage_was _was_under _under_the _the_sink _sink_ __looked _looked_like _like_someone _someone_was _was_sick _sick_and _and_left _left_a _a_dried _dried_up _up_souvenir _souvenir_ ',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14295,0.0,0.0,0.0,' ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14296,0.35714285714285715,0.0,0.0,'omer service wasnft overly friendly when checking  in but ifve had worse  ','_omer_service _service_wasnft _wasnft_overly _overly_friendly _friendly_when _when_checking _checking_ __in _in_but _but_ifve _ifve_had _had_worse _worse_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,false
14462,0.3333333333333333,0.1111111111111111,0.08333333333333333,'nice hotel  perfect location  metro station just around the corner  super close grocery shopping  ','_nice_hotel _hotel_ __perfect _perfect_location _location_ __metro _metro_station _station_just _just_around _around_the _the_corner _corner_ __super _super_close _close_grocery _grocery_shopping _shopping_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,false
14463,0.0,-0.058823529411764705,0.0,'unfortunately  we ve got a room just beside the elevator and it was too loud ! ','_unfortunately_ __we _we_ve _ve_got _got_a _a_room _room_just _just_beside _beside_the _the_elevator _elevator_and _and_it _it_was _was_too _too_loud _loud_! ',0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,false
14464,0.0,-0.16666666666666666,-0.125,'could nt fall asleep the second night due to the noise  ','_could_nt _nt_fall _fall_asleep _asleep_the _the_second _second_night _night_due _due_to _to_the _the_noise _noise_ ',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14465,0.0,-0.06666666666666667,-0.03333333333333333,'and we were awaken due to the noise from elevator operating just beside us  ','_and_we _we_were _were_awaken _awaken_due _due_to _to_the _the_noise _noise_from _from_elevator _elevator_operating _operating_just _just_beside _beside_us _us_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,false
14466,0.0,0.0,0.06666666666666667,'a lesson learned  next time ask for room far away from an elevator  ','_a_lesson _lesson_learned _learned_ __next _next_time _time_ask _ask_for _for_room _room_far _far_away _away_from _from_an _an_elevator _elevator_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14536,0.47058823529411764,0.17647058823529413,0.11764705882352941,'very good deal only if you get great prices like one hundred dollars canadian a night  ','_very_good _good_deal _deal_only _only_if _if_you _you_get _get_great _great_prices _prices_like _like_one _one_hundred _hundred_dollars _dollars_canadian _canadian_a _a_night _night_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14537,0.0,0.10526315789473684,0.05263157894736842,'a fancy hi class hotel that is letting everything go down the dustin in exchange for cheaper price  ','_a_fancy _fancy_hi _hi_class _class_hotel _hotel_that _that_is _is_letting _letting_everything _everything_go _go_down _down_the _the_dustin _dustin_in _in_exchange _exchange_for _for_cheaper _cheaper_price _price_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14538,0.3333333333333333,0.16666666666666666,0.07638888888888888,'worth the money cause you are very well located  large beds and nice tv but recommended only if you get great prices  ','_worth_the _the_money _money_cause _cause_you _you_are _are_very _very_well _well_located _located_ __large _large_beds _beds_and _and_nice _nice_tv _tv_but _but_recommended _recommended_only _only_if _if_you _you_get _get_great _great_prices _prices_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14539,0.0,-0.0625,0.09375,'fancy hotel that is letting everything go down the gutter in exchange of chepear prices  ','_fancy_hotel _hotel_that _that_is _is_letting _letting_everything _everything_go _go_down _down_the _the_gutter _gutter_in _in_exchange _exchange_of _of_chepear _chepear_prices _prices_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14588,0.0,0.0,0.5,'pleasant  ','_pleasant_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14589,0.0,0.0,0.1111111111111111,'expensive parking not included in the room price  ','_expensive_parking _parking_not _not_included _included_in _in_the _the_room _room_price _price_ ',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14632,0.0,0.0,0.5,'good  ','_good_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14633,0.0,0.25,0.1875,'bed was comfy and breakfast was delicious  ','_bed_was _was_comfy _comfy_and _and_breakfast _breakfast_was _was_delicious _delicious_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14634,0.25,-0.25,-0.16666666666666669,'pool was noisy  ','_pool_was _was_noisy _noisy_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14635,0.2222222222222222,0.1111111111111111,0.1111111111111111,'staff at front desk were nt that friendly  ','_staff_at _at_front _front_desk _desk_were _were_nt _nt_that _that_friendly _friendly_ ',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14696,0.2222222222222222,0.1111111111111111,0.0,'still like the hotel and will stay again  ','_still_like _like_the _the_hotel _hotel_and _and_will _will_stay _stay_again _again_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14697,0.3333333333333333,0.1111111111111111,0.0,'location and view from the room was great  ','_location_and _and_view _view_from _from_the _the_room _room_was _was_great _great_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14698,0.0,0.0,0.0,'many things in the room where not plugged in  ','_many_things _things_in _in_the _the_room _room_where _where_not _not_plugged _plugged_in _in_ ',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14699,0.10526315789473684,-0.10526315789473684,0.0,'alarm clock  lamp  rooms are in need of some tlc hard goods are looking very worn  ','_alarm_clock _clock_ __lamp _lamp_ __rooms _rooms_are _are_in _in_need _need_of _of_some _some_tlc _tlc_hard _hard_goods _goods_are _are_looking _looking_very _very_worn _worn_ ',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14766,0.0,-0.07142857142857142,0.0,'we stayed only one night  so we could deal with some discomfort  ','_we_stayed _stayed_only _only_one _one_night _night_ __so _so_we _we_could _could_deal _deal_with _with_some _some_discomfort _discomfort_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14767,0.0,0.0,0.125,'good for  night  not more  ','_good_for _for_ __night _night_ __not _not_more _more_ ',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14768,0.42857142857142855,0.14285714285714285,0.14285714285714285,'friendly staff  great central location  ','_friendly_staff _staff_ __great _great_central _central_location _location_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14769,0.0625,-0.1875,0.010416666666666664,'very overpriced breakfast  cold pool and no towels at the pool  cold room  ','_very_overpriced _overpriced_breakfast _breakfast_ __cold _cold_pool _pool_and _and_no _no_towels _towels_at _at_the _the_pool _pool_ __cold _cold_room _room_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14770,0.25,0.0,0.16666666666666666,'advertized as parking and breakfast included but those were charged extra  ','_advertized_as _as_parking _parking_and _and_breakfast _breakfast_included _included_but _but_those _those_were _were_charged _charged_extra _extra_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14834,0.0,0.0,0.5,'pleasant  ','_pleasant_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14835,0.625,0.25,0.375,'clean and comfortable bed and good housekeeping  ','_clean_and _and_comfortable _comfortable_bed _bed_and _and_good _good_housekeeping _housekeeping_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14836,0.2631578947368421,0.10526315789473684,0.10526315789473684,'old furniture  torn wallpapers and many things can be nicer  time for a good spring cleaning  ','_old_furniture _furniture_ __torn _torn_wallpapers _wallpapers_and _and_many _many_things _things_can _can_be _be_nicer _nicer_ __time _time_for _for_a _a_good _good_spring _spring_cleaning _cleaning_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14882,0.0,0.0,0.0,'okay  ','_okay_ ',0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14883,0.0,0.0,0.0,'the location  ','_the_location _location_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14884,0.08163265306122448,0.0,0.030612244897959183,'we requested an extra bed and no one contacted us to let us know that is not possible until we went in to check in and they said we canft do anything about it and still charged us for the extra person that had to sleep on the ground ','_we_requested _requested_an _an_extra _extra_bed _bed_and _and_no _no_one _one_contacted _contacted_us _us_to _to_let _let_us _us_know _know_that _that_is _is_not _not_possible _possible_until _until_we _we_went _went_in _in_to _to_check _check_in _in_and _and_they _they_said _said_we _we_canft _canft_do _do_anything _anything_about _about_it _it_and _and_still _still_charged _charged_us _us_for _for_the _the_extra _extra_person _person_that _that_had _had_to _to_sleep _sleep_on _on_the _the_ground ',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,false
14930,0.0,0.0,0.3333333333333333,'very good  ','_very_good _good_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14931,0.1,0.0,0.041666666666666664,'could nt extends my stay even if i wanted to pay and been told i could the day before  ','_could_nt _nt_extends _extends_my _my_stay _stay_even _even_if _if_i _i_wanted _wanted_to _to_pay _pay_and _and_been _been_told _told_i _i_could _could_the _the_day _day_before _before_ ',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
14932,0.25,-0.125,-0.0625,'bit of a disappointment but nothing major  ','_bit_of _of_a _a_disappointment _disappointment_but _but_nothing _nothing_major _major_ ',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
15002,0.0,0.0,0.0,'ok  ','_ok_ ',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
15003,0.0,0.0,0.0,'garage  ','_garage_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
15004,0.0,0.0,0.0,'brass  ','_brass_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
15005,0.0,0.0,0.0,'decor  ','_decor_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
15006,0.0,0.14285714285714285,0.0,'electrical outlets that do nt work  ','_electrical_outlets _outlets_that _that_do _do_nt _nt_work _work_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
15007,0.1,0.0,0.05,'extra chair but no room to sit in it  ','_extra_chair _chair_but _but_no _no_room _room_to _to_sit _sit_in _in_it _it_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
15008,0.2222222222222222,0.0,-0.07407407407407408,'shower head that delivers needles of hot death  ','_shower_head _head_that _that_delivers _delivers_needles _needles_of _of_hot _hot_death _death_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
15090,0.0,0.0,0.5,'pleasant  ','_pleasant_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
15091,0.05405405405405406,-0.05405405405405406,-0.05405405405405406,'needs apdeting carpets this hotel is frecuente by studendents who used the hotel to have parties i call front desk to complain but they did not respond to my complaint the patty when to  am  ','_needs_apdeting _apdeting_carpets _carpets_this _this_hotel _hotel_is _is_frecuente _frecuente_by _by_studendents _studendents_who _who_used _used_the _the_hotel _hotel_to _to_have _have_parties _parties_i _i_call _call_front _front_desk _desk_to _to_complain _complain_but _but_they _they_did _did_not _not_respond _respond_to _to_my _my_complaint _complaint_the _the_patty _patty_when _when_to _to_ __am _am_ ',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
15092,0.0,0.0,0.0,' nites when each nitght was a party in my floor or the one above ','__nites _nites_when _when_each _each_nitght _nitght_was _was_a _a_party _party_in _in_my _my_floor _floor_or _or_the _the_one _one_above ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
15138,0.75,-0.25,-0.25,'not too bad  ','_not_too _too_bad _bad_ ',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
15139,0.19148936170212766,0.0425531914893617,0.07446808510638298,'good location  professional employee but room not clean  need to change furniture bc too old  they do not look good at all  old carpet  most your plugs on the wall do not work  heat control broken  room was cold  ','_good_location _location_ __professional _professional_employee _employee_but _but_room _room_not _not_clean _clean_ __need _need_to _to_change _change_furniture _furniture_bc _bc_too _too_old _old_ __they _they_do _do_not _not_look _look_good _good_at _at_all _all_ __old _old_carpet _carpet_ __most _most_your _your_plugs _plugs_on _on_the _the_wall _wall_do _do_not _not_work _work_ __heat _heat_control _control_broken _broken_ __room _room_was _was_cold _cold_ ',1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
15140,0.14285714285714285,0.14285714285714285,0.07142857142857142,'room not clean enough  old carpet and furniture  fix all your plugs ','_room_not _not_clean _clean_enough _enough_ __old _old_carpet _carpet_and _and_furniture _furniture_ __fix _fix_all _all_your _your_plugs ',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
15204,0.0,0.0,0.0,'great spot  ','_great_spot _spot_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
15205,0.0,0.0,0.0,'ok rooms  ','_ok_rooms _rooms_ ',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
15206,0.0,0.0,0.0,'great location  ','_great_location _location_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
15207,0.0,0.0,0.0,'great spot on the metro  ','_great_spot _spot_on _on_the _the_metro _metro_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
15208,0.0,0.0,0.0,'starting to show its age  ','_starting_to _to_show _show_its _its_age _age_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
15209,0.0,0.0,0.0,'needs a little freshing up ','_needs_a _a_little _little_freshing _freshing_up ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
15276,0.0,0.0,0.5,'good  ','_good_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
15277,0.0,0.2,0.0,'the bed was really comfy ','_the_bed _bed_was _was_really _really_comfy ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
15320,0.0,0.0,0.3333333333333333,'very good  ','_very_good _good_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
15321,0.0,0.0,0.0,'stayed just one night  ','_stayed_just _just_one _one_night _night_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,false
15322,0.1724137931034483,0.10344827586206896,0.04597701149425287,'perfect location just across the park from the airport shuttle stop  great view from the room  sauna  pool and simple gym available free of charge  ','_perfect_location _location_just _just_across _across_the _the_park _park_from _from_the _the_airport _airport_shuttle _shuttle_stop _stop_ __great _great_view _view_from _from_the _the_room _room_ __sauna _sauna_ __pool _pool_and _and_simple _simple_gym _gym_available _available_free _free_of _of_charge _charge_ ',0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,false
15323,0.3181818181818182,0.13636363636363635,0.1590909090909091,'the hotel obviously remember better times  but everything was functional  clean and overall great value for the money paid  ','_the_hotel _hotel_obviously _obviously_remember _remember_better _better_times _times_ __but _but_everything _everything_was _was_functional _functional_ __clean _clean_and _and_overall _overall_great _great_value _value_for _for_the _the_money _money_paid _paid_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
15384,0.0,0.0,0.5,'good  ','_good_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
15385,0.0,0.0,0.0,'i left a take away food with the receptionist to take it when i left  ','_i_left _left_a _a_take _take_away _away_food _food_with _with_the _the_receptionist _receptionist_to _to_take _take_it _it_when _when_i _i_left _left_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
15386,0.0,0.0,0.0,'and they do nt know where it was  and they did nt even tried to find it  ','_and_they _they_do _do_nt _nt_know _know_where _where_it _it_was _was_ __and _and_they _they_did _did_nt _nt_even _even_tried _tried_to _to_find _find_it _it_ ',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
15387,0.0,0.0,0.0,'they just said it was not there  ','_they_just _just_said _said_it _it_was _was_not _not_there _there_ ',1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,false
15436,0.0,0.0,0.3333333333333333,'very good  ','_very_good _good_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
15437,1.0,0.5,0.5,'verry clean ','_verry_clean ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
