@relation Sauberkeit-positive

@attribute id numeric
@attribute text string
@attribute aspecttype {true, false}

@data
17685,'Good . ',false
17686,'Great location close to everything . ',false
17687,'Would of liked tea and coffee facilities in our room ',false
17747,'great location and nice rooms they just need a bit of tlc . ',false
17748,'we had a high floor room with amazing view of the TV Tower , location is great and you can walk to most attractions . ',false
17749,'nice bar and restaurant in the hotel . ',false
17750,'carpet in room were stained in lots of places and grout in shower was black in places . ',false
17751,'girl on reception was very blunt and rude with people ',false
17813,'Wonderful . ',false
17814,'There were silverfish in the bathroom . ',false
17815,'Also , not enough seating at breakfast ',false
17875,'Excellent . ',false
17876,'Location Room with a view and with windows on 2 elevations . ',false
17877,'Breakfast for U.K. guests quite abysmal Eggs and bacon over cooked and swimming in fat Tasteless Only alternative was boiled eggs or scrambled Lesser star hotels would have provided mushrooms omelettes baked beans ! ',false
17878,'And no facility to make toast !! ',false
17879,'Continental selection was very good though to be honest ',false
17934,'Pleasant . ',false
17935,'Small rooms , crowded lobby , outdated small gym ',false
17980,'Good . ',false
17981,'The location and the accessibility to public transport . ',false
17982,'The shower was in an odd place and overflowed on the first morning , but was promptly dealt with when reported . ',false
17983,'The lack of tea and coffee in the room was disappointing . ',false
18037,'Good location . ',false
18038,'Friendly staff and speaks in english . ',false
18039,'Location very good ',false
18085,'Good . ',false
18086,'Location . ',false
18087,'The floor in the room wasn?ft cleaned the whole time we were there and the duvet cover was ripped and could?fve doing with being replaced a bit old looking ',false
18140,'very friendly and understanding and magnificent views from the room . ',false
18141,'I would come back again . ',false
18142,'How friendly it was . ',false
18143,'The mattress on the bed was a bit hard ',false
18197,'Christmas Markets . ',false
18198,'The location for the Christmas markets and Check Point Charley is amazing all are within walking distance .. ',false
18199,'The beds are to hard and the pillows are to soft to the point they squash to bother so you need three . ',false
18252,'Good . ',false
18253,'Location is terrific . ',false
18254,'The heating was stuck on in our room - it was roasting and we had to have window open ( the inner window because of double glazing ) . ',false
18255,'Our shower - whilst really powerful and refreshing - leaked so badly it reached beyond the tiled floor and onto the bedroom carpet ',false
18316,'Great location , very busy . ',false
18317,'Really busy hotel so checking in and checking out takes double the time expected . ',false
18318,'Plan for this especially if you have trains and flight to catch ! ',false
18319,'Really need to improve these services for such a top hotel ! ',false
18415,'Very Good . ',false
18416,'Location is fabulous . ',false
18417,'Right outside U Bahn stop . ',false
18418,'For Xmas markets there is one outside the door and one 5 minutes walk away . ',false
18419,'Bathrooms aren?ft nice . ',false
18420,'No proper causing bathroom door - it?fs a pull too stall like door . ',false
18421,'Sink and shower open to room with just a shower curtain to pull round . ',false
18422,'You can see the shadow of your roommate . ',false
18423,'Me and my partner have been together 5 years - but there?fs still some things he doesn?ft need to see me doing !!!! ',false
18517,'It was okay . ',false
18518,'good location Good WiFi nice staff . ',false
18519,'The bathroom has no door , a little bit akward . ',false
18565,'Pleasant . ',false
18566,'Front desk staff are friendly and helpful Room upgraded after reservation was lost Good location . ',false
18567,'Bathroom not separated from room Reservation was lost Mattress not comfortable ',false
18620,'Good . ',false
18621,'Was every think . ',false
18622,'Okay and great . ',false
18623,'Non ',false
18719,'Berlin has something for everyone and it is sad UK is leaving the EU . ',false
18720,'Location is perfect for the cost . ',false
18721,'Christmas market is directly outside . ',false
18722,'Alexanderplatz train and underground stations within 200 m , tram 100 m , bus to airport 250m . ',false
18723,'Bars and restaurants close by . ',false
18724,'I always stay here when I come to Berlin . ',false
18725,'It is a bit pot luck on room quality , some have been refurbished and some not , though the style remains . ',false
18726,'For example , I had a fridge when I stayed last time , but not this . ',false
18727,'It s a big hotel and the reception and lift areas can get quite overcrowded . ',false
18814,'Excellent . ',false
18815,'Really good location ',false
18853,'Good . ',false
18854,'appropriate location in the centre excellent for shopping . ',false
18855,'shower problem - did not flow ',false
18936,'Wonderful . ',false
18937,'Location was first class . ',false
18938,'Right beside the underground and also Christmas market right outside the door , could nt ask for much more . ',false
18939,'Very clean also and good powerful shower . ',false
18940,'Ca nt fault this hotel much really . ',false
18941,'Pillows very flat and not comfy and two single quilts on a double bed , not ideal or what we are used to but was comfy enough . ',false
18942,'We asked housekeeping for more pillows and this was nt a problem for them at all ; we left for dinner and there were extra pillows when we got back . ',false
18943,'Great service . ',false
19057,'Very Good . ',false
19058,'The location was excellent . ',false
19059,'Across the road from the Train station and underground . ',false
19060,'Close proximity to shopping and Christmas markets ! ',false
19061,'A nice atmosphere in the hotel ! ',false
19062,'Reception staff could be a bit more friendly . ',false
19063,'Kettle in the room would have been helpful . ',false
19134,'It was alright not amazing . ',false
19135,'Only had one pillow , no toiletries in the room when we arrive two separate duvets would of preferred one ',false
19180,'Perfect location , but small room . ',false
19181,'Good and new facilities , close to business center , great food and breakfast . ',false
19182,'The room space was extremly small for such a price level . ',false
19183,'The lobby was always crowded and noisy . ',false
19230,'Very nice . ',false
19231,'Yes ',false
19269,'Wonderful . ',false
19270,'Location is excellent . ',false
19271,'Pillows could be more comfy ',false
19338,'Very Good . ',false
19339,'The heater was broken and it was very hot in my room which was fixed later . ',false
19340,'Also the line and waiting was too long in the reception area . ',false
19341,'And i think , we should not need to pay for luggage storage and sauna . ',false
19342,'other than that everything was very good . ',false
19343,'very nice people working there . ',false
19434,'Perfect Location . ',false
19435,'Love the location . ',false
19436,'Easy access to anywhere . ',false
19437,'I have no complaint at all . ',false
19438,'The christmas market is right at the hotel?fs door . ',false
19439,'- ',false
19523,'Excellent . ',false
19524,'Good location for the Christmas markets and for the trains to get around the city . ',false
19525,'The view from our room was amazing . ',false
19526,'Smallish room but bed was very comfortable . ',false
19527,'The shower is connected to the main room and not in a separate room . ',false
19589,'Good . ',false
19590,'location . ',false
19591,'check - in and check - out process is too long ',false
19644,'Good . ',false
19645,'Location to the Xmas markets is ideal . ',false
19646,'Ceiling in shower fell in , nearly injuring me ! ',false
19647,'Queues at check in remain a big issue ',false
19708,'Nothing special . ',false
19709,'Good location . ',false
19710,'Rooms were basic and the bed was uncomfortable with only one thin pillow each . ',false
19711,'We booked a double room but the double bed came with two separate single bed quilts . ',false
19758,'Comfortable central . ',false
19759,'No tea or coffe making facilities in the room ',false
19818,'Good . ',false
19819,'It?fs a business hotel which was aok with me . ',false
19820,'It was super quiet up on the 32nd floor . ',false
19821,'Single room was very small but still ok . ',false
19822,'Location in alexanderplatz was wonderful . ',false
19823,'Supermarket and Starbucks close by . ',false
19893,'Lovely and Christmassy . ',false
19894,'Fab view and great location . ',false
19895,'Thought it was a bit of a cheek to charge guests to store luggage for a couple of hours on the last day - wasn?ft much money but on principle I don?ft think there should be a charge if you?fve already paid to stay at the hotel - has always been free in other hotels I?fve stayed at . ',false
19955,'Wonderful . ',false
19956,'I like it the attention of the details from the staff . ',false
19957,'They work really well and they re polite and helpful . ',false
19958,'The views and the situation . ',false
19959,'I did nt like the design of the sink and the shower because of the glass you do nt have privacy ',false
20084,'Best hotel for Christmas Markets ! ',false
20085,'The hotels location was amazing . ',false
20086,'We couldn?ft of asked for a better location . ',false
20087,'We visited Berlin for the first time , mainly to visit its Christmas markets and It literally overlooked a popular one and was a very short walk to another one . ',false
20088,'The train station was 2 minutes away . ',false
20089,'And there was local tram , bus and underground stops too . ',false
20090,'The rooms were spacious & comfortable . ',false
20091,'Even though the hotel was massive and extremely busy , we weren?ft not disturbed with noise . ',false
20092,'Our room was extremely hot . ',false
20093,'We had the air conditioning on it?fs lowest and we both still woke up throughout the night in sweats . ',false
20094,'We asked for a fan at reception but they had none and didn?ft seem too bothered to help us . ',false
20095,'Even though it was cold outside it would of been nice to get to choose the temperature of our room to suit our needs . ',false
20220,'Had a great time , would stay here again . ',false
20221,'Location , the view , staff very friendly . ',false
20222,'Fridge in the room was a bonus . ',false
20223,'A few room niggles , shower door leaked , bed was a bit hard , pillows were useless . ',false
20277,'Very Good . ',false
20278,'Location is wonderful and rooms are clean . ',true
20279,'Elevators ( seemsly old ) breakfast is weak ',false
20332,'Good . ',false
20333,'Great location . ',false
20334,'Clean nice simple room . ',true
20335,'Staff etiquette very poor ',false
20396,'Excellent . ',false
20397,'First time in Berlin . ',false
20398,'I live in Spain my partner lives in Moscow so ideal location . ',false
20399,'Wi - fi ',false
20467,'Worth staying on the upper floors ! ',false
20468,'My room got upgraded to a room with a view , on the 33rd floor ! ',false
20469,'The breakfast was amazing ! ',false
20470,'The location is great ! ',false
20471,'The pillow was really worn out and lumpy . ',false
20547,'Great location and we walked to so many of Berlin?fs great attractions ( and there are many ) . ',false
20548,'I loved the location of the property . ',false
20549,'The room was not cleaned properly and on the second day we did not have any shampoo or shower gel provided . ',false
20550,'Paying to use the loo in the lobby was also a first . ',false
20551,'A reall Ryan Air experience !! ',false
20613,'Wonderful . ',false
20614,'BREACKFAST PERFECT . ',false
20615,'CAR PARK SMALL SPACES ',false
20661,'Berlin was amazing . ',false
20662,'Would have preferred tea and coffee making facilities in the room and a better view of the city , and more pillows . ',false
20663,'Yes and coffee making facilities , more pillows ',false
20709,'Berlin 2018 . ',false
20710,'Location . ',false
20711,'No coffee or tea facilities in room ',false
20757,'Very Good . ',false
20758,'good location in Alexanderplatz small but spacious room very clean self check - out . ',false
20759,'reception a bit busy at check - in ',false
20819,'Pay attention to the room photos . ',false
20820,'Location is perfect . ',false
20821,'Only curtain separates bathroom from living space . ',false
20822,'Poor noise isolation for bathroom / toilet . ',false
20823,'Room was advertise as  with view on tv tower  , yet on 9th floor view was significantly blocked by the other building . ',false
20899,'City break . ',false
20900,'Tallest hotel in Berlin gave fantastic views of the city . ',false
20901,'Great central location near all transport . ',false
20902,'Had a viewing platform to . ',false
20903,'No kettle in the room ',false
21014,'Good location and value for money . ',false
21015,'Great location in alexandraplatz , right next to the underground and main station , right next to big shopping mall with lots of restaurants and close to two Christmas markets and third Xmas market only 10min walk from . ',false
21016,'The hop on hop off tour also stops outside which is handy if you use that . ',false
21017,'The room was quiet we were on floor 17 , great views of the city . ',false
21018,'The room was sufficient for what we needed , it was fairly modernised and adequate in size for two people . ',false
21019,'Good price 4 nights for ??280 . ',false
21020,'Overall location was the highlight of staying here easy to get to places and get back to . ',false
21021,'Didn?ft get any food in the hotel as ate out the rest of the time . ',false
21022,'The beds were uncomfortable , it probably wouldn?ft put me Off staying there again though , but they could go with improving . ',false
21023,'We were in standard room , no facilities to make a cup of tea but there was for coffee . ',false
21146,'Enjoyable . ',false
21147,'The staff are very friendly and helpful , our room was comfortable and very clean with a powerful shower . ',true
21148,'The hotel is located in a perfect location for a weekend break and good value for money . ',false
21149,'Thank you . ',false
21150,'The shower tray had a black mould growing around the base , that gave off a strong damp smell when we used the shower . ',false
21151,'This was the only negative during our stay , everything else worked perfectly . ',false
21221,'good for short stay . ',false
21222,'very tiny pillows would like to see few boxes / bureau , not open rack and horiz . ',false
21223,'bar glasses at table are hit by curtains ',false
21283,'Excellent . ',false
21284,'The hotel was centrally located , it was great for transport links and for shopping . ',false
21285,'An excellent hotel for Christmas markets as it was literally at its front door step ... ',false
21286,'with no noise complaints . ',false
21287,'Overall , highly recommended and we had a pleasant stay . ',false
21349,'Great location and lovely hotel . ',false
21350,'Perfect location and great hotel . ',false
21351,'There was no kettle in the room and room pillows where small , could have done with 2 . ',false
21404,'Nice view , comfortable bed . ',false
21405,'The view from 27th floor . ',false
21406,'Nice bed . ',false
21407,'Level of cleaning not perfect Bathroom a bit out of order ( poor toilet flush , primitive reparations around bathing facilities ( floor and ceiling ) ',false
21482,'Wonderful . ',false
21483,'Location , view , confort , bar food . ',false
21484,'Tip added to food bill some nights , others it wasn?ft ! ',false
21485,'What is policy . ',false
21486,'Free glass of prosecco was never offered , I asked for it on the last night as saw it was been offered to other guests . ',false
21487,'Bottles and glasses were never removed as part of daily cleaning . ',false
21550,'Wonderful . ',false
21551,'Excellent breakfast , god entertainment in the bar . ',false
21589,'Great place with excellent . ',false
21590,'Location . ',false
21591,'No down stair toilets at bar . ',false
21637,'Wonderful . ',false
21638,'The bed and the view . ',false
21639,'Glass on the toilet was way too see through ',false
21713,'Very Good . ',false
21714,'Over all hotel was perfect for getting around Berlin . ',false
21715,'The bar / Restaurant has music which we enjoye . ',false
21716,'My one complaint is shower to have an area for products shampoo - shower gel . ',false
21717,'The shower water water came out on to the floor ... ',false
21718,'a mat was provided . ',false
21719,'Shower area ',false
21825,'Very Good . ',false
21826,'Great location . ',false
21827,'Probably the best location to stay in Berlin . ',false
21828,'Friendly staff and breakfast was very good . ',false
21829,'Air conditioning was broken / didnt work . ',false
21830,'Room was way to warm . ',false
21831,'Pillows were not good ',false
21951,'Pleasant . ',false
21952,'Location . ',false
21953,'Very small rooms , noisy room just beside the lift . ',false
21954,'They charged me 15 euros extra . ',false
21955,'They did nt give me the 19 square meter room as outlined in booking.com . ',false
21956,'They gave a small 13 meter square room . ',false
21957,'Staff personel are RUDE . ',false
21958,'2 espresso capsules only were in the room . ',false
21959,'To get more , you have to pay !! ',false
22074,'Great location ! ',false
22075,'The location of the Park Inn is superb . ',false
22076,'Had a great view of the TV tower . ',false
22077,'The bed was not a double but 2 mattresses stuck together ! ',false
22078,'The amenities were poor as you were only provided with hand and body wash and no shampoo , conditioner or body lotion . ',false
22079,'The view was great but the windows needed a clean . ',false
22170,'Very Good . ',false
22171,'The Location is nice , the view from hotel is nice , elevators are really fast . ',false
22172,'Staff is friendly room has modern nice design , too . ',false
22173,'I had a double room . ',false
22174,'The beds were two seperate beds put next to each other , which were on the wheels and moving away from each other . ',false
22175,'I had panorama double room which was on the corner , and the internet connection was really bad . ',false
22238,'Pleasant . ',false
22239,'Location ',false
22305,'Good . ',false
22306,'Room is nice , breakfast is good , staff is kind . ',false
22307,'- Rooms close to the elevators are noisy . ',false
22308,'I was in room 733 and every night I got up to those who were coming back from  partying  . ',false
22309,'- the pipes were making realy loud noise when someone abowe me was using the shower . ',false
22310,'This kinda made it impossible to sleep before 23:00 . ',false
22311,'Reception sent soneone who could not really do anything about this . ',false
22403,'Clean and great location . ',false
22404,'The room was lovely and clean , hotel in great location . ',true
22405,'Downstairs restaurant food and entertainment was good . ',false
22406,'Only given one pillow ( flatest pillow ever ) which made the bed uncomforable . ',false
22407,'When having a shower it sometimes leaked all over the floor . ',false
22469,'Good . ',false
22470,'Staff were fine check out was quick room was nice great location . ',false
22471,'Pillow are very very bad ',false
22545,'Hotel with the best view in Berlin . ',false
22546,'Location and Room view are one of the best preferences of this hotel . ',false
22547,'The hotel kindly responded to our request and provided a room on the upper floors . ',false
22548,'Finally we had amazing view from our room to Berlin Tele-Tower , Alexanderplatz and Beliner Dom . ',false
22549,'We even not used any restaurant or cafe on breakfast or dinner - we just bought some food and drink in Kaufland supermarket behind and enjoyed our food and drinks with excellent view ! ',false
22550,'That was 100 % that we expected from this hotel ) ) ) The bed and pillows were very comfortable and we slept very well ) . ',false
22551,'WIFI was terrible - such low speed is not applicable in 21 st century :) Room is not too big for this money ( about 150 Euro / Night without breakfast ) ',false
22643,'Good location for wining , dining and shopping ! ',false
22644,'Location , everything nearby . ',false
22645,'Good location for shopping , good walking distance from the museums and attractions . ',false
22646,'Excellent restaurant verity close by . ',false
22647,'Rooms bit small , did not get the bed type I requested in the booking . ',false
22737,'Good . ',false
22738,'Fresh sweet bread with raisin for breakfast !!! ',false
22739,'Good location . ',false
22740,'Clean room . ',true
22741,'4* hotel . ',false
22742,'But I was really surprised by lack of a bottle of still water and one - use slippers at the room . ',false
22743,'I had to wear socks instead of slippers . ',false
22863,'Good exp ? ',false
22864,'rience from day one to the end , Park Inn was a good choice , for this visit to Berlin . ',false
22865,'Most of the employes were very nice . ',false
22866,'The localization is practical , a lot of transports . ',false
22867,'The lift was very quick and we didn?Lt have towait a lot . ',false
22868,'Bed and pilow were very good . ',false
22869,'Many people expecting for check in at 15h / big queue . ',false
22870,'No fridge in the room . ',false
22871,'One employe not very nice but it was just one , most of them were very kind and patient . ',false
23000,'Great value for money , located in a very central location . ',false
23001,'I liked the location of the hotel . ',false
23002,'It was perfect and easily accessible to everything you would possibly need . ',false
23003,'We were on the 17th floor and the view was also quite nice . ',false
23004,'The shower pressure was also really great : ) . ',false
23005,'I was sitting in the lobby and a gentlemen from the hotel rudely came to me and requested proof of room key that I was a hotel resident so that I can stay in the lobby ? ',false
23006,'I found this rather strange . ',false
23007,'Some tiny leaks from the shower area . ',false
23093,'Good . ',false
23094,'Location and cleanliness . ',false
23095,'Didn?ft replenish toiletries ',false
23141,'Good . ',false
23142,'Location . ',false
23143,'The size of room and bed , too small ',false
23231,'Value for money , great location and view from the room . ',false
23232,'However - uncomfortable beds and pillows . ',false
23233,'Excellent location and view from the room on 26th floor , there was no need for us to visit roof tops . ',false
23234,'The lady at the reception was very nice and when she saw us as a young couple , she promised to give us a good room . ',false
23235,'Pillows - extremely uncomfortable !! ',false
23236,'Those was small and flat , after the first night we had a strong back and neck pain . ',false
23237,'I would suggest changing those with normal and comfortable pillows - just normal one , value for guest comfort . ',false
23238,'Very bad internet connect - I believe it comes from the TV tower and it is no hotel s fault . ',false
23239,'Curtains and not walls to separate the room from the bath - it is all one common space . ',false
23347,'Wonderful . ',false
23348,'Very nice , little room with bathtub in the middle of it :) Very cosy and quiet , which is of utmost importance to me . ',false
23349,'Also clean , with everything one would need for a short stay . ',false
23350,'Building is humongous and I did nt enjoy lobby section . ',false
23351,'A bit confusing and not very friendly . ',false
23413,'Good stay . ',false
23414,'The location n the room allotted . ',false
23415,'The check in was not at all good ',false
23475,'Pleasant . ',false
23476,'Location . ',false
23477,'No air conditioner . ',false
23478,'Shower bathroom and beds all in the same place . ',false
23479,'Room to small . ',false
23548,'Great for a short stay . ',false
23549,'Excellent Location . ',false
23550,'Amazing view over the city and the TV tower Very close to the public transport Room was very clean Coffee machine in the room . ',true
23551,'Pillows were too soft ',false
23605,'Wonderful . ',false
23606,'excellent breakfast . ',false
23607,'bathroom arrangement ',false
23730,'Great loction but unfortunately slow internet . ',false
23731,'Very comfy bed , a very nive view of the tv - tower and Alexanderplatz ! ',false
23732,'. ',false
23733,'Lifts worked well and are fast . ',false
23734,'Breakfast was quite nice , as was the reception staff . ',false
23735,'Great location , right on the Platz and close to the subway . ',false
23736,'Excellent for exploring the sights . ',false
23737,'Wi - fi was VERY bad , and although I did complain they just said there was nothing to do about it . ',false
23738,'Very bad for a 4 - star hotel , especially since I was there for business and had a presentation to finish off in the evening . ',false
23739,'I was not ofered any solution to this when I asked . ',false
23740,'Also , the shower room leaked water into the main room , and the room was quite cold on a november evening . ',false
23741,'I tried turning on the heating but it did not seem to work properly . ',false
23742,'Another thing , for a 4* you d expect more than ONE english - language TV - channel . ',false
23743,'Unfortunately I could only watch CNN for 4 evenings , as all the others were in German / french / arabic / spanish etc and obviously my pc could not be used for watching anything , due to very slow internet . ',false
23877,'Good . ',false
23878,'There was no mini bar or fridge in the room !!! ',false
23879,'Also the cleaners knock once and open the door straight away from around 8 am which was annoying . ',false
23932,'Wonderful . ',false
23933,'The location is amazing . ',false
23934,'There s almost everything you need , and all the transports to take you throughout the city . ',false
23935,'Staff was very competent : we had a malfunction in the room card reader ( we could not enter ) and within 10 minutes after telling that in reception we had the problem fixed . ',false
23989,'Wonderful . ',false
23990,'Great Location , super view , receptionist very kind . ',false
23991,'It was Cold in my room , breakfast with out croissant ',false
24065,'Pleasant . ',false
24066,'Breakfast , location , size of rooms , reception staff . ',false
24067,'Pillows ( almost mot existing ) abd the fact we had to pay many additional servrices like luggage room and kate check out . ',false
24068,'The prices of snacks ans water at the lobby were too high . ',false
24069,'We also had to pay to enter the roof top . ',false
24070,'So the overall price of the hotel goes at the end really high . ',false
24071,'Toomany hidden costs . ',false
24170,'Good . ',false
24171,'The bed was very comfortable . ',false
24172,'The view was amazing , we were staying on 35th floor , It was pity that our view was not on the Alexplatz side but though it was very beautiful and memorable . ',false
24173,'Nice clean room , personal was also evry friendly and organized . ',true
24174,'I did nt like bathroom side of the room , the room was very small because of that toiler and shower were in a way to be fit there . ',false
24175,'The walls were very thin and because of that the feeling was a bit strange . ',false
24280,'Wonderful . ',false
24281,'Location near many tourist attractions . ',false
24282,'Spacious room . ',false
24283,'Comfortable table next to the window . ',false
24284,'The check - in took more that 15 minutes because of queues and quite slow process during which even the original credit card I used to pay for the room in advance ( a month before ! ) ',false
24285,'was checked . ',false
24286,'Happily I had it with me . ',false
24287,'Park Inn has some mobile application for checking in but it was  not available in your country  in Google Play Store so I was doomed to wait in a queue . ',false
24373,'Birthday in Berlin . ',false
24374,'Amazing view from window , delicious cake as a birthday gift presented in a bar . ',false
24375,'Dirty windows that could nt be opened to take a photo ',false
24470,'Good . ',false
24471,'Excellent breakfast is highlight of this hotel . ',false
24472,'Also amazing location right at the Alexander platz . ',false
24473,'Rooms are nice , cosy . ',false
24474,'Nice bar in a hotel lobby . ',false
24475,'Would stay here again . ',false
24476,'The cleaning could be better . ',false
24477,'Big hotel , so it?Ls also bit crowdy . ',false
24478,'The interior and equipment looks little old ... ',false
24479,'But it?Ls still very good for the price . ',false
24616,'Very Good . ',false
24617,'Staff and location were excellent , hotel was really nice . ',false
24618,'The bed was terrible We were given a double bed for two of us that was rock hard and slim pillows that we may as well not have even had and no extras to try and bulk it up . ',false
24619,'I ended up giving mine to my partner so she could try and get a good night sleep and I went without . ',false
24620,'It s the only reason I wo nt go back or recommend to anyone . ',false
24621,'It made for three terrible nights sleep and long tired days in Berlin . ',false
24622,'Beds and pillow which is the most important thing for a hotel . ',false
24623,'Wifi did nt work but I can live without that ',false
24723,'Good . ',false
24724,'Location was excellent and fantastic views . ',false
24725,'The breakfast at 19 euros was absolutely awful . ',false
24726,'When was told when was checking in it wasn?ft this much . ',false
24727,'The air con in our room was also broke - not ideal . ',false
24803,'Very nice , to be repeated . ',false
24804,'The hotel is very adequate and fairly inexpensive . ',false
24805,'The view from the 19th storey room was spectacular . ',false
24806,'Checking in and out was quick and expedient . ',false
24807,'Getting from the central station to the hotel is extremely easy . ',false
24862,'Excellent . ',false
24863,'Excellent location right in the center of Berlin near public transport hub , marvelous view from my room towards the TV tower , very good breakfast , spacious and comfortable room ',false
24908,'Wonderful . ',false
24909,'Loved the lounge area - great wine and appetizers ! ',false
24910,'The check in process was long - 30 minutes in line after a long international flight ! ',false
24911,'Most frustrating . ',false
24979,'Good . ',false
24980,'The view from panorama room was pretty nice . ',false
24981,'Breakfast is good . ',false
24982,'In the shower area and particular the toalet should have a proper door for the privacy . ',false
24983,'The panorama view was nice but from the 13th floor it?fs still not that open that what I was expecting . ',false
25038,'Wonderful . ',false
25039,'Location ',false
25147,'Good . ',false
25148,'The hotel has a perfect location , at Alexanderplatz , next to the metro station , the shopping malls and all the attractions around . ',false
25149,'The museums are within a walking distance . ',false
25150,'There is also a bus line from Tegel airport arriving there . ',false
25151,'The hotel itself is a skyscrapper with excellent view from the rooms , a cosy lobby , a very good restaurant , and a rooftop cafe . ',false
25152,'Also , it has a reasonable price compared to other hotels around . ',false
25153,'The room was too small for a 4 - star hotel . ',false
25154,'I stayed alone , but I imagine that for a couple it will be too small . ',false
25155,'The pillows of the bed were not comfortable at all . ',false
25156,'Also , the bathroom is too small , it is just located at the corner of the room with a semi-transparent glass around it . ',false
25157,'I am sure it will be awkward even for couples . ',false
25158,'There is free WiFi but it is flawed ; sometimes it was too slow , or it didt connect at all when I was in the room . ',false
25159,'Also there were some issues with the cleanliness ; I found a pair of old socks in a drawer , I am sure they are still there . ',false
25313,'Enjoyable stay in great location , I would book this hotel again . ',false
25314,'Great location and friendly staff . ',false
25315,'Easy walking distance of the TV tower and Museum Island . ',false
25316,'A number of good bars / restaurants within a few mins walk . ',false
25317,'Very handy for transport links within Berlin and further afield . ',false
25318,'An unusual room layout with toilet and shower both separate and only covered by a frosted glass window / door from the rest of the room . ',false
25319,'The wash hand basin was also separate and located in the main room ',false
25397,'Great location on Alexanderplatz . ',false
25398,'Excellent location , nice staff and clean spacious room . ',false
25399,'Pillows were uncomfortable and tiny , room was not heated and bathroom is separated only by a curtain from the rest of the room . ',false
25452,'Excellent . ',false
25453,'Location very good . ',false
25454,'Room are small , shower in the room . ',false
25455,'Be careful depending on who share your room ',false
25509,'Nothing Special , but good value for money . ',false
25510,'The view , the facilities and the location was perfect . ',false
25511,'Beds were a bit solid and a lack of pillows . ',false
25557,'Good but not extra ordinary . ',false
25558,'location . ',false
25559,'Room size ',false
25605,'Pleasant . ',false
25606,'Location . ',false
25607,'Room size , no minibar , no tea or coffee , water leakage at bathroom ',false
25688,'Wonderful . ',false
25689,'Excellent location , exactly at Alexandrplatz , many shops and restaurants around , 100 m to train station with convenient routs around the city . ',false
25690,'The breakfast was excellent . ',false
25691,'The room at 15 floor in general was cozy and had good view at the city . ',false
25692,'Good value for money . ',false
25693,'The hotel in general , furniture and interior are a bit old , windows are dirty . ',false
25694,'The receptionists at check - in blocked an extra amount of money , in excess of the room fee , to  guarantee everything is ok  . ',false
25695,'We arrived early and found that luggage room in the hotel is paid , even for guests , access to the observation deck at 40th floor is paid as well . ',false
25788,'Very Good . ',false
25789,'The location is perfect ! ',false
25790,'The toilet is divided by glass from the rest of the room and even tho it was frosted glass it felt very uncomfortable . ',false
25791,'Also the wifi in the hotel was quite slow which was inconvenient . ',false
25852,'Excellent stay . ',false
25853,'Comfortable clean room and very helpful staff . ',true
25854,'Excellent breakfast . ',false
25855,'Nothing ',false
25937,'Pleasant . ',false
25938,'Nice view from room . ',false
25939,'Clean rooms . ',true
25940,'Staff were very rude . ',false
25941,'We were made to wait so long to check in . ',false
25942,'Even though we were in the front of the line , the receptionist ignored us and called Other people behind us . ',false
25943,'No one had a smile in their face as if we were staying for free . ',false
26021,'Wonderful . ',false
26022,'Great location With stunning views and super friendly staff very helpful . ',false
26023,'Only 1 pillow with no spares in the room and little privacy with the bathroom facilities ',false
26139,'Great location . ',false
26140,'Check - in / out process dated . ',false
26141,'Location good . ',false
26142,'Right in the Berlin center . ',false
26143,'Rooms nice . ',false
26144,'Long queues at Check - in and Check - out . ',false
26145,'Over 20 min . ',false
26146,'waiting time . ',false
26147,'They had all guests fill in a lengthy name / address / ID form . ',false
26148,'This hotel had not innovated themselves in guest experience . ',false
26149,'It feels dated . ',false
26150,'Free Internet speed is bad . ',false
26151,'They still have old fashioned business model with paid internet access , mini bar and expensive breakfasts . ',false
26305,'Pleasant . ',false
26306,'The location and breakfast were first - class - we could nt have asked for more . ',false
26307,'All of the staff were helpful and gracious . ',false
26308,'Everywhere seemed wonderfully kept and very clean . ',true
26309,'The pillows were very thin and there were nt very many of them . ',false
26310,'The air conditioning was difficult to get and keep a comfortable temperature . ',false
26311,'Also could have done with more and larger towels . ',false
26403,'Had a wonderful stay at Park Inn Hotel , it s very well located . ',false
26404,'Near a Metro Station . ',false
26405,'The location of the hotel is really great ! ',false
26406,'Breakfast was very good too . ',false
26407,'Wifi connection was a bit slow sometimes . ',false
26525,'Great location , comfy rooms , but no frills . ',false
26526,'Excellent location , literally minutes walk from Alexanderplatz station , and right beside the TV tower . ',false
26527,'Really easy to find as it s one of the tallest buildings in the area , so good for orientation . ',false
26528,'The staff at the front desk are very pleasant and efficient - there may be a queue at check in / check out , but it moves quickly . ',false
26529,'They offer a luggage storage service for 2 euro per bag . ',false
26530,'We stayed on the 33rd floor , and given the size of the hotel , the lifts were very quick . ',false
26531,'There is an onsite restaurant , but also plenty of options for food and drink right outside the hotel . ',false
26532,'The room was a bit warm at times , and the A / C did nt seem to have any effect ( other than making my skin really dry ) . ',false
26533,'The bathroom was oddly designed , with minimal privacy . ',false
26534,'There was no tea / coffee or water provided in the room , which I can live with usually , but I could nt find any convenience stores close by . ',false
26535,'There are cafe s right outside , but they are quite expensive for peripherals like that . ',false
26645,'Wonderful . ',false
26646,'the hotel was very close to everywhere - sbahn , ubahn and the regional train stations . ',false
