@relation Preis-Leistungs-Verhltnis-positive

@attribute id numeric
@attribute text string
@attribute aspecttype {true, false}

@data
18308,'Great location , very busy . ',false
18309,'Really busy hotel so checking in and checking out takes double the time expected . ',false
18310,'Plan for this especially if you have trains and flight to catch ! ',false
18311,'Really need to improve these services for such a top hotel ! ',false
18397,'Very Good . ',false
18398,'Location is fabulous . ',false
18399,'Right outside U Bahn stop . ',false
18400,'For Xmas markets there is one outside the door and one 5 minutes walk away . ',false
18401,'Bathrooms aren?ft nice . ',false
18402,'No proper causing bathroom door - it?fs a pull too stall like door . ',false
18403,'Sink and shower open to room with just a shower curtain to pull round . ',false
18404,'You can see the shadow of your roommate . ',false
18405,'Me and my partner have been together 5 years - but there?fs still some things he doesn?ft need to see me doing !!!! ',false
18511,'It was okay . ',false
18512,'good location Good WiFi nice staff . ',false
18513,'The bathroom has no door , a little bit akward . ',false
18559,'Pleasant . ',false
18560,'Front desk staff are friendly and helpful Room upgraded after reservation was lost Good location . ',false
18561,'Bathroom not separated from room Reservation was lost Mattress not comfortable ',false
18612,'Good . ',false
18613,'Was every think . ',false
18614,'Okay and great . ',false
18615,'Non ',false
18701,'Berlin has something for everyone and it is sad UK is leaving the EU . ',false
18702,'Location is perfect for the cost . ',true
18703,'Christmas market is directly outside . ',false
18704,'Alexanderplatz train and underground stations within 200 m , tram 100 m , bus to airport 250m . ',false
18705,'Bars and restaurants close by . ',false
18706,'I always stay here when I come to Berlin . ',false
18707,'It is a bit pot luck on room quality , some have been refurbished and some not , though the style remains . ',false
18708,'For example , I had a fridge when I stayed last time , but not this . ',false
18709,'It s a big hotel and the reception and lift areas can get quite overcrowded . ',false
18810,'Excellent . ',false
18811,'Really good location ',false
18847,'Good . ',false
18848,'appropriate location in the centre excellent for shopping . ',false
18849,'shower problem - did not flow ',false
18920,'Wonderful . ',false
18921,'Location was first class . ',false
18922,'Right beside the underground and also Christmas market right outside the door , could nt ask for much more . ',false
18923,'Very clean also and good powerful shower . ',false
18924,'Ca nt fault this hotel much really . ',false
18925,'Pillows very flat and not comfy and two single quilts on a double bed , not ideal or what we are used to but was comfy enough . ',false
18926,'We asked housekeeping for more pillows and this was nt a problem for them at all ; we left for dinner and there were extra pillows when we got back . ',false
18927,'Great service . ',false
19043,'Very Good . ',false
19044,'The location was excellent . ',false
19045,'Across the road from the Train station and underground . ',false
19046,'Close proximity to shopping and Christmas markets ! ',false
19047,'A nice atmosphere in the hotel ! ',false
19048,'Reception staff could be a bit more friendly . ',false
19049,'Kettle in the room would have been helpful . ',false
19130,'It was alright not amazing . ',false
19131,'Only had one pillow , no toiletries in the room when we arrive two separate duvets would of preferred one ',false
19172,'Perfect location , but small room . ',false
19173,'Good and new facilities , close to business center , great food and breakfast . ',false
19174,'The room space was extremly small for such a price level . ',false
19175,'The lobby was always crowded and noisy . ',false
19226,'Very nice . ',false
19227,'Yes ',false
19263,'Wonderful . ',false
19264,'Location is excellent . ',false
19265,'Pillows could be more comfy ',false
19326,'Very Good . ',false
19327,'The heater was broken and it was very hot in my room which was fixed later . ',false
19328,'Also the line and waiting was too long in the reception area . ',false
19329,'And i think , we should not need to pay for luggage storage and sauna . ',false
19330,'other than that everything was very good . ',false
19331,'very nice people working there . ',false
19422,'Perfect Location . ',false
19423,'Love the location . ',false
19424,'Easy access to anywhere . ',false
19425,'I have no complaint at all . ',false
19426,'The christmas market is right at the hotel?fs door . ',false
19427,'- ',false
19513,'Excellent . ',false
19514,'Good location for the Christmas markets and for the trains to get around the city . ',false
19515,'The view from our room was amazing . ',false
19516,'Smallish room but bed was very comfortable . ',false
19517,'The shower is connected to the main room and not in a separate room . ',false
19583,'Good . ',false
19584,'location . ',false
19585,'check - in and check - out process is too long ',false
19636,'Good . ',false
19637,'Location to the Xmas markets is ideal . ',false
19638,'Ceiling in shower fell in , nearly injuring me ! ',false
19639,'Queues at check in remain a big issue ',false
19700,'Nothing special . ',false
19701,'Good location . ',false
19702,'Rooms were basic and the bed was uncomfortable with only one thin pillow each . ',false
19703,'We booked a double room but the double bed came with two separate single bed quilts . ',false
19754,'Comfortable central . ',false
19755,'No tea or coffe making facilities in the room ',false
19806,'Good . ',false
19807,'It?fs a business hotel which was aok with me . ',false
19808,'It was super quiet up on the 32nd floor . ',false
19809,'Single room was very small but still ok . ',false
19810,'Location in alexanderplatz was wonderful . ',false
19811,'Supermarket and Starbucks close by . ',false
19887,'Lovely and Christmassy . ',false
19888,'Fab view and great location . ',false
19889,'Thought it was a bit of a cheek to charge guests to store luggage for a couple of hours on the last day - wasn?ft much money but on principle I don?ft think there should be a charge if you?fve already paid to stay at the hotel - has always been free in other hotels I?fve stayed at . ',false
19945,'Wonderful . ',false
19946,'I like it the attention of the details from the staff . ',false
19947,'They work really well and they re polite and helpful . ',false
19948,'The views and the situation . ',false
19949,'I did nt like the design of the sink and the shower because of the glass you do nt have privacy ',false
20060,'Best hotel for Christmas Markets ! ',false
20061,'The hotels location was amazing . ',false
20062,'We couldn?ft of asked for a better location . ',false
20063,'We visited Berlin for the first time , mainly to visit its Christmas markets and It literally overlooked a popular one and was a very short walk to another one . ',false
20064,'The train station was 2 minutes away . ',false
20065,'And there was local tram , bus and underground stops too . ',false
20066,'The rooms were spacious & comfortable . ',false
20067,'Even though the hotel was massive and extremely busy , we weren?ft not disturbed with noise . ',false
20068,'Our room was extremely hot . ',false
20069,'We had the air conditioning on it?fs lowest and we both still woke up throughout the night in sweats . ',false
20070,'We asked for a fan at reception but they had none and didn?ft seem too bothered to help us . ',false
20071,'Even though it was cold outside it would of been nice to get to choose the temperature of our room to suit our needs . ',false
20212,'Had a great time , would stay here again . ',false
20213,'Location , the view , staff very friendly . ',false
20214,'Fridge in the room was a bonus . ',false
20215,'A few room niggles , shower door leaked , bed was a bit hard , pillows were useless . ',false
20271,'Very Good . ',false
20272,'Location is wonderful and rooms are clean . ',false
20273,'Elevators ( seemsly old ) breakfast is weak ',false
20324,'Good . ',false
20325,'Great location . ',false
20326,'Clean nice simple room . ',false
20327,'Staff etiquette very poor ',false
20388,'Excellent . ',false
20389,'First time in Berlin . ',false
20390,'I live in Spain my partner lives in Moscow so ideal location . ',false
20391,'Wi - fi ',false
20457,'Worth staying on the upper floors ! ',false
20458,'My room got upgraded to a room with a view , on the 33rd floor ! ',false
20459,'The breakfast was amazing ! ',false
20460,'The location is great ! ',false
20461,'The pillow was really worn out and lumpy . ',false
20537,'Great location and we walked to so many of Berlin?fs great attractions ( and there are many ) . ',false
20538,'I loved the location of the property . ',false
20539,'The room was not cleaned properly and on the second day we did not have any shampoo or shower gel provided . ',false
20540,'Paying to use the loo in the lobby was also a first . ',false
20541,'A reall Ryan Air experience !! ',false
20607,'Wonderful . ',false
20608,'BREACKFAST PERFECT . ',false
20609,'CAR PARK SMALL SPACES ',false
20655,'Berlin was amazing . ',false
20656,'Would have preferred tea and coffee making facilities in the room and a better view of the city , and more pillows . ',false
20657,'Yes and coffee making facilities , more pillows ',false
20703,'Berlin 2018 . ',false
20704,'Location . ',false
20705,'No coffee or tea facilities in room ',false
20751,'Very Good . ',false
20752,'good location in Alexanderplatz small but spacious room very clean self check - out . ',false
20753,'reception a bit busy at check - in ',false
20809,'Pay attention to the room photos . ',false
20810,'Location is perfect . ',false
20811,'Only curtain separates bathroom from living space . ',false
20812,'Poor noise isolation for bathroom / toilet . ',false
20813,'Room was advertise as  with view on tv tower  , yet on 9th floor view was significantly blocked by the other building . ',false
20889,'City break . ',false
20890,'Tallest hotel in Berlin gave fantastic views of the city . ',false
20891,'Great central location near all transport . ',false
20892,'Had a viewing platform to . ',false
20893,'No kettle in the room ',false
20994,'Good location and value for money . ',false
20995,'Great location in alexandraplatz , right next to the underground and main station , right next to big shopping mall with lots of restaurants and close to two Christmas markets and third Xmas market only 10min walk from . ',false
20996,'The hop on hop off tour also stops outside which is handy if you use that . ',false
20997,'The room was quiet we were on floor 17 , great views of the city . ',false
20998,'The room was sufficient for what we needed , it was fairly modernised and adequate in size for two people . ',false
20999,'Good price 4 nights for ??280 . ',true
21000,'Overall location was the highlight of staying here easy to get to places and get back to . ',false
21001,'Didn?ft get any food in the hotel as ate out the rest of the time . ',false
21002,'The beds were uncomfortable , it probably wouldn?ft put me Off staying there again though , but they could go with improving . ',false
21003,'We were in standard room , no facilities to make a cup of tea but there was for coffee . ',false
21134,'Enjoyable . ',false
21135,'The staff are very friendly and helpful , our room was comfortable and very clean with a powerful shower . ',false
21136,'The hotel is located in a perfect location for a weekend break and good value for money . ',true
21137,'Thank you . ',false
21138,'The shower tray had a black mould growing around the base , that gave off a strong damp smell when we used the shower . ',false
21139,'This was the only negative during our stay , everything else worked perfectly . ',false
21215,'good for short stay . ',false
21216,'very tiny pillows would like to see few boxes / bureau , not open rack and horiz . ',false
21217,'bar glasses at table are hit by curtains ',false
21273,'Excellent . ',false
21274,'The hotel was centrally located , it was great for transport links and for shopping . ',false
21275,'An excellent hotel for Christmas markets as it was literally at its front door step ... ',false
21276,'with no noise complaints . ',false
21277,'Overall , highly recommended and we had a pleasant stay . ',false
21343,'Great location and lovely hotel . ',false
21344,'Perfect location and great hotel . ',false
21345,'There was no kettle in the room and room pillows where small , could have done with 2 . ',false
21396,'Nice view , comfortable bed . ',false
21397,'The view from 27th floor . ',false
21398,'Nice bed . ',false
21399,'Level of cleaning not perfect Bathroom a bit out of order ( poor toilet flush , primitive reparations around bathing facilities ( floor and ceiling ) ',false
21470,'Wonderful . ',false
21471,'Location , view , confort , bar food . ',false
21472,'Tip added to food bill some nights , others it wasn?ft ! ',false
21473,'What is policy . ',false
21474,'Free glass of prosecco was never offered , I asked for it on the last night as saw it was been offered to other guests . ',false
21475,'Bottles and glasses were never removed as part of daily cleaning . ',false
21546,'Wonderful . ',false
21547,'Excellent breakfast , god entertainment in the bar . ',false
21583,'Great place with excellent . ',false
21584,'Location . ',false
21585,'No down stair toilets at bar . ',false
21631,'Wonderful . ',false
21632,'The bed and the view . ',false
21633,'Glass on the toilet was way too see through ',false
21699,'Very Good . ',false
21700,'Over all hotel was perfect for getting around Berlin . ',false
21701,'The bar / Restaurant has music which we enjoye . ',false
21702,'My one complaint is shower to have an area for products shampoo - shower gel . ',false
21703,'The shower water water came out on to the floor ... ',false
21704,'a mat was provided . ',false
21705,'Shower area ',false
21811,'Very Good . ',false
21812,'Great location . ',false
21813,'Probably the best location to stay in Berlin . ',false
21814,'Friendly staff and breakfast was very good . ',false
21815,'Air conditioning was broken / didnt work . ',false
21816,'Room was way to warm . ',false
21817,'Pillows were not good ',false
21933,'Pleasant . ',false
21934,'Location . ',false
21935,'Very small rooms , noisy room just beside the lift . ',false
21936,'They charged me 15 euros extra . ',false
21937,'They did nt give me the 19 square meter room as outlined in booking.com . ',false
21938,'They gave a small 13 meter square room . ',false
21939,'Staff personel are RUDE . ',false
21940,'2 espresso capsules only were in the room . ',false
21941,'To get more , you have to pay !! ',false
22062,'Great location ! ',false
22063,'The location of the Park Inn is superb . ',false
22064,'Had a great view of the TV tower . ',false
22065,'The bed was not a double but 2 mattresses stuck together ! ',false
22066,'The amenities were poor as you were only provided with hand and body wash and no shampoo , conditioner or body lotion . ',false
22067,'The view was great but the windows needed a clean . ',false
22158,'Very Good . ',false
22159,'The Location is nice , the view from hotel is nice , elevators are really fast . ',false
22160,'Staff is friendly room has modern nice design , too . ',false
22161,'I had a double room . ',false
22162,'The beds were two seperate beds put next to each other , which were on the wheels and moving away from each other . ',false
22163,'I had panorama double room which was on the corner , and the internet connection was really bad . ',false
22234,'Pleasant . ',false
22235,'Location ',false
22291,'Good . ',false
22292,'Room is nice , breakfast is good , staff is kind . ',false
22293,'- Rooms close to the elevators are noisy . ',false
22294,'I was in room 733 and every night I got up to those who were coming back from  partying  . ',false
22295,'- the pipes were making realy loud noise when someone abowe me was using the shower . ',false
22296,'This kinda made it impossible to sleep before 23:00 . ',false
22297,'Reception sent soneone who could not really do anything about this . ',false
22393,'Clean and great location . ',false
22394,'The room was lovely and clean , hotel in great location . ',false
22395,'Downstairs restaurant food and entertainment was good . ',false
22396,'Only given one pillow ( flatest pillow ever ) which made the bed uncomforable . ',false
22397,'When having a shower it sometimes leaked all over the floor . ',false
22463,'Good . ',false
22464,'Staff were fine check out was quick room was nice great location . ',false
22465,'Pillow are very very bad ',false
22531,'Hotel with the best view in Berlin . ',false
22532,'Location and Room view are one of the best preferences of this hotel . ',false
22533,'The hotel kindly responded to our request and provided a room on the upper floors . ',false
22534,'Finally we had amazing view from our room to Berlin Tele-Tower , Alexanderplatz and Beliner Dom . ',false
22535,'We even not used any restaurant or cafe on breakfast or dinner - we just bought some food and drink in Kaufland supermarket behind and enjoyed our food and drinks with excellent view ! ',false
22536,'That was 100 % that we expected from this hotel ) ) ) The bed and pillows were very comfortable and we slept very well ) . ',false
22537,'WIFI was terrible - such low speed is not applicable in 21 st century :) Room is not too big for this money ( about 150 Euro / Night without breakfast ) ',false
22633,'Good location for wining , dining and shopping ! ',false
22634,'Location , everything nearby . ',false
22635,'Good location for shopping , good walking distance from the museums and attractions . ',false
22636,'Excellent restaurant verity close by . ',false
22637,'Rooms bit small , did not get the bed type I requested in the booking . ',false
22723,'Good . ',false
22724,'Fresh sweet bread with raisin for breakfast !!! ',false
22725,'Good location . ',false
22726,'Clean room . ',false
22727,'4* hotel . ',false
22728,'But I was really surprised by lack of a bottle of still water and one - use slippers at the room . ',false
22729,'I had to wear socks instead of slippers . ',false
22845,'Good exp ? ',false
22846,'rience from day one to the end , Park Inn was a good choice , for this visit to Berlin . ',false
22847,'Most of the employes were very nice . ',false
22848,'The localization is practical , a lot of transports . ',false
22849,'The lift was very quick and we didn?Lt have towait a lot . ',false
22850,'Bed and pilow were very good . ',false
22851,'Many people expecting for check in at 15h / big queue . ',false
22852,'No fridge in the room . ',false
22853,'One employe not very nice but it was just one , most of them were very kind and patient . ',false
22984,'Great value for money , located in a very central location . ',true
22985,'I liked the location of the hotel . ',false
22986,'It was perfect and easily accessible to everything you would possibly need . ',false
22987,'We were on the 17th floor and the view was also quite nice . ',false
22988,'The shower pressure was also really great : ) . ',false
22989,'I was sitting in the lobby and a gentlemen from the hotel rudely came to me and requested proof of room key that I was a hotel resident so that I can stay in the lobby ? ',false
22990,'I found this rather strange . ',false
22991,'Some tiny leaks from the shower area . ',false
23087,'Good . ',false
23088,'Location and cleanliness . ',false
23089,'Didn?ft replenish toiletries ',false
23135,'Good . ',false
23136,'Location . ',false
23137,'The size of room and bed , too small ',false
23213,'Value for money , great location and view from the room . ',true
23214,'However - uncomfortable beds and pillows . ',false
23215,'Excellent location and view from the room on 26th floor , there was no need for us to visit roof tops . ',false
23216,'The lady at the reception was very nice and when she saw us as a young couple , she promised to give us a good room . ',false
23217,'Pillows - extremely uncomfortable !! ',false
23218,'Those was small and flat , after the first night we had a strong back and neck pain . ',false
23219,'I would suggest changing those with normal and comfortable pillows - just normal one , value for guest comfort . ',false
23220,'Very bad internet connect - I believe it comes from the TV tower and it is no hotel s fault . ',false
23221,'Curtains and not walls to separate the room from the bath - it is all one common space . ',false
23337,'Wonderful . ',false
23338,'Very nice , little room with bathtub in the middle of it :) Very cosy and quiet , which is of utmost importance to me . ',false
23339,'Also clean , with everything one would need for a short stay . ',false
23340,'Building is humongous and I did nt enjoy lobby section . ',false
23341,'A bit confusing and not very friendly . ',false
23407,'Good stay . ',false
23408,'The location n the room allotted . ',false
23409,'The check in was not at all good ',false
23465,'Pleasant . ',false
23466,'Location . ',false
23467,'No air conditioner . ',false
23468,'Shower bathroom and beds all in the same place . ',false
23469,'Room to small . ',false
23540,'Great for a short stay . ',false
23541,'Excellent Location . ',false
23542,'Amazing view over the city and the TV tower Very close to the public transport Room was very clean Coffee machine in the room . ',false
23543,'Pillows were too soft ',false
23599,'Wonderful . ',false
23600,'excellent breakfast . ',false
23601,'bathroom arrangement ',false
23702,'Great loction but unfortunately slow internet . ',false
23703,'Very comfy bed , a very nive view of the tv - tower and Alexanderplatz ! ',false
23704,'. ',false
23705,'Lifts worked well and are fast . ',false
23706,'Breakfast was quite nice , as was the reception staff . ',false
23707,'Great location , right on the Platz and close to the subway . ',false
23708,'Excellent for exploring the sights . ',false
23709,'Wi - fi was VERY bad , and although I did complain they just said there was nothing to do about it . ',false
23710,'Very bad for a 4 - star hotel , especially since I was there for business and had a presentation to finish off in the evening . ',false
23711,'I was not ofered any solution to this when I asked . ',false
23712,'Also , the shower room leaked water into the main room , and the room was quite cold on a november evening . ',false
23713,'I tried turning on the heating but it did not seem to work properly . ',false
23714,'Another thing , for a 4* you d expect more than ONE english - language TV - channel . ',false
23715,'Unfortunately I could only watch CNN for 4 evenings , as all the others were in German / french / arabic / spanish etc and obviously my pc could not be used for watching anything , due to very slow internet . ',false
23871,'Good . ',false
23872,'There was no mini bar or fridge in the room !!! ',false
23873,'Also the cleaners knock once and open the door straight away from around 8 am which was annoying . ',false
23924,'Wonderful . ',false
23925,'The location is amazing . ',false
23926,'There s almost everything you need , and all the transports to take you throughout the city . ',false
23927,'Staff was very competent : we had a malfunction in the room card reader ( we could not enter ) and within 10 minutes after telling that in reception we had the problem fixed . ',false
23983,'Wonderful . ',false
23984,'Great Location , super view , receptionist very kind . ',false
23985,'It was Cold in my room , breakfast with out croissant ',false
24051,'Pleasant . ',false
24052,'Breakfast , location , size of rooms , reception staff . ',false
24053,'Pillows ( almost mot existing ) abd the fact we had to pay many additional servrices like luggage room and kate check out . ',false
24054,'The prices of snacks ans water at the lobby were too high . ',false
24055,'We also had to pay to enter the roof top . ',false
24056,'So the overall price of the hotel goes at the end really high . ',false
24057,'Toomany hidden costs . ',false
24158,'Good . ',false
24159,'The bed was very comfortable . ',false
24160,'The view was amazing , we were staying on 35th floor , It was pity that our view was not on the Alexplatz side but though it was very beautiful and memorable . ',false
24161,'Nice clean room , personal was also evry friendly and organized . ',false
24162,'I did nt like bathroom side of the room , the room was very small because of that toiler and shower were in a way to be fit there . ',false
24163,'The walls were very thin and because of that the feeling was a bit strange . ',false
24264,'Wonderful . ',false
24265,'Location near many tourist attractions . ',false
24266,'Spacious room . ',false
24267,'Comfortable table next to the window . ',false
24268,'The check - in took more that 15 minutes because of queues and quite slow process during which even the original credit card I used to pay for the room in advance ( a month before ! ) ',false
24269,'was checked . ',false
24270,'Happily I had it with me . ',false
24271,'Park Inn has some mobile application for checking in but it was  not available in your country  in Google Play Store so I was doomed to wait in a queue . ',false
24367,'Birthday in Berlin . ',false
24368,'Amazing view from window , delicious cake as a birthday gift presented in a bar . ',false
24369,'Dirty windows that could nt be opened to take a photo ',false
24450,'Good . ',false
24451,'Excellent breakfast is highlight of this hotel . ',false
24452,'Also amazing location right at the Alexander platz . ',false
24453,'Rooms are nice , cosy . ',false
24454,'Nice bar in a hotel lobby . ',false
24455,'Would stay here again . ',false
24456,'The cleaning could be better . ',false
24457,'Big hotel , so it?Ls also bit crowdy . ',false
24458,'The interior and equipment looks little old ... ',false
24459,'But it?Ls still very good for the price . ',true
24600,'Very Good . ',false
24601,'Staff and location were excellent , hotel was really nice . ',false
24602,'The bed was terrible We were given a double bed for two of us that was rock hard and slim pillows that we may as well not have even had and no extras to try and bulk it up . ',false
24603,'I ended up giving mine to my partner so she could try and get a good night sleep and I went without . ',false
24604,'It s the only reason I wo nt go back or recommend to anyone . ',false
24605,'It made for three terrible nights sleep and long tired days in Berlin . ',false
24606,'Beds and pillow which is the most important thing for a hotel . ',false
24607,'Wifi did nt work but I can live without that ',false
24713,'Good . ',false
24714,'Location was excellent and fantastic views . ',false
24715,'The breakfast at 19 euros was absolutely awful . ',false
24716,'When was told when was checking in it wasn?ft this much . ',false
24717,'The air con in our room was also broke - not ideal . ',false
24793,'Very nice , to be repeated . ',false
24794,'The hotel is very adequate and fairly inexpensive . ',false
24795,'The view from the 19th storey room was spectacular . ',false
24796,'Checking in and out was quick and expedient . ',false
24797,'Getting from the central station to the hotel is extremely easy . ',false
24858,'Excellent . ',false
24859,'Excellent location right in the center of Berlin near public transport hub , marvelous view from my room towards the TV tower , very good breakfast , spacious and comfortable room ',false
24900,'Wonderful . ',false
24901,'Loved the lounge area - great wine and appetizers ! ',false
24902,'The check in process was long - 30 minutes in line after a long international flight ! ',false
24903,'Most frustrating . ',false
24969,'Good . ',false
24970,'The view from panorama room was pretty nice . ',false
24971,'Breakfast is good . ',false
24972,'In the shower area and particular the toalet should have a proper door for the privacy . ',false
24973,'The panorama view was nice but from the 13th floor it?fs still not that open that what I was expecting . ',false
25034,'Wonderful . ',false
25035,'Location ',false
25121,'Good . ',false
25122,'The hotel has a perfect location , at Alexanderplatz , next to the metro station , the shopping malls and all the attractions around . ',false
25123,'The museums are within a walking distance . ',false
25124,'There is also a bus line from Tegel airport arriving there . ',false
25125,'The hotel itself is a skyscrapper with excellent view from the rooms , a cosy lobby , a very good restaurant , and a rooftop cafe . ',false
25126,'Also , it has a reasonable price compared to other hotels around . ',true
25127,'The room was too small for a 4 - star hotel . ',false
25128,'I stayed alone , but I imagine that for a couple it will be too small . ',false
25129,'The pillows of the bed were not comfortable at all . ',false
25130,'Also , the bathroom is too small , it is just located at the corner of the room with a semi-transparent glass around it . ',false
25131,'I am sure it will be awkward even for couples . ',false
25132,'There is free WiFi but it is flawed ; sometimes it was too slow , or it didt connect at all when I was in the room . ',false
25133,'Also there were some issues with the cleanliness ; I found a pair of old socks in a drawer , I am sure they are still there . ',false
25299,'Enjoyable stay in great location , I would book this hotel again . ',false
25300,'Great location and friendly staff . ',false
25301,'Easy walking distance of the TV tower and Museum Island . ',false
25302,'A number of good bars / restaurants within a few mins walk . ',false
25303,'Very handy for transport links within Berlin and further afield . ',false
25304,'An unusual room layout with toilet and shower both separate and only covered by a frosted glass window / door from the rest of the room . ',false
25305,'The wash hand basin was also separate and located in the main room ',false
25391,'Great location on Alexanderplatz . ',false
25392,'Excellent location , nice staff and clean spacious room . ',false
25393,'Pillows were uncomfortable and tiny , room was not heated and bathroom is separated only by a curtain from the rest of the room . ',false
25444,'Excellent . ',false
25445,'Location very good . ',false
25446,'Room are small , shower in the room . ',false
25447,'Be careful depending on who share your room ',false
25503,'Nothing Special , but good value for money . ',true
25504,'The view , the facilities and the location was perfect . ',false
25505,'Beds were a bit solid and a lack of pillows . ',false
25551,'Good but not extra ordinary . ',false
25552,'location . ',false
25553,'Room size ',false
25599,'Pleasant . ',false
25600,'Location . ',false
25601,'Room size , no minibar , no tea or coffee , water leakage at bathroom ',false
25672,'Wonderful . ',false
25673,'Excellent location , exactly at Alexandrplatz , many shops and restaurants around , 100 m to train station with convenient routs around the city . ',false
25674,'The breakfast was excellent . ',false
25675,'The room at 15 floor in general was cozy and had good view at the city . ',false
25676,'Good value for money . ',true
25677,'The hotel in general , furniture and interior are a bit old , windows are dirty . ',false
25678,'The receptionists at check - in blocked an extra amount of money , in excess of the room fee , to  guarantee everything is ok  . ',false
25679,'We arrived early and found that luggage room in the hotel is paid , even for guests , access to the observation deck at 40th floor is paid as well . ',false
25780,'Very Good . ',false
25781,'The location is perfect ! ',false
25782,'The toilet is divided by glass from the rest of the room and even tho it was frosted glass it felt very uncomfortable . ',false
25783,'Also the wifi in the hotel was quite slow which was inconvenient . ',false
25844,'Excellent stay . ',false
25845,'Comfortable clean room and very helpful staff . ',false
25846,'Excellent breakfast . ',false
25847,'Nothing ',false
25923,'Pleasant . ',false
25924,'Nice view from room . ',false
25925,'Clean rooms . ',false
25926,'Staff were very rude . ',false
25927,'We were made to wait so long to check in . ',false
25928,'Even though we were in the front of the line , the receptionist ignored us and called Other people behind us . ',false
25929,'No one had a smile in their face as if we were staying for free . ',false
26015,'Wonderful . ',false
26016,'Great location With stunning views and super friendly staff very helpful . ',false
26017,'Only 1 pillow with no spares in the room and little privacy with the bathroom facilities ',false
26113,'Great location . ',false
26114,'Check - in / out process dated . ',false
26115,'Location good . ',false
26116,'Right in the Berlin center . ',false
26117,'Rooms nice . ',false
26118,'Long queues at Check - in and Check - out . ',false
26119,'Over 20 min . ',false
26120,'waiting time . ',false
26121,'They had all guests fill in a lengthy name / address / ID form . ',false
26122,'This hotel had not innovated themselves in guest experience . ',false
26123,'It feels dated . ',false
26124,'Free Internet speed is bad . ',false
26125,'They still have old fashioned business model with paid internet access , mini bar and expensive breakfasts . ',false
26291,'Pleasant . ',false
26292,'The location and breakfast were first - class - we could nt have asked for more . ',false
26293,'All of the staff were helpful and gracious . ',false
26294,'Everywhere seemed wonderfully kept and very clean . ',false
26295,'The pillows were very thin and there were nt very many of them . ',false
26296,'The air conditioning was difficult to get and keep a comfortable temperature . ',false
26297,'Also could have done with more and larger towels . ',false
26393,'Had a wonderful stay at Park Inn Hotel , it s very well located . ',false
26394,'Near a Metro Station . ',false
26395,'The location of the hotel is really great ! ',false
26396,'Breakfast was very good too . ',false
26397,'Wifi connection was a bit slow sometimes . ',false
26503,'Great location , comfy rooms , but no frills . ',false
26504,'Excellent location , literally minutes walk from Alexanderplatz station , and right beside the TV tower . ',false
26505,'Really easy to find as it s one of the tallest buildings in the area , so good for orientation . ',false
26506,'The staff at the front desk are very pleasant and efficient - there may be a queue at check in / check out , but it moves quickly . ',false
26507,'They offer a luggage storage service for 2 euro per bag . ',false
26508,'We stayed on the 33rd floor , and given the size of the hotel , the lifts were very quick . ',false
26509,'There is an onsite restaurant , but also plenty of options for food and drink right outside the hotel . ',false
26510,'The room was a bit warm at times , and the A / C did nt seem to have any effect ( other than making my skin really dry ) . ',false
26511,'The bathroom was oddly designed , with minimal privacy . ',false
26512,'There was no tea / coffee or water provided in the room , which I can live with usually , but I could nt find any convenience stores close by . ',false
26513,'There are cafe s right outside , but they are quite expensive for peripherals like that . ',false
26639,'Wonderful . ',false
26640,'the hotel was very close to everywhere - sbahn , ubahn and the regional train stations . ',false
26641,'it was located at the heart of Alexanderplatz . ',false
26682,'Wonderful . ',false
26683,'Everething was good + ',false
26774,'Very pleasant , will go again . ',false
26775,'Poor experience with Ms Thier at checkout . ',false
26776,'Very efficiently run hotel . ',false
26777,'Rooms clean , well laid out , daily service very good . ',false
26778,'Good , practical choice , will go again . ',false
26779,'Unpleasant experience with Ms S Thier at reception . ',false
26780,'I did not wait at a point about 1.5 m from the front desk and walked up to a receptionist with no one in front of her . ',false
26781,'In retrospect , one has to wait on the line and be called , so I was in error . ',false
26782,'BUT ........ ',false
26783,'Ms Thier treated me very , very , very aggressively and admonished me for approaching her desk . ',false
26784,'I was treated like a little child and felt belittled . ',false
26785,'Very unpleasant experience . ',false
26786,'It soured my stay . ',false
26787,'Breakfast could be more varied . ',false
26968,'Unassuming location - good rooms , good view . ',false
26969,'The bed was comfy and the room was quiet . ',false
26970,'I had a small single and it was certainly that - but I did pay less for it . ',false
26971,'The breakfast was really good . ',false
26972,'the view is impressive . ',false
26973,'The location was a bit strange - I arrived from the station and the entrance was essentially through a Burger King if you come in that way . ',false
26974,'The lobby is quite hectic as people are cutting through . ',false
26975,'The hotel doesn?ft have much impact from first impression of the entrance - but the rooms are clean and very nice . ',false
27091,'Excellent location but amenities in the room could be improved . ',false
27092,'Location at Alexanderplatz is excellent . ',false
27093,'Separated WC , bath and wash basin makes it rather inconvenient for washing of hands . ',false
27094,'No body lotion provided . ',false
27095,'Coffee maker / boiler is not provided although hotel provided one upon request . ',false
27096,'Towel rack is too small to hang all the towels . ',false
27097,'No space to place and open two pieces of luggage in the room . ',false
27183,'Good . ',false
27184,'Great central location . ',false
27185,'Room was really small for the price I paid ',false
27231,'There was one problem - fan in the room too noisy and impossible to switch off . ',false
27232,'Location and audience . ',false
27233,'Fan in the room was too noisy and did nt switch off . ',false
27279,'Wonderful . ',false
27280,'They did nt offer any water in the room . ',false
27281,'That s just nice . ',false
