@relation Sauberkeit-negative

@attribute id numeric
@attribute pos string
@attribute lemma string
@attribute surfaceform string
@attribute hasUppercase numeric
@attribute dependency string
@attribute neighbortokens string
@attribute aspecttype {true, false}

@data
80945,'PRP','them','them',1,'nsubj','they took made loud and it ',false
80946,'JJ','loud','loud',1,'xcomp','took made them and it was ',false
80947,'CC','and','and',1,'cc','made them loud it was a ',false
80948,'PRP','it','it',1,'nsubj','them loud and was a little ',false
80949,'VBD','be','was',1,'cop','loud and it a little scary ',false
80950,'DT','a','a',1,'det','and it was little scary walking ',false
80951,'JJ','little','little',1,'amod','it was a scary walking through ',false
80952,'JJ','scary','scary',1,'conj','was a little walking through them ',false
80953,'VBG','walk','walking',1,'xcomp','a little scary through them to ',false
80954,'IN','through','through',1,'prep','little scary walking them to get ',false
80955,'PRP','them','them',1,'pobj','scary walking through to get somewhere ',false
80956,'TO','to','to',1,'aux','walking through them get somewhere ! ',false
80957,'VB','get','get',1,'xcomp','through them to somewhere ! ',false
80958,'RB','somewhere','somewhere',1,'advmod','them to get ! ',false
80959,'.','!','!',0,'punct','to get somewhere ',false
83060,'NNS','need','Needs',1,'nn','Renovation . ',false
83061,'NNP','renovation','Renovation',1,'ROOT','Needs . ',false
83062,'.','.','.',0,'punct','Needs Renovation ',false
83063,'VBZ','it?fs','It?fs',1,'ROOT','close to downtown ',false
83064,'JJ','close','close',1,'dobj','It?fs to downtown and ',false
83065,'IN','to','to',1,'prep','It?fs close downtown and main ',false
83066,'NN','downtown','downtown',1,'pobj','It?fs close to and main attractions ',false
83067,'CC','and','and',1,'cc','close to downtown main attractions . ',false
83068,'JJ','main','main',1,'amod','to downtown and attractions . ',false
83069,'NNS','attraction','attractions',1,'conj','downtown and main . ',false
83070,'.','.','.',0,'punct','and main attractions ',false
83071,'RB','also','Also',1,'advmod','the hotel doors ',false
83072,'DT','the','the',1,'det','Also hotel doors open ',false
83073,'NN','hotel','hotel',1,'nn','Also the doors open up ',false
83074,'NNS','door','doors',1,'nsubj','Also the hotel open up to ',false
83075,'JJ','open','open',1,'ROOT','the hotel doors up to Place ',false
83076,'IN','up','up',1,'advmod','hotel doors open to Place Dupris ',false
83077,'IN','to','to',1,'dep','doors open up Place Dupris mall ',false
83078,'NNP','place','Place',1,'nn','open up to Dupris mall . ',false
83079,'NNP','dupris','Dupris',1,'nn','up to Place mall . ',false
83080,'NN','mall','mall',1,'pobj','to Place Dupris . ',false
83081,'.','.','.',0,'punct','Place Dupris mall ',false
83082,'DT','the','The',1,'det','bed was comfortable ',false
83083,'NN','bed','bed',1,'nsubj','The was comfortable and ',false
83084,'VBD','be','was',1,'cop','The bed comfortable and chairs ',false
83085,'JJ','comfortable','comfortable',1,'ROOT','The bed was and chairs clean ',false
83086,'CC','and','and',1,'cc','bed was comfortable chairs clean and ',false
83087,'NNS','chair','chairs',1,'dep','was comfortable and clean and comfortable ',false
83088,'JJ','clean','clean',1,'conj','comfortable and chairs and comfortable . ',false
83089,'CC','and','and',1,'cc','and chairs clean comfortable . ',false
83090,'JJ','comfortable','comfortable',1,'conj','chairs clean and . ',false
83091,'.','.','.',0,'punct','clean and comfortable ',false
83092,'PRP$','our','Our',1,'poss','second stay here ',false
83093,'JJ','#ord#','second',1,'amod','Our stay here in ',false
83094,'NN','stay','stay',1,'nsubj','Our second here in about ',false
83095,'RB','here','here',1,'advmod','Our second stay in about 5 ',false
83096,'IN','in','in',1,'prep','second stay here about 5 years ',false
83097,'RB','about','about',1,'quantmod','stay here in 5 years was ',false
83098,'CD','0','5',0,'num','here in about years was not ',false
83099,'NNS','year','years',1,'pobj','in about 5 was not as ',false
83100,'VBD','be','was',1,'cop','about 5 years not as pleasant ',false
83101,'RB','not','not',1,'neg','5 years was as pleasant as ',false
83102,'RB','as','as',1,'advmod','years was not pleasant as the ',false
83103,'JJ','pleasant','pleasant',1,'ROOT','was not as as the first ',false
83104,'IN','as','as',1,'prep','not as pleasant the first . ',false
83105,'DT','the','the',1,'det','as pleasant as first . ',false
83106,'JJ','#ord#','first',1,'pobj','pleasant as the . ',false
83107,'.','.','.',0,'punct','as the first ',false
83108,'DT','the','The',1,'det','AC was too ',false
83109,'NNP','ac','AC',1,'nsubj','The was too low ',false
83110,'VBD','be','was',1,'cop','The AC too low and ',false
83111,'RB','too','too',1,'advmod','The AC was low and could ',false
83112,'JJ','low','low',1,'ROOT','AC was too and could not ',false
83113,'CC','and','and',1,'cc','was too low could not be ',false
83114,'MD','could','could',1,'aux','too low and not be adjusted ',false
83115,'RB','not','not',1,'neg','low and could be adjusted . ',false
83116,'VB','be','be',1,'auxpass','and could not adjusted . ',false
83117,'VBN','adjust','adjusted',1,'conj','could not be . ',false
83118,'.','.','.',0,'punct','not be adjusted ',false
83119,'DT','the','The',1,'det','carpet was old ',false
83120,'NN','carpet','carpet',1,'nsubj','The was old and ',false
83121,'VBD','be','was',1,'cop','The carpet old and the ',false
83122,'JJ','old','old',1,'ROOT','The carpet was and the staff ',false
83123,'CC','and','and',1,'cc','carpet was old the staff do ',false
83124,'DT','the','the',1,'det','was old and staff do their ',false
83125,'NN','staff','staff',1,'nsubj','old and the do their best ',false
83126,'VBP','do','do',1,'conj','and the staff their best to ',false
83127,'PRP$','their','their',1,'poss','the staff do best to clean ',false
83128,'JJS','good','best',1,'dobj','staff do their to clean it ',false
83129,'TO','to','to',1,'aux','do their best clean it . ',false
83130,'VB','clean','clean',1,'xcomp','their best to it . ',false
83131,'PRP','it','it',1,'dobj','best to clean . ',false
83132,'.','.','.',0,'punct','to clean it ',false
83133,'DT','the','The',1,'det','Dresser in the ',false
83134,'NNP','dresser','Dresser',1,'nsubj','The in the room ',false
83135,'IN','in','in',1,'prep','The Dresser the room was ',false
83136,'DT','the','the',1,'det','The Dresser in room was old ',false
83137,'NN','room','room',1,'pobj','Dresser in the was old and ',false
83138,'VBD','be','was',1,'cop','in the room old and scratched ',false
83139,'JJ','old','old',1,'ROOT','the room was and scratched in ',false
83140,'CC','and','and',1,'cc','room was old scratched in many ',false
83141,'VBD','scratch','scratched',1,'conj','was old and in many places ',false
83142,'IN','in','in',1,'prep','old and scratched many places . ',false
83143,'JJ','many','many',1,'amod','and scratched in places . ',false
83144,'NNS','place','places',1,'pobj','scratched in many . ',false
83145,'.','.','.',0,'punct','in many places ',false
83146,'DT','the','The',1,'det','toilet did not ',false
83147,'NN','toilet','toilet',1,'nsubj','The did not flush ',false
83148,'VBD','do','did',1,'aux','The toilet not flush well ',false
83149,'RB','not','not',1,'neg','The toilet did flush well and ',false
83150,'VB','flush','flush',1,'ROOT','toilet did not well and the ',false
83151,'RB','well','well',1,'advmod','did not flush and the sink ',false
83152,'CC','and','and',1,'cc','not flush well the sink did ',false
83153,'DT','the','the',1,'det','flush well and sink did not ',false
83154,'NN','sink','sink',1,'nsubj','well and the did not drain ',false
83155,'VBD','do','did',1,'aux','and the sink not drain well ',false
83156,'RB','not','not',1,'neg','the sink did drain well . ',false
83157,'VB','drain','drain',1,'conj','sink did not well . ',false
83158,'RB','well','well',1,'advmod','did not drain . ',false
83159,'.','.','.',0,'punct','not drain well ',false
83160,'DT','this','This',1,'det','hotel needs some ',false
83161,'NN','hotel','hotel',1,'nsubj','This needs some fixing ',false
83162,'VBZ','need','needs',1,'ROOT','This hotel some fixing up ',false
83163,'DT','some','some',1,'nsubj','This hotel needs fixing up . ',false
83164,'VBG','fix','fixing',1,'xcomp','hotel needs some up . ',false
83165,'RP','up','up',1,'prt','needs some fixing . ',false
83166,'.','.','.',0,'punct','some fixing up ',false
83167,'DT','the','The',1,'det','parking was expensive ',false
83168,'NN','parking','parking',1,'nsubj','The was expensive and ',false
83169,'VBD','be','was',1,'cop','The parking expensive and low ',false
83170,'JJ','expensive','expensive',1,'ROOT','The parking was and low ceiling ',false
83171,'CC','and','and',1,'cc','parking was expensive low ceiling . ',false
83172,'JJ','low','low',1,'amod','was expensive and ceiling . ',false
83173,'NN','ceiling','ceiling',1,'conj','expensive and low . ',false
83174,'.','.','.',0,'punct','and low ceiling ',false
83175,'DT','this','This',1,'det','hotel was Very ',false
83176,'NN','hotel','hotel',1,'nsubj','This was Very expensive ',false
83177,'VBD','be','was',1,'cop','This hotel Very expensive considering ',false
83178,'RB','very','Very',1,'advmod','This hotel was expensive considering all ',false
83179,'JJ','expensive','expensive',1,'ROOT','hotel was Very considering all the ',false
83180,'VBG','consider','considering',1,'amod','was Very expensive all the issues ',false
83181,'PDT','all','all',1,'predet','Very expensive considering the issues . ',false
83182,'DT','the','the',1,'det','expensive considering all issues . ',false
83183,'NNS','issue','issues',1,'dobj','considering all the . ',false
83184,'.','.','.',0,'punct','all the issues ',false
83185,'PRP','we','We',1,'nsubj','won?ft be staying ',false
83186,'MD','won?ft','won?ft',1,'aux','We be staying here ',false
83187,'VB','be','be',1,'aux','We won?ft staying here a ',false
83188,'VBG','stay','staying',1,'ROOT','We won?ft be here a third ',false
83189,'RB','here','here',1,'advmod','won?ft be staying a third time ',false
83190,'DT','a','a',1,'det','be staying here third time unless ',false
83191,'JJ','#ord#','third',1,'amod','staying here a time unless we ',false
83192,'NN','time','time',1,'dobj','here a third unless we know ',false
83193,'IN','unless','unless',1,'mark','a third time we know of ',false
83194,'PRP','we','we',1,'nsubj','third time unless know of its ',false
83195,'VBP','know','know',1,'advcl','time unless we of its renovations ',false
83196,'IN','of','of',1,'prep','unless we know its renovations . ',false
83197,'PRP$','its','its',1,'poss','we know of renovations . ',false
83198,'NNS','renovation','renovations',1,'pobj','know of its . ',false
83199,'.','.','.',0,'punct','of its renovations ',false
83470,'JJ','average','Average',1,'amod','hotel in a ',false
83471,'NN','hotel','hotel',1,'ROOT','Average in a great ',false
83472,'IN','in','in',1,'prep','Average hotel a great location ',false
83473,'DT','a','a',1,'det','Average hotel in great location . ',false
83474,'JJ','great','great',1,'amod','hotel in a location . ',false
83475,'NN','location','location',1,'pobj','in a great . ',false
83476,'.','.','.',0,'punct','a great location ',false
83477,'JJ','great','Great',1,'amod','location . ',false
83478,'NN','location','location',1,'ROOT','Great . ',false
83479,'.','.','.',0,'punct','Great location ',false
83480,'DT','the','The',1,'det','room smelt of ',false
83481,'NN','room','room',1,'nn','The smelt of damp ',false
83482,'NN','smelt','smelt',1,'ROOT','The room of damp . ',false
83483,'IN','of','of',1,'prep','The room smelt damp . ',false
83484,'NN','damp','damp',1,'pobj','room smelt of . ',false
83485,'.','.','.',0,'punct','smelt of damp ',false
83486,'JJ','small','Small',1,'amod','bathroom ',false
83487,'NN','bathroom','bathroom',1,'ROOT','Small ',false
83998,'UH','okay','Okay',1,'ROOT','. ',false
83999,'.','.','.',0,'punct','Okay ',false
84000,'NNP','ac','AC',1,'nsubj','did nt work ',false
84001,'VBD','do','did',1,'aux','AC nt work night ',false
84002,'RB','nt','nt',1,'advmod','AC did work night 1 ',false
84003,'VB','work','work',1,'ROOT','AC did nt night 1 , ',false
84004,'NN','night','night',1,'tmod','did nt work 1 , on ',false
84005,'CD','0','1',0,'num','nt work night , on night ',false
84006,',',',',',',0,'punct','work night 1 on night 2,3 ',false
84007,'IN','on','on',1,'prep','night 1 , night 2,3 it ',false
84008,'NN','night','night',1,'pobj','1 , on 2,3 it barely ',false
84009,'CD','0','2,3',0,'num',', on night it barely worked ',false
84010,'PRP','it','it',1,'nsubj','on night 2,3 barely worked and ',false
84011,'RB','barely','barely',1,'advmod','night 2,3 it worked and the ',false
84012,'VBD','work','worked',1,'conj','2,3 it barely and the beds ',false
84013,'CC','and','and',1,'cc','it barely worked the beds kind ',false
84014,'DT','the','the',1,'det','barely worked and beds kind of ',false
84015,'NNS','bed','beds',1,'nsubj','worked and the kind of felt ',false
84016,'RB','kind','kind',1,'advmod','and the beds of felt a ',false
84017,'RB','of','of',1,'advmod','the beds kind felt a little ',false
84018,'VBD','feel','felt',1,'conj','beds kind of a little grimy ',false
84019,'DT','a','a',1,'det','kind of felt little grimy . ',false
84020,'JJ','little','little',1,'amod','of felt a grimy . ',false
84021,'JJ','grimy','grimy',1,'dep','felt a little . ',false
84022,'.','.','.',0,'punct','a little grimy ',false
84023,'RB','unfortunately','Unfortunately',1,'advmod',', I would ',false
84024,',',',',',',0,'punct','Unfortunately I would not ',false
84025,'PRP','i','I',1,'nsubj','Unfortunately , would not stay ',false
84026,'MD','would','would',1,'aux','Unfortunately , I not stay here ',false
84027,'RB','not','not',1,'neg',', I would stay here again ',false
84028,'VB','stay','stay',1,'ROOT','I would not here again . ',false
84029,'RB','here','here',1,'advmod','would not stay again . ',false
84030,'RB','again','again',1,'advmod','not stay here . ',false
84031,'.','.','.',0,'punct','stay here again ',false
84257,'PRP','it','It',1,'nsubj','was average . ',false
84258,'VBD','be','was',1,'cop','It average . ',false
84259,'JJ','average','average',1,'ROOT','It was . ',false
84260,'.','.','.',0,'punct','It was average ',false
84261,'NN','servise','Servise',1,'ROOT',', breakfast and ',false
84262,',',',',',',0,'punct','Servise breakfast and location ',false
84263,'NN','breakfast','breakfast',1,'conj','Servise , and location . ',false
84264,'CC','and','and',1,'cc','Servise , breakfast location . ',false
84265,'NN','location','location',1,'conj',', breakfast and . ',false
84266,'.','.','.',0,'punct','breakfast and location ',false
84267,'JJ','front','Front',1,'amod','disc not helpful ',false
84268,'NN','disc','disc',1,'nsubj','Front not helpful . ',false
84269,'RB','not','not',1,'neg','Front disc helpful . ',false
84270,'JJ','helpful','helpful',1,'ROOT','Front disc not . ',false
84271,'.','.','.',0,'punct','disc not helpful ',false
85037,'JJ','unsatisfied','unsatisfied',1,'ROOT','. ',false
85038,'.','.','.',0,'punct','unsatisfied ',false
85039,'DT','the','the',1,'det','price is tottaly ',false
85040,'NN','price','price',1,'nsubj','the is tottaly not ',false
85041,'VBZ','be','is',1,'cop','the price tottaly not worth ',false
85042,'RB','tottaly','tottaly',1,'advmod','the price is not worth what ',false
85043,'RB','not','not',1,'neg','price is tottaly worth what we ',false
85044,'JJ','worth','worth',1,'ROOT','is tottaly not what we got ',false
85045,'WP','what','what',1,'dobj','tottaly not worth we got nearly ',false
85046,'PRP','we','we',1,'nsubj','not worth what got nearly 600 ',false
85047,'VBD','get','got',1,'ccomp','worth what we nearly 600 $ ',false
85048,'RB','nearly','nearly',1,'quantmod','what we got 600 $ for ',false
85049,'CD','0','600',0,'dobj','we got nearly $ for a ',false
85050,'$','$','$',0,'dobj','got nearly 600 for a basic ',false
85051,'IN','for','for',1,'prep','nearly 600 $ a basic room ',false
85052,'DT','a','a',1,'det','600 $ for basic room outdated ',false
85053,'JJ','basic','basic',1,'amod','$ for a room outdated decoration ',false
85054,'NN','room','room',1,'nn','for a basic outdated decoration it ',false
85055,'JJ','outdated','outdated',1,'amod','a basic room decoration it was ',false
85056,'NN','decoration','decoration',1,'pobj','basic room outdated it was clean ',false
85057,'PRP','it','it',1,'nsubj','room outdated decoration was clean but ',true
85058,'VBD','be','was',1,'cop','outdated decoration it clean but some ',false
85059,'JJ','clean','clean',1,'rcmod','decoration it was but some applieance ',false
85060,'CC','but','but',1,'cc','it was clean some applieance were ',false
85061,'DT','some','some',1,'det','was clean but applieance were so ',false
85062,'NN','applieance','applieance',1,'nsubj','clean but some were so used ',false
85063,'VBD','be','were',1,'cop','but some applieance so used and ',false
85064,'RB','so','so',1,'advmod','some applieance were used and unkept ',false
85065,'JJ','used','used',1,'conj','applieance were so and unkept that ',false
85066,'CC','and','and',1,'cc','were so used unkept that it ',false
85067,'JJ','unkept','unkept',1,'dep','so used and that it looked ',false
85068,'IN','that','that',1,'complm','used and unkept it looked dirty ',false
85069,'PRP','it','it',1,'nsubj','and unkept that looked dirty the ',true
85070,'VBD','look','looked',1,'dep','unkept that it dirty the only ',false
85071,'JJ','dirty','dirty',1,'acomp','that it looked the only thing ',false
85072,'DT','the','the',1,'det','it looked dirty only thing worth ',false
85073,'JJ','only','only',1,'amod','looked dirty the thing worth was ',false
85074,'NN','thing','thing',1,'nsubjpass','dirty the only worth was the ',false
85075,'NN','worth','worth',1,'nsubj','the only thing was the emplacement ',false
85076,'VBD','be','was',1,'cop','only thing worth the emplacement for ',false
85077,'DT','the','the',1,'det','thing worth was emplacement for that ',false
85078,'NN','emplacement','emplacement',1,'rcmod','worth was the for that price ',false
85079,'IN','for','for',1,'prep','was the emplacement that price parking ',false
85080,'DT','that','that',1,'det','the emplacement for price parking and ',false
85081,'NN','price','price',1,'nn','emplacement for that parking and breakfast ',false
85082,'NN','parking','parking',1,'pobj','for that price and breakfast were ',false
85083,'CC','and','and',1,'cc','that price parking breakfast were not ',false
85084,'NN','breakfast','breakfast',1,'conj','price parking and were not included ',false
85085,'VBD','be','were',1,'auxpass','parking and breakfast not included ',false
85086,'RB','not','not',1,'neg','and breakfast were included ',false
85087,'VBN','include','included',1,'conj','breakfast were not ',false
86183,'JJ','great','Great',1,'amod','location . ',false
86184,'NN','location','location',1,'ROOT','Great . ',false
86185,'.','.','.',0,'punct','Great location ',false
86186,'RB','not','Not',1,'neg','quite sure if ',false
86187,'RB','quite','quite',1,'advmod','Not sure if it ',false
86188,'JJ','sure','sure',1,'ROOT','Not quite if it s ',false
86189,'IN','if','if',1,'mark','Not quite sure it s value ',false
86190,'PRP','it','it',1,'nsubj','quite sure if s value for ',false
86191,'VBZ','s','s',1,'cop','sure if it value for money ',false
86192,'NN','value','value',1,'advcl','if it s for money . ',false
86193,'IN','for','for',1,'prep','it s value money . ',false
86194,'NN','money','money',1,'pobj','s value for . ',false
86195,'.','.','.',0,'punct','value for money ',false
86196,'DT','the','The',1,'det','location was excellent ',false
86197,'NN','location','location',1,'nsubj','The was excellent . ',false
86198,'VBD','be','was',1,'cop','The location excellent . ',false
86199,'JJ','excellent','excellent',1,'ROOT','The location was . ',false
86200,'.','.','.',0,'punct','location was excellent ',false
86201,'EX','there','There',1,'expl','is also a ',false
86202,'VBZ','be','is',1,'ROOT','There also a supermarket ',false
86203,'RB','also','also',1,'advmod','There is a supermarket and ',false
86204,'DT','a','a',1,'det','There is also supermarket and food ',false
86205,'NN','supermarket','supermarket',1,'nn','is also a and food court ',false
86206,'CC','and','and',1,'cc','also a supermarket food court on ',false
86207,'NN','food','food',1,'conj','a supermarket and court on the ',false
86208,'NN','court','court',1,'nsubj','supermarket and food on the ground ',false
86209,'IN','on','on',1,'prep','and food court the ground floor ',false
86210,'DT','the','the',1,'det','food court on ground floor of ',false
86211,'NN','ground','ground',1,'nn','court on the floor of the ',false
86212,'NN','floor','floor',1,'pobj','on the ground of the hotel ',false
86213,'IN','of','of',1,'prep','the ground floor the hotel . ',false
86214,'DT','the','the',1,'det','ground floor of hotel . ',false
86215,'NN','hotel','hotel',1,'pobj','floor of the . ',false
86216,'.','.','.',0,'punct','of the hotel ',false
86217,'DT','the','The',1,'det','amount reflected on ',false
86218,'NN','amount','amount',1,'nsubj','The reflected on booking.com ',false
86219,'VBD','reflect','reflected',1,'nsubj','The amount on booking.com to ',false
86220,'IN','on','on',1,'prep','The amount reflected booking.com to be ',false
86221,'ADD','#url#','booking.com',1,'pobj','amount reflected on to be charged ',false
86222,'TO','to','to',1,'aux','reflected on booking.com be charged for ',false
86223,'VB','be','be',1,'auxpass','on booking.com to charged for basic ',false
86224,'VBN','charge','charged',1,'infmod','booking.com to be for basic room ',false
86225,'IN','for','for',1,'prep','to be charged basic room rates ',false
86226,'JJ','basic','basic',1,'amod','be charged for room rates were ',false
86227,'NN','room','room',1,'nn','charged for basic rates were far ',false
86228,'NNS','rate','rates',1,'pobj','for basic room were far different ',false
86229,'VBD','be','were',1,'cop','basic room rates far different when ',false
86230,'RB','far','far',1,'advmod','room rates were different when we ',false
86231,'JJ','different','different',1,'ROOT','rates were far when we checked ',false
86232,'WRB','when','when',1,'advmod','were far different we checked outas ',false
86233,'PRP','we','we',1,'nsubj','far different when checked outas the ',false
86234,'VBD','check','checked',1,'dep','different when we outas the price ',false
86235,'VBZ','outas','outas',1,'aux','when we checked the price had ',false
86236,'DT','the','the',1,'det','we checked outas price had increased ',false
86237,'NN','price','price',1,'nsubj','checked outas the had increased by ',false
86238,'VBD','have','had',1,'aux','outas the price increased by at ',false
86239,'VBN','increase','increased',1,'ccomp','the price had by at least ',false
86240,'IN','by','by',1,'prep','price had increased at least $ ',false
86241,'RB','at','at',1,'advmod','had increased by least $ 100.00 ',false
86242,'RBS','least','least',1,'dep','increased by at $ 100.00 . ',false
86243,'$','$','$',0,'dep','by at least 100.00 . ',false
86244,'CD','0','100.00',0,'num','at least $ . ',false
86245,'.','.','.',0,'punct','least $ 100.00 ',false
86246,'DT','this','This',1,'det','hotel is NOT ',false
86247,'NN','hotel','hotel',1,'nsubj','This is NOT for ',false
86248,'VBZ','be','is',1,'ROOT','This hotel NOT for people ',false
86249,'RB','not','NOT',1,'advmod','This hotel is for people on ',false
86250,'IN','for','for',1,'prep','hotel is NOT people on a ',false
86251,'NNS','people','people',1,'pobj','is NOT for on a budget ',false
86252,'IN','on','on',1,'prep','NOT for people a budget . ',false
86253,'DT','a','a',1,'det','for people on budget . ',false
86254,'NN','budget','budget',1,'pobj','people on a . ',false
86255,'.','.','.',0,'punct','on a budget ',false
86631,'JJ','great','Great',1,'amod','stay had a ',false
86632,'NN','stay','stay',1,'nsubj','Great had a great ',false
86633,'VBD','have','had',1,'ROOT','Great stay a great time ',false
86634,'DT','a','a',1,'det','Great stay had great time like ',false
86635,'JJ','great','great',1,'amod','stay had a time like always ',false
86636,'NN','time','time',1,'dobj','had a great like always . ',false
86637,'UH','like','like',1,'dep','a great time always . ',false
86638,'RB','always','always',1,'advmod','great time like . ',false
86639,'.','.','.',0,'punct','time like always ',false
86640,'DT','the','The',1,'det','hotel is in ',false
86641,'NN','hotel','hotel',1,'nsubj','The is in a ',false
86642,'VBZ','be','is',1,'ROOT','The hotel in a great ',false
86643,'IN','in','in',1,'prep','The hotel is a great location ',false
86644,'DT','a','a',1,'det','hotel is in great location I ',false
86645,'JJ','great','great',1,'amod','is in a location I stay ',false
86646,'NN','location','location',1,'pobj','in a great I stay there ',false
86647,'PRP','i','I',1,'nsubj','a great location stay there every ',false
86648,'VBP','stay','stay',1,'ccomp','great location I there every time ',false
86649,'RB','there','there',1,'advmod','location I stay every time I ',false
86650,'DT','every','every',1,'det','I stay there time I visit ',false
86651,'NN','time','time',1,'tmod','stay there every I visit Montreal ',false
86652,'PRP','i','I',1,'nsubj','there every time visit Montreal . ',false
86653,'VBP','visit','visit',1,'rcmod','every time I Montreal . ',false
86654,'NNP','montreal','Montreal',1,'dobj','time I visit . ',false
86655,'.','.','.',0,'punct','I visit Montreal ',false
86971,'JJ','satisfied','satisfied',1,'amod','customer . ',false
86972,'NN','customer','customer',1,'ROOT','satisfied . ',false
86973,'.','.','.',0,'punct','satisfied customer ',false
86974,'NNS','bed','Beds',1,'nsubj','are comfortable . ',false
86975,'VBP','be','are',1,'cop','Beds comfortable . ',false
86976,'JJ','comfortable','comfortable',1,'ROOT','Beds are . ',false
86977,'.','.','.',0,'punct','Beds are comfortable ',false
86978,'DT','the','The',1,'det','hotel is very ',false
86979,'NN','hotel','hotel',1,'nsubj','The is very old ',false
86980,'VBZ','be','is',1,'cop','The hotel very old , ',false
86981,'RB','very','very',1,'advmod','The hotel is old , renovations ',false
86982,'JJ','old','old',1,'ROOT','hotel is very , renovations are ',false
86983,',',',',',',0,'punct','is very old renovations are needed ',false
86984,'NNS','renovation','renovations',1,'nsubjpass','very old , are needed especially ',false
86985,'VBP','be','are',1,'auxpass','old , renovations needed especially in ',false
86986,'VBN','need','needed',1,'ccomp',', renovations are especially in the ',false
86987,'RB','especially','especially',1,'advmod','renovations are needed in the washroom ',false
86988,'IN','in','in',1,'prep','are needed especially the washroom . ',false
86989,'DT','the','the',1,'det','needed especially in washroom . ',false
86990,'NN','washroom','washroom',1,'pobj','especially in the . ',false
86991,'.','.','.',0,'punct','in the washroom ',false
89452,'JJ','few','Few',1,'amod','days in Montreal ',false
89453,'NNS','day','days',1,'ROOT','Few in Montreal .. ',false
89454,'IN','in','in',1,'prep','Few days Montreal .. ',false
89455,'NNP','montreal','Montreal',1,'pobj','Few days in .. ',false
89456,'.','..','..',0,'punct','days in Montreal ',false
89457,'DT','the','The',1,'det','bed was really ',false
89458,'NN','bed','bed',1,'nsubj','The was really comfortable ',false
89459,'VBD','be','was',1,'cop','The bed really comfortable . ',false
89460,'RB','really','really',1,'advmod','The bed was comfortable . ',false
89461,'JJ','comfortable','comfortable',1,'ROOT','bed was really . ',false
89462,'.','.','.',0,'punct','was really comfortable ',false
89463,'DT','the','The',1,'det','view was great ',false
89464,'NN','view','view',1,'nsubj','The was great and ',false
89465,'VBD','be','was',1,'cop','The view great and the ',false
89466,'JJ','great','great',1,'ROOT','The view was and the room ',false
89467,'CC','and','and',1,'cc','view was great the room was ',false
89468,'DT','the','the',1,'det','was great and room was spacious ',false
89469,'NN','room','room',1,'nsubj','great and the was spacious .. ',false
89470,'VBD','be','was',1,'cop','and the room spacious .. ',false
89471,'JJ','spacious','spacious',1,'conj','the room was .. ',false
89472,'.','..','..',0,'punct','room was spacious ',false
89473,'DT','the','the',1,'det','coffee in the ',false
89474,'NN','coffee','coffee',1,'nsubj','the in the room ',false
89475,'IN','in','in',1,'prep','the coffee the room was ',false
89476,'DT','the','the',1,'det','the coffee in room was good ',false
89477,'NN','room','room',1,'pobj','coffee in the was good ( ',false
89478,'VBD','be','was',1,'cop','in the room good ( when ',false
89479,'JJ','good','good',1,'ROOT','the room was ( when the ',false
89480,'-LRB-','(','(',0,'dep','room was good when the coffee ',false
89481,'WRB','when','when',1,'advmod','was good ( the coffee maker ',false
89482,'DT','the','the',1,'det','good ( when coffee maker actually ',false
89483,'NN','coffee','coffee',1,'nn','( when the maker actually worked ',false
89484,'NN','maker','maker',1,'nsubj','when the coffee actually worked ) ',false
89485,'RB','actually','actually',1,'advmod','the coffee maker worked ) . ',false
89486,'VBD','work','worked',1,'advcl','coffee maker actually ) . ',false
89487,'-RRB-',')',')',0,'dobj','maker actually worked . ',false
89488,'.','.','.',0,'punct','actually worked ) ',false
89489,'TO','to','to',1,'ROOT','. ',false
89490,'.','.','.',0,'punct','to ',false
89491,'DT','the','The',1,'det','room was really ',false
89492,'NN','room','room',1,'nsubjpass','The was really dated ',false
89493,'VBD','be','was',1,'auxpass','The room really dated .. ',false
89494,'RB','really','really',1,'advmod','The room was dated .. ',false
89495,'VBN','date','dated',1,'ROOT','room was really .. ',false
89496,'.','..','..',0,'punct','was really dated ',false
89497,'EX','there','there',1,'expl','were stains all ',false
89498,'VBD','be','were',1,'ROOT','there stains all over ',false
89499,'NNS','stain','stains',1,'nsubj','there were all over the ',false
89500,'RB','all','all',1,'dep','there were stains over the bathroom ',false
89501,'IN','over','over',1,'prep','were stains all the bathroom ceiling ',false
89502,'DT','the','the',1,'det','stains all over bathroom ceiling ( ',false
89503,'NN','bathroom','bathroom',1,'nn','all over the ceiling ( paint ',true
89504,'NN','ceiling','ceiling',1,'pobj','over the bathroom ( paint job ',false
89505,'-LRB-','(','(',0,'amod','the bathroom ceiling paint job was ',false
89506,'NN','paint','paint',1,'nn','bathroom ceiling ( job was badly ',true
89507,'NN','job','job',1,'nsubjpass','ceiling ( paint was badly needed ',false
89508,'VBD','be','was',1,'auxpass','( paint job badly needed ) ',false
89509,'RB','badly','badly',1,'advmod','paint job was needed ) .. ',false
89510,'VBN','need','needed',1,'rcmod','job was badly ) .. ',false
89511,'-RRB-',')',')',0,'punct','was badly needed .. ',false
89512,'.','..','..',0,'punct','badly needed ) ',false
89513,'DT','the','the',1,'det','carpet had several ',false
89514,'NN','carpet','carpet',1,'nsubj','the had several stains ',true
89515,'VBD','have','had',1,'ROOT','the carpet several stains on ',false
