@relation WLAN-positive

@attribute id numeric
@attribute pos string
@attribute lemma string
@attribute surfaceform string
@attribute hasUppercase numeric
@attribute dependency string
@attribute neighbortokens string
@attribute aspecttype {true, false}

@data
250606,'NN','location','location',1,'appos','Breakfast , , size of ',false
250607,',',',',',',0,'punct','Breakfast , location size of rooms ',false
250608,'NN','size','size',1,'appos',', location , of rooms , ',false
250609,'IN','of','of',1,'prep','location , size rooms , reception ',false
250610,'NNS','room','rooms',1,'pobj',', size of , reception staff ',false
250611,',',',',',',0,'punct','size of rooms reception staff . ',false
250612,'NN','reception','reception',1,'nn','of rooms , staff . ',false
250613,'NN','staff','staff',1,'appos','rooms , reception . ',false
250614,'.','.','.',0,'punct',', reception staff ',false
250615,'NNS','pillow','Pillows',1,'ROOT','( almost mot ',false
250616,'-LRB-','(','(',0,'dep','Pillows almost mot existing ',false
250617,'RB','almost','almost',1,'advmod','Pillows ( mot existing ) ',false
250618,'RBS','mot','mot',1,'dep','Pillows ( almost existing ) abd ',false
250619,'VBG','exist','existing',1,'amod','( almost mot ) abd the ',false
250620,'-RRB-',')',')',0,'nsubj','almost mot existing abd the fact ',false
250621,'VBD','abd','abd',1,'cop','mot existing ) the fact we ',false
250622,'DT','the','the',1,'det','existing ) abd fact we had ',false
250623,'NN','fact','fact',1,'advmod',') abd the we had to ',false
250624,'PRP','we','we',1,'nsubj','abd the fact had to pay ',false
250625,'VBD','have','had',1,'dep','the fact we to pay many ',false
250626,'TO','to','to',1,'aux','fact we had pay many additional ',false
250627,'VB','pay','pay',1,'xcomp','we had to many additional servrices ',false
250628,'JJ','many','many',1,'amod','had to pay additional servrices like ',false
250629,'JJ','additional','additional',1,'amod','to pay many servrices like luggage ',false
250630,'NNS','servrices','servrices',1,'nsubj','pay many additional like luggage room ',false
250631,'IN','like','like',1,'prep','many additional servrices luggage room and ',false
250632,'NN','luggage','luggage',1,'nn','additional servrices like room and kate ',false
250633,'NN','room','room',1,'pobj','servrices like luggage and kate check ',false
250634,'CC','and','and',1,'cc','like luggage room kate check out ',false
250635,'NN','kate','kate',1,'conj','luggage room and check out . ',false
250636,'VB','check','check',1,'ccomp','room and kate out . ',false
250637,'RP','out','out',1,'prt','and kate check . ',false
250638,'.','.','.',0,'punct','kate check out ',false
250639,'DT','the','The',1,'det','prices of snacks ',false
250640,'NNS','price','prices',1,'nsubj','The of snacks ans ',false
250641,'IN','of','of',1,'prep','The prices snacks ans water ',false
250642,'NNS','snack','snacks',1,'nn','The prices of ans water at ',false
250643,'NNS','an','ans',1,'nn','prices of snacks water at the ',false
250644,'NN','water','water',1,'pobj','of snacks ans at the lobby ',false
250645,'IN','at','at',1,'prep','snacks ans water the lobby were ',false
250646,'DT','the','the',1,'det','ans water at lobby were too ',false
250647,'NN','lobby','lobby',1,'pobj','water at the were too high ',false
250648,'VBD','be','were',1,'cop','at the lobby too high . ',false
250649,'RB','too','too',1,'advmod','the lobby were high . ',false
250650,'JJ','high','high',1,'ROOT','lobby were too . ',false
250651,'.','.','.',0,'punct','were too high ',false
250652,'PRP','we','We',1,'nsubj','also had to ',false
250653,'RB','also','also',1,'advmod','We had to pay ',false
250654,'VBD','have','had',1,'ROOT','We also to pay to ',false
250655,'TO','to','to',1,'aux','We also had pay to enter ',false
250656,'VB','pay','pay',1,'xcomp','also had to to enter the ',false
250657,'TO','to','to',1,'aux','had to pay enter the roof ',false
250658,'VB','enter','enter',1,'xcomp','to pay to the roof top ',false
250659,'DT','the','the',1,'det','pay to enter roof top . ',false
250660,'NN','roof','roof',1,'nn','to enter the top . ',false
250661,'NN','top','top',1,'dobj','enter the roof . ',false
250662,'.','.','.',0,'punct','the roof top ',false
250663,'RB','so','So',1,'advmod','the overall price ',false
250664,'DT','the','the',1,'det','So overall price of ',false
250665,'JJ','overall','overall',1,'amod','So the price of the ',false
250666,'NN','price','price',1,'nsubj','So the overall of the hotel ',false
250667,'IN','of','of',1,'prep','the overall price the hotel goes ',false
250668,'DT','the','the',1,'det','overall price of hotel goes at ',false
250669,'NN','hotel','hotel',1,'pobj','price of the goes at the ',false
250670,'VBZ','go','goes',1,'ROOT','of the hotel at the end ',false
250671,'IN','at','at',1,'prep','the hotel goes the end really ',false
250672,'DT','the','the',1,'det','hotel goes at end really high ',false
250673,'NN','end','end',1,'pobj','goes at the really high . ',false
250674,'RB','really','really',1,'advmod','at the end high . ',false
250675,'JJ','high','high',1,'acomp','the end really . ',false
250676,'.','.','.',0,'punct','end really high ',false
250677,'NNP','toomany','Toomany',1,'nsubj','hidden costs . ',false
250678,'VBN','hide','hidden',1,'ROOT','Toomany costs . ',false
250679,'NNS','cost','costs',1,'dobj','Toomany hidden . ',false
250680,'.','.','.',0,'punct','Toomany hidden costs ',false
251986,'JJ','good','Good',1,'ROOT','. ',false
251987,'.','.','.',0,'punct','Good ',false
251988,'DT','the','The',1,'det','bed was very ',false
251989,'NN','bed','bed',1,'nsubj','The was very comfortable ',false
251990,'VBD','be','was',1,'cop','The bed very comfortable . ',false
251991,'RB','very','very',1,'advmod','The bed was comfortable . ',false
251992,'JJ','comfortable','comfortable',1,'ROOT','bed was very . ',false
251993,'.','.','.',0,'punct','was very comfortable ',false
251994,'DT','the','The',1,'det','view was amazing ',false
251995,'NN','view','view',1,'nsubj','The was amazing , ',false
251996,'VBD','be','was',1,'cop','The view amazing , we ',false
251997,'JJ','amazing','amazing',1,'ccomp','The view was , we were ',false
251998,',',',',',',0,'punct','view was amazing we were staying ',false
251999,'PRP','we','we',1,'nsubj','was amazing , were staying on ',false
252000,'VBD','be','were',1,'aux','amazing , we staying on 35th ',false
252001,'VBG','stay','staying',1,'dep',', we were on 35th floor ',false
252002,'IN','on','on',1,'prep','we were staying 35th floor , ',false
252003,'JJ','#ord#','35th',1,'amod','were staying on floor , It ',false
252004,'NN','floor','floor',1,'pobj','staying on 35th , It was ',false
252005,',',',',',',0,'punct','on 35th floor It was pity ',false
252006,'PRP','it','It',1,'nsubj','35th floor , was pity that ',false
252007,'VBD','be','was',1,'cop','floor , It pity that our ',false
252008,'NN','pity','pity',1,'ROOT',', It was that our view ',false
252009,'IN','that','that',1,'complm','It was pity our view was ',false
252010,'PRP$','our','our',1,'poss','was pity that view was not ',false
252011,'NN','view','view',1,'nsubj','pity that our was not on ',false
252012,'VBD','be','was',1,'ccomp','that our view not on the ',false
252013,'RB','not','not',1,'neg','our view was on the Alexplatz ',false
252014,'IN','on','on',1,'prep','view was not the Alexplatz side ',false
252015,'DT','the','the',1,'det','was not on Alexplatz side but ',false
252016,'NNP','alexplatz','Alexplatz',1,'nn','not on the side but though ',false
252017,'NN','side','side',1,'pobj','on the Alexplatz but though it ',false
252018,'CC','but','but',1,'cc','the Alexplatz side though it was ',false
252019,'IN','though','though',1,'mark','Alexplatz side but it was very ',false
252020,'PRP','it','it',1,'nsubj','side but though was very beautiful ',false
252021,'VBD','be','was',1,'cop','but though it very beautiful and ',false
252022,'RB','very','very',1,'advmod','though it was beautiful and memorable ',false
252023,'JJ','beautiful','beautiful',1,'conj','it was very and memorable . ',false
252024,'CC','and','and',1,'cc','was very beautiful memorable . ',false
252025,'JJ','memorable','memorable',1,'conj','very beautiful and . ',false
252026,'.','.','.',0,'punct','beautiful and memorable ',false
252027,'JJ','nice','Nice',1,'amod','clean room , ',false
252028,'JJ','clean','clean',1,'amod','Nice room , personal ',false
252029,'NN','room','room',1,'nsubj','Nice clean , personal was ',false
252030,',',',',',',0,'punct','Nice clean room personal was also ',false
252031,'JJ','personal','personal',1,'amod','clean room , was also evry ',false
252032,'VBD','be','was',1,'cop','room , personal also evry friendly ',false
252033,'RB','also','also',1,'advmod',', personal was evry friendly and ',false
252034,'RB','evry','evry',1,'advmod','personal was also friendly and organized ',false
252035,'JJ','friendly','friendly',1,'ROOT','was also evry and organized . ',false
252036,'CC','and','and',1,'cc','also evry friendly organized . ',false
252037,'JJ','organized','organized',1,'conj','evry friendly and . ',false
252038,'.','.','.',0,'punct','friendly and organized ',false
252039,'PRP','i','I',1,'nsubj','did nt like ',false
252040,'VBD','do','did',1,'aux','I nt like bathroom ',false
252041,'RB','not','nt',1,'neg','I did like bathroom side ',false
252042,'VB','like','like',1,'ccomp','I did nt bathroom side of ',false
252043,'NN','bathroom','bathroom',1,'nn','did nt like side of the ',false
252044,'NN','side','side',1,'dobj','nt like bathroom of the room ',false
252045,'IN','of','of',1,'prep','like bathroom side the room , ',false
252046,'DT','the','the',1,'det','bathroom side of room , the ',false
252047,'NN','room','room',1,'pobj','side of the , the room ',false
252048,',',',',',',0,'punct','of the room the room was ',false
252049,'DT','the','the',1,'det','the room , room was very ',false
252050,'NN','room','room',1,'nsubj','room , the was very small ',false
252051,'VBD','be','was',1,'cop',', the room very small because ',false
252052,'RB','very','very',1,'advmod','the room was small because of ',false
252053,'JJ','small','small',1,'ROOT','room was very because of that ',false
252054,'IN','because','because',1,'dep','was very small of that toiler ',false
252055,'IN','of','of',1,'prep','very small because that toiler and ',false
252056,'DT','that','that',1,'complm','small because of toiler and shower ',false
252057,'NN','toiler','toiler',1,'nsubj','because of that and shower were ',false
252058,'CC','and','and',1,'cc','of that toiler shower were in ',false
252059,'NN','shower','shower',1,'conj','that toiler and were in a ',false
252060,'VBD','be','were',1,'pcomp','toiler and shower in a way ',false
252061,'IN','in','in',1,'prep','and shower were a way to ',false
252062,'DT','a','a',1,'det','shower were in way to be ',false
252063,'NN','way','way',1,'pobj','were in a to be fit ',false
252064,'TO','to','to',1,'aux','in a way be fit there ',false
252065,'VB','be','be',1,'auxpass','a way to fit there . ',false
252066,'VBN','fit','fit',1,'infmod','way to be there . ',false
252067,'RB','there','there',1,'advmod','to be fit . ',false
252068,'.','.','.',0,'punct','be fit there ',false
252069,'DT','the','The',1,'det','walls were very ',false
252070,'NNS','wall','walls',1,'nsubj','The were very thin ',false
252071,'VBD','be','were',1,'cop','The walls very thin and ',false
252072,'RB','very','very',1,'advmod','The walls were thin and because ',false
252073,'JJ','thin','thin',1,'ROOT','walls were very and because of ',false
252074,'CC','and','and',1,'cc','were very thin because of that ',false
252075,'IN','because','because',1,'dep','very thin and of that the ',false
252076,'IN','of','of',1,'conj','thin and because that the feeling ',false
252077,'DT','that','that',1,'complm','and because of the feeling was ',false
252078,'DT','the','the',1,'det','because of that feeling was a ',false
252079,'NN','feeling','feeling',1,'nsubj','of that the was a bit ',false
252080,'VBD','be','was',1,'cop','that the feeling a bit strange ',false
252081,'DT','a','a',1,'det','the feeling was bit strange . ',false
252082,'NN','bit','bit',1,'dep','feeling was a strange . ',false
252083,'JJ','strange','strange',1,'pobj','was a bit . ',false
252084,'.','.','.',0,'punct','a bit strange ',false
253570,'JJ','wonderful','Wonderful',1,'ROOT','. ',false
253571,'.','.','.',0,'punct','Wonderful ',false
253572,'NN','location','Location',1,'ROOT','near many tourist ',false
253573,'IN','near','near',1,'prep','Location many tourist attractions ',false
253574,'JJ','many','many',1,'amod','Location near tourist attractions . ',false
253575,'NN','tourist','tourist',1,'nn','Location near many attractions . ',false
253576,'NNS','attraction','attractions',1,'pobj','near many tourist . ',false
253577,'.','.','.',0,'punct','many tourist attractions ',false
253578,'JJ','spacious','Spacious',1,'amod','room . ',false
253579,'NN','room','room',1,'ROOT','Spacious . ',false
253580,'.','.','.',0,'punct','Spacious room ',false
253581,'JJ','comfortable','Comfortable',1,'amod','table next to ',false
253582,'NN','table','table',1,'ROOT','Comfortable next to the ',false
253583,'RB','next','next',1,'dep','Comfortable table to the window ',false
253584,'IN','to','to',1,'prep','Comfortable table next the window . ',false
253585,'DT','the','the',1,'det','table next to window . ',false
253586,'NN','window','window',1,'pobj','next to the . ',false
253587,'.','.','.',0,'punct','to the window ',false
253588,'DT','the','The',1,'det','check - in ',false
253589,'NN','check','check',1,'nsubj','The - in took ',false
253590,'HYPH','-','-',0,'punct','The check in took more ',false
253591,'NN','in','in',1,'nsubj','The check - took more that ',false
253592,'VBD','take','took',1,'ROOT','check - in more that 15 ',false
253593,'JJR','more','more',1,'dep','- in took that 15 minutes ',false
253594,'IN','that','that',1,'dobj','in took more 15 minutes because ',false
253595,'CD','0','15',0,'num','took more that minutes because of ',false
253596,'NNS','minute','minutes',1,'dobj','more that 15 because of queues ',false
253597,'IN','because','because',1,'dep','that 15 minutes of queues and ',false
253598,'IN','of','of',1,'prep','15 minutes because queues and quite ',false
253599,'NNS','queue','queues',1,'pobj','minutes because of and quite slow ',false
253600,'CC','and','and',1,'cc','because of queues quite slow process ',false
253601,'RB','quite','quite',1,'advmod','of queues and slow process during ',false
253602,'JJ','slow','slow',1,'amod','queues and quite process during which ',false
253603,'NN','process','process',1,'conj','and quite slow during which even ',false
253604,'IN','during','during',1,'rel','quite slow process which even the ',false
253605,'WDT','which','which',1,'pobj','slow process during even the original ',false
253606,'RB','even','even',1,'advmod','process during which the original credit ',false
253607,'DT','the','the',1,'det','during which even original credit card ',false
253608,'JJ','original','original',1,'amod','which even the credit card I ',false
253609,'NN','credit','credit',1,'nn','even the original card I used ',false
253610,'NN','card','card',1,'rcmod','the original credit I used to ',false
253611,'PRP','i','I',1,'nsubj','original credit card used to pay ',false
253612,'VBD','use','used',1,'rcmod','credit card I to pay for ',false
253613,'TO','to','to',1,'aux','card I used pay for the ',false
253614,'VB','pay','pay',1,'xcomp','I used to for the room ',false
253615,'IN','for','for',1,'prep','used to pay the room in ',false
253616,'DT','the','the',1,'det','to pay for room in advance ',false
253617,'NN','room','room',1,'pobj','pay for the in advance ( ',false
253618,'IN','in','in',1,'prep','for the room advance ( a ',false
253619,'NN','advance','advance',1,'pobj','the room in ( a month ',false
253620,'-LRB-','(','(',0,'dep','room in advance a month before ',false
253621,'DT','a','a',1,'det','in advance ( month before ! ',false
253622,'NN','month','month',1,'dep','advance ( a before ! ) ',false
253623,'RB','before','before',1,'dep','( a month ! ) ',false
253624,'.','!','!',0,'punct','a month before ) ',false
253625,'-RRB-',')',')',0,'dep','month before ! ',false
253626,'VBD','be','was',1,'auxpass','checked . ',false
253627,'VBN','check','checked',1,'ROOT','was . ',false
253628,'.','.','.',0,'punct','was checked ',false
253629,'RB','happily','Happily',1,'advmod','I had it ',false
253630,'PRP','i','I',1,'nsubj','Happily had it with ',false
253631,'VBD','have','had',1,'ROOT','Happily I it with me ',false
253632,'PRP','it','it',1,'dobj','Happily I had with me . ',false
253633,'IN','with','with',1,'prep','I had it me . ',false
253634,'PRP','me','me',1,'pobj','had it with . ',false
253635,'.','.','.',0,'punct','it with me ',false
253636,'NNP','park','Park',1,'nn','Inn has some ',false
253637,'NNP','inn','Inn',1,'nsubj','Park has some mobile ',false
253638,'VBZ','have','has',1,'ROOT','Park Inn some mobile application ',false
253639,'DT','some','some',1,'det','Park Inn has mobile application for ',false
253640,'JJ','mobile','mobile',1,'amod','Inn has some application for checking ',false
253641,'NN','application','application',1,'dobj','has some mobile for checking in ',false
253642,'IN','for','for',1,'prep','some mobile application checking in but ',false
253643,'VBG','check','checking',1,'pcomp','mobile application for in but it ',false
253644,'RP','in','in',1,'prt','application for checking but it was ',false
253645,'CC','but','but',1,'cc','for checking in it was  ',false
253646,'PRP','it','it',1,'nsubj','checking in but was  not ',false
253647,'VBD','be','was',1,'cop','in but it  not available ',false
253648,'``','','',0,'punct','but it was not available in ',false
253649,'RB','not','not',1,'neg','it was  available in your ',false
253650,'JJ','available','available',1,'conj','was  not in your country ',false
253651,'IN','in','in',1,'prep',' not available your country  ',false
253652,'PRP$','your','your',1,'poss','not available in country  in ',false
253653,'NN','country','country',1,'pobj','available in your  in Google ',false
253654,'','','',0,'punct','in your country in Google Play ',false
253655,'IN','in','in',1,'prep','your country  Google Play Store ',false
253656,'NNP','google','Google',1,'nn','country  in Play Store so ',false
253657,'NNP','play','Play',1,'nn',' in Google Store so I ',false
253658,'NNP','store','Store',1,'pobj','in Google Play so I was ',false
253659,'RB','so','so',1,'advmod','Google Play Store I was doomed ',false
253660,'PRP','i','I',1,'nsubjpass','Play Store so was doomed to ',false
253661,'VBD','be','was',1,'auxpass','Store so I doomed to wait ',false
253662,'VBN','doom','doomed',1,'ccomp','so I was to wait in ',false
253663,'TO','to','to',1,'aux','I was doomed wait in a ',false
253664,'VB','wait','wait',1,'xcomp','was doomed to in a queue ',false
253665,'IN','in','in',1,'prep','doomed to wait a queue . ',false
253666,'DT','a','a',1,'det','to wait in queue . ',false
253667,'NN','queue','queue',1,'pobj','wait in a . ',false
253668,'.','.','.',0,'punct','in a queue ',false
254746,'NN','birthday','Birthday',1,'ROOT','in Berlin . ',false
254747,'IN','in','in',1,'prep','Birthday Berlin . ',false
254748,'NNP','berlin','Berlin',1,'pobj','Birthday in . ',false
254749,'.','.','.',0,'punct','Birthday in Berlin ',false
254750,'JJ','amazing','Amazing',1,'amod','view from window ',false
254751,'NN','view','view',1,'dep','Amazing from window , ',false
254752,'IN','from','from',1,'prep','Amazing view window , delicious ',false
254753,'NN','window','window',1,'pobj','Amazing view from , delicious cake ',false
254754,',',',',',',0,'punct','view from window delicious cake as ',false
254755,'JJ','delicious','delicious',1,'amod','from window , cake as a ',false
254756,'NN','cake','cake',1,'ROOT','window , delicious as a birthday ',false
254757,'IN','as','as',1,'prep',', delicious cake a birthday gift ',false
254758,'DT','a','a',1,'det','delicious cake as birthday gift presented ',false
254759,'NN','birthday','birthday',1,'nn','cake as a gift presented in ',false
254760,'NN','gift','gift',1,'pobj','as a birthday presented in a ',false
254761,'VBN','present','presented',1,'partmod','a birthday gift in a bar ',false
254762,'IN','in','in',1,'prep','birthday gift presented a bar . ',false
254763,'DT','a','a',1,'det','gift presented in bar . ',false
254764,'NN','bar','bar',1,'pobj','presented in a . ',false
254765,'.','.','.',0,'punct','in a bar ',false
254766,'JJ','dirty','Dirty',1,'amod','windows that could ',false
254767,'NNS','window','windows',1,'ROOT','Dirty that could nt ',false
254768,'WDT','that','that',1,'nsubjpass','Dirty windows could nt be ',false
254769,'MD','could','could',1,'aux','Dirty windows that nt be opened ',false
254770,'RB','not','nt',1,'neg','windows that could be opened to ',false
254771,'VB','be','be',1,'auxpass','that could nt opened to take ',false
254772,'VBN','open','opened',1,'rcmod','could nt be to take a ',false
254773,'TO','to','to',1,'aux','nt be opened take a photo ',false
254774,'VB','take','take',1,'xcomp','be opened to a photo ',false
254775,'DT','a','a',1,'det','opened to take photo ',false
254776,'NN','photo','photo',1,'dobj','to take a ',false
255470,'JJ','good','Good',1,'ROOT','. ',false
255471,'.','.','.',0,'punct','Good ',false
255472,'JJ','excellent','Excellent',1,'amod','breakfast is highlight ',false
255473,'NN','breakfast','breakfast',1,'nsubjpass','Excellent is highlight of ',false
255474,'VBZ','be','is',1,'auxpass','Excellent breakfast highlight of this ',false
255475,'VBN','highlight','highlight',1,'ROOT','Excellent breakfast is of this hotel ',false
255476,'IN','of','of',1,'prep','breakfast is highlight this hotel . ',false
255477,'DT','this','this',1,'det','is highlight of hotel . ',false
255478,'NN','hotel','hotel',1,'pobj','highlight of this . ',false
255479,'.','.','.',0,'punct','of this hotel ',false
255480,'RB','also','Also',1,'advmod','amazing location right ',false
255481,'JJ','amazing','amazing',1,'amod','Also location right at ',false
255482,'NN','location','location',1,'ROOT','Also amazing right at the ',false
255483,'RB','right','right',1,'dep','Also amazing location at the Alexander ',false
255484,'IN','at','at',1,'prep','amazing location right the Alexander platz ',false
255485,'DT','the','the',1,'det','location right at Alexander platz . ',false
255486,'NNP','alexander','Alexander',1,'nn','right at the platz . ',false
255487,'NN','platz','platz',1,'pobj','at the Alexander . ',false
255488,'.','.','.',0,'punct','the Alexander platz ',false
255489,'NNS','room','Rooms',1,'nsubj','are nice , ',false
255490,'VBP','be','are',1,'cop','Rooms nice , cosy ',false
255491,'JJ','nice','nice',1,'ROOT','Rooms are , cosy . ',false
255492,',',',',',',0,'punct','Rooms are nice cosy . ',false
255493,'JJ','cosy','cosy',1,'conj','are nice , . ',false
255494,'.','.','.',0,'punct','nice , cosy ',false
255495,'NNP','nice','Nice',1,'nn','bar in a ',false
255496,'NN','bar','bar',1,'ROOT','Nice in a hotel ',false
255497,'IN','in','in',1,'prep','Nice bar a hotel lobby ',false
255498,'DT','a','a',1,'det','Nice bar in hotel lobby . ',false
255499,'NN','hotel','hotel',1,'nn','bar in a lobby . ',false
255500,'NN','lobby','lobby',1,'pobj','in a hotel . ',false
255501,'.','.','.',0,'punct','a hotel lobby ',false
255502,'MD','would','Would',1,'ROOT','stay here again ',false
255503,'VB','stay','stay',1,'ccomp','Would here again . ',false
255504,'RB','here','here',1,'advmod','Would stay again . ',false
255505,'RB','again','again',1,'advmod','Would stay here . ',false
255506,'.','.','.',0,'punct','stay here again ',false
255507,'DT','the','The',1,'det','cleaning could be ',false
255508,'NN','cleaning','cleaning',1,'nsubj','The could be better ',false
255509,'MD','could','could',1,'aux','The cleaning be better . ',false
255510,'VB','be','be',1,'cop','The cleaning could better . ',false
255511,'JJR','good','better',1,'ROOT','cleaning could be . ',false
255512,'.','.','.',0,'punct','could be better ',false
255513,'JJ','big','Big',1,'amod','hotel , so ',false
255514,'NN','hotel','hotel',1,'ROOT','Big , so it?Ls ',false
255515,',',',',',',0,'punct','Big hotel so it?Ls also ',false
255516,'RB','so','so',1,'advmod','Big hotel , it?Ls also bit ',false
255517,'NNS','it?ls','it?Ls',1,'nsubj','hotel , so also bit crowdy ',false
255518,'RB','also','also',1,'advmod',', so it?Ls bit crowdy . ',false
255519,'VBP','bite','bit',1,'rcmod','so it?Ls also crowdy . ',false
255520,'JJ','crowdy','crowdy',1,'acomp','it?Ls also bit . ',false
255521,'.','.','.',0,'punct','also bit crowdy ',false
255522,'DT','the','The',1,'nsubj','interior and equipment ',false
255523,'JJ','interior','interior',1,'dep','The and equipment looks ',false
255524,'CC','and','and',1,'cc','The interior equipment looks little ',false
255525,'NN','equipment','equipment',1,'conj','The interior and looks little old ',false
255526,'VBZ','look','looks',1,'ROOT','interior and equipment little old ... ',false
255527,'JJ','little','little',1,'amod','and equipment looks old ... ',false
255528,'JJ','old','old',1,'acomp','equipment looks little ... ',false
255529,'.','..','...',0,'punct','looks little old ',false
255530,'CC','but','But',1,'cc','it?Ls still very ',false
255531,'NNS','it?ls','it?Ls',1,'nsubj','But still very good ',false
255532,'RB','still','still',1,'advmod','But it?Ls very good for ',false
255533,'RB','very','very',1,'advmod','But it?Ls still good for the ',false
255534,'JJ','good','good',1,'ROOT','it?Ls still very for the price ',false
255535,'IN','for','for',1,'prep','still very good the price . ',false
255536,'DT','the','the',1,'det','very good for price . ',false
255537,'NN','price','price',1,'pobj','good for the . ',false
255538,'.','.','.',0,'punct','for the price ',false
256934,'RB','very','Very',1,'advmod','Good . ',false
256935,'JJ','good','Good',1,'ROOT','Very . ',false
256936,'.','.','.',0,'punct','Very Good ',false
256937,'NN','staff','Staff',1,'nsubj','and location were ',false
256938,'CC','and','and',1,'cc','Staff location were excellent ',false
256939,'NN','location','location',1,'conj','Staff and were excellent , ',false
256940,'VBD','be','were',1,'cop','Staff and location excellent , hotel ',false
256941,'JJ','excellent','excellent',1,'ROOT','and location were , hotel was ',false
256942,',',',',',',0,'punct','location were excellent hotel was really ',false
256943,'NN','hotel','hotel',1,'nsubj','were excellent , was really nice ',false
256944,'VBD','be','was',1,'cop','excellent , hotel really nice . ',false
256945,'RB','really','really',1,'advmod',', hotel was nice . ',false
256946,'JJ','nice','nice',1,'ccomp','hotel was really . ',false
256947,'.','.','.',0,'punct','was really nice ',false
256948,'DT','the','The',1,'det','bed was terrible ',false
256949,'NN','bed','bed',1,'nsubj','The was terrible We ',false
256950,'VBD','be','was',1,'cop','The bed terrible We were ',false
256951,'JJ','terrible','terrible',1,'ROOT','The bed was We were given ',false
256952,'PRP','we','We',1,'nsubjpass','bed was terrible were given a ',false
256953,'VBD','be','were',1,'auxpass','was terrible We given a double ',false
256954,'VBN','give','given',1,'ccomp','terrible We were a double bed ',false
256955,'DT','a','a',1,'det','We were given double bed for ',false
256956,'JJ','double','double',1,'amod','were given a bed for two ',false
256957,'NN','bed','bed',1,'dep','given a double for two of ',false
256958,'IN','for','for',1,'prep','a double bed two of us ',false
256959,'CD','#crd#','two',1,'pobj','double bed for of us that ',false
256960,'IN','of','of',1,'prep','bed for two us that was ',false
256961,'PRP','us','us',1,'pobj','for two of that was rock ',false
256962,'WDT','that','that',1,'nsubj','two of us was rock hard ',false
256963,'VBD','be','was',1,'cop','of us that rock hard and ',false
256964,'NN','rock','rock',1,'dep','us that was hard and slim ',false
256965,'JJ','hard','hard',1,'rcmod','that was rock and slim pillows ',false
256966,'CC','and','and',1,'cc','was rock hard slim pillows that ',false
256967,'JJ','slim','slim',1,'amod','rock hard and pillows that we ',false
256968,'NNS','pillow','pillows',1,'conj','hard and slim that we may ',false
256969,'WDT','that','that',1,'dep','and slim pillows we may as ',false
256970,'PRP','we','we',1,'nsubj','slim pillows that may as well ',false
256971,'MD','may','may',1,'ccomp','pillows that we as well not ',false
256972,'RB','as','as',1,'advmod','that we may well not have ',false
256973,'RB','well','well',1,'advmod','we may as not have even ',false
256974,'RB','not','not',1,'neg','may as well have even had ',false
256975,'VBP','have','have',1,'aux','as well not even had and ',false
256976,'RB','even','even',1,'advmod','well not have had and no ',false
256977,'VBN','have','had',1,'ccomp','not have even and no extras ',false
256978,'CC','and','and',1,'cc','have even had no extras to ',false
256979,'DT','no','no',1,'det','even had and extras to try ',false
256980,'NNS','extra','extras',1,'nsubj','had and no to try and ',false
256981,'TO','to','to',1,'aux','and no extras try and bulk ',false
256982,'VB','try','try',1,'conj','no extras to and bulk it ',false
256983,'CC','and','and',1,'cc','extras to try bulk it up ',false
256984,'VB','bulk','bulk',1,'conj','to try and it up . ',false
256985,'PRP','it','it',1,'dobj','try and bulk up . ',false
256986,'RP','up','up',1,'prt','and bulk it . ',false
256987,'.','.','.',0,'punct','bulk it up ',false
256988,'PRP','i','I',1,'nsubj','ended up giving ',false
256989,'VBD','ended','ended',1,'ROOT','I up giving mine ',false
256990,'RP','up','up',1,'prt','I ended giving mine to ',false
256991,'VBG','give','giving',1,'xcomp','I ended up mine to my ',false
256992,'PRP','mine','mine',1,'dobj','ended up giving to my partner ',false
256993,'IN','to','to',1,'prep','up giving mine my partner so ',false
256994,'PRP$','my','my',1,'poss','giving mine to partner so she ',false
256995,'NN','partner','partner',1,'pobj','mine to my so she could ',false
256996,'IN','so','so',1,'mark','to my partner she could try ',false
256997,'PRP','she','she',1,'nsubj','my partner so could try and ',false
256998,'MD','could','could',1,'aux','partner so she try and get ',false
256999,'VB','try','try',1,'advcl','so she could and get a ',false
257000,'CC','and','and',1,'cc','she could try get a good ',false
257001,'VB','get','get',1,'conj','could try and a good night ',false
257002,'DT','a','a',1,'det','try and get good night sleep ',false
257003,'JJ','good','good',1,'amod','and get a night sleep and ',false
257004,'NN','night','night',1,'nn','get a good sleep and I ',false
257005,'NN','sleep','sleep',1,'dobj','a good night and I went ',false
257006,'CC','and','and',1,'cc','good night sleep I went without ',false
257007,'PRP','i','I',1,'nsubj','night sleep and went without . ',false
257008,'VBD','go','went',1,'conj','sleep and I without . ',false
257009,'RB','without','without',1,'advmod','and I went . ',false
257010,'.','.','.',0,'punct','I went without ',false
257011,'PRP','it','It',1,'nsubj','s the only ',false
257012,'VBZ','s','s',1,'cop','It the only reason ',false
257013,'DT','the','the',1,'det','It s only reason I ',false
257014,'JJ','only','only',1,'amod','It s the reason I wo ',false
257015,'NN','reason','reason',1,'ROOT','s the only I wo nt ',false
257016,'PRP','i','I',1,'nsubj','the only reason wo nt go ',false
257017,'MD','wo','wo',1,'aux','only reason I nt go back ',false
257018,'RB','not','nt',1,'neg','reason I wo go back or ',false
257019,'VB','go','go',1,'rcmod','I wo nt back or recommend ',false
