@relation Hotelpersonal-negative

@attribute id numeric
@attribute pos string
@attribute lemma string
@attribute surfaceform string
@attribute hasUppercase numeric
@attribute dependency string
@attribute neighbortokens string
@attribute aspecttype {true, false}

@data
26615,'NN','hotel','hotel',1,'pobj','Ideal location of at the heart ',false
26616,'IN','at','at',1,'prep','location of hotel the heart of ',false
26617,'DT','the','the',1,'det','of hotel at heart of downtown ',false
26618,'NN','heart','heart',1,'pobj','hotel at the of downtown Montreal ',false
26619,'IN','of','of',1,'prep','at the heart downtown Montreal . ',false
26620,'NN','downtown','downtown',1,'nn','the heart of Montreal . ',false
26621,'NNP','montreal','Montreal',1,'pobj','heart of downtown . ',false
26622,'.','.','.',0,'punct','of downtown Montreal ',false
26623,'JJ','friendly','Friendly',1,'amod','and helpful staff ',false
26624,'CC','and','and',1,'cc','Friendly helpful staff . ',false
26625,'JJ','helpful','helpful',1,'conj','Friendly and staff . ',false
26626,'NN','staff','staff',1,'ROOT','Friendly and helpful . ',false
26627,'.','.','.',0,'punct','and helpful staff ',false
26628,'JJ','trustworthy','Trustworthy',1,'amod','housekeeping . ',false
26629,'NN','housekeeping','housekeeping',1,'ROOT','Trustworthy . ',false
26630,'.','.','.',0,'punct','Trustworthy housekeeping ',false
26631,'JJ','wide','Wide',1,'amod','selection of places ',false
26632,'NN','selection','selection',1,'ROOT','Wide of places close ',false
26633,'IN','of','of',1,'prep','Wide selection places close to ',false
26634,'NNS','place','places',1,'pobj','Wide selection of close to the ',false
26635,'RB','close','close',1,'amod','selection of places to the hotel ',false
26636,'IN','to','to',1,'prep','of places close the hotel ( ',false
26637,'DT','the','the',1,'det','places close to hotel ( metro ',false
26638,'NN','hotel','hotel',1,'pobj','close to the ( metro stations ',false
26639,'-LRB-','(','(',0,'prep','to the hotel metro stations , ',false
26640,'NN','metro','metro',1,'nn','the hotel ( stations , taxi ',false
26641,'NNS','station','stations',1,'dep','hotel ( metro , taxi , ',false
26642,',',',',',',0,'punct','( metro stations taxi , shopping ',false
26643,'NN','taxi','taxi',1,'conj','metro stations , , shopping malls ',false
26644,',',',',',',0,'punct','stations , taxi shopping malls , ',false
26645,'NN','shopping','shopping',1,'nn',', taxi , malls , restaurants ',false
26646,'NNS','mall','malls',1,'conj','taxi , shopping , restaurants , ',false
26647,',',',',',',0,'punct',', shopping malls restaurants , pharmacies ',false
26648,'NNS','restaurant','restaurants',1,'conj','shopping malls , , pharmacies , ',false
26649,',',',',',',0,'punct','malls , restaurants pharmacies , etc ',false
26650,'NNS','pharmacy','pharmacies',1,'appos',', restaurants , , etc ) ',false
26651,',',',',',',0,'punct','restaurants , pharmacies etc ) . ',false
26652,'FW','etc','etc',1,'dep',', pharmacies , ) . ',false
26653,'-RRB-',')',')',0,'conj','pharmacies , etc . ',false
26654,'.','.','.',0,'punct',', etc ) ',false
26655,'RB','too','Too',1,'advmod','many homeless people ',false
26656,'JJ','many','many',1,'amod','Too homeless people near ',false
26657,'JJ','homeless','homeless',1,'amod','Too many people near hotel ',false
26658,'NNS','people','people',1,'ROOT','Too many homeless near hotel . ',false
26659,'IN','near','near',1,'prep','many homeless people hotel . ',false
26660,'NN','hotel','hotel',1,'pobj','homeless people near . ',false
26661,'.','.','.',0,'punct','people near hotel ',false
27145,'NNP','pleasant','Pleasant',1,'ROOT','. ',false
27146,'.','.','.',0,'punct','Pleasant ',false
27147,'JJ','good','Good',1,'amod','location . ',false
27148,'NN','location','location',1,'ROOT','Good . ',false
27149,'.','.','.',0,'punct','Good location ',false
27150,'DT','the','The',1,'det','design is quite ',false
27151,'NN','design','design',1,'nsubj','The is quite old ',false
27152,'VBZ','be','is',1,'cop','The design quite old and ',false
27153,'RB','quite','quite',1,'advmod','The design is old and need ',false
27154,'JJ','old','old',1,'ROOT','design is quite and need change ',false
27155,'CC','and','and',1,'cc','is quite old need change lift ',false
27156,'VBP','need','need',1,'conj','quite old and change lift to ',false
27157,'NN','change','change',1,'nn','old and need lift to car ',false
27158,'NN','lift','lift',1,'dobj','and need change to car park ',false
27159,'TO','to','to',1,'aux','need change lift car park ',false
27160,'VB','car','car',1,'xcomp','change lift to park ',false
27161,'NN','park','park',1,'dobj','lift to car ',false
27813,'DT','the','The',1,'det','hotel was convenient ',false
27814,'NN','hotel','hotel',1,'nsubj','The was convenient to ',false
27815,'VBD','be','was',1,'cop','The hotel convenient to the ',false
27816,'JJ','convenient','convenient',1,'ROOT','The hotel was to the airport ',false
27817,'IN','to','to',1,'prep','hotel was convenient the airport shuttle ',false
27818,'DT','the','the',1,'det','was convenient to airport shuttle and ',false
27819,'NN','airport','airport',1,'nn','convenient to the shuttle and subway ',false
27820,'NN','shuttle','shuttle',1,'pobj','to the airport and subway . ',false
27821,'CC','and','and',1,'cc','the airport shuttle subway . ',false
27822,'NN','subway','subway',1,'conj','airport shuttle and . ',false
27823,'.','.','.',0,'punct','shuttle and subway ',false
27824,'DT','the','The',1,'det','bed was comfy ',false
27825,'NN','bed','bed',1,'nsubj','The was comfy . ',false
27826,'VBD','be','was',1,'cop','The bed comfy . ',false
27827,'JJ','comfy','comfy',1,'ROOT','The bed was . ',false
27828,'.','.','.',0,'punct','bed was comfy ',false
27829,'DT','the','The',1,'det','coffee machine did ',false
27830,'NN','coffee','coffee',1,'nn','The machine did nt ',false
27831,'NN','machine','machine',1,'nsubj','The coffee did nt work ',false
27832,'VBD','do','did',1,'aux','The coffee machine nt work . ',false
27833,'RB','not','nt',1,'neg','coffee machine did work . ',false
27834,'VB','work','work',1,'ROOT','machine did nt . ',false
27835,'.','.','.',0,'punct','did nt work ',false
27836,'EX','there','There',1,'expl','was a strange ',false
27837,'VBD','be','was',1,'ROOT','There a strange smell ',false
27838,'DT','a','a',1,'det','There was strange smell in ',false
27839,'JJ','strange','strange',1,'amod','There was a smell in the ',false
27840,'NN','smell','smell',1,'nsubj','was a strange in the room ',false
27841,'IN','in','in',1,'prep','a strange smell the room . ',false
27842,'DT','the','the',1,'det','strange smell in room . ',false
27843,'NN','room','room',1,'pobj','smell in the . ',false
27844,'.','.','.',0,'punct','in the room ',false
27845,'DT','the','The',1,'det','room and hotel ',false
27846,'NN','room','room',1,'nsubj','The and hotel was ',false
27847,'CC','and','and',1,'cc','The room hotel was a ',false
27848,'NN','hotel','hotel',1,'conj','The room and was a little ',false
27849,'VBD','be','was',1,'cop','room and hotel a little tired ',false
27850,'DT','a','a',1,'det','and hotel was little tired and ',false
27851,'JJ','little','little',1,'dep','hotel was a tired and tatty ',false
27852,'JJ','tired','tired',1,'ROOT','was a little and tatty . ',false
27853,'CC','and','and',1,'cc','a little tired tatty . ',false
27854,'JJ','tatty','tatty',1,'conj','little tired and . ',false
27855,'.','.','.',0,'punct','tired and tatty ',false
27856,'CD','#crd#','One',1,'nsubj','of the staff ',false
27857,'IN','of','of',1,'prep','One the staff was ',false
27858,'DT','the','the',1,'det','One of staff was friendly ',false
27859,'NN','staff','staff',1,'pobj','One of the was friendly . ',false
27860,'VBD','be','was',1,'cop','of the staff friendly . ',false
27861,'JJ','friendly','friendly',1,'ROOT','the staff was . ',false
27862,'.','.','.',0,'punct','staff was friendly ',false
27863,'DT','the','The',1,'det','others made no ',false
27864,'NNS','other','others',1,'nsubj','The made no effort ',false
27865,'VBD','make','made',1,'ROOT','The others no effort to ',false
27866,'DT','no','no',1,'det','The others made effort to be ',false
27867,'NN','effort','effort',1,'dobj','others made no to be friendly ',false
27868,'TO','to','to',1,'aux','made no effort be friendly or ',false
27869,'VB','be','be',1,'cop','no effort to friendly or helpful ',false
27870,'JJ','friendly','friendly',1,'infmod','effort to be or helpful . ',false
27871,'CC','or','or',1,'cc','to be friendly helpful . ',false
27872,'JJ','helpful','helpful',1,'conj','be friendly or . ',false
27873,'.','.','.',0,'punct','friendly or helpful ',false
28321,'RB','not','Not',1,'neg','bad . ',false
28322,'JJ','bad','bad',1,'ROOT','Not . ',false
28323,'.','.','.',0,'punct','Not bad ',false
28324,'NNP','location','Location',1,'ROOT',', comfort . ',false
28325,',',',',',',0,'punct','Location comfort . ',false
28326,'NN','comfort','comfort',1,'appos','Location , . ',false
28327,'.','.','.',0,'punct','Location , comfort ',false
28328,'NN','payment','Payment',1,'nn','process ',false
28329,'NN','process','process',1,'ROOT','Payment ',false
28753,'RB','very','Very',1,'advmod','nice hotel , ',false
28754,'JJ','nice','nice',1,'amod','Very hotel , would ',false
28755,'NN','hotel','hotel',1,'nsubj','Very nice , would recommend ',false
28756,',',',',',',0,'punct','Very nice hotel would recommend . ',false
28757,'MD','would','would',1,'aux','nice hotel , recommend . ',false
28758,'VB','recommend','recommend',1,'ROOT','hotel , would . ',false
28759,'.','.','.',0,'punct',', would recommend ',false
28760,'NNP','staff','Staff',1,'ROOT','( Sammy , ',false
28761,'-LRB-','(','(',0,'punct','Staff Sammy , at ',false
28762,'NNP','sammy','Sammy',1,'dep','Staff ( , at checkin ',false
28763,',',',',',',0,'punct','Staff ( Sammy at checkin ) ',false
28764,'IN','at','at',1,'prep','( Sammy , checkin ) very ',false
28765,'NN','checkin','checkin',1,'pobj','Sammy , at ) very helpful ',false
28766,'-RRB-',')',')',0,'dep',', at checkin very helpful in ',false
28767,'RB','very','very',1,'advmod','at checkin ) helpful in providing ',false
28768,'JJ','helpful','helpful',1,'amod','checkin ) very in providing a ',false
28769,'IN','in','in',1,'prep',') very helpful providing a room ',false
28770,'VBG','provide','providing',1,'pcomp','very helpful in a room with ',false
28771,'DT','a','a',1,'det','helpful in providing room with a ',false
28772,'NN','room','room',1,'dobj','in providing a with a nice ',false
28773,'IN','with','with',1,'prep','providing a room a nice view ',false
28774,'DT','a','a',1,'det','a room with nice view ! ',false
28775,'JJ','nice','nice',1,'amod','room with a view ! ',false
28776,'NN','view','view',1,'pobj','with a nice ! ',false
28777,'.','!','!',0,'punct','a nice view ',false
28778,'RB','very','Very',1,'advmod','bad signage for ',false
28779,'JJ','bad','bad',1,'amod','Very signage for directions ',false
28780,'NN','signage','signage',1,'ROOT','Very bad for directions from ',false
28781,'IN','for','for',1,'prep','Very bad signage directions from parking ',false
28782,'NNS','direction','directions',1,'pobj','bad signage for from parking garage ',false
28783,'IN','from','from',1,'prep','signage for directions parking garage to ',false
28784,'NN','parking','parking',1,'nn','for directions from garage to hotel ',false
28785,'NN','garage','garage',1,'pobj','directions from parking to hotel through ',false
28786,'IN','to','to',1,'prep','from parking garage hotel through food ',false
28787,'NN','hotel','hotel',1,'pobj','parking garage to through food court ',false
28788,'IN','through','through',1,'prep','garage to hotel food court , ',false
28789,'NN','food','food',1,'nn','to hotel through court , ect ',false
28790,'NN','court','court',1,'pobj','hotel through food , ect . ',false
28791,',',',',',',0,'punct','through food court ect . ',false
28792,'NN','ect','ect',1,'appos','food court , . ',false
28793,'.','.','.',0,'punct','court , ect ',false
29229,'JJ','good','Good',1,'ROOT','. ',false
29230,'.','.','.',0,'punct','Good ',false
29231,'NN','location','LOCATION',1,'nsubj','IS GREAT . ',false
29232,'VBZ','be','IS',1,'cop','LOCATION GREAT . ',false
29233,'JJ','great','GREAT',1,'ROOT','LOCATION IS . ',false
29234,'.','.','.',0,'punct','LOCATION IS GREAT ',false
29235,'NNP','old','OLD',1,'nn','HOTEL WITH OLD ',false
29236,'NNP','hotel','HOTEL',1,'ROOT','OLD WITH OLD EQUIPMENTS ',false
29237,'IN','with','WITH',1,'prep','OLD HOTEL OLD EQUIPMENTS : ',false
29238,'NNP','old','OLD',1,'nn','OLD HOTEL WITH EQUIPMENTS : OLD ',false
29239,'NNP','equipments','EQUIPMENTS',1,'pobj','HOTEL WITH OLD : OLD BATHROOM ',false
29240,':',':',':',0,'punct','WITH OLD EQUIPMENTS OLD BATHROOM , ',false
29241,'NNP','old','OLD',1,'nn','OLD EQUIPMENTS : BATHROOM , OLD ',false
29242,'NNP','bathroom','BATHROOM',1,'dep','EQUIPMENTS : OLD , OLD CARPETS ',false
29243,',',',',',',0,'punct',': OLD BATHROOM OLD CARPETS .. ',false
29244,'NNP','old','OLD',1,'nn','OLD BATHROOM , CARPETS .. ',false
29245,'NNP','carpets','CARPETS',1,'appos','BATHROOM , OLD .. ',false
29246,'.','..','..',0,'punct',', OLD CARPETS ',false
29247,'NNS','need','NEEDS',1,'nn','URGENT REMODELING ',false
29248,'NNP','urgent','URGENT',1,'nn','NEEDS REMODELING ',false
29249,'NNP','remodeling','REMODELING',1,'ROOT','NEEDS URGENT ',false
29565,'NNP','breakfast','Breakfast',1,'nsubj','needs improvement . ',false
29566,'VBZ','need','needs',1,'ROOT','Breakfast improvement . ',false
29567,'NN','improvement','improvement',1,'dobj','Breakfast needs . ',false
29568,'.','.','.',0,'punct','Breakfast needs improvement ',false
29569,'NN','proximity','Proximity',1,'ROOT','to everything in ',false
29570,'IN','to','to',1,'prep','Proximity everything in Montreal ',false
29571,'NN','everything','everything',1,'pobj','Proximity to in Montreal . ',false
29572,'IN','in','in',1,'prep','Proximity to everything Montreal . ',false
29573,'NNP','montreal','Montreal',1,'pobj','to everything in . ',false
29574,'.','.','.',0,'punct','everything in Montreal ',false
29575,'NN','location','Location',1,'ROOT','. ',false
29576,'.','.','.',0,'punct','Location ',false
29577,'VB','breakfast','Breakfast',1,'ROOT','a bit expensive ',false
29578,'DT','a','a',1,'det','Breakfast bit expensive . ',false
29579,'NN','bit','bit',1,'nsubj','Breakfast a expensive . ',false
29580,'JJ','expensive','expensive',1,'xcomp','Breakfast a bit . ',false
29581,'.','.','.',0,'punct','a bit expensive ',false
29582,'VBD','be','was',1,'cop','cold . ',false
29583,'JJ','cold','cold',1,'ROOT','was . ',false
29584,'.','.','.',0,'punct','was cold ',false
29585,'NN','spresso','spresso',1,'ROOT','',false
31170,'RB','fairly','Fairly',1,'advmod','good hotel , ',false
31171,'JJ','good','good',1,'amod','Fairly hotel , nice ',false
31172,'NN','hotel','hotel',1,'ROOT','Fairly good , nice practical ',false
31173,',',',',',',0,'punct','Fairly good hotel nice practical location ',false
31174,'JJ','nice','nice',1,'amod','good hotel , practical location . ',false
31175,'JJ','practical','practical',1,'amod','hotel , nice location . ',false
31176,'NN','location','location',1,'appos',', nice practical . ',false
31177,'.','.','.',0,'punct','nice practical location ',false
31178,'JJ','good','Good',1,'amod','location , check ',false
31179,'NN','location','location',1,'tmod','Good , check - ',false
31180,',',',',',',0,'punct','Good location check - in ',false
31181,'NN','check','check',1,'dep','Good location , - in / ',false
31182,'HYPH','-','-',0,'advcl','location , check in / out ',false
31183,'IN','in','in',1,'prep',', check - / out was ',false
31184,'SYM','/','/',0,'pobj','check - in out was fast ',false
31185,'RP','out','out',1,'prt','- in / was fast , ',false
31186,'VBD','be','was',1,'ccomp','in / out fast , I ',false
31187,'RB','fast','fast',1,'advmod','/ out was , I was ',false
31188,',',',',',',0,'punct','out was fast I was able ',false
31189,'PRP','i','I',1,'nsubj','was fast , was able to ',false
31190,'VBD','be','was',1,'cop','fast , I able to get ',false
31191,'JJ','able','able',1,'ROOT',', I was to get my ',false
31192,'TO','to','to',1,'aux','I was able get my room ',false
31193,'VB','get','get',1,'xcomp','was able to my room earlier ',false
31194,'PRP$','my','my',1,'poss','able to get room earlier than ',false
31195,'NN','room','room',1,'dep','to get my earlier than expected ',false
31196,'RBR','early','earlier',1,'advmod','get my room than expected , ',false
31197,'IN','than','than',1,'mark','my room earlier expected , and ',false
31198,'VBN','expect','expected',1,'dep','room earlier than , and in ',false
31199,',',',',',',0,'punct','earlier than expected and in general ',false
31200,'CC','and','and',1,'cc','than expected , in general the ',false
31201,'IN','in','in',1,'prep','expected , and general the stay ',false
31202,'JJ','general','general',1,'pobj',', and in the stay was ',false
31203,'DT','the','the',1,'det','and in general stay was pleasant ',false
31204,'NN','stay','stay',1,'nsubj','in general the was pleasant . ',false
31205,'VBD','be','was',1,'cop','general the stay pleasant . ',false
31206,'JJ','pleasant','pleasant',1,'conj','the stay was . ',false
31207,'.','.','.',0,'punct','stay was pleasant ',false
31208,'PRP','it','It',1,'nsubjpass','s also connected ',false
31209,'VBZ','s','s',1,'auxpass','It also connected to ',false
31210,'RB','also','also',1,'advmod','It s connected to a ',false
31211,'VBN','connect','connected',1,'ROOT','It s also to a shopping ',false
31212,'IN','to','to',1,'prep','s also connected a shopping mall ',false
31213,'DT','a','a',1,'det','also connected to shopping mall and ',false
31214,'NN','shopping','shopping',1,'nn','connected to a mall and the ',false
31215,'NN','mall','mall',1,'pobj','to a shopping and the metro ',false
31216,'CC','and','and',1,'cc','a shopping mall the metro system ',false
31217,'DT','the','the',1,'det','shopping mall and metro system , ',false
31218,'NN','metro','metro',1,'nn','mall and the system , so ',false
31219,'NN','system','system',1,'conj','and the metro , so you ',false
31220,',',',',',',0,'punct','the metro system so you do ',false
31221,'CC','so','so',1,'cc','metro system , you do nt ',false
31222,'PRP','you','you',1,'nsubj','system , so do nt have ',false
31223,'VBP','do','do',1,'aux',', so you nt have to ',false
31224,'RB','not','nt',1,'neg','so you do have to go ',false
31225,'VB','have','have',1,'conj','you do nt to go outside ',false
31226,'TO','to','to',1,'aux','do nt have go outside to ',false
31227,'VB','go','go',1,'xcomp','nt have to outside to get ',false
31228,'RB','outside','outside',1,'advmod','have to go to get to ',false
31229,'TO','to','to',1,'aux','to go outside get to those ',false
31230,'VB','get','get',1,'xcomp','go outside to to those . ',false
31231,'IN','to','to',1,'prep','outside to get those . ',false
31232,'DT','those','those',1,'pobj','to get to . ',false
31233,'.','.','.',0,'punct','get to those ',false
31234,'PRP','it','It',1,'nsubj','was nt my ',false
31235,'VBD','be','was',1,'cop','It nt my first ',false
31236,'RB','not','nt',1,'neg','It was my first stay ',false
31237,'PRP$','my','my',1,'poss','It was nt first stay in ',false
31238,'JJ','#ord#','first',1,'amod','was nt my stay in this ',false
31239,'NN','stay','stay',1,'ROOT','nt my first in this hotel ',false
31240,'IN','in','in',1,'prep','my first stay this hotel and ',false
31241,'DT','this','this',1,'det','first stay in hotel and I ',false
31242,'NN','hotel','hotel',1,'pobj','stay in this and I m ',false
31243,'CC','and','and',1,'cc','in this hotel I m sure ',false
31244,'PRP','i','I',1,'nsubj','this hotel and m sure it ',false
31245,'VBP','be','m',1,'cop','hotel and I sure it wo ',false
31246,'JJ','sure','sure',1,'conj','and I m it wo nt ',false
31247,'PRP','it','it',1,'nsubj','I m sure wo nt be ',false
31248,'MD','wo','wo',1,'aux','m sure it nt be my ',false
31249,'RB','not','nt',1,'neg','sure it wo be my last ',false
31250,'VB','be','be',1,'cop','it wo nt my last . ',false
31251,'PRP$','my','my',1,'poss','wo nt be last . ',false
31252,'JJ','last','last',1,'ccomp','nt be my . ',false
31253,'.','.','.',0,'punct','be my last ',false
31254,'DT','a','A',1,'det','big space under ',false
31255,'JJ','big','big',1,'amod','A space under the ',false
31256,'NN','space','space',1,'nsubj','A big under the door ',false
31257,'IN','under','under',1,'prep','A big space the door let ',false
31258,'DT','the','the',1,'det','big space under door let the ',false
31259,'NN','door','door',1,'pobj','space under the let the sound ',false
31260,'VB','let','let',1,'ROOT','under the door the sound and ',false
31261,'DT','the','the',1,'det','the door let sound and light ',false
31262,'NN','sound','sound',1,'dobj','door let the and light in ',false
31263,'CC','and','and',1,'cc','let the sound light in , ',false
31264,'NN','light','light',1,'conj','the sound and in , which ',false
31265,'IN','in','in',1,'rel','sound and light , which was ',false
31266,',',',',',',0,'punct','and light in which was mildly ',false
31267,'WDT','which','which',1,'pobj','light in , was mildly annoying ',false
31268,'VBD','be','was',1,'cop','in , which mildly annoying while ',false
31269,'RB','mildly','mildly',1,'advmod',', which was annoying while trying ',false
31270,'JJ','annoying','annoying',1,'rcmod','which was mildly while trying to ',false
31271,'IN','while','while',1,'mark','was mildly annoying trying to sleep ',false
31272,'VBG','try','trying',1,'advcl','mildly annoying while to sleep . ',false
31273,'TO','to','to',1,'aux','annoying while trying sleep . ',false
31274,'VB','sleep','sleep',1,'xcomp','while trying to . ',false
31275,'.','.','.',0,'punct','trying to sleep ',false
31276,'PRP','i','I',1,'nsubj','ve also reduced ',false
31277,'VBP','have','ve',1,'aux','I also reduced the ',false
31278,'RB','also','also',1,'advmod','I ve reduced the score ',false
31279,'VBN','reduce','reduced',1,'ROOT','I ve also the score for ',false
31280,'DT','the','the',1,'det','ve also reduced score for  ',false
31281,'NN','score','score',1,'dobj','also reduced the for  Facilities ',false
31282,'IN','for','for',1,'prep','reduced the score  Facilities  ',false
31283,'``','','',0,'punct','the score for Facilities  because ',false
31284,'NNPS','facility','Facilities',1,'pobj','score for   because the ',false
31285,'','','',0,'punct','for  Facilities because the hotel ',false
31286,'IN','because','because',1,'mark',' Facilities  the hotel still ',false
31287,'DT','the','the',1,'det','Facilities  because hotel still follows ',false
31288,'NN','hotel','hotel',1,'nsubj',' because the still follows the ',false
31289,'RB','still','still',1,'advmod','because the hotel follows the archaic ',false
31290,'VBZ','follow','follows',1,'advcl','the hotel still the archaic ( ',false
31291,'DT','the','the',1,'det','hotel still follows archaic ( and ',false
31292,'NN','archaic','archaic',1,'dobj','still follows the ( and slightly ',false
31293,'-LRB-','(','(',0,'dep','follows the archaic and slightly offensive ',false
31294,'CC','and','and',1,'cc','the archaic ( slightly offensive ) ',false
31295,'RB','slightly','slightly',1,'advmod','archaic ( and offensive ) practice ',false
31296,'JJ','offensive','offensive',1,'amod','( and slightly ) practice of ',false
31297,'-RRB-',')',')',0,'nn','and slightly offensive practice of putting ',false
31298,'NN','practice','practice',1,'conj','slightly offensive ) of putting a ',false
31299,'IN','of','of',1,'prep','offensive ) practice putting a Bible ',false
31300,'VBG','put','putting',1,'pcomp',') practice of a Bible ( ',false
31301,'DT','a','a',1,'det','practice of putting Bible ( or ',false
31302,'NNP','bible','Bible',1,'dobj','of putting a ( or , ',false
31303,'-LRB-','(','(',0,'dep','putting a Bible or , in ',false
31304,'CC','or','or',1,'cc','a Bible ( , in this ',false
31305,',',',',',',0,'punct','Bible ( or in this case ',false
31306,'IN','in','in',1,'prep','( or , this case , ',false
31307,'DT','this','this',1,'det','or , in case , New ',false
31308,'NN','case','case',1,'pobj',', in this , New Testament ',false
31309,',',',',',',0,'punct','in this case New Testament ) ',false
31310,'NNP','new','New',1,'nn','this case , Testament ) in ',false
31311,'NNP','testament','Testament',1,'nsubj','case , New ) in the ',false
31312,'-RRB-',')',')',0,'conj',', New Testament in the room ',false
31313,'IN','in','in',1,'prep','New Testament ) the room . ',false
31314,'DT','the','the',1,'det','Testament ) in room . ',false
31315,'NN','room','room',1,'pobj',') in the . ',false
31316,'.','.','.',0,'punct','in the room ',false
31317,'IN','as','As',1,'ROOT','a Non-Christian , ',false
31318,'DT','a','a',1,'det','As Non-Christian , this ',false
31319,'NNP','non-christian','Non-Christian',1,'pobj','As a , this irritates ',false
31320,',',',',',',0,'punct','As a Non-Christian this irritates me ',false
31321,'DT','this','this',1,'nsubj','a Non-Christian , irritates me and ',false
31322,'VBZ','irritate','irritates',1,'conj','Non-Christian , this me and I ',false
31323,'PRP','me','me',1,'dobj',', this irritates and I would ',false
31324,'CC','and','and',1,'cc','this irritates me I would like ',false
31325,'PRP','i','I',1,'nsubj','irritates me and would like it ',false
31326,'MD','would','would',1,'aux','me and I like it to ',false
31327,'VB','like','like',1,'conj','and I would it to stop ',false
31328,'PRP','it','it',1,'nsubj','I would like to stop . ',false
31329,'TO','to','to',1,'aux','would like it stop . ',false
31330,'VB','stop','stop',1,'xcomp','like it to . ',false
31331,'.','.','.',0,'punct','it to stop ',false
32538,'NNP','pleasant','Pleasant',1,'ROOT','. ',false
32539,'.','.','.',0,'punct','Pleasant ',false
32540,'PRP','it','It',1,'nsubj','was a nice ',false
32541,'VBD','be','was',1,'cop','It a nice clean ',false
32542,'DT','a','a',1,'det','It was nice clean hotel ',false
32543,'JJ','nice','nice',1,'amod','It was a clean hotel . ',false
32544,'JJ','clean','clean',1,'amod','was a nice hotel . ',false
32545,'NN','hotel','hotel',1,'ROOT','a nice clean . ',false
32546,'.','.','.',0,'punct','nice clean hotel ',false
32547,'IN','during','During',1,'prep','the night heard ',false
32548,'DT','the','the',1,'det','During night heard the ',false
32549,'NN','night','night',1,'pobj','During the heard the air ',false
32550,'VBD','hear','heard',1,'advcl','During the night the air Circulation ',false
32551,'DT','the','the',1,'det','the night heard air Circulation almost ',false
32552,'NN','air','air',1,'nn','night heard the Circulation almost sounded ',false
32553,'NN','circulation','Circulation',1,'nsubj','heard the air almost sounded like ',false
32554,'RB','almost','almost',1,'advmod','the air Circulation sounded like a ',false
32555,'VBD','sound','sounded',1,'ccomp','air Circulation almost like a Roller ',false
32556,'IN','like','like',1,'prep','Circulation almost sounded a Roller coaster ',false
32557,'DT','a','a',1,'det','almost sounded like Roller coaster kept ',false
32558,'NNP','roller','Roller',1,'nn','sounded like a coaster kept waking ',false
32559,'NN','coaster','coaster',1,'pobj','like a Roller kept waking me ',false
32560,'VBD','keep','kept',1,'aux','a Roller coaster waking me up ',false
32561,'VBG','wake','waking',1,'ROOT','Roller coaster kept me up ',false
32562,'PRP','me','me',1,'dobj','coaster kept waking up ',false
32563,'RP','up','up',1,'prt','kept waking me ',false
33494,'NNP','location','Location',1,'ROOT',', location , ',false
33495,',',',',',',0,'punct','Location location , location ',false
33496,'NN','location','location',1,'appos','Location , , location . ',false
33497,',',',',',',0,'punct','Location , location location . ',false
33498,'NN','location','location',1,'appos',', location , . ',false
33499,'.','.','.',0,'punct','location , location ',false
33500,'DT','the','The',1,'det','location was absolutely ',false
33501,'NN','location','location',1,'nsubj','The was absolutely terrific ',false
33502,'VBD','be','was',1,'cop','The location absolutely terrific . ',false
33503,'RB','absolutely','absolutely',1,'advmod','The location was terrific . ',false
33504,'JJ','terrific','terrific',1,'ROOT','location was absolutely . ',false
33505,'.','.','.',0,'punct','was absolutely terrific ',false
33506,'DT','the','The',1,'det','staff were extremely ',false
33507,'NN','staff','staff',1,'nsubj','The were extremely accommodating ',false
33508,'VBD','be','were',1,'aux','The staff extremely accommodating , ',false
33509,'RB','extremely','extremely',1,'advmod','The staff were accommodating , but ',false
33510,'VBG','accommodate','accommodating',1,'ROOT','staff were extremely , but the ',false
33511,',',',',',',0,'punct','were extremely accommodating but the hotel ',false
33512,'CC','but','but',1,'cc','extremely accommodating , the hotel is ',false
33513,'DT','the','the',1,'det','accommodating , but hotel is in ',false
33514,'NN','hotel','hotel',1,'nsubj',', but the is in need ',false
33515,'VBZ','be','is',1,'conj','but the hotel in need of ',false
33516,'IN','in','in',1,'prep','the hotel is need of an ',false
33517,'NN','need','need',1,'pobj','hotel is in of an update ',false
33518,'IN','of','of',1,'prep','is in need an update . ',false
33519,'DT','an','an',1,'det','in need of update . ',false
33520,'NN','update','update',1,'pobj','need of an . ',false
33521,'.','.','.',0,'punct','of an update ',false
33522,'PRP$','our','Our',1,'poss','first room smelled ',false
33523,'JJ','#ord#','first',1,'amod','Our room smelled like ',false
33524,'NN','room','room',1,'nsubj','Our first smelled like smoke ',false
33525,'VBD','smell','smelled',1,'ROOT','Our first room like smoke , ',false
33526,'IN','like','like',1,'prep','first room smelled smoke , and ',false
33527,'NN','smoke','smoke',1,'pobj','room smelled like , and we ',false
33528,',',',',',',0,'punct','smelled like smoke and we were ',false
33529,'CC','and','and',1,'cc','like smoke , we were immediately ',false
33530,'PRP','we','we',1,'nsubjpass','smoke , and were immediately moved ',false
33531,'VBD','be','were',1,'auxpass',', and we immediately moved to ',false
33532,'RB','immediately','immediately',1,'advmod','and we were moved to another ',false
33533,'VBN','move','moved',1,'conj','we were immediately to another room ',false
33534,'IN','to','to',1,'prep','were immediately moved another room . ',false
33535,'DT','another','another',1,'det','immediately moved to room . ',false
33536,'NN','room','room',1,'pobj','moved to another . ',false
33537,'.','.','.',0,'punct','to another room ',false
