@relation Komfort

@attribute id numeric
@attribute words string
@attribute aspecttype {true, false}

@data
7164,'. ',false
7165,'so think pet friendly hotels are great for all dog owners but , not if they have carpeting , i don?ft think it?fs appropriate flooring , it had a slight dog scent and my allergies acted up a little . ',false
7166,'i?fm assuming that limits the clientel and will discourage non pet owners or whoever that isn?ft bringing a pet along , to book there . ',false
7167,'but it wasn?ft overly disgusting which to me means the cleaning is well done . ',false
7168,'also the bathroom walls were kind of gross by where the garbage was under the sink , looked like someone was sick and left a dried up souvenir . ',false
7169,'. ',false
7170,'omer service wasn?ft overly friendly when checking - in but i?fve had worse . ',false
7236,'nice hotel , perfect location , metro station just around the corner , super close grocery shopping . ',false
7237,'unfortunately , we ve got a room just beside the elevator and it was too loud ! ',true
7238,'could nt fall asleep the second night due to the noise . ',false
7239,'and we were awaken due to the noise from elevator operating just beside us . ',true
7240,'a lesson learned - next time ask for room far away from an elevator . ',false
7272,'very good deal only if you get great prices like one hundred dollars canadian a night . ',false
7273,'a fancy hi class hotel that is letting everything go down the dustin in exchange for cheaper price . ',false
7274,'worth the money cause you are very well located , large beds and nice tv but recommended only if you get great prices . ',true
7275,'fancy hotel that is letting everything go down the gutter in exchange of chepear prices . ',false
7296,'pleasant . ',false
7297,'expensive parking not included in the room price . ',false
7320,'good . ',false
7321,'bed was comfy and breakfast was delicious . ',true
7322,'pool was noisy . ',true
7323,'staff at front desk were nt that friendly . ',false
7352,'still like the hotel and will stay again . ',false
7353,'location and view from the room was great . ',false
7354,'many things in the room where not plugged in . ',true
7355,'alarm clock , lamp , rooms are in need of some tlc hard goods are looking very worn . ',true
7388,'we stayed only one night , so we could deal with some discomfort . ',false
7389,'good for 1 night , not more . ',false
7390,'friendly staff , great central location . ',false
7391,'very overpriced breakfast , cold pool and no towels at the pool , cold room . ',true
7392,'advertized as parking and breakfast included but those were charged extra . ',false
7420,'pleasant . ',false
7421,'clean and comfortable bed and good housekeeping . ',true
7422,'old furniture , torn wallpapers and many things can be nicer , time for a good spring cleaning . ',true
7444,'okay . ',false
7445,'the location . ',false
7446,'we requested an extra bed and no one contacted us to let us know that is not possible until we went in to check in and they said we can?ft do anything about it and still charged us for the extra person that had to sleep on the ground ',false
7468,'very good . ',false
7469,'could nt extends my stay even if i wanted to pay and been told i could the day before . ',false
7470,'bit of a disappointment but nothing major . ',false
7508,'ok . ',false
7509,'garage . ',false
7510,'brass . ',false
7511,'decor . ',false
7512,'electrical outlets that do nt work . ',true
7513,'extra chair but no room to sit in it . ',true
7514,'shower head that delivers needles of hot death . ',true
7548,'pleasant . ',false
7549,'needs apdeting carpets this hotel is frecuente by studendents who used the hotel to have parties i call front desk to complain but they did not respond to my complaint the patty when to 4 am . ',false
7550,'2 nites when each nitght was a party in my floor or the one above ',false
7572,'not too bad . ',false
7573,'good location , professional employee but room not clean , need to change furniture bc too old , they do not look good at all , old carpet , most your plugs on the wall do not work , heat control broken , room was cold ... ',true
7574,'room not clean enough , old carpet and furniture , fix all your plugs ',true
7608,'great spot . ',false
7609,'ok rooms . ',false
7610,'great location . ',false
7611,'great spot on the metro . ',false
7612,'starting to show its age . ',false
7613,'needs a little freshing up ',false
7640,'good . ',false
7641,'the bed was really comfy ',true
7664,'very good . ',false
7665,'stayed just one night . ',false
7666,'perfect location just across the park from the airport shuttle stop , great view from the room , sauna , pool and simple gym available free of charge . ',false
7667,'the hotel obviously remember better times , but everything was functional , clean and overall great value for the money paid . ',false
7696,'good . ',false
7697,'i left a take away food with the receptionist to take it when i left .... ',false
7698,'and they do nt know where it was , and they did nt even tried to find it .... ',false
7699,'they just said it was not there ... ',false
7720,'very good . ',false
7721,'verry clean ',false
7740,'pleasant . ',false
7741,'the bar is permanently closed and the pool is closed for construction . ',false
7742,'the fact that everything was advertised as open . ',false
7772,'very good stay . ',false
7773,'location excellent , very close to the central train station , and lively spot right in big central square in city , but room was up high at other side of hotel , so noise not a problem ( ask for quiet room ) . ',true
7774,'facilities , though bathroom layout is a little odd , bed comfortable . ',true
7775,'room too hot , and aircon did nt seem to work that well , hard to say how hot room would ve been without it . ',true
7776,'on one occasion the staff at reception were a little rude but mostly very helpful . ',false
7840,'good stay with excellent location , however not an excellent value for money . ',false
7841,'great location , clean rooms , cozy bed , nice view , good wifi , nice staff . ',true
7842,'overall:. ler rooms than expected . ',false
7843,'efrigerator ( mini bar ) in the room . ',false
7844,'ing water heater ( tea heater ) . ',false
7845,'ty deposit box in our room was nt working . ',true
7846,'. ',false
7847,'y windows on the outside of the building . ',false
7848,'ting the roof terrace could be free for the guests of the hotel . ',false
7849,'bathroom:. bathroom with just a curtain and without the door is nt practical , because of the stem going into the room . ',true
7850,'marble floor was really cold , because there was nt any floor heating . ',true
7851,'glass door on the bath is too small , therefor the water is splashing all over the bathroom floor . ',true
7904,'good location . ',false
7905,'the view from the window is amazing . ',false
7906,'no fridge in the room , too small room , too small pillow :( and quilt . ',true
7907,'front door of the hotel it is closed in the night and is not comfortable for a 4 star hotel . ',true
7932,'very good . ',false
7933,'location was really good and accessible . ',false
7934,'pillows were really thin and there was only one for each guest ',true
7980,'good . ',false
7981,'nice view from the room . ',false
7982,'. ',false
7983,'bathtub . ',false
7984,'. ',false
7985,'llent location . ',false
7986,'two beds put together . ',false
7987,'rooms not very big especially because we had the panorama room but we did nt get the view of the fernseh turm . ',true
7988,'no place to open the luggage as the hall was nt very big in the room . ',true
8024,'good . ',false
8025,'good transport links , central . ',false
8056,'perfect christmas trip . ',false
8057,'the view is amazing and the hootel looks pretty . ',false
8058,'ok breakfast . ',false
8059,'hotel is really near resturant , bar , shopping , everything !! ',false
8060,': ) that s good . ',false
8061,'i do nt know , the most was good ',false
8104,'great hotel in the center of berlin !!!! ',false
8105,'the location of the hotel is one of the best in the city , metro station is very closed and all shopping mall e.g. alexa , kaufhof are just few minutes away . ',false
8106,'the room is not so big but well equipped and very good structured where you can find all your needs . ',true
8107,'refrigerator is also there and a lot of snacks are also available in the room . ',false
8108,'the internet connection could be much more better for a four stars hotel in the center of the city and i hope the management of the hotel take this comment seriously and improve the connection as it was not only my comment but many travelers have already include it in their reviews . ',false
8109,'in addition the room temperature is quite higher than usual so therefore i opened the window the whole time in order to adjust the temperature . ',true
8164,'berlin stay . ',false
8165,'the location and view , we had a corner room it was a good size . ',true
8166,'the pillow ( only 1 ) was poor quality . ',true
8167,'. ',false
8168,'hot water was not good . ',true
8169,'mini bar fridge was not working properly . ',true
8170,'. ',false
8171,'et paper and tissues were no good . ',true
8172,'shower was hard to get into due to the height of the bath , and slippery as no slip mat provided ',true
8220,'good . ',false
8221,'the breakfast was perfect ? ',false
8222,'? ',false
8223,'our room was small and it has nt fridge . ',true
8224,'? ',false
8276,'good hotel overall , room needs improvements . ',true
8277,'perfect location in the heart of alexanderplatz and close to s - bahn and u-hahn trains . ',false
8278,'very helpful staff , easy to check in / out . ',false
8279,'bathroom is exposed to room which me and my partner enjoyed . ',false
8280,'room temperature regulated well . ',true
8281,'rock solid beds with thin pillows , double bed is 2 singles pushed together and has 2 since duvets . ',true
8282,'shower temperature controlled in separate toilet so showering was a 2 man job , shower drainage terrible - overflowed within 5 mins of water running . ',false
8283,'if you like having your own space this room does nt have that as bathroom is completely exposed and toilet is only behind very lightly frosted glass . ',true
8284,'very invasive cleaning staff banging the door between 9.30-11 am consistently every day . ',false
8320,'good . ',false
8321,'the staff was terrible , really everywhere we went just bad service ',false
8340,'great , love the area , convenient , comfortable , food great . ',false
8341,'location , quality , cleanliness , food . ',false
8342,'no brewing facilities in room , it s the only hotel we ve ever been to without . ',true
8368,'very good . ',false
8369,'amazing location , near everything and next to transport links . ',false
8370,'has a nice view at the top and comfortable room . ',true
8371,'wifi is slow and barely works , the shower leaked and the door was falling off . ',true
8400,'very good . ',false
8401,'the location is great , near everything . ',false
8402,'the train station is 1 min walk . ',false
8403,'very poor wifi ',false
8472,'great location , a few things let it down . ',false
8473,'the location is perfect , you?fre right next to an underground and seconds away from a bus and tram stop , the hotel is huge so you can spot it a mile away . ',false
8474,'perfect hotel for christmas markets , one is on the doorstep another is a 5 minutes walk . ',false
8475,'we arrived around 1 pm straight from the airport knowing check in was at 3 but it?fs always worth checking , we got quite a hostile response saying no check in as 3 your room is not ready , which we understood so we then asked if we could leave our luggage . ',false
8476,'we were told yes you can do this in our luggage room which we walked over to and we?fre shocked to find there was a ? ',false
8477,'2 charge per bag , so we didn?ft leave the bags out of principle , we?fre paying over ? ',false
8478,'500 and we can?ft even leave our bags free of charge . ',false
8479,'upon arrival to our room we were amazed by the view i had upgraded to a panorama room which for the view was worth it . ',false
8480,'i was disappointed to find no tea making facilities in the room only a coffee capsule machine , one very thin wardrobe and no drawers which i found very strange and no iron . ',true
8481,'we also could not get the heating to turn down so had all windows open which the maid kept closing , now we were there 15-19th december and most days it was 0 degrees but this heating was unbearable and whatever the staff told us to do didn?ft work . ',true
8482,'on our final morning , i was woken by a member of the housekeeping team walking into the room at 8:30 when check out is at 12 pm , i found this very disappointing , we wanted to sleep in ready for our flight home but weren?ft able to due to this incident . ',true
8483,'it is also ? ',false
8484,'4 for a small bottle of water in the hotel reception so i would advise buying these from a supermarket . ',true
8485,'i would recommend this hotel for location and view but not really anything else you could get just as good rooms and service for a lot lower in cost . ',false
8588,'very large hotel in a good location , good value for city hotel . ',false
8589,'breakfast was reasonable . ',false
8590,'the hotel bar spagos was very comfortable and had a good atmosphere for a hotel bar with nightly entertainment . ',true
8591,'the hotel was very well located and local transport was minutes was away . ',false
8592,'the scrambled egg was tasteless and i felt the breakfast was a bit like a conveyor belt with a big queue for the hot breakfast buffet . ',false
8593,'the hotel could have easily had added another buffet to reduce the queue . ',false
8594,'the room was on the small size and i was disapoointed that there was no mini bar or tea / coffee facilities in the room . ',true
8595,'also water leaked out from the  special rain effect shower  , but shower was quite powerful . ',true
8596,'also i was dissappointed that there was no body lotion supplied which is the norm for a 4star hotel . ',true
8597,'the pillows were very poor , we rang reception for 2 pillows which were sent up immediately - but the pillows were so thin we could have done with a 3rd pillow . ',true
8598,'roof terrace bar which is not a bar just a viewing area charged ? ',false
8599,'4 which i feel should not be charged for residents . ',false
8600,'we were also charged a fee of ? ',false
8601,'3 per bag for leaving our bags in the baggage room for the convenience of leaving our bags for 2 hours . ',false
8602,'lastly , while most of the staff were very helpful , the girl at the tourist information desk had to be the rudest woman who is definately in the wrong job . ',false
8668,'good . ',false
8669,'staff were very friendly . ',false
8670,'room was nice and tidyed every day . ',true
8671,'when we first arrived and got to our room , the remote control for our tv looked like it hadn?ft been cleaned in a long time . ',false
8672,'once i cleaned it with a wipe , the dirt was disgusting . ',false
8696,'wonderful . ',false
8697,'brilliant location ',false
8716,'good . ',false
8717,'location although this area is a bit of a tourist trap room was good plenty hot water free wifi bed comfortable . ',true
8718,'slow check in with long line no breakfast included they overcharged my bill which i had to e mail a few times to refund annoying ',false
8736,'excellent . ',false
8737,'good breakfest nice stuff ',false
8756,'very good . ',false
8757,'the location is excellent . ',false
8758,'the room size was small ',true
8780,'pleasant . ',false
8781,'i was disappointed with the room . ',true
8782,'ordered a double room but only received two twin beds . ',false
8812,'excellent . ',false
8813,'returning guest . ',false
8814,'everything was great but stuff competence still leaves much to be desired . ',false
8815,'they wanted to charge my wife for early check - in and late check - out again , although it was pre-paid and confirmed by email . ',false
8816,'similar situation happened to me in this place two years back - they don?ft seem to learn from their mistakes , so be very careful with these guys at reception and don?ft them double charge you : ) noteworthy improvement - wi - fi is now free of charge , so they are defo making progress :) merry christmas . ',false
8844,'good . ',false
8845,'great location close to everything . ',false
8846,'would of liked tea and coffee facilities in our room ',true
8876,'great location and nice rooms they just need a bit of tlc . ',true
8877,'we had a high floor room with amazing view of the tv tower , location is great and you can walk to most attractions . ',false
8878,'nice bar and restaurant in the hotel . ',false
8879,'carpet in room were stained in lots of places and grout in shower was black in places . ',false
8880,'girl on reception was very blunt and rude with people ',false
8908,'wonderful . ',false
8909,'there were silverfish in the bathroom . ',false
8910,'also , not enough seating at breakfast ',false
8940,'excellent . ',false
8941,'location room with a view and with windows on 2 elevations . ',false
8942,'breakfast for u.k. guests quite abysmal eggs and bacon over cooked and swimming in fat tasteless only alternative was boiled eggs or scrambled lesser star hotels would have provided mushrooms omelettes baked beans ! ',false
8943,'and no facility to make toast !! ',false
8944,'continental selection was very good though to be honest ',false
8968,'pleasant . ',false
8969,'small rooms , crowded lobby , outdated small gym ',true
8992,'good . ',false
8993,'the location and the accessibility to public transport . ',false
8994,'the shower was in an odd place and overflowed on the first morning , but was promptly dealt with when reported . ',true
8995,'the lack of tea and coffee in the room was disappointing . ',false
9020,'good location . ',false
9021,'friendly staff and speaks in english . ',false
9022,'location very good ',false
9044,'good . ',false
9045,'location . ',false
9046,'the floor in the room wasn?ft cleaned the whole time we were there and the duvet cover was ripped and could?fve doing with being replaced a bit old looking ',true
9072,'very friendly and understanding and magnificent views from the room . ',false
9073,'i would come back again . ',false
9074,'how friendly it was . ',false
9075,'the mattress on the bed was a bit hard ',true
9100,'christmas markets . ',false
9101,'the location for the christmas markets and check point charley is amazing all are within walking distance .. ',false
9102,'the beds are to hard and the pillows are to soft to the point they squash to bother so you need three . ',true
9128,'good . ',false
9129,'location is terrific . ',false
9130,'the heating was stuck on in our room - it was roasting and we had to have window open ( the inner window because of double glazing ) . ',true
9131,'our shower - whilst really powerful and refreshing - leaked so badly it reached beyond the tiled floor and onto the bedroom carpet ',true
9160,'great location , very busy . ',false
9161,'really busy hotel so checking in and checking out takes double the time expected . ',false
9162,'plan for this especially if you have trains and flight to catch ! ',false
9163,'really need to improve these services for such a top hotel ! ',false
9212,'very good . ',false
9213,'location is fabulous . ',false
9214,'right outside u bahn stop . ',false
9215,'for xmas markets there is one outside the door and one 5 minutes walk away . ',false
9216,'bathrooms aren?ft nice . ',true
9217,'no proper causing bathroom door - it?fs a pull too stall like door . ',true
9218,'sink and shower open to room with just a shower curtain to pull round . ',false
9219,'you can see the shadow of your roommate . ',false
9220,'me and my partner have been together 5 years - but there?fs still some things he doesn?ft need to see me doing !!!! ',false
9260,'it was okay . ',false
9261,'good location good wifi nice staff . ',false
9262,'the bathroom has no door , a little bit akward . ',true
9284,'pleasant . ',false
9285,'front desk staff are friendly and helpful room upgraded after reservation was lost good location . ',false
9286,'bathroom not separated from room reservation was lost mattress not comfortable ',true
9312,'good . ',false
9313,'was every think . ',false
9314,'okay and great . ',false
9315,'non ',false
9364,'berlin has something for everyone and it is sad uk is leaving the eu . ',false
9365,'location is perfect for the cost . ',false
9366,'christmas market is directly outside . ',false
9367,'alexanderplatz train and underground stations within 200 m , tram 100 m , bus to airport 250m . ',false
9368,'bars and restaurants close by . ',false
9369,'i always stay here when i come to berlin . ',false
9370,'it is a bit pot luck on room quality , some have been refurbished and some not , though the style remains . ',true
9371,'for example , i had a fridge when i stayed last time , but not this . ',false
9372,'it s a big hotel and the reception and lift areas can get quite overcrowded . ',false
9408,'excellent . ',false
9409,'really good location ',false
9428,'good . ',false
9429,'appropriate location in the centre excellent for shopping . ',false
9430,'shower problem - did not flow ',true
9472,'wonderful . ',false
9473,'location was first class . ',false
9474,'right beside the underground and also christmas market right outside the door , could nt ask for much more . ',false
9475,'very clean also and good powerful shower . ',true
9476,'ca nt fault this hotel much really . ',false
9477,'pillows very flat and not comfy and two single quilts on a double bed , not ideal or what we are used to but was comfy enough . ',true
9478,'we asked housekeeping for more pillows and this was nt a problem for them at all ; we left for dinner and there were extra pillows when we got back . ',false
9479,'great service . ',false
9532,'very good . ',false
9533,'the location was excellent . ',false
9534,'across the road from the train station and underground . ',false
9535,'close proximity to shopping and christmas markets ! ',false
9536,'a nice atmosphere in the hotel ! ',true
9537,'reception staff could be a bit more friendly . ',false
9538,'kettle in the room would have been helpful . ',true
9568,'it was alright not amazing . ',false
9569,'only had one pillow , no toiletries in the room when we arrive two separate duvets would of preferred one ',true
9592,'perfect location , but small room . ',true
9593,'good and new facilities , close to business center , great food and breakfast . ',false
9594,'the room space was extremly small for such a price level . ',true
9595,'the lobby was always crowded and noisy . ',false
9616,'very nice . ',false
9617,'yes ',false
9636,'wonderful . ',false
9637,'location is excellent . ',false
9638,'pillows could be more comfy ',true
9672,'very good . ',false
9673,'the heater was broken and it was very hot in my room which was fixed later . ',true
9674,'also the line and waiting was too long in the reception area . ',false
9675,'and i think , we should not need to pay for luggage storage and sauna . ',false
9676,'other than that everything was very good . ',false
9677,'very nice people working there . ',false
9720,'perfect location . ',false
9721,'love the location . ',false
9722,'easy access to anywhere . ',false
9723,'i have no complaint at all . ',false
9724,'the christmas market is right at the hotel?fs door . ',false
9725,'- ',false
9764,'excellent . ',false
9765,'good location for the christmas markets and for the trains to get around the city . ',false
9766,'the view from our room was amazing . ',false
9767,'smallish room but bed was very comfortable . ',true
9768,'the shower is connected to the main room and not in a separate room . ',false
9796,'good . ',false
9797,'location . ',false
9798,'check - in and check - out process is too long ',false
9824,'good . ',false
9825,'location to the xmas markets is ideal . ',false
9826,'ceiling in shower fell in , nearly injuring me ! ',true
9827,'queues at check in remain a big issue ',false
9856,'nothing special . ',false
9857,'good location . ',false
9858,'rooms were basic and the bed was uncomfortable with only one thin pillow each . ',true
9859,'we booked a double room but the double bed came with two separate single bed quilts . ',false
9880,'comfortable central . ',false
9881,'no tea or coffe making facilities in the room ',true
9912,'good . ',false
9913,'it?fs a business hotel which was aok with me . ',false
9914,'it was super quiet up on the 32nd floor . ',false
9915,'single room was very small but still ok . ',true
9916,'location in alexanderplatz was wonderful . ',false
9917,'supermarket and starbucks close by . ',false
9948,'lovely and christmassy . ',false
9949,'fab view and great location . ',false
9950,'thought it was a bit of a cheek to charge guests to store luggage for a couple of hours on the last day - wasn?ft much money but on principle i don?ft think there should be a charge if you?fve already paid to stay at the hotel - has always been free in other hotels i?fve stayed at . ',false
9980,'wonderful . ',false
9981,'i like it the attention of the details from the staff . ',false
9982,'they work really well and they re polite and helpful . ',false
9983,'the views and the situation . ',false
9984,'i did nt like the design of the sink and the shower because of the glass you do nt have privacy ',true
10048,'best hotel for christmas markets ! ',false
10049,'the hotels location was amazing . ',false
10050,'we couldn?ft of asked for a better location . ',false
10051,'we visited berlin for the first time , mainly to visit its christmas markets and it literally overlooked a popular one and was a very short walk to another one . ',false
10052,'the train station was 2 minutes away . ',false
10053,'and there was local tram , bus and underground stops too . ',false
10054,'the rooms were spacious & comfortable . ',true
10055,'even though the hotel was massive and extremely busy , we weren?ft not disturbed with noise . ',true
10056,'our room was extremely hot . ',true
10057,'we had the air conditioning on it?fs lowest and we both still woke up throughout the night in sweats . ',false
10058,'we asked for a fan at reception but they had none and didn?ft seem too bothered to help us . ',false
10059,'even though it was cold outside it would of been nice to get to choose the temperature of our room to suit our needs . ',true
10112,'had a great time , would stay here again . ',false
10113,'location , the view , staff very friendly . ',false
10114,'fridge in the room was a bonus . ',true
10115,'a few room niggles , shower door leaked , bed was a bit hard , pillows were useless . ',true
10140,'very good . ',false
10141,'location is wonderful and rooms are clean . ',false
10142,'elevators ( seemsly old ) breakfast is weak ',false
10168,'good . ',false
10169,'great location . ',false
10170,'clean nice simple room . ',true
10171,'staff etiquette very poor ',false
10200,'excellent . ',false
10201,'first time in berlin . ',false
10202,'i live in spain my partner lives in moscow so ideal location . ',false
10203,'wi - fi ',false
10236,'worth staying on the upper floors ! ',false
10237,'my room got upgraded to a room with a view , on the 33rd floor ! ',false
10238,'the breakfast was amazing ! ',false
10239,'the location is great ! ',false
10240,'the pillow was really worn out and lumpy . ',true
10276,'great location and we walked to so many of berlin?fs great attractions ( and there are many ) . ',false
10277,'i loved the location of the property . ',false
10278,'the room was not cleaned properly and on the second day we did not have any shampoo or shower gel provided . ',true
10279,'paying to use the loo in the lobby was also a first . ',false
10280,'a reall ryan air experience !! ',false
10308,'wonderful . ',false
10309,'breackfast perfect . ',false
10310,'car park small spaces ',false
10332,'berlin was amazing . ',false
10333,'would have preferred tea and coffee making facilities in the room and a better view of the city , and more pillows . ',true
10334,'yes and coffee making facilities , more pillows ',false
10356,'berlin 2018 . ',false
10357,'location . ',false
10358,'no coffee or tea facilities in room ',true
10380,'very good . ',false
10381,'good location in alexanderplatz small but spacious room very clean self check - out . ',true
10382,'reception a bit busy at check - in ',false
10412,'pay attention to the room photos . ',false
10413,'location is perfect . ',false
10414,'only curtain separates bathroom from living space . ',true
10415,'poor noise isolation for bathroom / toilet . ',true
10416,'room was advertise as  with view on tv tower  , yet on 9th floor view was significantly blocked by the other building . ',false
10452,'city break . ',false
10453,'tallest hotel in berlin gave fantastic views of the city . ',false
10454,'great central location near all transport . ',false
10455,'had a viewing platform to . ',false
10456,'no kettle in the room ',true
10512,'good location and value for money . ',false
10513,'great location in alexandraplatz , right next to the underground and main station , right next to big shopping mall with lots of restaurants and close to two christmas markets and third xmas market only 10min walk from . ',false
10514,'the hop on hop off tour also stops outside which is handy if you use that . ',false
10515,'the room was quiet we were on floor 17 , great views of the city . ',true
10516,'the room was sufficient for what we needed , it was fairly modernised and adequate in size for two people . ',true
10517,'good price 4 nights for ??280 . ',false
10518,'overall location was the highlight of staying here easy to get to places and get back to . ',false
10519,'didn?ft get any food in the hotel as ate out the rest of the time . ',false
10520,'the beds were uncomfortable , it probably wouldn?ft put me off staying there again though , but they could go with improving . ',true
10521,'we were in standard room , no facilities to make a cup of tea but there was for coffee . ',true
10576,'enjoyable . ',false
10577,'the staff are very friendly and helpful , our room was comfortable and very clean with a powerful shower . ',true
10578,'the hotel is located in a perfect location for a weekend break and good value for money . ',false
10579,'thank you . ',false
10580,'the shower tray had a black mould growing around the base , that gave off a strong damp smell when we used the shower . ',false
10581,'this was the only negative during our stay , everything else worked perfectly . ',false
10612,'good for short stay . ',false
10613,'very tiny pillows would like to see few boxes / bureau , not open rack and horiz . ',true
10614,'bar glasses at table are hit by curtains ',false
10644,'excellent . ',false
10645,'the hotel was centrally located , it was great for transport links and for shopping . ',false
10646,'an excellent hotel for christmas markets as it was literally at its front door step ... ',false
10647,'with no noise complaints . ',true
10648,'overall , highly recommended and we had a pleasant stay . ',false
10676,'great location and lovely hotel . ',false
10677,'perfect location and great hotel . ',false
10678,'there was no kettle in the room and room pillows where small , could have done with 2 . ',true
10704,'nice view , comfortable bed . ',true
10705,'the view from 27th floor . ',false
10706,'nice bed . ',true
10707,'level of cleaning not perfect bathroom a bit out of order ( poor toilet flush , primitive reparations around bathing facilities ( floor and ceiling ) ',true
10744,'wonderful . ',false
10745,'location , view , confort , bar food . ',false
10746,'tip added to food bill some nights , others it wasn?ft ! ',false
10747,'what is policy . ',false
10748,'free glass of prosecco was never offered , i asked for it on the last night as saw it was been offered to other guests . ',false
10749,'bottles and glasses were never removed as part of daily cleaning . ',false
10776,'wonderful . ',false
10777,'excellent breakfast , god entertainment in the bar . ',false
10796,'great place with excellent . ',false
10797,'location . ',false
10798,'no down stair toilets at bar . ',false
10820,'wonderful . ',false
10821,'the bed and the view . ',false
10822,'glass on the toilet was way too see through ',false
10860,'very good . ',false
10861,'over all hotel was perfect for getting around berlin . ',false
10862,'the bar / restaurant has music which we enjoye . ',true
10863,'my one complaint is shower to have an area for products shampoo - shower gel . ',false
10864,'the shower water water came out on to the floor ... ',false
10865,'a mat was provided . ',false
10866,'shower area ',false
10916,'very good . ',false
10917,'great location . ',false
10918,'probably the best location to stay in berlin . ',false
10919,'friendly staff and breakfast was very good . ',false
10920,'air conditioning was broken / didnt work . ',false
10921,'room was way to warm . ',true
10922,'pillows were not good ',true
10980,'pleasant . ',false
10981,'location . ',false
10982,'very small rooms , noisy room just beside the lift . ',true
10983,'they charged me 15 euros extra . ',false
10984,'they did nt give me the 19 square meter room as outlined in booking.com . ',false
10985,'they gave a small 13 meter square room . ',true
10986,'staff personel are rude . ',false
10987,'2 espresso capsules only were in the room . ',true
10988,'to get more , you have to pay !! ',false
11040,'great location ! ',false
11041,'the location of the park inn is superb . ',false
11042,'had a great view of the tv tower . ',false
11043,'the bed was not a double but 2 mattresses stuck together ! ',false
11044,'the amenities were poor as you were only provided with hand and body wash and no shampoo , conditioner or body lotion . ',true
11045,'the view was great but the windows needed a clean . ',false
11088,'very good . ',false
11089,'the location is nice , the view from hotel is nice , elevators are really fast . ',false
11090,'staff is friendly room has modern nice design , too . ',true
11091,'i had a double room . ',false
11092,'the beds were two seperate beds put next to each other , which were on the wheels and moving away from each other . ',false
11093,'i had panorama double room which was on the corner , and the internet connection was really bad . ',false
11120,'pleasant . ',false
11121,'location ',false
11156,'good . ',false
11157,'room is nice , breakfast is good , staff is kind . ',true
11158,'- rooms close to the elevators are noisy . ',true
11159,'i was in room 733 and every night i got up to those who were coming back from  partying  . ',false
11160,'- the pipes were making realy loud noise when someone abowe me was using the shower . ',true
11161,'this kinda made it impossible to sleep before 23:00 . ',true
11162,'reception sent soneone who could not really do anything about this . ',false
11204,'clean and great location . ',false
11205,'the room was lovely and clean , hotel in great location . ',true
11206,'downstairs restaurant food and entertainment was good . ',true
11207,'only given one pillow ( flatest pillow ever ) which made the bed uncomforable . ',true
11208,'when having a shower it sometimes leaked all over the floor . ',false
11236,'good . ',false
11237,'staff were fine check out was quick room was nice great location . ',true
11238,'pillow are very very bad ',true
11276,'hotel with the best view in berlin . ',false
11277,'location and room view are one of the best preferences of this hotel . ',false
11278,'the hotel kindly responded to our request and provided a room on the upper floors . ',false
11279,'finally we had amazing view from our room to berlin tele-tower , alexanderplatz and beliner dom . ',false
11280,'we even not used any restaurant or cafe on breakfast or dinner - we just bought some food and drink in kaufland supermarket behind and enjoyed our food and drinks with excellent view ! ',false
11281,'that was 100 % that we expected from this hotel ) ) ) the bed and pillows were very comfortable and we slept very well ) . ',true
11282,'wifi was terrible - such low speed is not applicable in 21 st century :) room is not too big for this money ( about 150 euro / night without breakfast ) ',true
11324,'good location for wining , dining and shopping ! ',false
11325,'location , everything nearby . ',false
11326,'good location for shopping , good walking distance from the museums and attractions . ',false
11327,'excellent restaurant verity close by . ',false
11328,'rooms bit small , did not get the bed type i requested in the booking . ',true
11372,'good . ',false
11373,'fresh sweet bread with raisin for breakfast !!! ',false
11374,'good location . ',false
11375,'clean room . ',false
11376,'4* hotel . ',false
11377,'but i was really surprised by lack of a bottle of still water and one - use slippers at the room . ',true
11378,'i had to wear socks instead of slippers . ',false
11436,'good exp ? ',false
11437,'rience from day one to the end , park inn was a good choice , for this visit to berlin . ',false
11438,'most of the employes were very nice . ',false
11439,'the localization is practical , a lot of transports . ',false
11440,'the lift was very quick and we didn?lt have towait a lot . ',false
11441,'bed and pilow were very good . ',true
11442,'many people expecting for check in at 15h / big queue . ',false
11443,'no fridge in the room . ',true
11444,'one employe not very nice but it was just one , most of them were very kind and patient . ',false
11504,'great value for money , located in a very central location . ',false
11505,'i liked the location of the hotel . ',false
11506,'it was perfect and easily accessible to everything you would possibly need . ',false
11507,'we were on the 17th floor and the view was also quite nice . ',false
11508,'the shower pressure was also really great : ) . ',true
11509,'i was sitting in the lobby and a gentlemen from the hotel rudely came to me and requested proof of room key that i was a hotel resident so that i can stay in the lobby ? ',false
11510,'i found this rather strange . ',false
11511,'some tiny leaks from the shower area . ',false
11548,'good . ',false
11549,'location and cleanliness . ',false
11550,'didn?ft replenish toiletries ',false
11572,'good . ',false
11573,'location . ',false
11574,'the size of room and bed , too small ',true
11620,'value for money , great location and view from the room . ',false
11621,'however - uncomfortable beds and pillows . ',true
11622,'excellent location and view from the room on 26th floor , there was no need for us to visit roof tops . ',false
11623,'the lady at the reception was very nice and when she saw us as a young couple , she promised to give us a good room . ',false
11624,'pillows - extremely uncomfortable !! ',true
11625,'those was small and flat , after the first night we had a strong back and neck pain . ',false
11626,'i would suggest changing those with normal and comfortable pillows - just normal one , value for guest comfort . ',false
