@relation Ausstattung

@attribute id numeric
@attribute lemma string
@attribute dependencies string
@attribute lexicons_min numeric
@attribute lexicons_max numeric
@attribute lexicons_extremes_difference numeric
@attribute contains_negation numeric
@attribute sentence_length numeric
@attribute aspecttype {true, false}

@data
8834,'would of liked tea and coffee facilities in our room ','root prep amod pobj cc nn conj prep poss pobj ',0.0,0.4,0.4,0,53,false
8856,'great location and nice rooms they just need a bit of tlc . ','amod root cc amod conj nsubj advmod rcmod det dobj prep pobj punct ',0.0,0.6,0.6,1,60,false
8857,'we had a high floor room with amazing view of the tv tower , location is great and you can walk to most attractions . ','nsubj root det amod nn nsubj prep amod pobj prep det pobj dep punct conj cop ccomp cc nsubj aux conj prep amod pobj punct ',0.0,0.8,0.8,0,118,false
8858,'nice bar and restaurant in the hotel . ','amod root cc conj prep det pobj punct ',0.0,0.6,0.6,1,39,true
8859,'carpet in room were stained in lots of places and grout in shower was black in places . ','nsubjpass prep pobj auxpass csubj prep pobj prep pobj cc conj prep pobj cop root prep pobj punct ',0.0,0.0,0.0,0,88,false
8860,'girl on reception was very blunt and rude with people ','nsubj prep pobj cop advmod root cc conj prep pobj ',0.0,0.0,0.0,1,54,false
8896,'wonderful . ','root punct ',0.0,1.0,1.0,0,12,false
8897,'there were silverfish in the bathroom . ','expl root nsubj prep det pobj punct ',0.0,0.0,0.0,0,40,false
8898,'also , not enough seating at breakfast ','root null neg amod null prep pobj ',0.0,0.5,0.5,1,39,true
8920,'excellent . ','root punct ',0.0,1.0,1.0,1,12,false
8921,'location room with a view and with windows on 2 elevations . ','nn root prep det pobj cc conj pobj dep num pobj punct ',0.0,0.5,0.5,0,61,false
8922,'breakfast for u.k. guests quite abysmal eggs and bacon over cooked and swimming in fat tasteless only alternative was boiled eggs or scrambled lesser star hotels would have provided mushrooms omelettes baked beans ! ','root prep nn preconj advmod amod pobj cc conj prep pobj cc conj prep amod pobj advmod dep auxpass ccomp dobj cc conj nn nn nsubj aux aux ccomp nn nsubj xcomp dobj punct ',0.0,1.0,1.0,0,216,false
8923,'and no facility to make toast !! ','root det dep aux infmod dobj punct ',0.0,0.5,0.5,1,33,true
8924,'continental selection was very good though to be honest ','amod nsubj cop advmod root advmod aux cop dep ',0.0,1.0,1.0,1,56,false
8960,'pleasant . ','root punct ',0.0,1.0,1.0,1,11,false
8961,'small rooms , crowded lobby , outdated small gym ','amod root punct amod conj punct amod amod conj ',-0.4,0.0,0.4,0,49,true
8976,'good . ','root punct ',0.0,1.0,1.0,0,7,false
8977,'the location and the accessibility to public transport . ','det root cc det conj prep amod pobj punct ',0.0,0.25,0.25,0,57,false
8978,'the shower was in an odd place and overflowed on the first morning , but was promptly dealt with when reported . ','det nsubj root prep det amod pobj cc conj prep det amod pobj punct cc auxpass advmod conj prep advmod pcomp punct ',-0.4,1.0,1.4,0,113,false
8979,'the lack of tea and coffee in the room was disappointing . ','det nsubj prep pobj cc conj prep det pobj cop root punct ',-0.4,0.0,0.4,1,59,false
9008,'good location . ','amod root punct ',0.0,1.0,1.0,0,16,false
9009,'friendly staff and speaks in english . ','amod root cc conj prep pobj punct ',0.0,1.0,1.0,0,39,false
9010,'location very good ','nsubj advmod root ',0.0,1.0,1.0,0,19,false
9032,'good . ','root punct ',0.0,1.0,1.0,0,7,false
9033,'location . ','root punct ',0.0,0.0,0.0,0,11,false
9034,'the floor in the room wasn?ft cleaned the whole time we were there and the duvet cover was ripped and could?fve doing with being replaced a bit old looking ','det dep prep det pobj nsubj rcmod det amod dobj nsubj cop root cc det nn nsubjpass auxpass conj cc aux conj prep auxpass pcomp det dep dep amod ',0.0,1.0,1.0,0,156,true
9056,'very friendly and understanding and magnificent views from the room . ','advmod root cc conj cc amod conj prep det pobj punct ',0.0,1.0,1.0,1,70,false
9057,'i would come back again . ','nsubj aux root advmod advmod punct ',0.0,0.0,0.0,0,26,false
9058,'how friendly it was . ','advmod dep nsubj root punct ',0.0,1.0,1.0,0,22,false
9059,'the mattress on the bed was a bit hard ','det nsubj prep det pobj cop det root dep ',-0.2,0.0,0.2,0,39,false
9088,'christmas markets . ','nn root punct ',0.0,0.0,0.0,0,20,false
9089,'the location for the christmas markets and check point charley is amazing all are within walking distance .. ','det root prep det nn pobj cc dep nn nsubj cop conj dep dep prep pcomp dobj punct ',0.0,0.8,0.8,1,109,false
9090,'the beds are to hard and the pillows are to soft to the point they squash to bother so you need three . ','det nsubj root prep pobj cc det nsubj conj aux xcomp prep det pobj nsubj rcmod aux xcomp mark nsubj advcl dobj punct ',-0.4,0.3333333333333333,0.7333333333333334,1,104,false
9112,'good . ','root punct ',0.0,1.0,1.0,0,7,false
9113,'location is terrific . ','nsubj cop root punct ',0.0,0.8,0.8,0,23,false
9114,'the heating was stuck on in our room - it was roasting and we had to have window open ( the inner window because of double glazing ) . ','det nsubjpass auxpass root prt prep poss pobj punct nsubj aux parataxis cc nsubj conj aux xcomp dobj amod dep det amod pobj dep prep amod pobj dep punct ',0.0,0.0,0.0,0,135,false
9115,'our shower - whilst really powerful and refreshing - leaked so badly it reached beyond the tiled floor and onto the bedroom carpet ','poss nsubj punct dep advmod root cc advmod advmod nsubj advmod advmod nsubj conj prep det amod pobj cc conj det nn pobj ',-0.6,1.0,1.6,1,131,false
9144,'great location , very busy . ','amod tmod punct advmod root punct ',0.0,0.6,0.6,0,29,false
9145,'really busy hotel so checking in and checking out takes double the time expected . ','advmod amod nsubj advmod root prt cc conj prt ccomp predet det dobj dep punct ',0.0,1.0,1.0,0,83,false
9146,'plan for this especially if you have trains and flight to catch ! ','root prep nsubj advmod dep nsubj pcomp dobj cc conj aux infmod punct ',0.0,0.0,0.0,0,66,false
9147,'really need to improve these services for such a top hotel ! ','advmod root aux xcomp det dobj prep predet det amod pobj punct ',0.0,1.0,1.0,1,61,true
9176,'very good . ','advmod root punct ',0.0,1.0,1.0,0,12,false
9177,'location is fabulous . ','nsubj cop root punct ',0.0,0.8,0.8,0,23,false
9178,'right outside u bahn stop . ','root dep nn nn pobj punct ',-0.2,0.0,0.2,0,28,false
9179,'for xmas markets there is one outside the door and one 5 minutes walk away . ','prep nn pobj expl root nsubj prep det pobj cc number num conj ccomp advmod punct ',0.0,0.0,0.0,0,77,false
9180,'bathrooms aren?ft nice . ','nsubj root acomp punct ',0.0,0.6,0.6,0,25,false
9181,'no proper causing bathroom door - it?fs a pull too stall like door . ','det amod amod nn root punct cc det nsubj advmod conj prep pobj punct ',-0.4,0.5,0.9,1,69,false
9182,'sink and shower open to room with just a shower curtain to pull round . ','nsubj cc conj root prep pobj prep advmod det nn pobj aux infmod advmod punct ',0.0,0.5,0.5,0,72,false
9183,'you can see the shadow of your roommate . ','nsubj aux root det dobj prep poss pobj punct ',0.0,0.0,0.0,0,42,false
9184,'me and my partner have been together 5 years - but there?fs still some things he doesn?ft need to see me doing !!!! ','nsubj cc poss conj aux root advmod num tmod punct cc conj advmod det dep nsubj rcmod dobj aux xcomp nsubj ccomp punct ',0.0,1.0,1.0,1,116,false
9248,'it was okay . ','nsubj cop root punct ',0.0,0.0,0.0,0,14,false
9249,'good location good wifi nice staff . ','amod nn nn nn amod root punct ',0.0,1.0,1.0,0,37,false
9250,'the bathroom has no door , a little bit akward . ','det nsubj ccomp det dobj punct det amod nsubj root punct ',0.0,0.0,0.0,1,49,false
9272,'pleasant . ','root punct ',0.0,1.0,1.0,1,11,false
9273,'front desk staff are friendly and helpful room upgraded after reservation was lost good location . ','amod nn nsubj cop root cc amod conj partmod prep nsubjpass auxpass pcomp amod dobj punct ',0.0,1.0,1.0,1,99,false
9274,'bathroom not separated from room reservation was lost mattress not comfortable ','nsubjpass neg partmod prep nn pobj auxpass root nsubj neg ccomp ',0.0,0.4,0.4,1,79,false
9296,'good . ','root punct ',0.0,1.0,1.0,0,7,false
9297,'was every think . ','root det dobj punct ',0.0,0.0,0.0,0,18,false
9298,'okay and great . ','root cc conj punct ',0.0,0.6,0.6,0,17,false
9299,'non ','root ',0.0,0.0,0.0,1,4,false
9328,'berlin has something for everyone and it is sad uk is leaving the eu . ','nsubj root dobj prep pobj cc nsubj cop conj nsubj aux xcomp det dobj punct ',-0.4,0.0,0.4,0,71,false
9329,'location is perfect for the cost . ','nsubj cop root prep det pobj punct ',0.0,1.0,1.0,0,35,false
9330,'christmas market is directly outside . ','nn nsubj cop advmod root punct ',0.0,0.0,0.0,0,39,false
9331,'alexanderplatz train and underground stations within 200 m , tram 100 m , bus to airport 250m . ','amod root cc amod conj prep num pobj punct nn num conj punct appos prep pobj num punct ',0.0,0.0,0.0,0,96,false
9332,'bars and restaurants close by . ','nsubj cc conj advmod root punct ',0.0,0.0,0.0,1,32,false
9333,'i always stay here when i come to berlin . ','nsubj advmod root advmod advmod nsubj advcl prep pobj punct ',0.0,0.0,0.0,0,43,false
9334,'it is a bit pot luck on room quality , some have been refurbished and some not , though the style remains . ','nsubj cop det nn nn root prep nn pobj punct nsubj aux auxpass dep cc conj neg punct mark det nsubj advcl punct ',0.0,1.0,1.0,1,108,false
9335,'for example , i had a fridge when i stayed last time , but not this . ','prep pobj punct nsubj root det dobj advmod nsubj advcl amod tmod punct cc neg conj punct ',0.0,0.0,0.0,1,70,false
9336,'it s a big hotel and the reception and lift areas can get quite overcrowded . ','nsubj cop det amod root cc det nn cc conj conj aux infmod advmod advmod punct ',0.0,0.2,0.2,0,79,true
9400,'excellent . ','root punct ',0.0,1.0,1.0,1,12,false
9401,'really good location ','advmod amod root ',0.0,1.0,1.0,0,21,false
9416,'good . ','root punct ',0.0,1.0,1.0,0,7,false
9417,'appropriate location in the centre excellent for shopping . ','amod root prep det pobj amod prep pobj punct ',0.0,1.0,1.0,1,60,false
9418,'shower problem - did not flow ','nn nsubj punct aux neg root ',-0.4,0.5,0.9,1,30,false
9440,'wonderful . ','root punct ',0.0,1.0,1.0,0,12,false
9441,'location was first class . ','nsubj cop amod root punct ',0.0,0.0,0.0,0,27,false
9442,'right beside the underground and also christmas market right outside the door , could nt ask for much more . ','dep mark det amod cc conj nn nsubj advcl prep det pobj punct aux neg root prep advmod pobj punct ',0.0,0.0,0.0,1,110,false
9443,'very clean also and good powerful shower . ','advmod root advmod cc amod amod conj punct ',0.0,1.0,1.0,0,43,false
9444,'ca nt fault this hotel much really . ','aux neg root det dobj advmod advmod punct ',0.0,0.0,0.0,1,38,false
9445,'pillows very flat and not comfy and two single quilts on a double bed , not ideal or what we are used to but was comfy enough . ','nsubj advmod root cc neg conj cc num amod conj prep det amod pobj punct neg amod cc dep nsubjpass auxpass conj prep cc cop conj advmod punct ',0.0,0.3333333333333333,0.3333333333333333,1,128,false
9446,'we asked housekeeping for more pillows and this was nt a problem for them at all ; we left for dinner and there were extra pillows when we got back . ','nsubj root xcomp prep amod pobj cc nsubj cop neg det conj prep pobj advmod advmod punct nsubj conj prep pobj cc expl conj amod nsubj advmod nsubj advcl advmod punct ',-0.4,1.0,1.4,1,151,false
9447,'great service . ','amod root punct ',0.0,0.6,0.6,0,16,false
9504,'very good . ','advmod root punct ',0.0,1.0,1.0,0,12,false
9505,'the location was excellent . ','det nsubj cop root punct ',0.0,1.0,1.0,1,29,false
9506,'across the road from the train station and underground . ','root det pobj prep det nn pobj cc conj punct ',0.0,0.0,0.0,0,57,false
9507,'close proximity to shopping and christmas markets ! ','amod root prep nn cc conj pobj punct ',0.0,0.5,0.5,0,52,false
9508,'a nice atmosphere in the hotel ! ','det amod root prep det pobj punct ',0.0,0.6,0.6,0,33,false
9509,'reception staff could be a bit more friendly . ','nn nsubj aux cop det dep advmod root punct ',0.0,1.0,1.0,0,47,false
9510,'kettle in the room would have been helpful . ','nsubj prep det pobj aux aux cop root punct ',0.0,1.0,1.0,0,45,false
9560,'it was alright not amazing . ','nsubj cop advmod neg root punct ',0.0,0.8,0.8,1,29,false
9561,'only had one pillow , no toiletries in the room when we arrive two separate duvets would of preferred one ','advmod advcl num dobj punct det root prep det pobj advmod nsubj dep num amod dobj dep prep amod pobj ',0.0,1.0,1.0,1,106,false
9576,'perfect location , but small room . ','nn root punct cc amod conj punct ',0.0,1.0,1.0,0,36,false
9577,'good and new facilities , close to business center , great food and breakfast . ','amod cc conj root punct amod prep nn pobj punct amod conj cc conj punct ',0.0,1.0,1.0,1,80,true
9578,'the room space was extremly small for such a price level . ','det nn nsubj cop advmod root prep predet det nn pobj punct ',0.0,0.5,0.5,0,59,false
9579,'the lobby was always crowded and noisy . ','det nsubj cop advmod root cc conj punct ',-0.4,0.0,0.4,1,41,false
9608,'very nice . ','advmod root punct ',0.0,0.6,0.6,0,12,false
9609,'yes ','root ',0.0,0.0,0.0,0,4,false
9624,'wonderful . ','root punct ',0.0,1.0,1.0,0,12,false
9625,'location is excellent . ','nsubj cop root punct ',0.0,1.0,1.0,1,24,false
9626,'pillows could be more comfy ','nsubj aux cop root advmod ',0.0,0.3333333333333333,0.3333333333333333,0,28,false
9648,'very good . ','advmod root punct ',0.0,1.0,1.0,0,12,false
9649,'the heater was broken and it was very hot in my room which was fixed later . ','det nsubjpass auxpass root cc nsubj cop advmod conj prep poss pobj nsubjpass auxpass rcmod advmod punct ',0.0,0.0,0.0,0,77,false
9650,'also the line and waiting was too long in the reception area . ','advmod det nsubj cc conj cop advmod root prep det nn pobj punct ',0.0,0.0,0.0,0,63,false
9651,'and i think , we should not need to pay for luggage storage and sauna . ','cc nsubj root punct nsubj aux neg parataxis aux xcomp prep nn pobj cc conj punct ',-0.2,0.5,0.7,1,72,false
9652,'other than that everything was very good . ','nsubj prep det pobj cop advmod root punct ',0.0,1.0,1.0,0,43,false
9653,'very nice people working there . ','advmod amod nsubj root advmod punct ',0.0,0.6,0.6,0,33,false
9696,'perfect location . ','nn root punct ',0.0,1.0,1.0,0,19,false
9697,'love the location . ','root det dobj punct ',0.0,1.0,1.0,0,20,false
9698,'easy access to anywhere . ','amod root prep pobj punct ',0.0,0.2,0.2,0,26,false
9699,'i have no complaint at all . ','nsubj root det dobj advmod advmod punct ',0.0,0.0,0.0,1,29,false
9700,'the christmas market is right at the hotel?fs door . ','det amod nsubj root dep prep det nn pobj punct ',0.0,0.0,0.0,0,53,false
9701,'- ','root ',0.0,0.0,0.0,0,2,false
9744,'excellent . ','root punct ',0.0,1.0,1.0,1,12,false
9745,'good location for the christmas markets and for the trains to get around the city . ','amod root prep det nn pobj cc conj det pobj aux infmod prep det pobj punct ',0.0,1.0,1.0,0,84,false
9746,'the view from our room was amazing . ','det nsubj prep poss pobj cop root punct ',0.0,0.8,0.8,0,37,false
9747,'smallish room but bed was very comfortable . ','amod nsubj cc conj cop advmod root punct ',0.0,0.4,0.4,0,45,false
9748,'the shower is connected to the main room and not in a separate room . ','det nsubjpass auxpass root prep det amod pobj cc conj prep det amod pobj punct ',0.0,0.25,0.25,1,70,false
9784,'good . ','root punct ',0.0,1.0,1.0,0,7,false
9785,'location . ','root punct ',0.0,0.0,0.0,0,11,false
9786,'check - in and check - out process is too long ','csubj nn prt cc conj amod prt dobj cop advmod root ',0.0,0.0,0.0,0,47,false
9808,'good . ','root punct ',0.0,1.0,1.0,0,7,false
9809,'location to the xmas markets is ideal . ','nsubj prep det nn pobj cop root punct ',0.0,0.0,0.0,0,40,false
9810,'ceiling in shower fell in , nearly injuring me ! ','root prep pobj dep advmod punct advmod dep dobj punct ',0.0,0.0,0.0,0,49,false
9811,'queues at check in remain a big issue ','root prep pobj prep cop det amod pobj ',0.0,0.2,0.2,0,38,false
9840,'nothing special . ','nsubj root punct ',0.0,1.0,1.0,1,18,false
9841,'good location . ','amod root punct ',0.0,1.0,1.0,0,16,false
9842,'rooms were basic and the bed was uncomfortable with only one thin pillow each . ','nsubj cop root cc det nsubj cop conj prep quantmod num amod pobj dep punct ',-0.4,0.3333333333333333,0.7333333333333334,0,80,false
9843,'we booked a double room but the double bed came with two separate single bed quilts . ','nsubj root det amod dobj cc det amod conj dep prep num amod amod nn pobj punct ',0.0,0.0,0.0,0,86,false
9872,'comfortable central . ','amod root punct ',0.0,0.4,0.4,1,22,false
9873,'no tea or coffe making facilities in the room ','det root cc conj partmod dobj prep det pobj ',0.0,0.0,0.0,1,46,false
9888,'good . ','root punct ',0.0,1.0,1.0,0,7,false
9889,'it?fs a business hotel which was aok with me . ','root det nn dobj nsubjpass auxpass rcmod prep pobj punct ',0.0,0.0,0.0,0,47,false
9890,'it was super quiet up on the 32nd floor . ','nsubj cop advmod root prt prep det amod pobj punct ',0.0,0.6,0.6,0,42,false
9891,'single room was very small but still ok . ','amod nsubj cop advmod root cc advmod conj punct ',0.0,0.0,0.0,0,42,false
9892,'location in alexanderplatz was wonderful . ','nsubj prep pobj cop root punct ',0.0,1.0,1.0,0,43,false
9893,'supermarket and starbucks close by . ','nsubj cc conj advmod root punct ',0.0,0.0,0.0,0,37,false
9936,'lovely and christmassy . ','root cc conj punct ',0.0,1.0,1.0,0,25,false
9937,'fab view and great location . ','amod root cc amod conj punct ',0.0,0.6,0.6,0,30,false
9938,'thought it was a bit of a cheek to charge guests to store luggage for a couple of hours on the last day - wasn?ft much money but on principle i don?ft think there should be a charge if you?fve already paid to stay at the hotel - has always been free in other hotels i?fve stayed at . ','cc nsubj cop det nsubj prep det pobj aux infmod dobj aux xcomp dobj prep det pobj prep pobj prep det amod pobj prep dep amod dobj cc prep pobj nsubj conj root expl aux cop det nsubj mark nsubj advmod dep aux xcomp prep det pobj punct aux advmod cop ccomp prep amod pobj nsubj rcmod prt punct ',-0.2,1.0,1.2,0,284,false
9960,'wonderful . ','root punct ',0.0,1.0,1.0,0,12,false
9961,'i like it the attention of the details from the staff . ','nsubj root nsubj det ccomp prep det pobj prep det pobj punct ',0.0,1.0,1.0,1,56,false
9962,'they work really well and they re polite and helpful . ','nsubj root advmod advmod cc nsubj cop conj cc conj punct ',0.0,1.0,1.0,0,56,false
9963,'the views and the situation . ','det root cc det conj punct ',0.0,0.0,0.0,0,30,false
9964,'i did nt like the design of the sink and the shower because of the glass you do nt have privacy ','nsubj root advmod prep det pobj prep det pobj cc det conj dep prep det pobj nsubj aux neg rcmod dobj ',0.0,0.0,0.0,1,97,false
10000,'best hotel for christmas markets ! ','amod root prep nn pobj punct ',0.0,1.0,1.0,0,35,true
10001,'the hotels location was amazing . ','det nn nsubj cop root punct ',0.0,0.8,0.8,0,34,false
10002,'we couldn?ft of asked for a better location . ','nsubj advmod dep root prep det amod pobj punct ',0.0,1.0,1.0,0,46,false
10003,'we visited berlin for the first time , mainly to visit its christmas markets and it literally overlooked a popular one and was a very short walk to another one . ','nsubj root dobj prep det amod pobj punct advmod aux xcomp poss nn dobj cc nsubj advmod conj det amod dobj cc cop det advmod amod conj prep det pobj punct ',0.0,0.6,0.6,1,162,false
10004,'the train station was 2 minutes away . ','det nn nsubj cop num root advmod punct ',0.0,0.0,0.0,0,39,false
10005,'and there was local tram , bus and underground stops too . ','cc expl root amod nsubj punct conj cc conj ccomp advmod punct ',-0.2,0.0,0.2,0,59,false
10006,'the rooms were spacious & comfortable . ','det nsubj cop root cc conj punct ',0.0,1.0,1.0,0,40,false
10007,'even though the hotel was massive and extremely busy , we weren?ft not disturbed with noise . ','advmod dep det nsubj cop advcl cc advmod conj punct nsubjpass auxpass neg root prep pobj punct ',-0.4,0.0,0.4,1,94,true
10008,'our room was extremely hot . ','poss nsubj cop advmod root punct ',0.0,0.0,0.0,0,29,false
10009,'we had the air conditioning on it?fs lowest and we both still woke up throughout the night in sweats . ','nsubj root det nn dobj prep poss pobj cc nsubj dep advmod conj prt prep det pobj prep pobj punct ',0.0,0.0,0.0,0,103,false
10010,'we asked for a fan at reception but they had none and didn?ft seem too bothered to help us . ','nsubj root prep det pobj prep pobj cc nsubj conj dobj cc conj cop advmod dobj aux xcomp dobj punct ',-0.4,0.6,1.0,1,93,false
10011,'even though it was cold outside it would of been nice to get to choose the temperature of our room to suit our needs . ','advmod dep nsubj cop root mark nsubj aux auxpass cop advcl aux xcomp aux xcomp det dobj prep poss pobj aux xcomp poss dobj punct ',0.0,0.6,0.6,1,119,false
10096,'had a great time , would stay here again . ','root det amod dobj punct aux xcomp advmod advmod punct ',0.0,0.6,0.6,0,43,false
10097,'location , the view , staff very friendly . ','nsubj punct det appos punct dep advmod root punct ',0.0,1.0,1.0,0,44,false
10098,'fridge in the room was a bonus . ','nsubj prep det pobj cop det root punct ',0.0,1.0,1.0,0,33,false
10099,'a few room niggles , shower door leaked , bed was a bit hard , pillows were useless . ','det amod nn nsubj punct nn nsubj partmod punct appos cop det nsubj advmod punct conj cop root punct ',-0.4,0.3333333333333333,0.7333333333333334,0,86,false
10128,'very good . ','advmod root punct ',0.0,1.0,1.0,0,12,false
10129,'location is wonderful and rooms are clean . ','nsubj cop root cc nsubj cop conj punct ',0.0,1.0,1.0,0,44,false
10130,'elevators ( seemsly old ) breakfast is weak ','root punct advmod amod amod nsubj cop null ',-0.4,0.5,0.9,0,44,true
10152,'good . ','root punct ',0.0,1.0,1.0,0,7,false
10153,'great location . ','amod root punct ',0.0,0.6,0.6,0,17,false
10154,'clean nice simple room . ','amod amod amod root punct ',0.0,1.0,1.0,0,25,false
10155,'staff etiquette very poor ','nn nsubj advmod root ',-0.4,0.0,0.4,0,26,false
10184,'excellent . ','root punct ',0.0,1.0,1.0,1,12,false
10185,'first time in berlin . ','amod root prep pobj punct ',0.0,0.0,0.0,0,23,false
10186,'i live in spain my partner lives in moscow so ideal location . ','nsubj root prep pobj poss nsubj ccomp prep nn advmod amod pobj punct ',0.0,1.0,1.0,0,63,false
10187,'wi - fi ','root dep null ',0.0,0.0,0.0,0,8,false
10216,'worth staying on the upper floors ! ','root dep prep det amod pobj punct ',0.0,0.4,0.4,0,36,false
10217,'my room got upgraded to a room with a view , on the 33rd floor ! ','poss nsubjpass auxpass root prep det pobj prep det pobj punct prep det amod pobj punct ',0.0,0.0,0.0,0,65,false
10218,'the breakfast was amazing ! ','det nsubj cop root punct ',0.0,0.8,0.8,0,28,false
10219,'the location is great ! ','det nsubj cop root punct ',0.0,0.6,0.6,0,24,false
10220,'the pillow was really worn out and lumpy . ','det nsubj cop advmod root prt cc conj punct ',-0.2,0.3333333333333333,0.5333333333333333,0,43,false
10256,'great location and we walked to so many of berlin?fs great attractions ( and there are many ) . ','amod root cc nsubj conj prep advmod pobj prep nn amod pobj dep cc expl conj amod nsubj punct ',0.0,0.6,0.6,0,96,false
10257,'i loved the location of the property . ','nsubj root det dobj prep det pobj punct ',0.0,1.0,1.0,0,39,false
10258,'the room was not cleaned properly and on the second day we did not have any shampoo or shower gel provided . ','det nsubjpass auxpass neg root advmod cc prep det amod pobj nsubj aux neg conj det dobj cc nn conj partmod punct ',0.0,1.0,1.0,1,109,false
10259,'paying to use the loo in the lobby was also a first . ','csubj aux xcomp det dobj prep det pobj cop advmod dep root punct ',-0.4,0.5,0.9,0,54,false
10260,'a reall ryan air experience !! ','det nn nn nn root punct ',0.0,0.0,0.0,0,31,false
10296,'wonderful . ','root punct ',0.0,1.0,1.0,0,12,false
10297,'breackfast perfect . ','nn root punct ',0.0,1.0,1.0,0,21,false
10298,'car park small spaces ','nn nn nn root ',0.0,0.0,0.0,0,22,true
10320,'berlin was amazing . ','nsubj cop root punct ',0.0,0.8,0.8,0,21,false
10321,'would have preferred tea and coffee making facilities in the room and a better view of the city , and more pillows . ','aux aux root dobj cc conj partmod dobj prep det pobj cc det amod conj prep det pobj punct cc amod conj punct ',0.0,1.0,1.0,0,117,false
10322,'yes and coffee making facilities , more pillows ','root cc conj partmod dobj punct amod conj ',0.0,0.3333333333333333,0.3333333333333333,0,48,false
10344,'berlin 2018 . ','root num punct ',0.0,0.0,0.0,0,14,false
10345,'location . ','root punct ',0.0,0.0,0.0,0,11,false
10346,'no coffee or tea facilities in room ','det nn cc conj root prep pobj ',0.0,0.0,0.0,1,36,false
10368,'very good . ','advmod root punct ',0.0,1.0,1.0,0,12,false
10369,'good location in alexanderplatz small but spacious room very clean self check - out . ','amod nsubj prep nn amod cc conj pobj advmod amod nn dep amod root punct ',0.0,1.0,1.0,0,86,false
10370,'reception a bit busy at check - in ','root det dep dep prep pobj dep dep ',0.0,0.0,0.0,0,35,false
10392,'pay attention to the room photos . ','root dobj prep det nn pobj punct ',-0.2,1.0,1.2,1,35,false
10393,'location is perfect . ','nsubj cop root punct ',0.0,1.0,1.0,0,22,false
10394,'only curtain separates bathroom from living space . ','advmod nn nn root prep pcomp dobj punct ',0.0,0.0,0.0,0,52,false
10395,'poor noise isolation for bathroom / toilet . ','amod nn root prep nn dep pobj punct ',-0.4,0.0,0.4,1,45,false
10396,'room was advertise as  with view on tv tower  , yet on 9th floor view was significantly blocked by the other building . ','nsubj cop root mark punct prep pobj prep nn pobj punct punct cc prep amod nn pobj auxpass advmod advcl prep det amod pobj punct ',-0.2,0.5,0.7,1,122,false
10432,'city break . ','nn root punct ',0.0,0.0,0.0,0,13,false
10433,'tallest hotel in berlin gave fantastic views of the city . ','amod nsubj prep pobj root amod dobj prep det pobj punct ',0.0,0.8,0.8,1,59,true
10434,'great central location near all transport . ','amod amod root prep det pobj punct ',0.0,0.6,0.6,1,44,false
10435,'had a viewing platform to . ','aux det nn measure root punct ',0.0,0.0,0.0,0,28,false
10436,'no kettle in the room ','det root prep det pobj ',0.0,0.0,0.0,1,22,false
10472,'good location and value for money . ','amod root cc conj prep pobj punct ',0.0,1.0,1.0,0,36,false
10473,'great location in alexandraplatz , right next to the underground and main station , right next to big shopping mall with lots of restaurants and close to two christmas markets and third xmas market only 10min walk from . ','amod root prep pobj punct advmod advmod dep det amod cc conj pobj punct advmod advmod dep amod nn pobj prep pobj prep pobj cc conj prep num nn pobj cc amod nn conj advmod aux dep prep punct ',0.0,0.6,0.6,1,221,false
10474,'the hop on hop off tour also stops outside which is handy if you use that . ','det nsubj prep pobj prep pobj advmod root rel pobj cop dobj mark nsubj advcl dobj punct ',-0.2,0.75,0.95,0,76,false
10475,'the room was quiet we were on floor 17 , great views of the city . ','det nsubj cop ccomp nsubj ccomp prep pobj num punct amod root prep det pobj punct ',0.0,0.6,0.6,0,67,false
10476,'the room was sufficient for what we needed , it was fairly modernised and adequate in size for two people . ','det nsubj cop ccomp prep dobj nsubj pcomp punct nsubj cop advmod root cc conj prep pobj prep num pobj punct ',0.0,1.0,1.0,1,108,false
10477,'good price 4 nights for ??280 . ','amod root num dep prep pobj punct ',0.0,1.0,1.0,0,32,false
10478,'overall location was the highlight of staying here easy to get to places and get back to . ','advmod nsubj cop det root prep pcomp advmod conj aux xcomp prep pobj cc conj advmod dep punct ',0.0,0.4,0.4,0,91,false
10479,'didn?ft get any food in the hotel as ate out the rest of the time . ','nsubj root det dobj prep det pobj mark advcl prt det dobj prep det pobj punct ',0.0,0.5,0.5,0,68,false
10480,'the beds were uncomfortable , it probably wouldn?ft put me off staying there again though , but they could go with improving . ','det nsubj cop ccomp punct nsubj advmod root dep dobj prep pcomp advmod advmod advmod punct cc nsubj aux conj prep pcomp punct ',-0.4,1.0,1.4,0,127,false
10481,'we were in standard room , no facilities to make a cup of tea but there was for coffee . ','nsubj root prep amod pobj punct det nsubj aux infmod det dobj prep pobj cc expl conj prep pobj punct ',0.0,0.0,0.0,1,89,false
10552,'enjoyable . ','root punct ',0.0,0.0,0.0,0,12,false
10553,'the staff are very friendly and helpful , our room was comfortable and very clean with a powerful shower . ','det nsubj cop advmod ccomp cc conj punct poss nsubj cop root cc advmod conj prep det amod pobj punct ',0.0,1.0,1.0,0,107,false
10554,'the hotel is located in a perfect location for a weekend break and good value for money . ','det nsubjpass auxpass root prep det amod pobj prep det nn pobj cc amod conj prep pobj punct ',0.0,1.0,1.0,0,90,false
10555,'thank you . ','root dobj punct ',0.0,0.4,0.4,0,12,false
