@relation positive

@attribute id numeric
@attribute AFINN numeric
@attribute BingLiu numeric
@attribute EmoLex numeric
@attribute currentcategory {Ausstattung, Hotelpersonal, Lage, OTHER, Komfort, Preis-Leistungs-Verhltnis, WLAN, Sauberkeit}
@attribute currentsentence string
@attribute negation_type_1 numeric
@attribute negation_type_2 numeric
@attribute negation_type_3 numeric
@attribute negation_type_4 numeric
@attribute negation_type_5 numeric
@attribute negation_type_6 numeric
@attribute aspecttype {true, false}

@data
0,0,0,0,Lage,'perfect location is . ',0,0,0,0,0,0,true
0,0,0,0,Komfort,'old facilities room are too . ',0,0,0,0,0,0,false
0,0,0,0,Preis-Leistungs-Verhltnis,'match fee room does - ',0,0,0,0,0,0,false
0,0,0,0,Ausstattung,'runned little down ',0,0,0,0,0,0,false
0,0,0,0,OTHER,'wife my and love i trip to montreal.hotel good was very . ',0,0,0,0,0,0,true
0,0,0,0,OTHER,'wife my and love i trip to montreal.hotel good was very . ',0,0,0,0,0,0,true
0,0,0,0,Lage,'location great ! ',0,0,0,0,0,0,true
0,0,0,0,Komfort,'dated bathroom and furniture bedroom . ',0,0,0,0,0,0,false
0,0,0,0,Komfort,'dated bathroom and furniture bedroom . ',0,0,0,0,0,0,false
0,0,0,0,Sauberkeit,'had we room a on floor the twentieth but see could not skyline the clearly filthy because windows the were . ',1,0,0,0,0,1,false
0,0,0,0,Komfort,'ability no boil to kettle a , ',0,0,0,0,0,0,false
0,0,0,0,Komfort,'work machine the coffee does not for drinkers tea . ',1,0,0,0,0,0,false
0,0,0,0,Lage,'good location and hotel quite but felt uneasy a little in neighbourhood . ',0,0,0,0,0,1,true
0,0,0,0,Ausstattung,'good location and hotel quite but felt uneasy a little in neighbourhood . ',0,0,0,0,0,1,true
0,0,0,0,Lage,'good location and hotel quite but felt uneasy a little in neighbourhood . ',0,0,0,0,0,1,false
0,0,0,0,Lage,'daunting area a little . ',0,0,0,0,0,0,false
0,0,0,0,Komfort,'located but furnishings worn somewhat and outdated . ',0,0,0,0,0,1,false
0,0,0,0,Komfort,'located but furnishings worn somewhat and outdated . ',0,0,0,0,0,1,false
0,0,0,0,Komfort,'hotel this furnishings worn that are quite . ',0,0,0,0,0,0,false
0,0,0,0,Ausstattung,'worse floors some seem than others . ',0,0,0,0,0,0,false
0,0,0,0,Lage,'is location the makes what option this a viable , ',0,0,0,0,0,0,true
0,0,0,0,Lage,'location good . ',0,0,0,0,0,0,true
0,0,0,0,Hotelpersonal,'good staff are . ',0,0,0,0,0,0,true
0,0,0,0,Komfort,'light no blocking curtains in room # 2519 ',0,0,0,0,0,0,false
0,0,0,0,OTHER,'loved i stay my but for me wan when i na get room a look i forward for bathroom an awesome . ',0,0,0,0,0,1,true
0,0,0,0,Komfort,'loved i stay my but for me wan when i na get room a look i forward for bathroom an awesome . ',0,0,0,0,0,1,false
0,0,0,0,Sauberkeit,'clogged drain the bathroom shower severely with hair and shower needed brush a scrub with comet other awesome than that ',0,0,0,0,0,0,false
0,0,0,0,Komfort,'clogged drain the bathroom shower severely with hair and shower needed brush a scrub with comet other awesome than that ',0,0,0,0,0,0,false
0,0,0,0,OTHER,'bad days the last three was very at hotel the . ',0,0,0,0,0,0,false
0,0,0,0,Hotelpersonal,'charging service poor customer , ',0,0,0,0,0,0,false
0,0,0,0,Lage,'location great ! ',0,0,0,0,0,0,true
0,0,0,0,Ausstattung,'lot parking not big enough ',1,0,0,0,0,0,false
0,0,0,0,Lage,'location good , ',0,0,0,0,0,0,true
0,0,0,0,Ausstattung,'shame about pool the !! ',0,0,0,0,0,0,false
0,0,0,0,Lage,'is hotel the in location a good and plush rooms the were quite . ',0,0,0,0,0,0,true
0,0,0,0,Komfort,'is hotel the in location a good and plush rooms the were quite . ',0,0,0,0,0,0,true
0,0,0,0,Lage,'had we room a on floor the 18th gave which us view a good of city the . ',0,0,0,0,0,0,true
0,0,0,0,Ausstattung,'believe i could nt open that pool the swimming in esablishment a 4 star did nt during weekdays till pm 6.00 . ',0,0,0,0,0,0,false
0,0,0,0,OTHER,'nothing e is like i better on holiday than going for swim an early morning and disappointed was available that option this was not to me . ',1,0,0,0,0,0,false
0,0,0,0,Hotelpersonal,'seemd desk the front slow to be in checking visitors into hotel the ',0,0,0,0,0,0,false
0,0,0,0,Lage,'location great ! ',0,0,0,0,0,0,true
0,0,0,0,Komfort,'big room the was and comfortable bed the was . ',0,0,0,0,0,0,true
0,0,0,0,Komfort,'big room the was and comfortable bed the was . ',0,0,0,0,0,0,true
0,0,0,0,OTHER,'stay good . ',0,0,0,0,0,0,true
0,0,0,0,Lage,'location great . ',0,0,0,0,0,0,true
0,0,0,0,Lage,'outdated bit a but location good . ',0,0,0,0,0,1,true
0,0,0,0,Lage,'location good with underground parking plus ( which is always a ) . ',0,0,0,0,0,0,true
0,0,0,0,Lage,'benefit biggest attached what hotel that was to mall a small , ',0,0,0,0,0,0,true
0,0,0,0,Ausstattung,'friendly bit hotel is a outdated , ',0,0,0,0,0,0,false
0,0,0,0,Preis-Leistungs-Verhltnis,'high price the for breakfast the was very ! ',0,0,0,0,0,0,false
0,0,0,0,Hotelpersonal,'provided desk the front errantly key a to room our causing thereby awoken us to be by guest a new attempting enter to room the early in morning the and was there dryer no blow in room the had - ',0,0,0,0,0,0,false
0,0,0,0,Komfort,'provided desk the front errantly key a to room our causing thereby awoken us to be by guest a new attempting enter to room the early in morning the and was there dryer no blow in room the had - ',0,0,0,0,0,0,false
0,0,0,0,Lage,'good location was . ',0,0,0,0,0,0,true
0,0,0,0,Komfort,'old rooms are bit a . ',0,0,0,0,0,0,false
0,0,0,0,Komfort,'size room was a fair . ',0,0,0,0,0,0,true
0,0,0,0,Komfort,'loved husband my pillows the ! ',0,0,0,0,0,0,true
0,0,0,0,Lage,'location good ! ',0,0,0,0,0,0,true
0,0,0,0,Ausstattung,'open pool was not said when it be it would . ',1,0,0,0,0,0,false
0,0,0,0,Hotelpersonal,'meant issues staffing with lifegaurds the get we did nt use to pool the during stay our . ',0,0,0,0,0,0,false
0,0,0,0,OTHER,'friends my and stayed i have here times meany always experience a good , ',0,0,0,0,0,0,true
0,0,0,0,Lage,'location great . ',0,0,0,0,0,0,true
0,0,0,0,Komfort,'different better pillows the could be and look staff the cleaning have like they did not list a check of was what done to be on biases a daily , ',1,0,0,0,0,0,false
0,0,0,0,Hotelpersonal,'different better pillows the could be and look staff the cleaning have like they did not list a check of was what done to be on biases a daily , ',1,0,0,0,0,0,false
0,0,0,0,Komfort,'pleasant but not luxurious . ',1,0,0,0,0,1,false
0,0,0,0,Lage,'staff location great , ',0,0,0,0,0,0,true
0,0,0,0,Komfort,'bed comfortable . ',0,0,0,0,0,0,true
0,0,0,0,Ausstattung,'had pool opened hours limited at pm 6 ! ',0,0,0,0,0,0,false
0,0,0,0,Ausstattung,') and late was in opening . ',0,0,0,0,0,0,false
0,0,0,0,Komfort,'worn room was bit a -- vent broken covering for example -- and hard ac was operate to . ',0,0,0,0,0,0,false
0,0,0,0,Komfort,'worn room was bit a -- vent broken covering for example -- and hard ac was operate to . ',0,0,0,0,0,0,false
0,0,0,0,Komfort,'worn room was bit a -- vent broken covering for example -- and hard ac was operate to . ',0,0,0,0,0,0,false
0,0,0,0,Lage,'location great on square a lively . ',0,0,0,0,0,0,true
0,0,0,0,Lage,'location great on square a lively . ',0,0,0,0,0,0,true
0,0,0,0,Ausstattung,'renovation needs . ',0,0,0,0,0,0,false
0,0,0,0,Ausstattung,'poor facilities and dirty carpets ',0,0,0,0,0,0,false
0,0,0,0,Sauberkeit,'poor facilities and dirty carpets ',0,0,0,0,0,0,false
0,0,0,0,OTHER,'long waiting time at reception was too . ',0,0,0,0,0,0,false
0,0,0,0,Komfort,'cold water the in pool the too . ',0,0,0,0,0,0,false
0,0,0,0,Lage,'location good . ',0,0,0,0,0,0,true
0,0,0,0,Lage,'location good , ',0,0,0,0,0,0,true
0,0,0,0,Lage,'walking distance to city old , ',0,0,0,0,0,0,true
0,0,0,0,Lage,'close station subway is very .. ',0,0,0,0,0,0,true
0,0,0,0,Komfort,'large room is very , ',0,0,0,0,0,0,true
0,0,0,0,Sauberkeit,'clean towels and bedding are very . ',0,0,0,0,0,0,true
0,0,0,0,Sauberkeit,'clean towels and bedding are very . ',0,0,0,0,0,0,true
0,0,0,0,Ausstattung,'needs hotel this dated lift a face , ',0,0,0,0,0,0,false
0,0,0,0,Sauberkeit,'doors and bathtub are and clean not very .. ',1,0,0,0,0,0,false
0,0,0,0,Sauberkeit,'doors and bathtub are and clean not very .. ',1,0,0,0,0,0,false
0,0,0,0,Komfort,'no safe or fridge in room the , ',0,0,0,0,0,0,false
0,0,0,0,Komfort,'no safe or fridge in room the , ',0,0,0,0,0,0,false
0,0,0,0,Komfort,'include slippers no , ',0,0,0,0,0,0,false
0,0,0,0,OTHER,'great stay was overall beautiful because city the was see to . ',0,0,0,0,0,0,true
0,0,0,0,Lage,'great stay was overall beautiful because city the was see to . ',0,0,0,0,0,0,true
0,0,0,0,Hotelpersonal,'able i was request to check a late out without issues any . ',0,0,0,0,0,0,true
0,0,0,0,Komfort,'work tv the in room my did not ',1,0,0,0,0,0,false
0,0,0,0,Ausstattung,'had rooms the and hotel fixtures and furniture worn which was out . ',0,0,0,0,0,0,false
0,0,0,0,Komfort,'had rooms the and hotel fixtures and furniture worn which was out . ',0,0,0,0,0,0,false
0,0,0,0,Komfort,'had room a comfortable and experience a pleasant . ',0,0,0,0,0,0,true
0,0,0,0,OTHER,'had room a comfortable and experience a pleasant . ',0,0,0,0,0,0,true
0,0,0,0,Lage,'location perfect in heart the of village the and minuets 15 from montreal old . ',0,0,0,0,0,0,true
0,0,0,0,Komfort,'fridge no in room the ',0,0,0,0,0,0,false
0,0,0,0,Ausstattung,'nice hotel enough but service poor customer . ',0,0,0,0,0,1,true
0,0,0,0,Hotelpersonal,'nice hotel enough but service poor customer . ',0,0,0,0,0,1,false
0,0,0,0,Lage,'good location the of hotel the was . ',0,0,0,0,0,0,true
0,0,0,0,Komfort,'was there issue an with water no hot and water no from shower the for hours several morning one . ',0,0,0,0,0,0,false
0,0,0,0,Komfort,'was there issue an with water no hot and water no from shower the for hours several morning one . ',0,0,0,0,0,0,false
0,0,0,0,Komfort,'took in end the i bath a cold   from sink the . ',0,0,0,0,0,0,false
0,0,0,0,Hotelpersonal,'but poor service the customer was - ',0,0,0,0,0,1,false
0,0,0,0,Komfort,'outlets sketchy electrical , ',0,0,0,0,0,0,false
0,0,0,0,Komfort,'fridge no mini , ',0,0,0,0,0,0,false
0,0,0,0,Hotelpersonal,'waits understaffed very at desk front long so . ',0,0,0,0,0,0,false
0,0,0,0,OTHER,'waits understaffed very at desk front long so . ',0,0,0,0,0,0,false
0,0,0,0,Hotelpersonal,'pricing inconsistent and answers inquiring when about staying night another ',1,0,0,0,0,0,false
0,0,0,0,Preis-Leistungs-Verhltnis,'pricing inconsistent and answers inquiring when about staying night another ',1,0,0,0,0,0,false
0,0,0,0,Lage,'excellent location , ',0,0,0,0,0,0,true
0,0,0,0,Komfort,'excellent beds were . ',0,0,0,0,0,0,true
0,0,0,0,Komfort,'worse rooms are much need than lobby the , ',0,0,0,0,0,0,false
0,0,0,0,Ausstattung,'restaurant etc. they really renewal total . ',0,0,0,0,0,0,false
0,0,0,0,Lage,'upgrade needs location great just bathroom of reno in areas some and furniture seems from 80s the . ',0,0,0,0,0,0,true
0,0,0,0,Komfort,'upgrade needs location great just bathroom of reno in areas some and furniture seems from 80s the . ',0,0,0,0,0,0,false
0,0,0,0,Komfort,'work lights did not cloths no face and breakfast no free and $ over weekend priced 271.00 night a is over priced get abd nothing plus pay parking ... ',1,0,0,0,0,0,false
0,0,0,0,Komfort,'work lights did not cloths no face and breakfast no free and $ over weekend priced 271.00 night a is over priced get abd nothing plus pay parking ... ',1,0,0,0,0,0,false
0,0,0,0,OTHER,'work lights did not cloths no face and breakfast no free and $ over weekend priced 271.00 night a is over priced get abd nothing plus pay parking ... ',1,0,0,0,0,0,false
0,0,0,0,Preis-Leistungs-Verhltnis,'work lights did not cloths no face and breakfast no free and $ over weekend priced 271.00 night a is over priced get abd nothing plus pay parking ... ',1,0,0,0,0,0,false
0,0,0,0,Preis-Leistungs-Verhltnis,'work lights did not cloths no face and breakfast no free and $ over weekend priced 271.00 night a is over priced get abd nothing plus pay parking ... ',1,0,0,0,0,0,false
0,0,0,0,Lage,'city great and makes location this accessible it all very . ',0,0,0,0,0,0,true
0,0,0,0,Lage,'city great and makes location this accessible it all very . ',0,0,0,0,0,0,true
0,0,0,0,Lage,'congenial excellent location is clean hotel is & staff . ',0,0,0,0,0,0,true
0,0,0,0,Sauberkeit,'congenial excellent location is clean hotel is & staff . ',0,0,0,0,0,0,true
0,0,0,0,Hotelpersonal,'congenial excellent location is clean hotel is & staff . ',0,0,0,0,0,0,true
0,0,0,0,Lage,'location good for race the f1 . ',0,0,0,0,0,0,true
0,0,0,0,Ausstattung,'needs carpet changed to be . ',0,0,0,0,0,0,false
0,0,0,0,OTHER,'stay i would here again , ',0,0,0,0,0,0,true
0,0,0,0,Sauberkeit,'nice lobby the and clean , ',0,0,0,0,0,0,true
0,0,0,0,Ausstattung,'nice lobby the and clean , ',0,0,0,0,0,0,true
0,0,0,0,Hotelpersonal,'helpful staff ... ',0,0,0,0,0,0,true
0,0,0,0,Komfort,'informed falling furniture the was apart broken drawers the dresser were dirty ) ( 2 had , ',0,0,0,0,0,0,false
0,0,0,0,Sauberkeit,'drapes the were and stained , ',0,0,0,0,0,0,false
0,0,0,0,Lage,'near to center the of montreal and station a metro . ',0,0,0,0,0,0,true
0,0,0,0,Lage,'near to center the of montreal and station a metro . ',0,0,0,0,0,0,true
0,0,0,0,Preis-Leistungs-Verhltnis,'expensive breakfast : quite for quality the . ',0,0,0,0,0,0,false
0,0,0,0,Lage,'are there plenty of restaurant in neighborhood the serve that breakfast a better . ',0,0,0,0,0,0,true
0,0,0,0,Ausstattung,'hotel it is an old , ',0,0,0,0,0,0,false
0,0,0,0,Lage,'location great and value great ! ',0,0,0,0,0,0,true
0,0,0,0,Preis-Leistungs-Verhltnis,'location great and value great ! ',0,0,0,0,0,0,true
0,0,0,0,Lage,'amazing view the was and comfortable beds the were very ! ',0,0,0,0,0,0,true
0,0,0,0,Komfort,'amazing view the was and comfortable beds the were very ! ',0,0,0,0,0,0,true
0,0,0,0,Komfort,'loud music the is very across street the on weekends but ends it at pm 11 . ',0,0,0,0,0,1,false
0,0,0,0,Hotelpersonal,'noise e was a woke that us up days 2 in row a at am 530 and am 630 and complained fixed times a few but nothing was . ',1,0,0,0,0,1,false
0,0,0,0,Preis-Leistungs-Verhltnis,'hotel reasonably priced in location great . ',0,0,0,0,0,0,true
0,0,0,0,Lage,'hotel reasonably priced in location great . ',0,0,0,0,0,0,true
0,0,0,0,Ausstattung,'great with updates some could be . ',0,0,0,0,0,0,false
0,0,0,0,OTHER,'stay would again . ',0,0,0,0,0,0,true
0,0,0,0,Hotelpersonal,'friendly staff and helpful , ',0,0,0,0,0,0,true
0,0,0,0,Hotelpersonal,'friendly staff and helpful , ',0,0,0,0,0,0,true
0,0,0,0,OTHER,'check easy in . ',0,0,0,0,0,0,true
0,0,0,0,Lage,'beat location the hotel itself ca nt be for price the too , ',0,0,0,0,0,0,true
0,0,0,0,Preis-Leistungs-Verhltnis,'beat location the hotel itself ca nt be for price the too , ',0,0,0,0,0,0,true
0,0,0,0,Lage,'close it s to metro berri - ',0,0,0,0,0,0,true
0,0,0,0,Lage,'denis ste and streets other of interest within walking distance too . ',0,0,0,0,0,0,true
0,0,0,0,Komfort,'horrific furniture in rooms the run a little down , ',0,0,0,0,0,0,false
0,0,0,0,Sauberkeit,'bathroom do too could with scrubbing a good , ',0,0,0,0,0,0,false
0,0,0,0,Hotelpersonal,'call a quick to frontdesk the and apologetic they were very and said look they would in to it . ',0,0,0,0,0,0,true
0,0,0,0,Lage,'have it did not view a city and next it was to elevator the . ',1,0,0,0,0,0,false
0,0,0,0,Komfort,'sounds of elevators going up and down . ',0,0,0,0,0,0,false
0,0,0,0,Komfort,'showed loud fans the bathroom was very , ',0,0,0,0,0,0,false
0,0,0,0,Komfort,'bathroom was as not picture what the on website the ',1,0,0,0,0,0,false
0,0,0,0,Lage,'terrific location us . ',0,0,0,0,0,0,false
0,0,0,0,Ausstattung,'getting hotel is dated bit a , ',0,0,0,0,0,0,false
0,0,0,0,Komfort,'disappointed i was was that there fridge no in room the . ',0,0,0,0,0,0,false
0,0,0,0,Lage,'location good . ',0,0,0,0,0,0,true
0,0,0,0,Ausstattung,'fit vehicle my could not in parking underground created which bit a of chaos at beginning the . ',1,0,0,0,0,0,false
0,0,0,0,Ausstattung,'concerned was bit a about leaving vehicle the in and unattended lot parking but took chances my . ',0,0,0,0,0,1,false
0,0,0,0,Komfort,'space of room the , ',0,0,0,0,0,0,true
0,0,0,0,Komfort,'bed comfy . ',0,0,0,0,0,0,true
0,0,0,0,Komfort,'were there noises terrible from plumbing the in rooms adjacent -- whining a high , ',0,0,0,0,0,0,false
0,0,0,0,Komfort,'vibrating sound . ',0,0,0,0,0,0,false
0,0,0,0,OTHER,'could of better been . ',0,0,0,0,0,0,true
0,0,0,0,OTHER,'work ticket parking did not tried when we leave to . ',1,0,0,0,0,0,false
0,0,0,0,Sauberkeit,'fall melted stains / areas on carpet , ',0,0,0,0,0,0,false
0,0,0,0,Sauberkeit,'fall melted stains / areas on carpet , ',0,0,0,0,0,0,false
0,0,0,0,Komfort,'dresser falling apart , ',0,0,0,0,0,0,false
0,0,0,0,Komfort,'broken hinge lock on door the was ( about just falling off ) , ',0,0,0,0,0,0,false
0,0,0,0,Komfort,'pillows to flat & not enough for people two ) ( 3 . ',1,0,0,0,0,0,false
0,0,0,0,Komfort,'pillows to flat & not enough for people two ) ( 3 . ',1,0,0,0,0,0,false
0,0,0,0,Hotelpersonal,'was staff the rude ',0,0,0,0,0,0,false
0,0,0,0,Lage,'close to station metro and district the village . ',0,0,0,0,0,0,true
0,0,0,0,OTHER,'check in and check out slow time - ',0,0,0,0,0,0,false
0,0,0,0,OTHER,'check in and check out slow time - ',0,0,0,0,0,0,false
0,0,0,0,Hotelpersonal,'member a single staff determined who seemed stretch to process the out for customer each long as could as she . ',0,0,0,0,0,0,false
0,0,0,0,Ausstattung,'worn and looking old . ',0,0,0,0,0,0,true
0,0,0,0,Ausstattung,'worn and looking old . ',0,0,0,0,0,0,true
0,0,0,0,Komfort,'crumbled outlets no available power near bed the and set one near work the coffee machine didn?ft at all and electrics the had actually back into wall the . ',0,0,0,0,0,0,false
0,0,0,0,Komfort,'crumbled outlets no available power near bed the and set one near work the coffee machine didn?ft at all and electrics the had actually back into wall the . ',0,0,0,0,0,0,false
0,0,0,0,Sauberkeit,'filthy furnishing the bed was with immaculate dirt and stains though sheets the were . ',0,0,0,0,0,0,false
0,0,0,0,Sauberkeit,'filthy furnishing the bed was with immaculate dirt and stains though sheets the were . ',0,0,0,0,0,0,false
0,0,0,0,Sauberkeit,'filthy furnishing the bed was with immaculate dirt and stains though sheets the were . ',0,0,0,0,0,0,false
0,0,0,0,Sauberkeit,'filthy furnishing the bed was with immaculate dirt and stains though sheets the were . ',0,0,0,0,0,0,false
0,0,0,0,Komfort,'1/2 bottle single shampoo was used and replaced had not been left after guest the previous . ',1,0,0,0,0,0,false
0,0,0,0,Ausstattung,'tired hotel whole is and dated . ',0,0,0,0,0,0,false
0,0,0,0,Ausstattung,'tired hotel whole is and dated . ',0,0,0,0,0,0,false
0,0,0,0,Lage,'o glad needed only stay to here night one for convenience the of location the . ',0,0,0,0,0,0,true
0,0,0,0,OTHER,'had we time enjoyable and rolled just with punches the . ',0,0,0,0,0,0,true
0,0,0,0,Hotelpersonal,'nice staff the were . ',0,0,0,0,0,0,true
0,0,0,0,Hotelpersonal,'welcoming desk front were and cleaning courteous staff . ',0,0,0,0,0,0,true
0,0,0,0,Hotelpersonal,'welcoming desk front were and cleaning courteous staff . ',0,0,0,0,0,0,true
0,0,0,0,Hotelpersonal,'was there incident a fire alarm upon arrival and woman a nice from made housekeeping sure was i leave to floor and follow procedures to exit . ',0,0,0,0,0,0,true
0,0,0,0,Hotelpersonal,'over and above service . ',0,0,0,0,0,0,true
0,0,0,0,Komfort,'tired room the was bit a . ',0,0,0,0,0,0,false
0,0,0,0,Komfort,'stayed i have at hotel this previously and bright rooms the were and up to date . ',0,0,0,0,0,0,true
0,0,0,0,Komfort,'older dresser the was and put ok ensure to it clothes our were , ',0,0,0,0,0,0,false
0,0,0,0,Komfort,'sheets bed were of not quality best and concerned we were of bugs bed . ',1,0,0,0,0,0,false
0,0,0,0,Ausstattung,'hotel utilization in location a great . ',0,0,0,0,0,0,true
0,0,0,0,Lage,'hotel utilization in location a great . ',0,0,0,0,0,0,true
0,0,0,0,Ausstattung,'is there bar no lounge / except attached to restaurant the , ',0,0,0,0,0,0,false
0,0,0,0,Ausstattung,'is there bar no lounge / except attached to restaurant the , ',0,0,0,0,0,0,false
0,0,0,0,Ausstattung,'limited which has hours . ',0,0,0,0,0,0,false
0,0,0,0,Hotelpersonal,'great concierge was not . ',1,0,0,0,0,0,false
0,0,0,0,Lage,'standard room the was with view a nice of downtown the . ',0,0,0,0,0,0,true
0,0,0,0,Hotelpersonal,'friendly staff were and available help to needed when . ',0,0,0,0,0,0,true
0,0,0,0,Hotelpersonal,'friendly staff were and available help to needed when . ',0,0,0,0,0,0,true
0,0,0,0,Hotelpersonal,'friendly staff were and available help to needed when . ',0,0,0,0,0,0,true
0,0,0,0,Sauberkeit,'appear room the did not cleaned to be fully upon access our first to it . ',1,0,0,0,0,0,false
0,0,0,0,Komfort,'looking bathroom the was dated little a and damaged from water . ',0,0,0,0,0,0,false
0,0,0,0,Komfort,'looking bathroom the was dated little a and damaged from water . ',0,0,0,0,0,0,false
0,0,0,0,Ausstattung,'minimal equipment the gym was with machines four only about in facility the whole . ',0,0,0,0,0,0,false
0,0,0,0,Preis-Leistungs-Verhltnis,'charged parking was to card my credit without explained being to me happen that this would , ',0,0,0,0,0,0,false
0,0,0,0,Ausstattung,'place this was not a bad overall stay to , ',1,0,0,0,0,0,true
0,0,0,0,OTHER,'expected we just little a based more on price the . ',0,0,0,0,0,0,true
0,0,0,0,Lage,'incredible view the was !!! ',0,0,0,0,0,0,true
0,0,0,0,Komfort,'comfortable bed the was and decent size the room was . ',0,0,0,0,0,0,true
0,0,0,0,Komfort,'comfortable bed the was and decent size the room was . ',0,0,0,0,0,0,true
0,0,0,0,Preis-Leistungs-Verhltnis,'matched price the rating the star . ',0,0,0,0,0,0,true
0,0,0,0,Ausstattung,'hours con the biggest for me was the pool . ',0,0,0,0,0,0,false
0,0,0,0,Ausstattung,'we open that pool the is longer no in morning the . ',0,0,0,0,0,0,false
0,0,0,0,OTHER,'had think so think great hotels pet friendly are for owners all dog but , ',0,0,0,0,0,1,true
0,0,0,0,Ausstattung,'i don?ft it?fs flooring appropriate , ',0,0,0,0,0,0,false
0,0,0,0,Sauberkeit,'it acted scent a slight dog and allergies my up little a . ',0,0,0,0,0,0,false
0,0,0,0,Sauberkeit,'wasn?ft but it disgusting overly means which to me done cleaning the is well . ',0,0,0,0,0,1,true
0,0,0,0,Sauberkeit,'gross also walls the bathroom were kind of by was where garbage the under sink the , ',0,0,0,0,0,0,false
0,0,0,0,Sauberkeit,'gross also walls the bathroom were kind of by was where garbage the under sink the , ',0,0,0,0,0,0,false
0,0,0,0,Hotelpersonal,'wasn?ft service omer friendly overly checking when - ',0,0,0,0,0,0,false
0,0,0,0,Ausstattung,'shopping hotel nice , ',0,0,0,0,0,0,true
0,0,0,0,Lage,'location perfect , ',0,0,0,0,0,0,true
0,0,0,0,Komfort,'we ve room a beside just elevator the and loud it was too ! ',0,0,0,0,0,0,false
0,0,0,0,Komfort,'awaken and we were due to noise the from elevator operating just beside us . ',0,0,0,0,0,0,false
0,0,0,0,Preis-Leistungs-Verhltnis,'deal good very only get if you prices great canadian dollars hundred like one night a . ',0,0,0,0,0,0,true
0,0,0,0,Ausstattung,'hotel a fancy hi class letting that is go everything down dustin the in exchange for price cheaper . ',0,0,0,0,0,0,true
0,0,0,0,Ausstattung,'hotel a fancy hi class letting that is go everything down dustin the in exchange for price cheaper . ',0,0,0,0,0,0,false
0,0,0,0,Preis-Leistungs-Verhltnis,'worth cause the money located you are well very , ',0,0,0,0,0,0,true
0,0,0,0,Lage,'worth cause the money located you are well very , ',0,0,0,0,0,0,true
0,0,0,0,Komfort,'beds large and tv nice but recommended only get if you prices great . ',0,0,0,0,0,1,true
0,0,0,0,Komfort,'beds large and tv nice but recommended only get if you prices great . ',0,0,0,0,0,1,true
0,0,0,0,Ausstattung,'hotel fancy letting that is go everything down gutter the in exchange of prices chepear . ',0,0,0,0,0,0,true
0,0,0,0,Ausstattung,'hotel fancy letting that is go everything down gutter the in exchange of prices chepear . ',0,0,0,0,0,0,false
0,0,0,0,Preis-Leistungs-Verhltnis,'included parking expensive not in price the room . ',1,0,0,0,0,0,false
0,0,0,0,Preis-Leistungs-Verhltnis,'included parking expensive not in price the room . ',1,0,0,0,0,0,false
0,0,0,0,Komfort,'comfy bed was and delicious breakfast was . ',0,0,0,0,0,0,true
0,0,0,0,OTHER,'comfy bed was and delicious breakfast was . ',0,0,0,0,0,0,true
0,0,0,0,Komfort,'noisy pool was . ',0,0,0,0,0,0,false
0,0,0,0,Hotelpersonal,'friendly staff at desk front were nt that . ',0,0,0,0,0,0,false
0,0,0,0,Ausstattung,'like still hotel the and stay will again . ',0,0,0,0,0,0,true
0,0,0,0,OTHER,'like still hotel the and stay will again . ',0,0,0,0,0,0,true
0,0,0,0,Lage,'great location and view from room the was . ',0,0,0,0,0,0,true
0,0,0,0,Lage,'great location and view from room the was . ',0,0,0,0,0,0,true
0,0,0,0,Komfort,'things many in room the plugged where not in . ',1,0,0,0,0,0,false
0,0,0,0,Komfort,'rooms in need of goods some tlc hard looking are worn very . ',0,0,0,0,0,0,false
0,0,0,0,Komfort,'rooms in need of goods some tlc hard looking are worn very . ',0,0,0,0,0,0,false
0,0,0,0,Hotelpersonal,'staff friendly , ',0,0,0,0,0,0,true
0,0,0,0,Lage,'location great central . ',0,0,0,0,0,0,true
0,0,0,0,Lage,'location great central . ',0,0,0,0,0,0,true
0,0,0,0,Preis-Leistungs-Verhltnis,'room overpriced very breakfast , ',0,0,0,0,0,0,false
0,0,0,0,Ausstattung,'pool cold and towels no at pool the , ',0,0,0,0,0,0,false
0,0,0,0,Komfort,'pool cold and towels no at pool the , ',0,0,0,0,0,0,false
0,0,0,0,Preis-Leistungs-Verhltnis,'included advertized as parking and breakfast but charged those were extra . ',0,0,0,0,0,1,false
0,0,0,0,Sauberkeit,'bed clean and comfortable and housekeeping good . ',0,0,0,0,0,0,true
0,0,0,0,Komfort,'bed clean and comfortable and housekeeping good . ',0,0,0,0,0,0,true
0,0,0,0,Hotelpersonal,'bed clean and comfortable and housekeeping good . ',0,0,0,0,0,0,true
0,0,0,0,Komfort,'wallpapers furniture old , ',0,0,0,0,0,0,false
0,0,0,0,Komfort,'torn and time nicer things many can be , ',0,0,0,0,0,0,false
0,0,0,0,Sauberkeit,'for cleaning a good spring . ',0,0,0,0,0,0,false
0,0,0,0,Hotelpersonal,'requested we bed an extra and contacted one no us let to know us possible that is not went until we in check to in and said they do we can?ft anything about it and charged still us for person the extra had that sleep to on ground the ',1,0,0,0,0,0,false
0,0,0,0,Preis-Leistungs-Verhltnis,'requested we bed an extra and contacted one no us let to know us possible that is not went until we in check to in and said they do we can?ft anything about it and charged still us for person the extra had that sleep to on ground the ',1,0,0,0,0,0,false
